actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
12,PT10M58.00S,2023-03-15T23:43:01.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629216,83.65637319316689,48.03921568627451,1610612748,0,0,2023-03-15T23:43:07Z,120000,False,-10.0,101.0,1,right,MISS G. Vincent 10' driving floating Shot,[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,10.16,Missed,,,,,,,,,,,,,,,,,,
13,PT10M55.00S,2023-03-15T23:43:04.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,0,0,2023-03-15T23:43:07Z,130000,False,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,,,
14,PT10M50.00S,2023-03-15T23:43:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,13.354139290407357,64.2156862745098,1610612763,0,2,2023-03-15T23:43:20Z,140000,False,-71.0,73.0,1,left,D. Brooks 10' pullup Jump Shot (2 PTS),[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Left,10.19,Made,,,,,,,,,2.0,,,,,,,,,
15,PT10M50.00S,2023-03-15T23:43:19.7Z,1,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612763,0,2,2023-03-15T23:43:29Z,150000,False,,,0,,G. Vincent shooting personal FOUL (1 PF) (Brooks 1 FT),"[1629216, 1628415]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1627962.0,,,1.0,0.0,Brooks,1628415.0,,,,,
17,PT10M50.00S,2023-03-15T23:43:39.3Z,1,REGULAR,freethrow,1 of 1,[],1628415,,,1610612763,0,2,2023-03-15T23:43:39Z,170000,False,,,0,,MISS D. Brooks Free Throw 1 of 1,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
18,PT10M46.00S,2023-03-15T23:43:41.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,0,2,2023-03-15T23:43:41Z,180000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,17.0,2.0,2.0,0.0,,,,,,,,,,,,
19,PT10M29.00S,2023-03-15T23:43:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,88.51839684625493,51.470588235294116,1610612748,2,2,2023-03-15T23:45:12Z,190000,False,7.0,55.0,1,right,B. Adebayo floating Jump Shot (2 PTS) (G. Vincent 1 AST),"[1628389, 1629216]",1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.59,Made,,,,,,,,,2.0,,,,,G. Vincent,1629216.0,1.0,,
21,PT10M20.00S,2023-03-15T23:44:07.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,5.732588699080158,54.90196078431373,1610612763,2,4,2023-03-15T23:44:17Z,210000,False,-25.0,1.0,1,left,D. Bane driving Layup (2 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,,2.0,,,,,X. Tillman,1630214.0,1.0,,
22,PT10M04.00S,2023-03-15T23:44:23.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202710,91.80354796320631,55.88235294117647,1610612748,2,4,2023-03-15T23:46:41Z,220000,False,29.0,25.0,1,right,MISS J. Butler driving Hook,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,,
23,PT10M02.00S,2023-03-15T23:44:25.7Z,1,REGULAR,rebound,defensive,[],1630214,,,1610612763,2,4,2023-03-15T23:44:28Z,230000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,
24,PT09M56.00S,2023-03-15T23:44:31.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,19.793035479632064,94.6078431372549,1610612763,2,4,2023-03-15T23:47:07Z,240000,False,-223.0,134.0,1,left,MISS J. Jackson Jr. 26' running 3PT,[1628991],1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2023-03-15T23:44:34.3Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,2,4,2023-03-15T23:44:36Z,250000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,
26,PT09M46.00S,2023-03-15T23:44:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.03745072273325,48.77450980392157,1610612748,4,4,2023-03-15T23:47:25Z,260000,False,-6.0,4.0,1,right,J. Butler driving Layup (2 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.7,Made,,,,,,,,,2.0,,,,,,,,,
27,PT09M36.00S,2023-03-15T23:44:52.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630214,5.995400788436268,44.6078431372549,1610612763,4,4,2023-03-15T23:44:58Z,270000,False,27.0,4.0,1,left,MISS X. Tillman driving Layup - blocked,"[1630214, 1628389]",1610612763.0,MEM,driving,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2.73,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,,,
28,PT09M36.00S,2023-03-15T23:44:52.3Z,1,REGULAR,block,,[],1628389,,,1610612763,4,4,2023-03-15T23:44:55Z,280000,False,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M31.00S,2023-03-15T23:44:57.3Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,4,4,2023-03-15T23:44:58Z,290000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,27.0,3.0,1.0,2.0,,,,,,,,,,,,
30,PT09M29.00S,2023-03-15T23:44:57.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,12.565703022339028,42.40196078431372,1610612763,4,6,2023-03-15T23:45:07Z,300000,False,38.0,66.0,1,left,J. Jackson Jr. 7' Hook (2 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.58,Made,,,,,,,,,2.0,,,,,,,,,
31,PT09M17.00S,2023-03-15T23:45:10.3Z,1,REGULAR,3pt,Jump Shot,[],1629639,67.23061760840999,47.794117647058826,1610612748,4,6,2023-03-15T23:48:17Z,310000,False,-11.0,256.0,1,right,MISS T. Herro 25' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.57,Missed,,,,,,,,,,,,,,,,,,
32,PT09M16.00S,2023-03-15T23:45:11.3Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,4,6,2023-03-15T23:45:20Z,320000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,
33,PT09M09.00S,2023-03-15T23:45:18.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626145,7.178055190538765,47.30392156862745,1610612763,4,8,2023-03-15T23:48:49Z,330000,False,13.0,15.0,1,left,T. Jones running finger roll Layup (2 PTS),[1626145],1610612763.0,MEM,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,2.0,,,,,,,,,
34,PT08M58.00S,2023-03-15T23:45:29.0Z,1,REGULAR,3pt,Jump Shot,[],201567,73.40670170827858,16.42156862745098,1610612748,4,8,2023-03-15T23:48:59Z,340000,False,-168.0,197.0,1,right,MISS K. Love 25' pullup 3PT,[201567],1610612748.0,MIA,pullup,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
35,PT08M52.00S,2023-03-15T23:45:35.0Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,4,8,2023-03-15T23:45:37Z,350000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,
36,PT08M49.00S,2023-03-15T23:45:38.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628415,5.601182654402102,53.431372549019606,1610612763,4,8,2023-03-15T23:45:45Z,360000,False,-17.0,0.0,1,left,MISS D. Brooks running Layup,[1628415],1610612763.0,MEM,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2023-03-15T23:45:41.7Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,4,8,2023-03-15T23:45:41Z,370000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,,
38,PT08M35.00S,2023-03-15T23:45:58.5Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,4,8,2023-03-15T23:46:14Z,380000,False,,,0,,B. Adebayo off-the-ball offensive FOUL (1 PF),"[1628389, 1630217]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1627963.0,,,1.0,0.0,Bane,1630217.0,,,,,
40,PT08M35.00S,2023-03-15T23:45:58.5Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,4,8,2023-03-15T23:45:58Z,400000,False,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1627963.0,1.0,,,,,,,,,,
42,PT08M21.00S,2023-03-15T23:46:28.2Z,1,REGULAR,turnover,lost ball,[],1630217,,,1610612763,4,8,2023-03-15T23:46:32Z,420000,False,,,0,,D. Bane lost ball TURNOVER (2 TO),"[1630217, 202710]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2.0,,,,,,,,,Butler,202710.0
43,PT08M21.00S,2023-03-15T23:46:28.2Z,1,REGULAR,steal,,[],202710,,,1610612748,4,8,2023-03-15T23:46:30Z,430000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
44,PT08M18.00S,2023-03-15T23:46:31.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202710,94.1688567674113,51.71568627450981,1610612748,6,8,2023-03-15T23:50:41Z,440000,False,9.0,2.0,1,right,J. Butler running Layup (4 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,,,,4.0,,,,,,,,,
45,PT08M08.00S,2023-03-15T23:46:45.9Z,1,REGULAR,turnover,traveling,[],1628991,,,1610612763,6,8,2023-03-15T23:46:54Z,450000,False,,,0,,J. Jackson Jr. traveling TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1627962.0,1.0,,,,,,,,,,
47,PT07M55.00S,2023-03-15T23:47:11.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,84.1819973718791,56.86274509803921,1610612748,6,8,2023-03-15T23:47:26Z,460000,False,34.0,96.0,1,right,MISS J. Butler 10' driving floating Shot,[202710],1610612748.0,MIA,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,10.21,Missed,,,,,,,,,,,,,,,,,,
48,PT07M54.00S,2023-03-15T23:47:12.9Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,6,8,2023-03-15T23:47:26Z,470000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,
49,PT07M52.00S,2023-03-15T23:47:25.9Z,1,REGULAR,foul,personal,['2freethrow'],1630214,,,1610612748,6,8,2023-03-15T23:47:42Z,480000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Butler 2 FT),"[1630214, 202710]",1610612763.0,MEM,shooting,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627962.0,,,1.0,0.0,Butler,202710.0,,,,,
51,PT07M52.00S,2023-03-15T23:47:44.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202710,,,1610612748,6,8,2023-03-15T23:47:44Z,500000,False,,,0,,MISS J. Butler Free Throw 1 of 2,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
52,PT07M52.00S,2023-03-15T23:47:44.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,6,8,2023-03-15T23:47:44Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,
53,PT07M52.00S,2023-03-15T23:47:56.1Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202710,,,1610612748,7,8,2023-03-15T23:47:56Z,520000,False,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
54,PT07M29.00S,2023-03-15T23:48:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,11.251642575558476,52.20588235294118,1610612763,7,8,2023-03-15T23:52:39Z,530000,False,-11.0,53.0,1,left,MISS J. Jackson Jr. driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
55,PT07M26.00S,2023-03-15T23:48:22.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,8,2023-03-15T23:49:37Z,540000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,
56,PT07M15.00S,2023-03-15T23:48:36.9Z,1,REGULAR,turnover,out-of-bounds,[],201567,,,1610612748,7,8,2023-03-15T23:48:50Z,550000,False,,,0,,K. Love bad pass out-of-bounds TURNOVER (1 TO),[201567],1610612748.0,MIA,bad pass,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1830.0,1.0,,,,,,,,,,
57,PT06M59.00S,2023-03-15T23:48:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,14.536793692509855,3.431372549019608,1610612763,7,11,2023-03-15T23:49:00Z,560000,False,233.0,84.0,1,left,J. Jackson Jr. 24' 3PT  (5 PTS) (T. Jones 1 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,24.75,Made,,,,,,,,,5.0,,,,,T. Jones,1626145.0,1.0,,
59,PT06M48.00S,2023-03-15T23:49:06.5Z,1,REGULAR,3pt,Jump Shot,[],1629639,68.28186596583443,23.284313725490197,1610612748,7,11,2023-03-15T23:49:11Z,580000,False,-134.0,246.0,1,right,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,,
60,PT06M43.00S,2023-03-15T23:49:11.5Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,7,11,2023-03-15T23:49:11Z,590000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,
61,PT06M37.00S,2023-03-15T23:49:18.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,6.783837056504599,53.18627450980392,1610612763,7,11,2023-03-15T23:54:06Z,600000,False,-16.0,11.0,1,left,MISS T. Jones driving floating bank Shot,[1626145],1610612763.0,MEM,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.95,Missed,,,,,,,,,,,,,,,,,,
62,PT06M35.00S,2023-03-15T23:49:20.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612748,7,11,2023-03-15T23:49:22Z,610000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,61.0,4.0,4.0,0.0,,,,,,,,,,,,
63,PT06M29.00S,2023-03-15T23:49:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,73.01248357424441,15.196078431372548,1610612748,10,11,2023-03-15T23:49:33Z,620000,False,-174.0,201.0,1,right,G. Vincent 26' 3PT  (3 PTS) (K. Love 1 AST),"[1629216, 201567]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,,,,,3.0,,,,,K. Love,201567.0,1.0,,
65,PT06M27.00S,2023-03-15T23:49:41.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,10,11,2023-03-15T23:49:41Z,640000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M27.00S,2023-03-15T23:49:43.2Z,1,REGULAR,foul,technical,['1freethrow'],203624,,,1610612763,10,11,2023-03-15T23:52:40Z,650000,False,,,0,,TEAM foul technical,[203624],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,,,,,
67,PT06M27.00S,2023-03-15T23:50:38.0Z,1,REGULAR,substitution,out,[],1630214,,,1610612763,10,11,2023-03-15T23:52:35Z,660000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M27.00S,2023-03-15T23:50:38.0Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,10,11,2023-03-15T23:52:35Z,670000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M27.00S,2023-03-15T23:52:47.8Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612763,11,11,2023-03-15T23:52:47Z,680000,False,,,0,,J. Butler technical Free Throw 1 of 1 (6 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,6.0,,,,,,,,,
70,PT06M08.00S,2023-03-15T23:53:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,7.966491458607096,53.67647058823529,1610612763,11,13,2023-03-15T23:53:19Z,690000,False,-18.0,22.0,1,left,J. Jackson Jr. Layup (7 PTS) (S. Aldama 1 AST),"[1628991, 1630583]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,,,7.0,,,,,S. Aldama,1630583.0,1.0,,
71,PT05M54.00S,2023-03-15T23:53:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,83.13074901445466,49.26470588235294,1610612748,11,13,2023-03-15T23:53:36Z,700000,False,-4.0,106.0,1,right,MISS B. Adebayo 10' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,10.62,Missed,,,,,,,,,,,,,,,,,,
72,PT05M52.00S,2023-03-15T23:53:32.8Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,11,13,2023-03-15T23:53:32Z,710000,False,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,71.0,4.0,2.0,2.0,,,,,,,,,,,,
73,PT05M52.00S,2023-03-15T23:53:49.3Z,1,REGULAR,substitution,out,[],1628389,,,1610612763,11,13,2023-03-15T23:53:59Z,720000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M52.00S,2023-03-15T23:53:49.3Z,1,REGULAR,substitution,out,[],1629639,,,1610612763,11,13,2023-03-15T23:53:59Z,730000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2023-03-15T23:53:49.3Z,1,REGULAR,substitution,out,[],1630217,,,1610612763,11,13,2023-03-15T23:53:59Z,740000,False,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
