actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
30,PT09M34.00S,2021-10-24T00:43:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.966491458607096,38.72549019607843,1610612759,10,5,2021-10-24T00:43:23Z,300000,56.0,22.0,1,left,MISS D. White 6' driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,6.07,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2021-10-24T00:43:13.9Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,10,5,2021-10-24T00:43:23Z,310000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT09M26.00S,2021-10-24T00:43:20.8Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,10,5,2021-10-24T00:43:28Z,320000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1629640]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,,,,,,,
33,PT09M26.00S,2021-10-24T00:43:20.8Z,1,REGULAR,steal,,[],1629640,,,1610612759,10,5,2021-10-24T00:43:22Z,330000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2021-10-24T00:43:27.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,8.09789750328515,49.01960784313725,1610612759,10,5,2021-10-24T00:48:25Z,340000,5.0,24.0,1,left,MISS K. Johnson running Layup - blocked,"[1629640, 203507]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,2.41,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
35,PT09M19.00S,2021-10-24T00:43:27.7Z,1,REGULAR,block,,[],203507,,,1610612759,10,5,2021-10-24T00:43:30Z,350000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2021-10-24T00:43:30.7Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,10,5,2021-10-24T00:43:33Z,360000,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
37,PT09M14.00S,2021-10-24T00:43:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203114,91.5407358738502,48.77450980392157,1610612749,10,7,2021-10-24T00:49:00Z,370000,-6.0,27.0,1,right,K. Middleton driving Layup (4 PTS),[203114],1610612749.0,MIL,driving,,,Middleton,K. Middleton,,,,,2.77,Made,4.0,,,,,,,,,,,,,,,,,,
38,PT08M59.00S,2021-10-24T00:43:46.9Z,1,REGULAR,3pt,Jump Shot,[],203926,25.969119579500656,84.06862745098039,1610612759,13,7,2021-10-24T00:43:50Z,380000,-170.0,192.0,1,left,D. McDermott 25' 3PT pullup (9 PTS) (K. Johnson 2 AST),"[203926, 1629640]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,25.63,Made,9.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,,
40,PT08M38.00S,2021-10-24T00:44:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.77463863337714,50.49019607843137,1610612749,13,9,2021-10-24T00:44:13Z,400000,2.0,6.0,1,right,G. Antetokounmpo driving Layup (2 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,0.65,Made,2.0,,,,,,,,,,,,,,,,,,
41,PT08M24.00S,2021-10-24T00:44:22.6Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612759,13,9,2021-10-24T00:44:33Z,410000,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 203114]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,1.0,Middleton,203114.0,,,,,,,,,,,,
42,PT08M24.00S,2021-10-24T00:44:22.6Z,1,REGULAR,steal,,[],203114,,,1610612749,13,9,2021-10-24T00:44:24Z,420000,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M19.00S,2021-10-24T00:44:31.1Z,1,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,13,9,2021-10-24T00:44:44Z,430000,,,0,,K. Middleton lost ball out-of-bounds TURNOVER (2 TO),[203114],1610612749.0,MIL,lost ball,,,Middleton,K. Middleton,,,,,,,,,,,2.0,,,,,,,202026.0,,,,,,,
44,PT08M00.00S,2021-10-24T00:44:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,6.1268068331143235,49.01960784313725,1610612759,15,9,2021-10-24T00:45:05Z,440000,5.0,5.0,1,left,K. Johnson reverse Layup (2 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,reverse,,,Johnson,K. Johnson,,,,,0.71,Made,2.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,,,,
46,PT07M51.00S,2021-10-24T00:45:14.8Z,1,REGULAR,foul,personal,[],1629640,,,1610612749,15,9,2021-10-24T00:45:22Z,460000,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 203507]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Antetokounmpo,203507.0,,,
48,PT07M51.00S,2021-10-24T00:45:21.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612749,15,9,2021-10-24T00:45:26Z,480000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M51.00S,2021-10-24T00:45:21.5Z,1,REGULAR,substitution,in,[],1629022,,,1610612749,15,9,2021-10-24T00:45:26Z,490000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M48.00S,2021-10-24T00:45:38.1Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,15,9,2021-10-24T00:45:43Z,500000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1628401]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,3.0,White,1628401.0,,,,,,,,,,,,
51,PT07M48.00S,2021-10-24T00:45:38.1Z,1,REGULAR,steal,,[],1628401,,,1610612759,15,9,2021-10-24T00:45:40Z,510000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M41.00S,2021-10-24T00:45:45.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203926,4.5499342969776615,95.83333333333334,1610612759,15,9,2021-10-24T00:45:52Z,520000,-229.0,-10.0,1,left,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M37.00S,2021-10-24T00:45:49.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,15,9,2021-10-24T00:45:52Z,530000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,
54,PT07M31.00S,2021-10-24T00:45:56.1Z,1,REGULAR,3pt,Jump Shot,[],201950,94.82588699080158,95.09803921568627,1610612749,15,12,2021-10-24T00:46:04Z,540000,225.0,-4.0,1,right,J. Holiday 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,22.55,Made,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,,
56,PT07M29.00S,2021-10-24T00:46:01.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,15,12,2021-10-24T00:46:01Z,560000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M29.00S,2021-10-24T00:48:30.5Z,1,REGULAR,substitution,out,[],203507,,,1610612759,15,12,2021-10-24T00:48:45Z,570000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M29.00S,2021-10-24T00:48:30.5Z,1,REGULAR,substitution,in,[],203648,,,1610612759,15,12,2021-10-24T00:48:45Z,580000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M18.00S,2021-10-24T00:49:03.1Z,1,REGULAR,2pt,Jump Shot,[],1627749,5.863994743758213,27.696078431372552,1610612759,15,12,2021-10-24T00:49:11Z,590000,112.0,3.0,1,left,MISS D. Murray 11' step back Shot,[1627749],1610612759.0,SAS,step back,,,Murray,D. Murray,,,,,11.15,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M15.00S,2021-10-24T00:49:06.1Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,15,12,2021-10-24T00:49:11Z,600000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,59.0,1.0,1.0,0.0,,,,,,,,
61,PT07M12.00S,2021-10-24T00:49:09.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,66.5735873850197,53.67647058823529,1610612749,15,12,2021-10-24T00:49:14Z,610000,18.0,262.0,1,right,MISS G. Allen 26' pullup 3PT,[1628960],1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,,
62,PT07M12.00S,2021-10-24T00:49:09.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,15,12,2021-10-24T00:49:14Z,620000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,
63,PT07M04.00S,2021-10-24T00:49:19.8Z,1,REGULAR,turnover,traveling,[],1629022,,,1610612759,15,12,2021-10-24T00:49:26Z,630000,,,0,,L. Walker IV traveling TURNOVER (1 TO),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,1.0,,,,,,,202026.0,,,,,,,
64,PT07M04.00S,2021-10-24T00:49:24.4Z,1,REGULAR,substitution,out,[],1627751,,,1610612749,15,12,2021-10-24T00:49:27Z,640000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2021-10-24T00:49:24.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612749,15,12,2021-10-24T00:49:27Z,650000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2021-10-24T00:49:47.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,87.59855453350855,50.245098039215684,1610612749,15,14,2021-10-24T00:49:53Z,660000,1.0,64.0,1,right,J. Holiday 6' pullup Jump Shot (5 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,6.41,Made,5.0,,,,,,,,,,,,,,,,,,
67,PT06M41.00S,2021-10-24T00:49:57.4Z,1,REGULAR,3pt,Jump Shot,[],1629022,27.54599211563732,78.43137254901961,1610612759,18,14,2021-10-24T00:50:03Z,670000,-142.0,206.0,1,left,L. Walker IV 25' 3PT  (3 PTS) (D. White 3 AST),"[1629022, 1628401]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.06,Made,3.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,,
69,PT06M24.00S,2021-10-24T00:50:14.3Z,1,REGULAR,3pt,Jump Shot,[],1628960,74.98357424441524,11.27450980392157,1610612749,18,17,2021-10-24T00:50:20Z,690000,-194.0,183.0,1,right,G. Allen 26' 3PT pullup (3 PTS) (J. Holiday 1 AST),"[1628960, 201950]",1610612749.0,MIL,pullup,,,Allen,G. Allen,,,,,26.62,Made,3.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,,
71,PT06M07.00S,2021-10-24T00:50:31.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,5.995400788436268,49.754901960784316,1610612759,20,17,2021-10-24T00:50:53Z,710000,1.0,4.0,1,left,L. Walker IV driving finger roll Layup (5 PTS) (D. Eubanks 1 AST),"[1629022, 1629234]",1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,0.41,Made,5.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,,
72,PT05M54.00S,2021-10-24T00:50:45.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,93.38042049934296,50.73529411764706,1610612749,20,19,2021-10-24T00:50:58Z,720000,4.0,10.0,1,right,T. Antetokounmpo cutting DUNK (2 PTS) (K. Middleton 1 AST),"[203648, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,T. Antetokounmpo,,,,,1.04,Made,2.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,,
75,PT05M31.00S,2021-10-24T00:51:08.8Z,1,REGULAR,2pt,Jump Shot,[],203926,12.959921156373195,31.862745098039213,1610612759,22,19,2021-10-24T00:51:12Z,740000,91.0,69.0,1,left,D. McDermott 11' floating Jump Shot (11 PTS) (D. White 4 AST),"[203926, 1628401]",1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,11.41,Made,11.0,D. White,1628401.0,4.0,,,,,,,,,,,,,,,
77,PT05M14.00S,2021-10-24T00:51:27.7Z,1,REGULAR,turnover,out-of-bounds,[],1626192,,,1610612749,22,19,2021-10-24T00:51:36Z,760000,,,0,,P. Connaughton step out-of-bounds TURNOVER (1 TO),[1626192],1610612749.0,MIL,step,,,Connaughton,P. Connaughton,,,,,,,,,,,1.0,,,,,,,202026.0,,,,,,,
78,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,22,19,2021-10-24T00:51:47Z,770000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,out,[],203926,,,1610612759,22,19,2021-10-24T00:51:47Z,780000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,out,[],1628960,,,1610612759,22,19,2021-10-24T00:51:47Z,790000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,out,[],201950,,,1610612759,22,19,2021-10-24T00:51:47Z,800000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,22,19,2021-10-24T00:51:47Z,810000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,22,19,2021-10-24T00:51:47Z,820000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,in,[],201588,,,1610612759,22,19,2021-10-24T00:51:47Z,830000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M14.00S,2021-10-24T00:51:31.4Z,1,REGULAR,substitution,in,[],1629670,,,1610612759,22,19,2021-10-24T00:51:47Z,840000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2021-10-24T00:51:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629234,6.1268068331143235,46.32352941176471,1610612759,24,19,2021-10-24T00:52:11Z,850000,18.0,5.0,1,left,D. Eubanks cutting Layup (2 PTS) (D. Murray 1 AST),"[1629234, 1627749]",1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,1.91,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,,
88,PT04M45.00S,2021-10-24T00:52:19.5Z,1,REGULAR,2pt,Jump Shot,[],203114,80.89684625492772,22.54901960784314,1610612749,24,21,2021-10-24T00:52:24Z,870000,-137.0,127.0,1,right,K. Middleton 18' pullup Jump Shot (6 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,18.71,Made,6.0,,,,,,,,,,,,,,,,,,
89,PT04M45.00S,2021-10-24T00:52:22.6Z,1,REGULAR,foul,personal,['1freethrow'],1630170,,,1610612749,24,21,2021-10-24T00:52:30Z,880000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Middleton 1 FT),"[1630170, 203114]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Middleton,203114.0,,,
91,PT04M45.00S,2021-10-24T00:52:43.4Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,24,22,2021-10-24T00:52:43Z,900000,,,0,,K. Middleton Free Throw 1 of 1 (7 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
