actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
47,PT07M40.00S,2022-01-22T01:52:04.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203926,77.61169513797634,10.53921568627451,1610612759,8,14,2022-01-22T01:52:58Z,470000,-197.0,158.0,1,right,D. McDermott 25' 3PT running (3 PTS) (D. Murray 1 AST),"[203926, 1627749]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,25.28,Made,,,,,,,,,,3.0,D. Murray,1627749.0,1.0,,,,,
49,PT07M27.00S,2022-01-22T01:52:18.4Z,1,REGULAR,3pt,Jump Shot,[],201935,29.6484888304862,70.34313725490196,1610612751,8,14,2022-01-22T01:52:25Z,490000,-102.0,226.0,1,left,MISS J. Harden 24' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2022-01-22T01:52:20.2Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,8,14,2022-01-22T01:52:20Z,500000,,,0,,D. Sharpe REBOUND (Off:2 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,49.0,6.0,4.0,2.0,,,,,,,,,,,,,,
51,PT07M15.00S,2022-01-22T01:52:29.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201988,27.414586070959263,20.588235294117645,1610612751,8,14,2022-01-22T01:52:41Z,510000,147.0,205.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
52,PT07M11.00S,2022-01-22T01:52:33.6Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,8,14,2022-01-22T01:52:41Z,520000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M07.00S,2022-01-22T01:52:37.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,73.9323258869908,19.11764705882353,1610612759,8,14,2022-01-22T01:52:45Z,530000,-154.0,193.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
54,PT07M04.00S,2022-01-22T01:52:40.5Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,8,14,2022-01-22T01:52:45Z,540000,,,0,,D. Sharpe REBOUND (Off:2 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,53.0,7.0,5.0,2.0,,,,,,,,,,,,,,
55,PT06M48.00S,2022-01-22T01:52:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,12.828515111695138,46.07843137254902,1610612751,8,14,2022-01-22T01:53:06Z,550000,20.0,68.0,1,left,MISS D. Sharpe 7' cutting Layup,[1630549],1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,7.09,Missed,,,,,,,,,,,,,,,,,,
56,PT06M46.00S,2022-01-22T01:52:58.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,8,14,2022-01-22T01:53:06Z,560000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M43.00S,2022-01-22T01:53:01.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,77.08607095926413,10.784313725490197,1610612759,8,14,2022-01-22T01:55:07Z,570000,-196.0,163.0,1,right,MISS D. McDermott 25' running 3PT,[203926],1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
58,PT06M41.00S,2022-01-22T01:53:03.4Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,8,14,2022-01-22T01:53:03Z,580000,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,57.0,1.0,0.0,1.0,,,,,,,,,,,,,,
59,PT06M35.00S,2022-01-22T01:53:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,94.03745072273325,53.431372549019606,1610612759,10,14,2022-01-22T01:53:18Z,590000,17.0,4.0,1,right,D. McDermott cutting finger roll Layup (5 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,1.76,Made,,,,,,,,,,5.0,D. Murray,1627749.0,2.0,,,,,
61,PT06M20.00S,2022-01-22T01:53:24.6Z,1,REGULAR,3pt,Jump Shot,[],202681,27.54599211563732,14.705882352941178,1610612751,10,14,2022-01-22T01:53:29Z,610000,176.0,206.0,1,left,MISS K. Irving 27' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
62,PT06M17.00S,2022-01-22T01:53:27.6Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,10,14,2022-01-22T01:53:29Z,620000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,,,,,,,
63,PT06M10.00S,2022-01-22T01:53:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.03745072273325,51.9607843137255,1610612759,10,14,2022-01-22T01:53:39Z,630000,10.0,4.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.04,Missed,,,,,,,,,,,,,,,,,,
64,PT06M07.00S,2022-01-22T01:53:37.2Z,1,REGULAR,rebound,defensive,[],202681,,,1610612751,10,14,2022-01-22T01:53:37Z,640000,,,0,,K. Irving REBOUND (Off:0 Def:1),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT06M00.00S,2022-01-22T01:53:45.1Z,1,REGULAR,2pt,Jump Shot,[],201988,22.815374507227332,36.029411764705884,1610612751,10,14,2022-01-22T01:53:56Z,650000,70.0,162.0,1,left,MISS P. Mills 17' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,17.64,Missed,,,,,,,,,,,,,,,,,,
66,PT05M57.00S,2022-01-22T01:53:48.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,10,14,2022-01-22T01:53:56Z,660000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT05M50.00S,2022-01-22T01:53:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.30026281208936,51.71568627450981,1610612759,10,14,2022-01-22T01:56:55Z,670000,9.0,1.0,1,right,MISS D. Murray reverse Layup,[1627749],1610612759.0,SAS,reverse,,,Murray,D. Murray,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,
68,PT05M50.00S,2022-01-22T01:53:54.7Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,10,14,2022-01-22T01:54:02Z,680000,,,0,,D. Murray REBOUND (Off:2 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,67.0,3.0,1.0,2.0,,,,,,,,,,,,,,
69,PT05M45.00S,2022-01-22T01:53:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,94.40999984741211,50.0,1610612759,10,14,2022-01-22T01:53:59Z,690000,0.0,0.0,1,right,MISS D. Murray putback Layup - blocked,"[1627749, 1630556]",1610612759.0,SAS,putback,,,Murray,D. Murray,,,,,0.0,Missed,,,,,,,,,,,,,,,,,Edwards,1630556.0
70,PT05M45.00S,2022-01-22T01:53:59.2Z,1,REGULAR,block,,[],1630556,,,1610612759,10,14,2022-01-22T01:54:00Z,700000,,,0,,K. Edwards BLOCK (1 BLK),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M43.00S,2022-01-22T01:54:01.5Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,10,14,2022-01-22T01:54:01Z,710000,,,0,,D. Murray REBOUND (Off:3 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,69.0,4.0,1.0,3.0,,,,,,,,,,,,,,
72,PT05M42.00S,2022-01-22T01:54:02.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,80.1084099868594,36.51960784313725,1610612759,10,14,2022-01-22T01:54:40Z,720000,-67.0,134.0,1,right,MISS D. McDermott 15' Layup,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,15.04,Missed,,,,,,,,,,,,,,,,,,
73,PT05M40.00S,2022-01-22T01:54:04.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,10,14,2022-01-22T01:54:17Z,730000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT05M37.00S,2022-01-22T01:54:07.8Z,1,REGULAR,3pt,Jump Shot,[],202681,24.26084099868594,11.27450980392157,1610612751,10,14,2022-01-22T01:54:27Z,740000,194.0,176.0,1,left,MISS K. Irving 26' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
75,PT05M32.00S,2022-01-22T01:54:12.8Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,10,14,2022-01-22T01:54:27Z,750000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,
76,PT05M25.00S,2022-01-22T01:54:22.1Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,10,14,2022-01-22T01:54:41Z,760000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1630556]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1.0,Edwards,1630556.0,,
77,PT05M25.00S,2022-01-22T01:54:22.1Z,1,REGULAR,steal,,[],1630556,,,1610612751,10,14,2022-01-22T01:54:24Z,770000,,,0,,K. Edwards STEAL (1 STL),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2022-01-22T01:54:25.4Z,1,REGULAR,foul,personal,[],1628401,,,1610612751,10,14,2022-01-22T01:58:06Z,780000,,,0,,D. White take personal FOUL (1 PF),"[1628401, 1630556]",1610612759.0,SAS,take,,,White,D. White,,,,,,,,,,,1628487.0,1.0,0.0,Edwards,1630556.0,,,,,,,,,
80,PT05M25.00S,2022-01-22T01:54:35.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,10,14,2022-01-22T01:54:35Z,800000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,out,[],203926,,,1610612751,10,14,2022-01-22T01:57:42Z,810000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,out,[],201988,,,1610612751,10,14,2022-01-22T01:57:42Z,820000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,out,[],202681,,,1610612751,10,14,2022-01-22T01:57:42Z,830000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,out,[],1630556,,,1610612751,10,14,2022-01-22T01:57:42Z,840000,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,10,14,2022-01-22T01:57:42Z,850000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,in,[],1630170,,,1610612751,10,14,2022-01-22T01:57:42Z,860000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M25.00S,2022-01-22T01:57:03.1Z,1,REGULAR,substitution,in,[],201949,,,1610612751,10,14,2022-01-22T01:57:42Z,870000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
