actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
29,PT09M27.00S,2022-01-20T01:42:50.9Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612759,5,2,2022-01-20T01:43:03Z,290000,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1628983]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,
30,PT09M27.00S,2022-01-20T01:42:50.9Z,1,REGULAR,steal,,[],1628983,,,1610612760,5,2,2022-01-20T01:49:14Z,300000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M17.00S,2022-01-20T01:43:01.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,8.623521681997373,45.09803921568628,1610612760,5,2,2022-01-20T01:43:09Z,310000,25.0,29.0,1,left,MISS S. Gilgeous-Alexander Layup - blocked,"[1628983, 1629640]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.77,Missed,,,,,,,,,,,,,Johnson,1629640.0,,,,,
32,PT09M17.00S,2022-01-20T01:43:01.1Z,1,REGULAR,block,,[],1629640,,,1610612760,5,2,2022-01-20T01:43:04Z,320000,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M14.00S,2022-01-20T01:43:04.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,5,2,2022-01-20T01:43:09Z,330000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,31.0,2.0,2.0,0.0,,,,,,,,,,,
34,PT09M08.00S,2022-01-20T01:43:11.6Z,1,REGULAR,turnover,out-of-bounds,[],203926,,,1610612759,5,2,2022-01-20T01:43:24Z,340000,,,0,,D. McDermott lost ball out-of-bounds TURNOVER (1 TO),[203926],1610612759.0,SAS,lost ball,,,McDermott,D. McDermott,,,,,,,,,,,,,,,1.0,,,1201.0,,,,,,,
35,PT08M53.00S,2022-01-20T01:43:32.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,30.699737187910642,68.87254901960785,1610612760,5,5,2022-01-20T01:43:41Z,350000,-94.0,236.0,1,left,J. Robinson-Earl 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 1 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.43,Made,3.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
37,PT08M36.00S,2022-01-20T01:43:49.3Z,1,REGULAR,3pt,Jump Shot,[],203926,67.49342969776609,34.31372549019608,1610612759,5,5,2022-01-20T01:43:56Z,370000,-78.0,253.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M30.00S,2022-01-20T01:43:55.3Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,5,5,2022-01-20T01:43:56Z,380000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,37.0,3.0,2.0,1.0,,,,,,,,,,,
39,PT08M30.00S,2022-01-20T01:43:54.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,5,5,2022-01-20T01:43:54Z,390000,0.0,0.0,1,right,MISS J. Poeltl putback Layup,[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M29.00S,2022-01-20T01:43:55.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,5,2022-01-20T01:43:55Z,400000,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,,,,
41,PT08M26.00S,2022-01-20T01:44:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,5.601182654402102,49.26470588235294,1610612760,5,7,2022-01-20T01:44:09Z,410000,4.0,0.0,1,left,J. Giddey running finger roll Layup (2 PTS),[1630581],1610612760.0,OKC,running finger roll,,,Giddey,J. Giddey,,,,,0.37,Made,2.0,,,,,,,,,,,,,,,,,,
42,PT08M11.00S,2022-01-20T01:44:14.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,94.95729303547962,94.85294117647058,1610612759,5,7,2022-01-20T01:44:23Z,420000,224.0,-5.0,1,right,MISS D. Murray 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M07.00S,2022-01-20T01:44:18.6Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,5,7,2022-01-20T01:44:23Z,430000,,,0,,D. Murray REBOUND (Off:1 Def:0),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,,
44,PT08M04.00S,2022-01-20T01:44:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203926,93.24901445466492,48.77450980392157,1610612759,7,7,2022-01-20T01:44:26Z,440000,-6.0,11.0,1,right,D. McDermott Layup (5 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,1.26,Made,5.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,,
46,PT07M49.00S,2022-01-20T01:44:36.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,6.258212877792378,48.77450980392157,1610612760,7,9,2022-01-20T01:44:42Z,460000,6.0,6.0,1,left,S. Gilgeous-Alexander driving DUNK (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,0.88,Made,2.0,,,,,,,,,,,,,,,,,,
47,PT07M36.00S,2022-01-20T01:44:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,79.71419185282524,45.588235294117645,1610612759,9,9,2022-01-20T01:44:54Z,470000,-22.0,138.0,1,right,D. Murray 14' pullup Jump Shot (2 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.0,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT07M19.00S,2022-01-20T01:45:06.8Z,1,REGULAR,3pt,Jump Shot,[],1630526,28.33442838370565,75.24509803921569,1610612760,9,9,2022-01-20T01:45:13Z,480000,-126.0,214.0,1,left,MISS J. Robinson-Earl 24' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M17.00S,2022-01-20T01:45:08.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,9,9,2022-01-20T01:45:13Z,490000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,
50,PT07M17.00S,2022-01-20T01:45:14.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,9,9,2022-01-20T01:45:14Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M06.00S,2022-01-20T01:45:24.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,85.3646517739816,95.58823529411765,1610612759,9,9,2022-01-20T01:45:30Z,510000,228.0,85.0,1,right,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2022-01-20T01:45:25.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,9,9,2022-01-20T01:45:30Z,520000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,
53,PT07M05.00S,2022-01-20T01:45:30.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,9,9,2022-01-20T01:45:30Z,530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M02.00S,2022-01-20T01:45:47.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627751,88.91261498028909,68.87254901960785,1610612759,9,9,2022-01-20T01:52:12Z,540000,94.0,52.0,1,right,MISS J. Poeltl 10' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,10.76,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M00.00S,2022-01-20T01:45:49.5Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,9,9,2022-01-20T01:45:51Z,550000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,
56,PT06M54.00S,2022-01-20T01:45:55.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629652,13.485545335085414,61.76470588235294,1610612760,9,9,2022-01-20T01:46:17Z,560000,-59.0,74.0,1,left,MISS L. Dort 9' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,9.48,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M52.00S,2022-01-20T01:45:57.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,9,9,2022-01-20T01:46:02Z,570000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,,,
58,PT06M47.00S,2022-01-20T01:46:02.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,73.27529566360053,15.931372549019606,1610612759,9,9,2022-01-20T01:46:08Z,580000,-170.0,199.0,1,right,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M44.00S,2022-01-20T01:46:05.2Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,9,9,2022-01-20T01:46:08Z,590000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,58.0,3.0,3.0,0.0,,,,,,,,,,,
60,PT06M37.00S,2022-01-20T01:46:15.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,9,9,2022-01-20T01:46:15Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M37.00S,2022-01-20T01:46:19.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,9,2022-01-20T01:46:19Z,610000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2022-01-20T01:48:56.2Z,1,REGULAR,substitution,out,[],203926,,,1610612760,9,9,2022-01-20T01:49:09Z,620000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M37.00S,2022-01-20T01:48:56.2Z,1,REGULAR,substitution,in,[],1630170,,,1610612760,9,9,2022-01-20T01:49:09Z,630000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M23.00S,2022-01-20T01:49:34.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,18.2161629434954,52.94117647058824,1610612760,9,9,2022-01-20T01:52:05Z,640000,-15.0,119.0,1,left,MISS L. Dort 11' step back Shot,[1629652],1610612760.0,OKC,step back,,,Dort,L. Dort,,,,,11.96,Missed,,,,,,,,,,,,,,,,,,,
65,PT06M19.00S,2022-01-20T01:49:38.3Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,9,9,2022-01-20T01:49:43Z,650000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,
66,PT06M17.00S,2022-01-20T01:49:40.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,5.995400788436268,52.94117647058824,1610612760,9,9,2022-01-20T02:13:39Z,660000,-15.0,4.0,1,left,MISS L. Dort cutting Layup - blocked,"[1629652, 1627751]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,1.52,Missed,,,,,,,,,,,,,Poeltl,1627751.0,,,,,
77,PT06M17.00S,2022-01-20T01:49:40.6Z,1,REGULAR,block,,[],1627751,,,1610612760,9,9,2022-01-20T01:50:47Z,665000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M14.00S,2022-01-20T01:49:43.6Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,9,9,2022-01-20T01:49:43Z,670000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,66.0,4.0,3.0,1.0,,,,,,,,,,,
68,PT06M07.00S,2022-01-20T01:49:51.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,17.296320630749015,59.068627450980394,1610612760,9,9,2022-01-20T01:50:51Z,680000,-45.0,110.0,1,left,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.91,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M07.00S,2022-01-20T01:49:51.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,9,9,2022-01-20T01:50:51Z,690000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,
70,PT06M07.00S,2022-01-20T01:49:56.0Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,9,9,2022-01-20T01:51:14Z,700000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,
71,PT05M54.00S,2022-01-20T01:50:15.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,95.0886990801577,97.05882352941177,1610612759,12,9,2022-01-20T01:51:18Z,710000,235.0,-6.0,1,right,K. Johnson 3PT  (3 PTS) (D. White 2 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.54,Made,3.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,,
73,PT05M42.00S,2022-01-20T01:50:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630581,4.681340341655716,97.05882352941177,1610612760,12,9,2022-01-20T01:51:22Z,730000,-235.0,-8.0,1,left,MISS J. Giddey 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,23.55,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M42.00S,2022-01-20T01:50:27.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,12,9,2022-01-20T01:51:22Z,740000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,
75,PT05M33.00S,2022-01-20T01:50:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.64323258869908,48.529411764705884,1610612759,14,9,2022-01-20T01:51:43Z,750000,-7.0,7.0,1,right,J. Poeltl cutting Layup (4 PTS) (D. White 3 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,1.04,Made,4.0,D. White,1628401.0,3.0,,,,,,,,,,,,,,,
78,PT05M18.00S,2022-01-20T01:50:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.703679369250986,49.754901960784316,1610612760,14,9,2022-01-20T01:51:54Z,770000,1.0,20.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 1627751]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,1.99,Missed,,,,,,,,,,,,,Poeltl,1627751.0,,,,,
79,PT05M18.00S,2022-01-20T01:50:52.0Z,1,REGULAR,block,,[],1627751,,,1610612760,14,9,2022-01-20T01:50:54Z,780000,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M18.00S,2022-01-20T01:50:52.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,14,9,2022-01-20T01:51:54Z,790000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,
81,PT05M07.00S,2022-01-20T01:51:03.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,71.56701708278581,22.30392156862745,1610612759,17,9,2022-01-20T01:52:00Z,800000,-138.0,215.0,1,right,D. White 25' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1628401, 1627751]",1610612759.0,SAS,,,,White,D. White,,,,,25.56,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
83,PT05M05.00S,2022-01-20T01:51:09.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,9,2022-01-20T01:51:09Z,820000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M05.00S,2022-01-20T01:53:18.7Z,1,REGULAR,substitution,out,[],1629640,,,1610612760,17,9,2022-01-20T01:53:51Z,830000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
