actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M37.00S,2022-01-27T01:41:46.6Z,1,REGULAR,turnover,lost ball,[],203500,,,1610612763,2,2,2022-01-27T01:41:55Z,170000,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 1629640]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,,,,,,,
18,PT10M37.00S,2022-01-27T01:41:46.6Z,1,REGULAR,steal,,[],1629640,,,1610612759,2,2,2022-01-27T01:41:48Z,180000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M32.00S,2022-01-27T01:41:55.3Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,2,2,2022-01-27T01:42:08Z,190000,,,0,,D. White bad pass out-of-bounds TURNOVER (1 TO),[1628401],1610612759.0,SAS,bad pass,,,White,D. White,,,,,,,,,,,,,,,1.0,,,200832.0,,,,,,,
20,PT10M17.00S,2022-01-27T01:42:16.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,93.9060446780552,45.588235294117645,1610612763,2,4,2022-01-27T01:45:38Z,200000,-22.0,5.0,1,right,J. Jackson Jr. driving finger roll Layup (2 PTS) (Z. Williams 1 AST),"[1628991, 1630533]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,2.26,Made,2.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,,,
22,PT10M07.00S,2022-01-27T01:42:25.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,30.831143232588698,67.8921568627451,1610612759,5,4,2022-01-27T01:42:30Z,220000,-89.0,237.0,1,left,K. Johnson 25' 3PT  (3 PTS) (D. White 1 AST),"[1629640, 1628401]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.36,Made,3.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,,
24,PT09M45.00S,2022-01-27T01:42:48.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,83.78777923784494,54.90196078431373,1610612763,5,6,2022-01-27T01:42:52Z,240000,25.0,100.0,1,right,Z. Williams 10' turnaround fadeaway Jump Shot (2 PTS),[1630533],1610612763.0,MEM,turnaround fadeaway,,,Williams,Z. Williams,,,,,10.29,Made,2.0,,,,,,,,,,,,,,,,,,
25,PT09M29.00S,2022-01-27T01:43:03.1Z,1,REGULAR,3pt,Jump Shot,[],1628401,23.340998685939553,11.029411764705882,1610612759,8,6,2022-01-27T01:43:07Z,250000,195.0,167.0,1,left,D. White 25' 3PT  (3 PTS) (D. Murray 1 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,25.66,Made,3.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,,
27,PT09M12.00S,2022-01-27T01:43:21.0Z,1,REGULAR,3pt,Jump Shot,[],1630533,79.45137976346912,9.068627450980392,1610612763,8,6,2022-01-27T01:43:25Z,270000,-205.0,141.0,1,right,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M09.00S,2022-01-27T01:43:23.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,8,6,2022-01-27T01:43:23Z,280000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M00.00S,2022-01-27T01:43:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,13.091327201051248,48.529411764705884,1610612759,10,6,2022-01-27T01:43:37Z,290000,7.0,71.0,1,left,J. Poeltl 7' floating Jump Shot (2 PTS),[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,7.1,Made,2.0,,,,,,,,,,,,,,,,,,
30,PT08M50.00S,2022-01-27T01:43:48.1Z,1,REGULAR,foul,personal,[],1627749,,,1610612763,10,6,2022-01-27T01:43:58Z,300000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1629630]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Morant,1629630.0,,,
32,PT08M47.00S,2022-01-27T01:44:11.6Z,1,REGULAR,violation,kicked ball,[],1627751,,,1610612763,10,6,2022-01-27T02:10:56Z,320000,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1363.0,,,,,,,
33,PT08M38.00S,2022-01-27T01:44:35.5Z,1,REGULAR,3pt,Jump Shot,[],1630217,74.06373193166885,15.931372549019606,1610612763,10,9,2022-01-27T01:44:40Z,330000,-170.0,191.0,1,right,D. Bane 25' 3PT  (3 PTS) (J. Morant 2 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.61,Made,3.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,,
35,PT08M25.00S,2022-01-27T01:44:48.5Z,1,REGULAR,3pt,Jump Shot,[],203926,26.49474375821288,11.029411764705882,1610612759,10,9,2022-01-27T01:44:53Z,350000,195.0,197.0,1,left,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,,
36,PT08M21.00S,2022-01-27T01:44:52.5Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,10,9,2022-01-27T01:44:53Z,360000,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,35.0,3.0,2.0,1.0,,,,,,,,,,,
37,PT08M11.00S,2022-01-27T01:45:02.9Z,1,REGULAR,turnover,bad pass,[],1628991,,,1610612763,10,9,2022-01-27T01:45:08Z,370000,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1627751]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,,,,,,,
38,PT08M11.00S,2022-01-27T01:45:02.9Z,1,REGULAR,steal,,[],1627751,,,1610612759,10,9,2022-01-27T01:45:04Z,380000,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M08.00S,2022-01-27T01:45:08.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,10,9,2022-01-27T01:45:08Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT08M03.00S,2022-01-27T01:45:25.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,28.07161629434954,77.94117647058823,1610612759,10,9,2022-01-27T01:45:30Z,400000,-140.0,211.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M59.00S,2022-01-27T01:45:29.8Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,10,9,2022-01-27T01:45:30Z,410000,,,0,,S. Adams REBOUND (Off:1 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,40.0,4.0,3.0,1.0,,,,,,,,,,,
42,PT07M53.00S,2022-01-27T01:45:34.9Z,1,REGULAR,3pt,Jump Shot,[],1630533,94.1688567674113,3.1862745098039214,1610612763,10,9,2022-01-27T01:45:41Z,420000,-234.0,2.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M49.00S,2022-01-27T01:45:38.9Z,1,REGULAR,rebound,offensive,[],1628991,,,1610612763,10,9,2022-01-27T01:45:41Z,430000,,,0,,J. Jackson Jr. REBOUND (Off:2 Def:0),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,42.0,2.0,0.0,2.0,,,,,,,,,,,
44,PT07M48.00S,2022-01-27T01:45:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628991,94.56307490144546,48.77450980392157,1610612763,10,11,2022-01-27T01:53:31Z,440000,-6.0,-1.0,1,right,J. Jackson Jr. Layup (4 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,0.63,Made,4.0,,,,,,,,,,,,,,,,,,
45,PT07M36.00S,2022-01-27T01:45:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,8.229303547963205,41.17647058823529,1610612759,12,11,2022-01-27T01:46:05Z,450000,44.0,25.0,1,left,J. Poeltl cutting Layup (4 PTS) (D. Murray 2 AST),"[1627751, 1627749]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,5.06,Made,4.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,,
47,PT07M21.00S,2022-01-27T01:46:09.0Z,1,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,12,11,2022-01-27T01:46:59Z,470000,,,0,,Z. Williams lost ball out-of-bounds TURNOVER (1 TO),[1630533],1610612763.0,MEM,lost ball,,,Williams,Z. Williams,,,,,,,,,,,,,,,1.0,,,1830.0,,,,,,,
48,PT07M10.00S,2022-01-27T01:46:31.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,26.10052562417871,16.911764705882355,1610612759,12,11,2022-01-27T01:46:37Z,480000,165.0,193.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M09.00S,2022-01-27T01:46:32.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,12,11,2022-01-27T01:46:39Z,490000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,
50,PT07M09.00S,2022-01-27T01:46:43.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,12,11,2022-01-27T01:46:43Z,500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M09.00S,2022-01-27T01:46:44.5Z,1,REGULAR,substitution,out,[],203926,,,1610612763,12,11,2022-01-27T01:46:46Z,510000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M09.00S,2022-01-27T01:46:44.5Z,1,REGULAR,substitution,in,[],1630170,,,1610612763,12,11,2022-01-27T01:46:46Z,520000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT06M59.00S,2022-01-27T01:47:07.1Z,1,REGULAR,2pt,Jump Shot,[],1630217,75.50919842312747,57.59803921568627,1610612763,12,13,2022-01-27T01:47:12Z,530000,38.0,178.0,1,right,D. Bane 18' pullup Jump Shot (5 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,18.17,Made,5.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,,
55,PT06M44.00S,2022-01-27T01:47:21.5Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,12,13,2022-01-27T01:47:40Z,550000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 203500]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,1.0,Adams,203500.0,,,,,,,,
56,PT06M44.00S,2022-01-27T01:47:21.5Z,1,REGULAR,steal,,[],203500,,,1610612763,12,13,2022-01-27T01:55:39Z,560000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M34.00S,2022-01-27T01:47:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630217,94.82588699080158,52.450980392156865,1610612763,12,13,2022-01-27T01:47:45Z,570000,12.0,-4.0,1,right,MISS D. Bane driving finger roll Layup,[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M34.00S,2022-01-27T01:47:37.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,12,13,2022-01-27T01:47:37Z,580000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,
59,PT06M34.00S,2022-01-27T01:47:38.7Z,1,REGULAR,foul,personal,[],203500,,,1610612759,12,13,2022-01-27T01:48:51Z,590000,,,0,,S. Adams loose ball personal FOUL (1 PF),"[203500, 1627751]",1610612763.0,MEM,loose ball,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Poeltl,1627751.0,,,
61,PT06M34.00S,2022-01-27T01:47:54.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,12,13,2022-01-27T01:47:54Z,610000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M34.00S,2022-01-27T01:50:21.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612759,12,13,2022-01-27T01:50:45Z,620000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M34.00S,2022-01-27T01:50:21.8Z,1,REGULAR,substitution,out,[],1630217,,,1610612759,12,13,2022-01-27T01:50:45Z,630000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M34.00S,2022-01-27T01:50:21.8Z,1,REGULAR,substitution,in,[],1629681,,,1610612759,12,13,2022-01-27T01:50:45Z,640000,,,0,,SUB in: K. Tillie,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M34.00S,2022-01-27T01:50:21.8Z,1,REGULAR,substitution,in,[],1629001,,,1610612759,12,13,2022-01-27T01:50:45Z,650000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M20.00S,2022-01-27T01:50:56.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,23.99802890932983,85.7843137254902,1610612759,12,13,2022-01-27T01:51:00Z,660000,-179.0,173.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2022-01-27T01:51:00.4Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,12,13,2022-01-27T01:51:00Z,670000,,,0,,Z. Williams REBOUND (Off:0 Def:1),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,
68,PT06M09.00S,2022-01-27T01:51:10.6Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612763,12,13,2022-01-27T01:51:24Z,680000,,,0,,D. White shooting personal FOUL (1 PF) (Morant 2 FT),"[1628401, 1629630]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Morant,1629630.0,,,
70,PT06M09.00S,2022-01-27T01:51:40.0Z,1,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,12,14,2022-01-27T01:51:40Z,700000,,,0,,J. Morant Free Throw 1 of 2 (1 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2022-01-27T01:51:41.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612763,12,14,2022-01-27T01:51:48Z,710000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2022-01-27T01:51:41.3Z,1,REGULAR,substitution,out,[],1627751,,,1610612763,12,14,2022-01-27T01:51:48Z,720000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2022-01-27T01:51:41.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612763,12,14,2022-01-27T01:51:48Z,730000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M09.00S,2022-01-27T01:51:41.3Z,1,REGULAR,substitution,in,[],1629111,,,1610612763,12,14,2022-01-27T01:51:48Z,740000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M09.00S,2022-01-27T01:51:57.7Z,1,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,12,15,2022-01-27T01:51:57Z,750000,,,0,,J. Morant Free Throw 2 of 2 (2 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2022-01-27T01:52:15.5Z,1,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,12,15,2022-01-27T01:52:21Z,760000,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,bad pass,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,,
77,PT05M38.00S,2022-01-27T01:52:37.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629681,74.06373193166885,17.892156862745097,1610612763,12,15,2022-01-27T01:52:43Z,770000,-161.0,191.0,1,right,MISS K. Tillie 24' 3PT,[1629681],1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M34.00S,2022-01-27T01:52:41.9Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612759,12,15,2022-01-27T01:52:43Z,780000,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT05M26.00S,2022-01-27T01:52:49.6Z,1,REGULAR,2pt,Jump Shot,[],1630170,8.229303547963205,79.41176470588235,1610612759,14,15,2022-01-27T01:52:53Z,790000,-147.0,25.0,1,left,D. Vassell 14' pullup Jump Shot (2 PTS) (L. Walker IV 1 AST),"[1630170, 1629022]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,14.92,Made,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,,
81,PT05M03.00S,2022-01-27T01:53:13.0Z,1,REGULAR,2pt,Jump Shot,[],1629630,94.69448094612353,18.627450980392158,1610612763,14,15,2022-01-27T01:53:17Z,810000,-157.0,-3.0,1,right,MISS J. Morant 15' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,15.69,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M00.00S,2022-01-27T01:53:16.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,14,15,2022-01-27T01:53:17Z,820000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,
83,PT04M51.00S,2022-01-27T01:53:25.4Z,1,REGULAR,3pt,Jump Shot,[],1630170,3.630091984231275,95.34313725490196,1610612759,14,15,2022-01-27T01:53:33Z,830000,-227.0,-18.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M45.00S,2022-01-27T01:53:31.4Z,1,REGULAR,rebound,defensive,[],1630533,,,1610612763,14,15,2022-01-27T01:53:33Z,840000,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,
85,PT04M29.00S,2022-01-27T01:53:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629681,95.0886990801577,2.941176470588235,1610612763,14,18,2022-01-27T01:53:51Z,850000,-235.0,-6.0,1,right,K. Tillie 3PT  (3 PTS) (Z. Williams 2 AST),"[1629681, 1630533]",1610612763.0,MEM,,,,Tillie,K. Tillie,,,,,23.54,Made,3.0,Z. Williams,1630533.0,2.0,,,,,,,,,,,,,,,
87,PT04M16.00S,2022-01-27T01:53:59.9Z,1,REGULAR,3pt,Jump Shot,[],1629111,31.882391590013142,61.51960784313726,1610612759,14,18,2022-01-27T01:54:05Z,870000,-58.0,247.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M12.00S,2022-01-27T01:54:03.9Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,14,18,2022-01-27T01:54:05Z,880000,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,
89,PT04M01.00S,2022-01-27T01:54:14.9Z,1,REGULAR,2pt,Jump Shot,[],203500,91.67214191852825,29.411764705882355,1610612763,14,20,2022-01-27T01:54:19Z,890000,-103.0,26.0,1,right,S. Adams 10' turnaround fadeaway Jump Shot (4 PTS),[203500],1610612763.0,MEM,turnaround fadeaway,,,Adams,S. Adams,,,,,10.61,Made,4.0,,,,,,,,,,,,,,,,,,
90,PT03M49.00S,2022-01-27T01:54:27.5Z,1,REGULAR,3pt,Jump Shot,[],1629111,32.53942181340342,60.78431372549019,1610612759,14,20,2022-01-27T01:54:31Z,900000,-54.0,253.0,1,left,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,,
