actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
92,PT05M22.00S,2022-01-13T01:53:01.1Z,1,REGULAR,substitution,in,[],201571,,,1610612759,15,27,2022-01-13T01:53:07Z,920000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M16.00S,2022-01-13T01:53:17.1Z,1,REGULAR,foul,personal,['3freethrow'],1629726,,,1610612759,15,27,2022-01-13T01:53:37Z,930000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Vassell 3 FT),"[1629726, 1630170]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,2005.0,,1.0,0.0,Vassell,1630170.0,,,
95,PT05M16.00S,2022-01-13T01:53:40.8Z,1,REGULAR,freethrow,1 of 3,['2ndchance'],1630170,,,1610612759,16,27,2022-01-13T01:54:13Z,950000,,,0,,D. Vassell Free Throw 1 of 3 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
96,PT05M16.00S,2022-01-13T01:53:40.8Z,1,REGULAR,freethrow,2 of 3,['2ndchance'],1630170,,,1610612759,17,27,2022-01-13T01:54:13Z,960000,,,0,,D. Vassell Free Throw 2 of 3 (2 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
97,PT05M16.00S,2022-01-13T01:53:40.8Z,1,REGULAR,freethrow,3 of 3,['2ndchance'],1630170,,,1610612759,17,27,2022-01-13T01:54:13Z,970000,,,0,,MISS D. Vassell Free Throw 3 of 3,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
98,PT05M13.00S,2022-01-13T01:53:43.8Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,27,2022-01-13T01:54:13Z,980000,,,0,,C. Wood REBOUND (Off:0 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,,,,
99,PT05M07.00S,2022-01-13T01:54:18.8Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612745,17,27,2022-01-13T01:54:26Z,990000,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 1629111]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,1.0,,,,,Landale,1629111.0,
100,PT05M07.00S,2022-01-13T01:54:18.8Z,1,REGULAR,steal,,[],1629111,,,1610612759,17,27,2022-01-13T01:57:35Z,1000000,,,0,,J. Landale STEAL (1 STL),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M04.00S,2022-01-13T01:54:24.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630170,94.03745072273325,46.07843137254902,1610612759,19,27,2022-01-13T01:54:40Z,1010000,-20.0,4.0,1,right,D. Vassell running finger roll Layup (4 PTS),[1630170],1610612759.0,SAS,running finger roll,,,Vassell,D. Vassell,,,,,1.99,Made,4.0,,,,,,,,,,,,,,,,,,
102,PT05M04.00S,2022-01-13T01:54:28.6Z,1,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612759,19,27,2022-01-13T01:54:40Z,1020000,,,0,,G. Mathews shooting personal FOUL (2 PF) (Vassell 1 FT),"[1629726, 1630170]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,1628171.0,,2.0,0.0,Vassell,1630170.0,,,
104,PT05M04.00S,2022-01-13T01:54:53.6Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630170,,,1610612759,20,27,2022-01-13T01:54:53Z,1040000,,,0,,D. Vassell Free Throw 1 of 1 (5 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
105,PT04M36.00S,2022-01-13T01:55:23.4Z,1,REGULAR,turnover,lost ball,[],1629645,,,1610612745,20,27,2022-01-13T01:55:32Z,1050000,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1627854]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,2.0,,,,,Forbes,1627854.0,
106,PT04M36.00S,2022-01-13T01:55:23.4Z,1,REGULAR,steal,,[],1627854,,,1610612759,20,27,2022-01-13T01:58:00Z,1060000,,,0,,B. Forbes STEAL (1 STL),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M33.00S,2022-01-13T01:55:27.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627854,76.95466491458606,10.784313725490197,1610612759,23,27,2022-01-13T01:55:56Z,1070000,-196.0,164.0,1,right,B. Forbes 25' 3PT pullup (3 PTS) (J. Landale 1 AST),"[1627854, 1629111]",1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,25.57,Made,3.0,J. Landale,1629111.0,1.0,,,,,,,,,,,,,,,
109,PT04M29.00S,2022-01-13T01:55:38.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,23,27,2022-01-13T01:55:38Z,1090000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M29.00S,2022-01-13T01:58:06.1Z,1,REGULAR,substitution,out,[],1627749,,,1610612745,23,27,2022-01-13T01:58:24Z,1100000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M29.00S,2022-01-13T01:58:06.1Z,1,REGULAR,substitution,in,[],1630563,,,1610612745,23,27,2022-01-13T01:58:24Z,1110000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M20.00S,2022-01-13T01:58:39.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626174,10.463206307490145,45.83333333333333,1610612745,23,27,2022-01-13T01:58:44Z,1120000,21.0,46.0,1,left,MISS C. Wood Layup,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,5.04,Missed,,,,,,,,,,,,,,,,,,,
113,PT04M16.00S,2022-01-13T01:58:43.3Z,1,REGULAR,rebound,offensive,[],1626174,,,1610612745,23,27,2022-01-13T01:58:43Z,1130000,,,0,,C. Wood REBOUND (Off:1 Def:2),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,112.0,3.0,2.0,1.0,,,,,,,,,
114,PT04M16.00S,2022-01-13T01:58:43.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,5.590000152587891,50.0,1610612745,23,29,2022-01-13T01:58:43Z,1140000,0.0,0.0,1,left,C. Wood tip Layup (11 PTS),[1626174],1610612745.0,HOU,tip,,,Wood,C. Wood,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,,
115,PT04M09.00S,2022-01-13T01:58:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,93.9060446780552,51.470588235294116,1610612759,25,29,2022-01-13T01:58:55Z,1150000,7.0,5.0,1,right,J. Primo driving finger roll Layup (2 PTS),[1630563],1610612759.0,SAS,driving finger roll,,,Primo,J. Primo,,,,,0.88,Made,2.0,,,,,,,,,,,,,,,,,,
116,PT03M58.00S,2022-01-13T01:59:04.6Z,1,REGULAR,foul,offensive,[],1626174,,,1610612745,25,29,2022-01-13T01:59:14Z,1160000,,,0,,C. Wood offensive FOUL (1 PF),"[1626174, 1630170]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Vassell,1630170.0,,,
118,PT03M58.00S,2022-01-13T01:59:04.6Z,1,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,25,29,2022-01-13T01:59:04Z,1180000,,,0,,C. Wood offensive foul TURNOVER (1 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,204059.0,1.0,,,,,,,
119,PT03M47.00S,2022-01-13T01:59:31.7Z,1,REGULAR,turnover,lost ball,[],1629111,,,1610612759,25,29,2022-01-13T01:59:39Z,1190000,,,0,,J. Landale lost ball TURNOVER (1 TO),"[1629111, 1626174]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,1.0,,,,,Wood,1626174.0,
120,PT03M47.00S,2022-01-13T01:59:31.7Z,1,REGULAR,steal,,[],1626174,,,1610612745,25,29,2022-01-13T01:59:33Z,1200000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M43.00S,2022-01-13T01:59:35.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,6.258212877792378,48.77450980392157,1610612745,25,31,2022-01-13T01:59:44Z,1210000,6.0,6.0,1,left,K. Martin Jr. driving DUNK (2 PTS) (G. Mathews 1 AST),"[1630231, 1629726]",1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,0.88,Made,2.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,,
123,PT03M30.00S,2022-01-13T01:59:48.6Z,1,REGULAR,3pt,Jump Shot,[],1630170,96.13994743758212,3.431372549019608,1610612759,25,31,2022-01-13T01:59:53Z,1230000,-233.0,-16.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
124,PT03M27.00S,2022-01-13T01:59:51.6Z,1,REGULAR,rebound,defensive,[],201571,,,1610612745,25,31,2022-01-13T01:59:51Z,1240000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,,,,,,,,
125,PT03M17.00S,2022-01-13T02:00:04.7Z,1,REGULAR,foul,personal,[],1627854,,,1610612745,25,31,2022-01-13T02:00:30Z,1250000,,,0,,B. Forbes personal FOUL (1 PF),"[1627854, 1629645]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,1628171.0,,1.0,0.0,Porter Jr.,1629645.0,,,
127,PT03M11.00S,2022-01-13T02:00:25.5Z,1,REGULAR,3pt,Jump Shot,[],201571,32.933639947437584,55.14705882352941,1610612745,25,34,2022-01-13T02:00:33Z,1270000,-26.0,257.0,1,left,D. Augustin 25' 3PT  (3 PTS) (K. Martin Jr. 1 AST),"[201571, 1630231]",1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.84,Made,3.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,,,,
129,PT02M50.00S,2022-01-13T02:00:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629111,68.15045992115637,59.31372549019608,1610612759,25,34,2022-01-13T02:00:51Z,1290000,47.0,247.0,1,right,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M47.00S,2022-01-13T02:00:49.5Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,25,34,2022-01-13T02:00:51Z,1300000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT02M30.00S,2022-01-13T02:01:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,6.783837056504599,48.529411764705884,1610612745,25,34,2022-01-13T02:01:25Z,1310000,7.0,11.0,1,left,MISS C. Wood turnaround Shot - blocked,"[1626174, 1630170]",1610612745.0,HOU,turnaround,,,Wood,C. Wood,,,,,1.35,Missed,,,,,Vassell,1630170.0,,,,,,,,,,,,,
132,PT02M30.00S,2022-01-13T02:01:07.1Z,1,REGULAR,block,,[],1630170,,,1610612745,25,34,2022-01-13T02:01:09Z,1320000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M26.00S,2022-01-13T02:01:11.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,25,34,2022-01-13T02:01:25Z,1330000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,
134,PT02M24.00S,2022-01-13T02:01:13.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,78.66294349540078,10.294117647058822,1610612759,28,34,2022-01-13T02:01:30Z,1340000,-199.0,148.0,1,right,B. Forbes 24' 3PT  (6 PTS) (K. Johnson 1 AST),"[1627854, 1629640]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.77,Made,6.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,,,
136,PT02M07.00S,2022-01-13T02:01:29.6Z,1,REGULAR,2pt,Jump Shot,[],1629645,16.245072273324574,15.686274509803921,1610612745,28,34,2022-01-13T02:01:53Z,1360000,172.0,100.0,1,left,MISS K. Porter Jr. 19' step back Shot,[1629645],1610612745.0,HOU,step back,,,Porter Jr.,K. Porter Jr.,,,,,19.87,Missed,,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2022-01-13T02:01:32.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,28,34,2022-01-13T02:01:32Z,1370000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,
138,PT02M02.00S,2022-01-13T02:01:35.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,77.34888304862024,12.5,1610612759,28,34,2022-01-13T02:01:45Z,1380000,-188.0,160.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
139,PT01M58.00S,2022-01-13T02:01:38.6Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612759,28,34,2022-01-13T02:01:38Z,1390000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,
141,PT01M54.00S,2022-01-13T02:01:43.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627854,88.78120893561103,49.26470588235294,1610612759,28,34,2022-01-13T02:02:27Z,1410000,-4.0,53.0,1,right,MISS B. Forbes floating Shot,[1627854],1610612759.0,SAS,floating,,,Forbes,B. Forbes,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M54.00S,2022-01-13T02:01:43.6Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,28,34,2022-01-13T02:02:27Z,1420000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,141.0,3.0,3.0,0.0,,,,,,,,,
143,PT01M47.00S,2022-01-13T02:01:49.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201571,20.71287779237845,91.17647058823529,1610612745,28,37,2022-01-13T02:01:57Z,1430000,-206.0,142.0,1,left,D. Augustin 25' 3PT  (6 PTS),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,25.02,Made,6.0,,,,,,,,,,,,,,,,,,
144,PT01M36.00S,2022-01-13T02:02:01.4Z,1,REGULAR,2pt,Jump Shot,[],1629640,79.97700394218134,69.11764705882352,1610612759,30,37,2022-01-13T02:02:09Z,1440000,96.0,136.0,1,right,K. Johnson 16' pullup Jump Shot (2 PTS) (J. Primo 1 AST),"[1629640, 1630563]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,16.6,Made,2.0,J. Primo,1630563.0,1.0,,,,,,,,,,,,,,,
146,PT01M25.00S,2022-01-13T02:02:17.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612745,30,37,2022-01-13T02:02:33Z,1460000,,,0,,D. Vassell personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630170, 1629645]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Porter Jr.,1629645.0,,,
148,PT01M25.00S,2022-01-13T02:02:41.1Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,30,38,2022-01-13T02:02:41Z,1480000,,,0,,K. Porter Jr. Free Throw 1 of 2 (3 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
149,PT01M25.00S,2022-01-13T02:02:43.0Z,1,REGULAR,substitution,out,[],1630170,,,1610612745,30,38,2022-01-13T02:02:53Z,1490000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M25.00S,2022-01-13T02:02:43.0Z,1,REGULAR,substitution,out,[],1626174,,,1610612745,30,38,2022-01-13T02:02:53Z,1500000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M25.00S,2022-01-13T02:02:43.0Z,1,REGULAR,substitution,in,[],1629022,,,1610612745,30,38,2022-01-13T02:02:53Z,1510000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M25.00S,2022-01-13T02:02:43.0Z,1,REGULAR,substitution,in,[],1628464,,,1610612745,30,38,2022-01-13T02:02:53Z,1520000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M25.00S,2022-01-13T02:02:59.3Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,30,39,2022-01-13T02:02:59Z,1530000,,,0,,K. Porter Jr. Free Throw 2 of 2 (4 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
154,PT01M04.00S,2022-01-13T02:03:22.4Z,1,REGULAR,3pt,Jump Shot,[],1627854,85.10183968462549,96.32352941176471,1610612759,30,39,2022-01-13T02:03:27Z,1540000,232.0,88.0,1,right,MISS B. Forbes 24' pullup 3PT,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
155,PT01M04.00S,2022-01-13T02:03:22.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,30,39,2022-01-13T02:04:13Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,
156,PT01M04.00S,2022-01-13T02:03:27.5Z,1,REGULAR,foul,personal,[],1629645,,,1610612759,30,39,2022-01-13T02:03:57Z,1560000,,,0,,K. Porter Jr. loose ball personal FOUL (1 PF),"[1629645, 1629111]",1610612745.0,HOU,loose ball,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Landale,1629111.0,,,
158,PT01M04.00S,2022-01-13T02:03:45.2Z,1,REGULAR,substitution,out,[],1629645,,,1610612759,30,39,2022-01-13T02:03:49Z,1580000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT01M04.00S,2022-01-13T02:03:45.2Z,1,REGULAR,substitution,in,[],1630224,,,1610612759,30,39,2022-01-13T02:03:49Z,1590000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT00M59.30S,2022-01-13T02:04:00.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627854,93.38042049934296,2.2058823529411766,1610612759,33,39,2022-01-13T02:04:17Z,1600000,-239.0,10.0,1,right,B. Forbes 3PT  (9 PTS) (J. Primo 2 AST),"[1627854, 1630563]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,23.92,Made,9.0,J. Primo,1630563.0,2.0,,,,,,,,,,,,,,,
162,PT00M41.10S,2022-01-13T02:04:23.5Z,1,REGULAR,2pt,Jump Shot,[],201571,7.703679369250986,26.225490196078432,1610612745,33,39,2022-01-13T02:04:27Z,1620000,119.0,20.0,1,left,MISS D. Augustin 12' pullup Shot,[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,12.06,Missed,,,,,,,,,,,,,,,,,,,
163,PT00M39.00S,2022-01-13T02:04:25.6Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612759,33,39,2022-01-13T02:04:27Z,1630000,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,
164,PT00M23.70S,2022-01-13T02:04:42.1Z,1,REGULAR,3pt,Jump Shot,[],1627854,95.22010512483574,93.87254901960785,1610612759,36,39,2022-01-13T02:04:46Z,1640000,219.0,-8.0,1,right,B. Forbes 3PT  (12 PTS) (J. Landale 2 AST),"[1627854, 1629111]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,21.95,Made,12.0,J. Landale,1629111.0,2.0,,,,,,,,,,,,,,,
166,PT00M05.30S,2022-01-13T02:05:02.7Z,1,REGULAR,3pt,Jump Shot,[],201571,31.488173455978973,35.294117647058826,1610612745,36,39,2022-01-13T02:05:38Z,1660000,74.0,243.0,1,left,MISS D. Augustin 25' pullup 3PT,[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
167,PT00M00.70S,2022-01-13T02:05:07.3Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612759,36,39,2022-01-13T02:05:07Z,1670000,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,166.0,3.0,2.0,1.0,,,,,,,,,
168,PT00M00.00S,2022-01-13T02:05:30.0Z,1,REGULAR,period,end,[],0,,,1610612759,36,39,2022-01-13T02:05:30Z,1680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612759,36,39,2022-01-13T02:07:53Z,1690000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,out,['startperiod'],1630563,,,1610612759,36,39,2022-01-13T02:07:53Z,1700000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,out,['startperiod'],1630231,,,1610612759,36,39,2022-01-13T02:07:53Z,1710000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,out,['startperiod'],201571,,,1610612759,36,39,2022-01-13T02:07:53Z,1720000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612759,36,39,2022-01-13T02:07:53Z,1730000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,in,['startperiod'],1629719,,,1610612759,36,39,2022-01-13T02:07:53Z,1740000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,in,['startperiod'],1630256,,,1610612759,36,39,2022-01-13T02:07:53Z,1750000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-01-13T02:07:32.5Z,2,REGULAR,substitution,in,['startperiod'],201569,,,1610612759,36,39,2022-01-13T02:07:53Z,1760000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-01-13T02:07:55.2Z,2,REGULAR,period,start,[],0,,,1610612759,36,39,2022-01-13T02:07:55Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M44.00S,2022-01-13T02:08:10.6Z,2,REGULAR,turnover,bad pass,[],1629022,,,1610612759,36,39,2022-01-13T02:08:18Z,1780000,,,0,,L. Walker IV bad pass TURNOVER (2 TO),"[1629022, 201569]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,2.0,,,,,Gordon,201569.0,
179,PT11M44.00S,2022-01-13T02:08:10.6Z,2,REGULAR,steal,,[],201569,,,1610612745,36,39,2022-01-13T02:08:12Z,1790000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M37.00S,2022-01-13T02:08:16.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628464,6.389618922470433,50.245098039215684,1610612745,36,41,2022-01-13T02:08:31Z,1800000,-1.0,8.0,1,left,D. Theis cutting DUNK (2 PTS) (J. Tate 4 AST),"[1628464, 1630256]",1610612745.0,HOU,cutting,,,Theis,D. Theis,,,,,0.77,Made,2.0,J. Tate,1630256.0,4.0,,,,,,,,,,,,,,,
