actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
24,PT09M51.00S,2022-03-15T00:42:54.2Z,1,REGULAR,3pt,Jump Shot,[],201976,31.750985545335087,38.970588235294116,1610612750,4,9,2022-03-15T00:42:58Z,240000,55.0,246.0,1,left,P. Beverley 25' 3PT  (5 PTS),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,25.21,Made,5.0,,,,,,,,,,,,,,,
25,PT09M35.00S,2022-03-15T00:43:10.8Z,1,REGULAR,2pt,Jump Shot,[],1630170,74.32654402102497,56.61764705882353,1610612759,6,9,2022-03-15T00:43:15Z,250000,33.0,189.0,1,right,D. Vassell 19' pullup Jump Shot (2 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,19.17,Made,2.0,,,,,,,,,,,,,,,
26,PT09M17.00S,2022-03-15T00:43:28.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,6.652431011826544,48.28431372549019,1610612750,6,11,2022-03-15T00:43:38Z,260000,9.0,10.0,1,left,K. Towns cutting DUNK (6 PTS) (P. Beverley 2 AST),"[1626157, 201976]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,1.32,Made,6.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,
28,PT08M54.00S,2022-03-15T00:43:50.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,82.86793692509855,2.450980392156863,1610612759,9,11,2022-03-15T00:43:56Z,280000,-238.0,109.0,1,right,D. Vassell 26' 3PT  (5 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,26.13,Made,5.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,
30,PT08M38.00S,2022-03-15T00:44:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,8.623521681997373,36.51960784313725,1610612750,9,11,2022-03-15T00:45:23Z,300000,67.0,29.0,1,left,MISS K. Towns 7' driving floating bank Shot,[1626157],1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,,,,7.32,Missed,,,,,,,,,,,,,,,,
31,PT08M35.00S,2022-03-15T00:44:09.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,9,11,2022-03-15T00:44:14Z,310000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,
32,PT08M31.00S,2022-03-15T00:44:13.6Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,9,11,2022-03-15T00:44:18Z,320000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1626156]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,2.0,Russell,1626156.0,,,,,,,,,,,,,,,,,,
33,PT08M31.00S,2022-03-15T00:44:13.6Z,1,REGULAR,steal,,[],1626156,,,1610612750,9,11,2022-03-15T00:44:15Z,330000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
34,PT08M28.00S,2022-03-15T00:44:17.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,30.56833114323259,67.40196078431373,1610612750,9,14,2022-03-15T00:44:22Z,340000,-87.0,235.0,1,left,D. Russell 25' 3PT pullup (3 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,25.04,Made,3.0,,,,,,,,,,,,,,,
35,PT08M12.00S,2022-03-15T00:44:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,85.89027595269383,51.470588235294116,1610612759,11,14,2022-03-15T00:44:38Z,350000,7.0,80.0,1,right,J. Poeltl 8' floating Jump Shot (4 PTS) (D. Murray 3 AST),"[1627751, 1627749]",1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,8.04,Made,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,
37,PT07M56.00S,2022-03-15T00:44:49.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.225361366622867,62.5,1610612750,11,17,2022-03-15T00:44:53Z,370000,-62.0,241.0,1,left,K. Towns 24' 3PT  (9 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,24.9,Made,9.0,,,,,,,,,,,,,,,
38,PT07M41.00S,2022-03-15T00:45:04.0Z,1,REGULAR,3pt,Jump Shot,[],1629640,80.89684625492772,92.15686274509804,1610612759,14,17,2022-03-15T00:45:10Z,380000,211.0,127.0,1,right,K. Johnson 24' 3PT  (5 PTS) (D. Vassell 1 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,24.62,Made,5.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,
40,PT07M38.00S,2022-03-15T00:45:15.4Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612750,14,17,2022-03-15T00:45:15Z,400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M27.00S,2022-03-15T00:45:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,11.383048620236531,36.51960784313725,1610612750,14,17,2022-03-15T00:45:38Z,410000,67.0,55.0,1,left,MISS K. Towns 8' driving Layup - blocked,"[1626157, 1630170]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,8.67,Missed,,,,,,,,,,,,,,Vassell,1630170.0,
42,PT07M27.00S,2022-03-15T00:45:29.5Z,1,REGULAR,block,,[],1630170,,,1610612750,14,17,2022-03-15T00:45:32Z,420000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M24.00S,2022-03-15T00:45:32.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,14,17,2022-03-15T00:45:38Z,430000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,
44,PT07M22.00S,2022-03-15T00:45:38.0Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,14,17,2022-03-15T00:45:44Z,440000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (3 TO),[1627749],1610612759.0,SAS,bad pass,,,Murray,D. Murray,,,,,3.0,,,,,,,,,,,,,202049.0,,,,,,,
45,PT07M11.00S,2022-03-15T00:45:54.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,5.995400788436268,49.26470588235294,1610612750,14,19,2022-03-15T00:45:59Z,450000,4.0,4.0,1,left,D. Russell driving finger roll Layup (5 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,,,,0.54,Made,5.0,,,,,,,,,,,,,,,
46,PT07M09.00S,2022-03-15T00:45:59.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,14,19,2022-03-15T00:45:59Z,460000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT06M57.00S,2022-03-15T00:49:17.1Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,14,19,2022-03-15T00:49:24Z,470000,,,0,,D. Murray bad pass TURNOVER (4 TO),"[1627749, 1630162]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,4.0,Edwards,1630162.0,,,,,,,,,,,,,,,,,,
48,PT06M57.00S,2022-03-15T00:49:17.1Z,1,REGULAR,steal,,[],1630162,,,1610612750,14,19,2022-03-15T00:50:38Z,480000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT06M52.00S,2022-03-15T00:49:21.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,6.258212877792378,49.26470588235294,1610612750,14,19,2022-03-15T00:49:29Z,490000,4.0,6.0,1,left,MISS J. McDaniels alley-oop Layup,[1630183],1610612750.0,MIN,alley-oop,,,McDaniels,J. McDaniels,,,,,,,,0.73,Missed,,,,,,,,,,,,,,,,
50,PT06M47.00S,2022-03-15T00:49:26.3Z,1,REGULAR,rebound,defensive,[],1626196,,,1610612759,14,19,2022-03-15T00:49:26Z,500000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT06M35.00S,2022-03-15T00:49:38.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,83.65637319316689,41.911764705882355,1610612759,14,19,2022-03-15T00:49:42Z,510000,-40.0,101.0,1,right,MISS J. Richardson 10' fadeaway Shot,[1626196],1610612759.0,SAS,fadeaway,,,Richardson,J. Richardson,,,,,,,,10.89,Missed,,,,,,,,,,,,,,,,
52,PT06M34.00S,2022-03-15T00:49:39.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,14,19,2022-03-15T00:49:42Z,520000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,
53,PT06M22.00S,2022-03-15T00:49:51.5Z,1,REGULAR,3pt,Jump Shot,[],1626156,32.276609724047304,29.901960784313726,1610612750,14,22,2022-03-15T00:49:55Z,530000,100.0,251.0,1,left,D. Russell 27' 3PT  (8 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,27.03,Made,8.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,
55,PT06M05.00S,2022-03-15T00:50:08.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,71.04139290407359,23.03921568627451,1610612759,17,22,2022-03-15T00:50:13Z,550000,-135.0,220.0,1,right,D. Vassell 25' 3PT  (8 PTS) (D. Murray 4 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,25.78,Made,8.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,
57,PT05M42.00S,2022-03-15T00:50:35.2Z,1,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612750,17,22,2022-03-15T00:52:10Z,570000,,,0,,K. Towns lost ball out-of-bounds TURNOVER (1 TO),[1626157],1610612750.0,MIN,lost ball,,,Towns,K. Towns,,,,,1.0,,,,,,,,,,,,,1628487.0,,,,,,,
58,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,17,22,2022-03-15T00:50:53Z,580000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,out,[],1626196,,,1610612759,17,22,2022-03-15T00:50:53Z,590000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,out,[],1626156,,,1610612759,17,22,2022-03-15T00:50:53Z,600000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,17,22,2022-03-15T00:50:53Z,610000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,17,22,2022-03-15T00:50:53Z,620000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M42.00S,2022-03-15T00:50:41.8Z,1,REGULAR,substitution,in,[],1627736,,,1610612759,17,22,2022-03-15T00:50:53Z,630000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M23.00S,2022-03-15T00:51:17.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627751,82.86793692509855,47.794117647058826,1610612759,19,22,2022-03-15T00:51:23Z,640000,-11.0,109.0,1,right,J. Poeltl 10' turnaround Hook (6 PTS),[1627751],1610612759.0,SAS,turnaround,,,Poeltl,J. Poeltl,,,,,,,,10.91,Made,6.0,,,,,,,,,,,,,,,
65,PT05M00.00S,2022-03-15T00:51:40.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,14.931011826544022,43.38235294117647,1610612750,19,22,2022-03-15T00:51:47Z,650000,33.0,88.0,1,left,MISS P. Beverley 9' pullup Shot,[201976],1610612750.0,MIN,pullup,,,Beverley,P. Beverley,,,,,,,,9.39,Missed,,,,,,,,,,,,,,,,
66,PT04M57.00S,2022-03-15T00:51:43.0Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,19,22,2022-03-15T00:51:47Z,660000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,
67,PT04M50.00S,2022-03-15T00:51:48.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,68.28186596583443,67.8921568627451,1610612759,22,22,2022-03-15T00:51:58Z,670000,89.0,246.0,1,right,K. Johnson 26' 3PT  (8 PTS) (T. Jones 1 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,26.15,Made,8.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,
69,PT04M33.00S,2022-03-15T00:52:05.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.886333771353483,61.274509803921575,1610612750,22,22,2022-03-15T00:52:11Z,690000,-56.0,31.0,1,left,MISS A. Edwards 6' driving Layup - blocked,"[1630162, 1630170]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,6.44,Missed,,,,,,,,,,,,,,Vassell,1630170.0,
70,PT04M33.00S,2022-03-15T00:52:05.4Z,1,REGULAR,block,,[],1630170,,,1610612750,22,22,2022-03-15T00:52:07Z,700000,,,0,,D. Vassell BLOCK (2 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M31.00S,2022-03-15T00:52:07.4Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,22,22,2022-03-15T00:52:11Z,710000,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,69.0,1.0,0.0,1.0,,,,,,,,
72,PT04M29.00S,2022-03-15T00:52:10.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,5.995400788436268,49.01960784313725,1610612750,22,24,2022-03-15T00:52:18Z,720000,5.0,4.0,1,left,J. McDaniels DUNK (2 PTS) (P. Beverley 3 AST),"[1630183, 201976]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,0.63,Made,2.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,
74,PT04M13.00S,2022-03-15T00:52:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,90.48948751642575,37.254901960784316,1610612759,22,24,2022-03-15T00:52:39Z,740000,-64.0,37.0,1,right,MISS J. Poeltl 7' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,7.36,Missed,,,,,,,,,,,,,,,,
75,PT04M09.00S,2022-03-15T00:52:31.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,22,24,2022-03-15T00:52:31Z,750000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,74.0,2.0,1.0,1.0,,,,,,,,
76,PT04M09.00S,2022-03-15T00:52:31.2Z,1,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612759,22,24,2022-03-15T00:53:52Z,760000,0.0,0.0,1,right,MISS J. Poeltl floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
77,PT04M09.00S,2022-03-15T00:52:31.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,22,24,2022-03-15T00:53:52Z,770000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,
78,PT04M09.00S,2022-03-15T00:52:33.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,22,24,2022-03-15T00:52:33Z,780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M09.00S,2022-03-15T00:52:34.4Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,22,24,2022-03-15T00:52:52Z,790000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M09.00S,2022-03-15T00:52:34.4Z,1,REGULAR,substitution,out,[],1630162,,,1610612759,22,24,2022-03-15T00:52:52Z,800000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M09.00S,2022-03-15T00:52:34.4Z,1,REGULAR,substitution,in,[],1630563,,,1610612759,22,24,2022-03-15T00:52:52Z,810000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M09.00S,2022-03-15T00:52:34.4Z,1,REGULAR,substitution,in,[],1629669,,,1610612759,22,24,2022-03-15T00:52:52Z,820000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M07.00S,2022-03-15T00:52:54.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,93.77463863337714,83.33333333333334,1610612759,22,24,2022-03-15T00:53:01Z,830000,167.0,6.0,1,right,MISS L. Walker IV 16' Jump Shot,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,16.68,Missed,,,,,,,,,,,,,,,,
84,PT04M04.00S,2022-03-15T00:52:57.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,22,24,2022-03-15T00:53:01Z,840000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,83.0,3.0,3.0,0.0,,,,,,,,
85,PT03M56.00S,2022-03-15T00:53:05.7Z,1,REGULAR,3pt,Jump Shot,[],1626157,31.488173455978973,39.21568627450981,1610612750,22,24,2022-03-15T00:53:10Z,850000,54.0,243.0,1,left,MISS K. Towns 24' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,24.94,Missed,,,,,,,,,,,,,,,,
86,PT03M54.00S,2022-03-15T00:53:07.7Z,1,REGULAR,rebound,defensive,[],1630563,,,1610612759,22,24,2022-03-15T00:53:10Z,860000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT03M48.00S,2022-03-15T00:53:14.9Z,1,REGULAR,2pt,Jump Shot,[],1629022,75.64060446780552,56.372549019607845,1610612759,24,24,2022-03-15T00:53:26Z,870000,32.0,176.0,1,right,L. Walker IV 17' pullup Jump Shot (2 PTS) (K. Johnson 1 AST),"[1629022, 1629640]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,17.94,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,
