actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT11M09.00S,2022-01-16T01:40:56.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,18.873193166885677,6.372549019607843,1610612759,3,0,2022-01-16T01:41:02Z,150000,218.0,125.0,1,left,K. Johnson 25' 3PT  (3 PTS) (J. Landale 1 AST),"[1629640, 1629111]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,25.13,Made,,,,,3.0,J. Landale,1629111.0,1.0,,,,,,,
17,PT10M56.00S,2022-01-16T01:41:10.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,94.56307490144546,52.20588235294118,1610612746,3,2,2022-01-16T01:41:16Z,170000,11.0,-1.0,1,right,R. Jackson cutting finger roll Layup (2 PTS) (I. Zubac 1 AST),"[202704, 1627826]",1610612746.0,LAC,cutting finger roll,,,Jackson,R. Jackson,,,,,,,,1.11,Made,,,,,2.0,I. Zubac,1627826.0,1.0,,,,,,,
19,PT10M45.00S,2022-01-16T01:41:27.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,3,2,2022-01-16T01:41:27Z,190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M37.00S,2022-01-16T01:41:44.3Z,1,REGULAR,foul,personal,[],1629599,,,1610612759,3,2,2022-01-16T01:41:55Z,200000,,,0,,A. Coffey personal FOUL (1 PF),"[1629599, 1629111]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Landale,1629111.0,,
22,PT10M29.00S,2022-01-16T01:42:08.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627749,8.360709592641262,59.068627450980394,1610612759,5,2,2022-01-16T01:42:39Z,220000,-45.0,26.0,1,left,D. Murray turnaround Hook (2 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,,,,5.23,Made,,,,,2.0,,,,,,,,,,
23,PT10M10.00S,2022-01-16T01:42:27.0Z,1,REGULAR,2pt,Jump Shot,[],202704,76.16622864651774,66.66666666666666,1610612746,5,2,2022-01-16T01:42:30Z,230000,83.0,172.0,1,right,MISS R. Jackson 19' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,,,,19.07,Missed,,,,,,,,,,,,,,,
24,PT10M07.00S,2022-01-16T01:42:30.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,5,2,2022-01-16T01:42:30Z,240000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,
25,PT10M04.00S,2022-01-16T01:42:32.5Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,5,2,2022-01-16T01:42:36Z,250000,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1629640, 1629599]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,2.0,Coffey,1629599.0,,,,,,,,,,,,,,,,,
26,PT10M04.00S,2022-01-16T01:42:32.5Z,1,REGULAR,steal,,[],1629599,,,1610612746,5,2,2022-01-16T01:42:34Z,260000,,,0,,A. Coffey STEAL (1 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
27,PT09M57.00S,2022-01-16T01:42:39.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629599,84.70762155059133,49.01960784313725,1610612746,5,2,2022-01-16T01:42:43Z,270000,-5.0,91.0,1,right,MISS A. Coffey 9' pullup Shot,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,,,,9.13,Missed,,,,,,,,,,,,,,,
28,PT09M55.00S,2022-01-16T01:42:41.6Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,5,2,2022-01-16T01:42:43Z,280000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M47.00S,2022-01-16T01:42:49.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.995400788436268,44.11764705882353,1610612759,5,2,2022-01-16T01:42:54Z,290000,29.0,4.0,1,left,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,,2.97,Missed,,,,,,,,,,,,,,,
30,PT09M45.00S,2022-01-16T01:42:51.8Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,5,2,2022-01-16T01:42:54Z,300000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,
31,PT09M39.00S,2022-01-16T01:42:58.1Z,1,REGULAR,3pt,Jump Shot,[],202704,74.58935611038108,79.90196078431373,1610612746,5,2,2022-01-16T01:43:02Z,310000,150.0,186.0,1,right,MISS R. Jackson 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,23.89,Missed,,,,,,,,,,,,,,,
32,PT09M36.00S,2022-01-16T01:43:01.1Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,5,2,2022-01-16T01:43:02Z,320000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,
33,PT09M23.00S,2022-01-16T01:43:13.6Z,1,REGULAR,3pt,Jump Shot,[],1627749,24.917871222076215,84.31372549019608,1610612759,5,2,2022-01-16T01:43:18Z,330000,-172.0,182.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,
34,PT09M21.00S,2022-01-16T01:43:16.0Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612759,5,2,2022-01-16T01:43:16Z,340000,,,0,,J. Landale REBOUND (Off:2 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,33.0,2.0,0.0,2.0,,,,,,,,,,,
35,PT09M17.00S,2022-01-16T01:43:23.2Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612759,5,2,2022-01-16T01:43:37Z,350000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Vassell 2 FT),"[202694, 1630170]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Vassell,1630170.0,,
37,PT09M17.00S,2022-01-16T01:43:52.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630170,,,1610612759,6,2,2022-01-16T01:43:52Z,370000,,,0,,D. Vassell Free Throw 1 of 2 (1 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
38,PT09M17.00S,2022-01-16T01:44:07.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630170,,,1610612759,7,2,2022-01-16T01:44:07Z,380000,,,0,,D. Vassell Free Throw 2 of 2 (2 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
39,PT09M01.00S,2022-01-16T01:44:25.3Z,1,REGULAR,2pt,Jump Shot,[],202694,85.49605781865965,66.91176470588235,1610612746,7,4,2022-01-16T01:44:29Z,390000,85.0,84.0,1,right,M. Morris Sr. 11' turnaround fadeaway Jump Shot (2 PTS),[202694],1610612746.0,LAC,turnaround fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,11.91,Made,,,,,2.0,,,,,,,,,,
40,PT08M46.00S,2022-01-16T01:44:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629111,28.07161629434954,73.52941176470588,1610612759,10,4,2022-01-16T01:44:43Z,400000,-118.0,211.0,1,left,J. Landale 24' 3PT  (3 PTS) (D. Murray 1 AST),"[1629111, 1627749]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,24.19,Made,,,,,3.0,D. Murray,1627749.0,1.0,,,,,,,
42,PT08M28.00S,2022-01-16T01:44:57.1Z,1,REGULAR,3pt,Jump Shot,[],1629599,75.90341655716163,85.7843137254902,1610612746,10,4,2022-01-16T01:45:02Z,420000,179.0,174.0,1,right,MISS A. Coffey 24' pullup 3PT,[1629599],1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,,,,24.96,Missed,,,,,,,,,,,,,,,
43,PT08M24.00S,2022-01-16T01:45:01.5Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,10,4,2022-01-16T01:45:01Z,430000,,,0,,I. Zubac REBOUND (Off:1 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,
44,PT08M24.00S,2022-01-16T01:45:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,10,4,2022-01-16T01:45:01Z,440000,0.0,0.0,1,right,MISS I. Zubac putback Layup,[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
45,PT08M23.00S,2022-01-16T01:45:02.5Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,10,4,2022-01-16T01:45:02Z,450000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,
47,PT08M21.00S,2022-01-16T01:45:15.4Z,1,REGULAR,foul,offensive,[],1629111,,,1610612759,10,4,2022-01-16T01:48:58Z,470000,,,0,,J. Landale offensive FOUL (1 PF),"[1629111, 201587]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Batum,201587.0,,
68,PT08M21.00S,2022-01-16T01:45:15.4Z,1,REGULAR,turnover,offensive foul,[],1629111,,,1610612759,10,4,2022-01-16T01:45:15Z,485000,,,0,,J. Landale offensive foul TURNOVER (1 TO),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,1.0,,,,,,,,,,,,,202026.0,,,,,,
49,PT08M07.00S,2022-01-16T01:45:33.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202704,88.51839684625493,45.83333333333333,1610612746,10,6,2022-01-16T01:45:38Z,490000,-21.0,55.0,1,right,R. Jackson floating Jump Shot (4 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,,,,5.92,Made,,,,,4.0,,,,,,,,,,
50,PT07M45.00S,2022-01-16T01:45:55.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,20.97568988173456,92.15686274509804,1610612759,10,6,2022-01-16T01:45:58Z,500000,-211.0,145.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,25.57,Missed,,,,,,,,,,,,,,,
51,PT07M43.00S,2022-01-16T01:45:57.1Z,1,REGULAR,rebound,defensive,[],201587,,,1610612746,10,6,2022-01-16T01:45:58Z,510000,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT07M35.00S,2022-01-16T01:46:04.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201587,92.46057818659659,40.931372549019606,1610612746,10,6,2022-01-16T01:46:08Z,520000,-45.0,18.0,1,right,MISS N. Batum Layup,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,4.89,Missed,,,,,,,,,,,,,,,
53,PT07M32.00S,2022-01-16T01:46:07.0Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,10,6,2022-01-16T01:46:08Z,530000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,52.0,3.0,1.0,2.0,,,,,,,,,,,
54,PT07M32.00S,2022-01-16T01:46:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,10,6,2022-01-16T01:46:07Z,540000,0.0,0.0,1,right,MISS I. Zubac putback Layup,[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
55,PT07M32.00S,2022-01-16T01:46:07.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,10,6,2022-01-16T01:46:07Z,550000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,54.0,3.0,3.0,0.0,,,,,,,,,,,
56,PT07M24.00S,2022-01-16T01:46:15.6Z,1,REGULAR,3pt,Jump Shot,[],203926,20.97568988173456,88.72549019607843,1610612759,10,6,2022-01-16T01:46:19Z,560000,-194.0,145.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,24.17,Missed,,,,,,,,,,,,,,,
57,PT07M22.00S,2022-01-16T01:46:17.6Z,1,REGULAR,rebound,defensive,[],202694,,,1610612746,10,6,2022-01-16T01:46:19Z,570000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,
58,PT07M05.00S,2022-01-16T01:46:36.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201587,87.20433639947439,34.80392156862745,1610612746,10,8,2022-01-16T01:47:02Z,580000,-76.0,68.0,1,right,N. Batum 10' turnaround fadeaway Jump Shot (2 PTS) (R. Jackson 1 AST),"[201587, 202704]",1610612746.0,LAC,turnaround fadeaway,,,Batum,N. Batum,,,,,,,,10.18,Made,,,,,2.0,R. Jackson,202704.0,1.0,,,,,,,
60,PT07M05.00S,2022-01-16T01:46:40.5Z,1,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612746,10,8,2022-01-16T01:46:51Z,600000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Batum 1 FT),"[1629640, 201587]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Batum,201587.0,,
62,PT07M05.00S,2022-01-16T01:47:07.1Z,1,REGULAR,freethrow,1 of 1,[],201587,,,1610612746,10,9,2022-01-16T01:47:07Z,620000,,,0,,N. Batum Free Throw 1 of 1 (3 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
63,PT06M46.00S,2022-01-16T01:47:27.2Z,1,REGULAR,2pt,Jump Shot,[],1630170,11.777266754270697,31.862745098039213,1610612759,10,9,2022-01-16T01:47:35Z,630000,91.0,58.0,1,left,MISS D. Vassell 10' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,10.78,Missed,,,,,,,,,,,,,,,
64,PT06M44.00S,2022-01-16T01:47:29.2Z,1,REGULAR,rebound,defensive,[],202704,,,1610612746,10,9,2022-01-16T01:47:35Z,640000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,
65,PT06M42.00S,2022-01-16T01:47:31.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202694,92.72339027595268,2.941176470588235,1610612746,10,12,2022-01-16T01:47:38Z,650000,-235.0,16.0,1,right,M. Morris Sr. 3PT pullup (5 PTS) (R. Jackson 2 AST),"[202694, 202704]",1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,23.58,Made,,,,,5.0,R. Jackson,202704.0,2.0,,,,,,,
67,PT06M40.00S,2022-01-16T01:47:38.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,10,12,2022-01-16T01:47:38Z,670000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M40.00S,2022-01-16T01:50:24.9Z,1,REGULAR,substitution,out,[],203926,,,1610612759,10,12,2022-01-16T01:50:44Z,680000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M40.00S,2022-01-16T01:50:24.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,10,12,2022-01-16T01:50:44Z,690000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M15.00S,2022-01-16T01:51:01.7Z,1,REGULAR,2pt,Jump Shot,[],1629022,26.363337713534822,50.0,1610612759,10,12,2022-01-16T01:51:05Z,700000,0.0,195.0,1,left,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,19.53,Missed,,,,,,,,,,,,,,,
72,PT06M13.00S,2022-01-16T01:51:03.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,10,12,2022-01-16T01:51:05Z,710000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,71.0,4.0,2.0,2.0,,,,,,,,,,,
73,PT06M07.00S,2022-01-16T01:51:10.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202704,94.56307490144546,44.85294117647059,1610612746,10,12,2022-01-16T01:51:18Z,720000,-26.0,-1.0,1,right,MISS R. Jackson driving reverse Layup,[202704],1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,,,,2.57,Missed,,,,,,,,,,,,,,,
74,PT06M02.00S,2022-01-16T01:51:14.2Z,1,REGULAR,rebound,offensive,[],1627826,,,1610612746,10,12,2022-01-16T01:51:14Z,730000,,,0,,I. Zubac REBOUND (Off:3 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,73.0,5.0,2.0,3.0,,,,,,,,,,,
75,PT06M02.00S,2022-01-16T01:51:14.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,10,14,2022-01-16T01:51:14Z,740000,0.0,0.0,1,right,I. Zubac tip Layup (2 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,
76,PT05M53.00S,2022-01-16T01:51:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,28.07161629434954,77.20588235294117,1610612759,13,14,2022-01-16T01:51:27Z,750000,-136.0,211.0,1,left,L. Walker IV 25' 3PT pullup (3 PTS) (D. Murray 2 AST),"[1629022, 1627749]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,25.14,Made,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,,
78,PT05M40.00S,2022-01-16T01:51:45.2Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612746,13,14,2022-01-16T01:52:00Z,770000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Batum 2 FT),"[1630170, 201587]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Batum,201587.0,,
80,PT05M40.00S,2022-01-16T01:52:07.5Z,1,REGULAR,freethrow,1 of 2,[],201587,,,1610612746,13,15,2022-01-16T01:52:07Z,790000,,,0,,N. Batum Free Throw 1 of 2 (4 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
81,PT05M40.00S,2022-01-16T01:52:08.2Z,1,REGULAR,substitution,out,[],1629111,,,1610612746,13,15,2022-01-16T01:52:19Z,800000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M40.00S,2022-01-16T01:52:08.2Z,1,REGULAR,substitution,in,[],1629234,,,1610612746,13,15,2022-01-16T01:52:19Z,810000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M40.00S,2022-01-16T01:52:26.2Z,1,REGULAR,freethrow,2 of 2,[],201587,,,1610612746,13,16,2022-01-16T01:52:26Z,820000,,,0,,N. Batum Free Throw 2 of 2 (5 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
84,PT05M21.00S,2022-01-16T01:52:46.6Z,1,REGULAR,2pt,Jump Shot,[],1627749,20.844283837056505,49.26470588235294,1610612759,15,16,2022-01-16T01:52:50Z,830000,4.0,143.0,1,left,D. Murray 14' pullup Jump Shot (4 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,14.34,Made,,,,,4.0,,,,,,,,,,
85,PT05M04.00S,2022-01-16T01:53:03.6Z,1,REGULAR,turnover,bad pass,[],202704,,,1610612746,15,16,2022-01-16T01:53:10Z,840000,,,0,,R. Jackson bad pass TURNOVER (1 TO),"[202704, 1630170]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,1.0,Vassell,1630170.0,,,,,,,,,,,,,,,,,
86,PT05M04.00S,2022-01-16T01:53:03.6Z,1,REGULAR,steal,,[],1630170,,,1610612759,15,16,2022-01-16T01:53:05Z,850000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M59.00S,2022-01-16T01:53:08.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,5.469776609724048,50.98039215686274,1610612759,17,16,2022-01-16T01:53:14Z,860000,-5.0,-1.0,1,left,L. Walker IV driving Layup (5 PTS) (D. Murray 3 AST),"[1629022, 1627749]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,0.5,Made,,,,,5.0,D. Murray,1627749.0,3.0,,,,,,,
89,PT04M42.00S,2022-01-16T01:53:25.8Z,1,REGULAR,3pt,Jump Shot,[],201587,67.36202365308804,39.705882352941174,1610612746,17,16,2022-01-16T01:53:32Z,880000,-51.0,254.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,25.95,Missed,,,,,,,,,,,,,,,
