actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT10M24.00S,2022-03-17T00:42:24.2Z,1,REGULAR,2pt,Jump Shot,[],1629676,4.02431011826544,28.921568627450984,1610612760,5,0,2022-03-17T00:42:38Z,170000,105.0,-15.0,1,left,MISS I. Roby 10' turnaround bank Shot,[1629676],1610612760.0,OKC,turnaround bank,,,Roby,I. Roby,,,,,,,,10.64,Missed,,,,,,,,,,,,,,,,
19,PT10M22.00S,2022-03-17T00:42:26.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,5,0,2022-03-17T00:42:38Z,180000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,
20,PT10M22.00S,2022-03-17T00:42:36.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,5,0,2022-03-17T00:42:43Z,190000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,204058.0,,,,,,,
21,PT10M12.00S,2022-03-17T00:42:51.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,88.51839684625493,57.59803921568627,1610612759,5,0,2022-03-17T00:42:56Z,200000,38.0,55.0,1,right,MISS K. Johnson 6' floating Shot,[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,,,,6.72,Missed,,,,,,,,,,,,,,,,
22,PT10M08.00S,2022-03-17T00:42:55.6Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,5,0,2022-03-17T00:42:56Z,210000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,
23,PT10M05.00S,2022-03-17T00:42:59.4Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612760,5,0,2022-03-17T00:43:07Z,220000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Roby 2 FT),"[1627751, 1629676]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Roby,1629676.0,,,
25,PT10M05.00S,2022-03-17T00:43:22.8Z,1,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,5,1,2022-03-17T00:43:22Z,240000,,,0,,I. Roby Free Throw 1 of 2 (1 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
26,PT10M05.00S,2022-03-17T00:43:38.5Z,1,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,5,2,2022-03-17T00:43:38Z,250000,,,0,,I. Roby Free Throw 2 of 2 (2 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
27,PT09M55.00S,2022-03-17T00:43:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.3580814717477,51.470588235294116,1610612759,7,2,2022-03-17T00:44:01Z,260000,7.0,38.0,1,right,J. Poeltl finger roll Layup (2 PTS) (D. Murray 2 AST),"[1627751, 1627749]",1610612759.0,SAS,finger roll,,,Poeltl,J. Poeltl,,,,,,,,3.88,Made,2.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,
29,PT09M55.00S,2022-03-17T00:43:56.5Z,1,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612759,7,2,2022-03-17T00:44:18Z,280000,,,0,,I. Roby shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1629676, 1627751]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Poeltl,1627751.0,,,
31,PT09M55.00S,2022-03-17T00:44:19.7Z,1,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,8,2,2022-03-17T00:44:19Z,300000,,,0,,J. Poeltl Free Throw 1 of 1 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
32,PT09M35.00S,2022-03-17T00:44:41.3Z,1,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,8,2,2022-03-17T00:44:47Z,310000,,,0,,A. Wiggins step out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,step,,,Wiggins,A. Wiggins,,,,,1.0,,,,,,,,,,,,,1146.0,,,,,,,
33,PT09M15.00S,2022-03-17T00:45:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,91.01511169513797,44.36274509803921,1610612759,10,2,2022-03-17T00:45:22Z,320000,-28.0,32.0,1,right,J. Poeltl finger roll Layup (5 PTS),[1627751],1610612759.0,SAS,finger roll,,,Poeltl,J. Poeltl,,,,,,,,4.27,Made,5.0,,,,,,,,,,,,,,,
34,PT08M57.00S,2022-03-17T00:45:32.1Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612760,10,2,2022-03-17T00:45:54Z,330000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Roby 2 FT),"[1627751, 1629676]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Roby,1629676.0,,,
36,PT08M57.00S,2022-03-17T00:45:59.1Z,1,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,10,3,2022-03-17T00:45:59Z,350000,,,0,,I. Roby Free Throw 1 of 2 (3 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
37,PT08M57.00S,2022-03-17T00:46:03.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612760,10,3,2022-03-17T00:46:05Z,360000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M57.00S,2022-03-17T00:46:03.0Z,1,REGULAR,substitution,in,[],1628380,,,1610612760,10,3,2022-03-17T00:46:05Z,370000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M57.00S,2022-03-17T00:46:21.8Z,1,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,10,4,2022-03-17T00:46:21Z,380000,,,0,,I. Roby Free Throw 2 of 2 (4 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
40,PT08M46.00S,2022-03-17T00:46:34.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,90.09526938239159,45.34313725490196,1610612759,12,4,2022-03-17T00:46:41Z,390000,-23.0,41.0,1,right,J. Richardson turnaround Jump Shot (7 PTS),[1626196],1610612759.0,SAS,turnaround,,,Richardson,J. Richardson,,,,,,,,4.68,Made,7.0,,,,,,,,,,,,,,,
41,PT08M35.00S,2022-03-17T00:46:50.9Z,1,REGULAR,turnover,lost ball,[],1630544,,,1610612760,12,4,2022-03-17T00:47:52Z,400000,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1630544, 1626196]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,2.0,Richardson,1626196.0,,,,,,,,,,,,,,,,,,
42,PT08M35.00S,2022-03-17T00:46:50.9Z,1,REGULAR,steal,,[],1626196,,,1610612759,12,4,2022-03-17T00:46:55Z,410000,,,0,,J. Richardson STEAL (1 STL),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M32.00S,2022-03-17T00:47:18.7Z,1,REGULAR,jumpball,recovered,[],1630598,,,1610612759,12,4,2022-03-17T00:47:57Z,420000,,,0,,Jump Ball T. Mann vs. J. Richardson: Tip to A. Wiggins,"[1630598, 1630544, 1626196]",1610612760.0,OKC,heldball,A. Wiggins,1630598.0,Wiggins,A. Wiggins,Mann,1630544.0,Richardson,1626196.0,,,,,,,,,,,,,,,,,,,,,
46,PT08M32.00S,2022-03-17T00:47:18.7Z,1,REGULAR,turnover,lost ball,[],1626196,,,1610612759,12,4,2022-03-17T00:47:18Z,450000,,,0,,J. Richardson lost ball TURNOVER (1 TO),"[1626196, 1628983]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,
47,PT08M32.00S,2022-03-17T00:47:18.7Z,1,REGULAR,steal,,[],1628983,,,1610612760,12,4,2022-03-17T00:47:18Z,460000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M29.00S,2022-03-17T00:47:38.5Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612760,12,4,2022-03-17T00:47:38Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M23.00S,2022-03-17T00:47:57.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,30.17411300919842,27.696078431372552,1610612760,12,4,2022-03-17T00:48:03Z,480000,112.0,231.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,25.66,Missed,,,,,,,,,,,,,,,,
50,PT08M20.00S,2022-03-17T00:48:00.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,12,4,2022-03-17T00:48:03Z,490000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,49.0,1.0,1.0,0.0,,,,,,,,
51,PT08M06.00S,2022-03-17T00:48:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,86.15308804204993,51.9607843137255,1610612759,14,4,2022-03-17T00:48:20Z,500000,10.0,78.0,1,right,K. Johnson 7' floating Jump Shot (2 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,,,,7.83,Made,2.0,,,,,,,,,,,,,,,
52,PT08M00.00S,2022-03-17T00:48:24.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,14,4,2022-03-17T00:48:24Z,510000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M00.00S,2022-03-17T00:50:47.9Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,14,4,2022-03-17T00:51:12Z,520000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M00.00S,2022-03-17T00:50:47.9Z,1,REGULAR,substitution,out,[],1630544,,,1610612760,14,4,2022-03-17T00:51:12Z,530000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT08M00.00S,2022-03-17T00:50:47.9Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,14,4,2022-03-17T00:51:12Z,540000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M00.00S,2022-03-17T00:50:47.9Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,14,4,2022-03-17T00:51:12Z,550000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M50.00S,2022-03-17T00:51:25.7Z,1,REGULAR,2pt,Jump Shot,[],1628983,22.946780551905388,49.754901960784316,1610612760,14,6,2022-03-17T00:51:30Z,560000,1.0,163.0,1,left,S. Gilgeous-Alexander 16' Jump Shot (2 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,16.32,Made,2.0,,,,,,,,,,,,,,,
58,PT07M40.00S,2022-03-17T00:51:38.0Z,1,REGULAR,foul,personal,[],1629676,,,1610612759,14,6,2022-03-17T00:51:45Z,570000,,,0,,I. Roby personal FOUL (2 PF),"[1629676, 1627749]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Murray,1627749.0,,,
60,PT07M33.00S,2022-03-17T00:52:06.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,85.62746386333771,50.73529411764706,1610612759,16,6,2022-03-17T00:52:10Z,590000,4.0,83.0,1,right,Z. Collins 8' floating Jump Shot (2 PTS) (J. Richardson 1 AST),"[1628380, 1626196]",1610612759.0,SAS,floating,,,Collins,Z. Collins,,,,,,,,8.27,Made,2.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,,
62,PT07M08.00S,2022-03-17T00:52:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,5.469776609724048,53.18627450980392,1610612760,16,8,2022-03-17T00:52:36Z,610000,-16.0,-1.0,1,left,D. Bazley driving Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1629647, 1628983]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,,1.59,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,
63,PT06M49.00S,2022-03-17T00:52:49.5Z,1,REGULAR,3pt,Jump Shot,[],1630170,89.30683311432325,96.32352941176471,1610612759,16,8,2022-03-17T00:52:54Z,620000,232.0,48.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,23.65,Missed,,,,,,,,,,,,,,,,
64,PT06M46.00S,2022-03-17T00:52:52.5Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,16,8,2022-03-17T00:52:54Z,630000,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,63.0,1.0,0.0,1.0,,,,,,,,
65,PT06M43.00S,2022-03-17T00:52:55.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,71.30420499342969,20.833333333333336,1610612759,19,8,2022-03-17T00:53:00Z,640000,-146.0,217.0,1,right,K. Johnson 26' 3PT  (5 PTS) (Z. Collins 1 AST),"[1629640, 1628380]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,26.16,Made,5.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,
67,PT06M27.00S,2022-03-17T00:53:11.4Z,1,REGULAR,3pt,Jump Shot,[],1629676,32.933639947437584,56.372549019607845,1610612760,19,11,2022-03-17T00:53:17Z,660000,-32.0,257.0,1,left,I. Roby 25' 3PT  (7 PTS) (S. Gilgeous-Alexander 2 AST),"[1629676, 1628983]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,25.91,Made,7.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,
69,PT06M14.00S,2022-03-17T00:53:24.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.60512483574244,50.0,1610612759,21,11,2022-03-17T00:53:28Z,680000,0.0,111.0,1,right,D. Murray 11' turnaround Jump Shot (2 PTS),[1627749],1610612759.0,SAS,turnaround,,,Murray,D. Murray,,,,,,,,11.1,Made,2.0,,,,,,,,,,,,,,,
70,PT06M05.00S,2022-03-17T00:53:39.9Z,1,REGULAR,foul,personal,[],1627749,,,1610612760,21,11,2022-03-17T00:53:47Z,690000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1629676]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Roby,1629676.0,,,
72,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612760,21,11,2022-03-17T00:53:51Z,710000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,out,[],1630170,,,1610612760,21,11,2022-03-17T00:53:51Z,720000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,21,11,2022-03-17T00:53:51Z,730000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612760,21,11,2022-03-17T00:53:51Z,740000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,in,[],1629022,,,1610612760,21,11,2022-03-17T00:53:51Z,750000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M05.00S,2022-03-17T00:53:45.8Z,1,REGULAR,substitution,in,[],1630249,,,1610612760,21,11,2022-03-17T00:53:51Z,760000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2022-03-17T00:54:04.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.732588699080158,47.549019607843135,1610612760,21,13,2022-03-17T00:54:37Z,770000,12.0,1.0,1,left,S. Gilgeous-Alexander cutting Layup (4 PTS) (A. Pokusevski 1 AST),"[1628983, 1630197]",1610612760.0,OKC,cutting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1.24,Made,4.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,
81,PT05M55.00S,2022-03-17T00:54:10.8Z,1,REGULAR,turnover,lost ball,[],1626196,,,1610612759,21,13,2022-03-17T00:54:16Z,790000,,,0,,J. Richardson lost ball TURNOVER (2 TO),"[1626196, 1628983]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,2.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,
82,PT05M55.00S,2022-03-17T00:54:10.8Z,1,REGULAR,steal,,[],1628983,,,1610612760,21,13,2022-03-17T00:54:13Z,800000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M50.00S,2022-03-17T00:54:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,6.1268068331143235,53.92156862745098,1610612760,21,13,2022-03-17T00:54:37Z,810000,-20.0,5.0,1,left,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,2.03,Missed,,,,,,,,,,,,,,,,
84,PT05M48.00S,2022-03-17T00:54:21.8Z,1,REGULAR,rebound,offensive,[],1629647,,,1610612760,21,13,2022-03-17T00:54:21Z,820000,,,0,,D. Bazley REBOUND (Off:1 Def:0),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,83.0,1.0,0.0,1.0,,,,,,,,
85,PT05M48.00S,2022-03-17T00:54:21.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629647,5.590000152587891,50.0,1610612760,21,15,2022-03-17T00:54:21Z,830000,0.0,0.0,1,left,D. Bazley putback Layup (4 PTS),[1629647],1610612760.0,OKC,putback,,,Bazley,D. Bazley,,,,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,
86,PT05M48.00S,2022-03-17T00:54:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628380,,,1610612760,21,15,2022-03-17T00:54:37Z,840000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Bazley 1 FT),"[1628380, 1629647]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Bazley,1629647.0,,,
88,PT05M48.00S,2022-03-17T00:54:32.4Z,1,REGULAR,substitution,out,[],1626196,,,1610612760,21,15,2022-03-17T00:55:06Z,860000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M48.00S,2022-03-17T00:54:32.4Z,1,REGULAR,substitution,in,[],1630563,,,1610612760,21,15,2022-03-17T00:55:06Z,870000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M48.00S,2022-03-17T00:54:48.2Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629647,,,1610612760,21,16,2022-03-17T00:54:48Z,880000,,,0,,D. Bazley Free Throw 1 of 1 (5 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
91,PT05M35.00S,2022-03-17T00:55:03.5Z,1,REGULAR,2pt,Jump Shot,[],1629022,73.80091984231275,55.392156862745104,1610612759,21,16,2022-03-17T00:55:08Z,890000,27.0,194.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,19.57,Missed,,,,,,,,,,,,,,,,
92,PT05M31.00S,2022-03-17T00:55:07.5Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,21,16,2022-03-17T00:55:08Z,900000,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,91.0,2.0,1.0,1.0,,,,,,,,
93,PT05M25.00S,2022-03-17T00:55:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.440867279894875,46.81372549019608,1610612760,21,18,2022-03-17T00:55:19Z,910000,16.0,17.0,1,left,D. Bazley cutting Layup (7 PTS) (S. Gilgeous-Alexander 3 AST),"[1629647, 1628983]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,2.36,Made,7.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,
