actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
20,PT10M04.00S,2021-12-10T01:42:08.9Z,1,REGULAR,2pt,Jump Shot,[],203999,25.706307490144546,50.73529411764706,1610612743,8,2,2021-12-10T01:45:23Z,200000,-4.0,189.0,1,left,MISS N. Jokic 18' step back Shot,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,18.91,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M01.00S,2021-12-10T01:42:11.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,8,2,2021-12-10T01:42:17Z,210000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,
22,PT09M54.00S,2021-12-10T01:42:19.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,89.56964520367937,48.28431372549019,1610612759,10,2,2021-12-10T01:42:24Z,220000,-9.0,46.0,1,right,D. White driving floating Jump Shot (5 PTS),[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,4.63,Made,5.0,,,,,,,,,,,,,,,,,,
23,PT09M38.00S,2021-12-10T01:42:34.1Z,1,REGULAR,3pt,Jump Shot,[],203999,31.35676741130092,28.431372549019606,1610612743,10,5,2021-12-10T01:42:39Z,230000,108.0,242.0,1,left,N. Jokic 26' 3PT  (3 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.52,Made,3.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,,
25,PT09M22.00S,2021-12-10T01:42:50.5Z,1,REGULAR,3pt,Jump Shot,[],203926,67.09921156373193,45.09803921568628,1610612759,10,5,2021-12-10T01:42:58Z,250000,-25.0,257.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.8,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M20.00S,2021-12-10T01:42:52.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,10,5,2021-12-10T01:42:58Z,260000,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,
27,PT09M15.00S,2021-12-10T01:42:58.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,94.56307490144546,46.07843137254902,1610612759,10,5,2021-12-10T01:46:40Z,270000,-20.0,-1.0,1,right,MISS D. White driving finger roll Layup,[1628401],1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,1.96,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M12.00S,2021-12-10T01:43:01.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,5,2021-12-10T01:43:03Z,280000,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M09.00S,2021-12-10T01:43:03.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,8.229303547963205,4.411764705882353,1610612743,10,8,2021-12-10T01:47:10Z,290000,228.0,25.0,1,left,W. Barton 3PT running (5 PTS) (N. Jokic 1 AST),"[203115, 203999]",1610612743.0,DEN,running,,,Barton,W. Barton,,,,,22.93,Made,5.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,,
31,PT08M51.00S,2021-12-10T01:43:21.0Z,1,REGULAR,3pt,Jump Shot,[],1628966,92.32917214191852,95.09803921568627,1610612759,13,8,2021-12-10T01:43:28Z,310000,225.0,20.0,1,right,K. Bates-Diop 3PT  (3 PTS) (J. Poeltl 1 AST),"[1628966, 1627751]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,22.64,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,,,,
33,PT08M32.00S,2021-12-10T01:43:40.9Z,1,REGULAR,2pt,Jump Shot,[],201145,14.668199737187912,67.15686274509804,1610612743,13,10,2021-12-10T01:43:47Z,330000,-86.0,85.0,1,left,J. Green 12' pullup Jump Shot (2 PTS),[201145],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,12.11,Made,2.0,,,,,,,,,,,,,,,,,,
34,PT08M21.00S,2021-12-10T01:43:55.1Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612759,13,10,2021-12-10T01:44:09Z,340000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Murray 2 FT),"[203932, 1627749]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Murray,1627749.0,
36,PT08M21.00S,2021-12-10T01:44:14.9Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,14,10,2021-12-10T01:44:14Z,360000,,,0,,D. Murray Free Throw 1 of 2 (4 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
37,PT08M21.00S,2021-12-10T01:44:27.7Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,15,10,2021-12-10T01:44:27Z,370000,,,0,,D. Murray Free Throw 2 of 2 (5 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
38,PT08M13.00S,2021-12-10T01:44:38.7Z,1,REGULAR,foul,personal,[],1627749,,,1610612743,15,10,2021-12-10T01:44:53Z,380000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 203999]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Jokic,203999.0,
40,PT08M02.00S,2021-12-10T01:45:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,10.726018396846255,40.68627450980392,1610612743,15,12,2021-12-10T01:45:15Z,400000,47.0,48.0,1,left,N. Jokic 6' driving Layup (5 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,6.71,Made,5.0,,,,,,,,,,,,,,,,,,
41,PT07M47.00S,2021-12-10T01:45:19.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,91.67214191852825,64.2156862745098,1610612759,15,12,2021-12-10T01:48:38Z,410000,71.0,26.0,1,right,MISS J. Poeltl 7' driving floating bank Shot,[1627751],1610612759.0,SAS,driving floating bank,,,Poeltl,J. Poeltl,,,,,7.56,Missed,,,,,,,,,,,,,,,,,,,
42,PT07M46.00S,2021-12-10T01:45:20.1Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,15,12,2021-12-10T01:48:38Z,420000,,,0,,D. Murray REBOUND (Off:1 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,
43,PT07M44.00S,2021-12-10T01:45:23.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,73.66951379763469,19.362745098039216,1610612759,18,12,2021-12-10T01:45:31Z,430000,-153.0,195.0,1,right,D. McDermott 24' 3PT  (5 PTS) (J. Poeltl 2 AST),"[203926, 1627751]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,24.8,Made,5.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,,
45,PT07M22.00S,2021-12-10T01:45:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628420,2.7102496714848883,95.09803921568627,1610612743,18,12,2021-12-10T01:45:50Z,450000,-225.0,-27.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M22.00S,2021-12-10T01:45:46.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,18,12,2021-12-10T01:45:50Z,460000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,
47,PT07M22.00S,2021-12-10T01:45:50.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,18,12,2021-12-10T01:45:50Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2021-12-10T01:46:08.5Z,1,REGULAR,3pt,Jump Shot,[],203926,66.04796320630749,60.78431372549019,1610612759,18,12,2021-12-10T01:46:16Z,480000,54.0,267.0,1,right,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M01.00S,2021-12-10T01:46:15.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,18,12,2021-12-10T01:46:16Z,490000,,,0,,J. Poeltl REBOUND (Off:2 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,48.0,2.0,0.0,2.0,,,,,,,,,,,
50,PT07M01.00S,2021-12-10T01:46:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,20,12,2021-12-10T01:46:14Z,500000,0.0,0.0,1,right,J. Poeltl tip Layup (2 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,,
51,PT06M49.00S,2021-12-10T01:46:26.3Z,1,REGULAR,2pt,Jump Shot,[],1628420,21.895532194480946,32.1078431372549,1610612743,20,12,2021-12-10T01:46:32Z,510000,89.0,153.0,1,left,MISS M. Morris 17' step back Shot,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,17.75,Missed,,,,,,,,,,,,,,,,,,,
52,PT06M46.00S,2021-12-10T01:46:29.3Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,20,12,2021-12-10T01:46:32Z,520000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,,,,
53,PT06M37.00S,2021-12-10T01:46:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,94.03745072273325,46.32352941176471,1610612759,22,12,2021-12-10T01:47:03Z,530000,-18.0,4.0,1,right,D. McDermott driving finger roll Layup (7 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,1.87,Made,7.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,,
55,PT06M37.00S,2021-12-10T01:46:45.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,22,12,2021-12-10T01:46:45Z,550000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M20.00S,2021-12-10T01:49:53.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,5.601182654402102,48.529411764705884,1610612743,22,14,2021-12-10T01:50:03Z,560000,7.0,0.0,1,left,A. Gordon driving reverse Layup (2 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,0.74,Made,2.0,,,,,,,,,,,,,,,,,,
57,PT06M20.00S,2021-12-10T01:49:57.0Z,1,REGULAR,foul,personal,['1freethrow'],1628966,,,1610612743,22,14,2021-12-10T01:50:04Z,570000,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628966, 203932]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Gordon,203932.0,
59,PT06M20.00S,2021-12-10T01:50:21.2Z,1,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,22,15,2021-12-10T01:50:21Z,590000,,,0,,A. Gordon Free Throw 1 of 1 (3 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
60,PT06M05.00S,2021-12-10T01:50:36.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,87.07293035479631,49.01960784313725,1610612759,22,15,2021-12-10T01:50:43Z,600000,-5.0,69.0,1,right,MISS J. Poeltl 6' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,6.92,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M01.00S,2021-12-10T01:50:41.1Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,22,15,2021-12-10T01:50:41Z,610000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,60.0,3.0,2.0,1.0,,,,,,,,,,,
62,PT06M01.00S,2021-12-10T01:50:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,94.40999984741211,50.0,1610612759,24,15,2021-12-10T01:50:41Z,620000,0.0,0.0,1,right,K. Bates-Diop putback Layup (5 PTS),[1628966],1610612759.0,SAS,putback,,,Bates-Diop,K. Bates-Diop,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,,
63,PT05M55.00S,2021-12-10T01:50:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,4.944152431011826,96.81372549019608,1610612743,24,18,2021-12-10T01:50:54Z,630000,-234.0,-6.0,1,left,M. Morris 3PT  (3 PTS) (A. Gordon 1 AST),"[1628420, 203932]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.42,Made,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,,
65,PT05M40.00S,2021-12-10T01:51:01.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,85.23324572930355,50.73529411764706,1610612759,24,18,2021-12-10T01:51:53Z,650000,4.0,86.0,1,right,MISS D. McDermott 8' driving floating Shot - blocked,"[203926, 201145]",1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,8.64,Missed,,,,,,,,,,,,Green,201145.0,,,,,,
66,PT05M40.00S,2021-12-10T01:51:01.6Z,1,REGULAR,block,,[],201145,,,1610612759,24,18,2021-12-10T01:51:17Z,660000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M36.00S,2021-12-10T01:51:05.6Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,24,18,2021-12-10T01:51:05Z,670000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,65.0,4.0,2.0,2.0,,,,,,,,,,,
68,PT05M31.00S,2021-12-10T01:51:11.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,92.32917214191852,48.77450980392157,1610612759,26,18,2021-12-10T01:52:21Z,680000,-6.0,20.0,1,right,D. White driving floating Jump Shot (7 PTS),[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,2.05,Made,7.0,,,,,,,,,,,,,,,,,,
69,PT05M23.00S,2021-12-10T01:51:19.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203932,6.915243101182654,48.28431372549019,1610612743,26,20,2021-12-10T01:53:09Z,690000,9.0,13.0,1,left,A. Gordon running reverse Layup (5 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,running reverse,,,Gordon,A. Gordon,,,,,1.52,Made,5.0,N. Jokic,203999.0,2.0,,,,,,,,,,,,,,,
71,PT05M12.00S,2021-12-10T01:51:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,94.43166885676742,52.450980392156865,1610612759,26,20,2021-12-10T01:59:59Z,710000,12.0,0.0,1,right,MISS D. Murray cutting Layup,[1627749],1610612759.0,SAS,cutting,,,Murray,D. Murray,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M10.00S,2021-12-10T01:51:31.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,26,20,2021-12-10T01:51:34Z,720000,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,
73,PT05M05.00S,2021-12-10T01:51:36.7Z,1,REGULAR,3pt,Jump Shot,[],203999,29.122864651773984,72.05882352941177,1610612743,26,20,2021-12-10T01:51:46Z,730000,-110.0,221.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M00.00S,2021-12-10T01:51:41.7Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,26,20,2021-12-10T01:51:46Z,740000,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,73.0,3.0,1.0,2.0,,,,,,,,,,,
75,PT04M54.00S,2021-12-10T01:51:47.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.15045992115637,64.4607843137255,1610612759,26,20,2021-12-10T01:54:28Z,750000,72.0,247.0,1,right,MISS D. White 25' step back 3PT,[1628401],1610612759.0,SAS,step back,,,White,D. White,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
76,PT04M51.00S,2021-12-10T01:51:50.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,26,20,2021-12-10T01:51:52Z,760000,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,,,,,,
77,PT04M46.00S,2021-12-10T01:51:56.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203115,30.17411300919842,70.09803921568627,1610612743,26,20,2021-12-10T01:54:48Z,770000,-100.0,231.0,1,left,MISS W. Barton 25' running pullup 3PT,[203115],1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,,
78,PT04M43.00S,2021-12-10T01:51:59.2Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,26,20,2021-12-10T01:52:04Z,780000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,77.0,5.0,3.0,2.0,,,,,,,,,,,
79,PT04M37.00S,2021-12-10T01:52:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.11760840998686,40.931372549019606,1610612759,26,20,2021-12-10T01:57:02Z,790000,-45.0,12.0,1,right,MISS D. McDermott cutting finger roll Layup - blocked,"[203926, 203999]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,4.69,Missed,,,,,,,,,,,,Jokic,203999.0,,,,,,
149,PT04M37.00S,2021-12-10T01:52:04.9Z,1,REGULAR,block,,[],203999,,,1610612759,26,20,2021-12-10T02:01:34Z,795000,,,0,,N. Jokic BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M35.00S,2021-12-10T01:52:06.9Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,26,20,2021-12-10T01:57:02Z,800000,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,79.0,4.0,1.0,3.0,,,,,,,,,,,
81,PT04M33.00S,2021-12-10T01:52:09.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,93.77463863337714,5.147058823529411,1610612759,26,20,2021-12-10T01:52:16Z,810000,-224.0,6.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,22.44,Missed,,,,,,,,,,,,,,,,,,,
82,PT04M29.00S,2021-12-10T01:52:13.3Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612743,26,20,2021-12-10T01:52:16Z,820000,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,,,,
83,PT04M25.00S,2021-12-10T01:52:17.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,7.30946123521682,54.65686274509803,1610612743,26,22,2021-12-10T01:57:49Z,830000,-23.0,16.0,1,left,W. Barton running pullup Jump Shot (7 PTS) (M. Morris 2 AST),"[203115, 1628420]",1610612743.0,DEN,running pullup,,,Barton,W. Barton,,,,,2.84,Made,7.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,,
85,PT04M25.00S,2021-12-10T01:52:29.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,26,22,2021-12-10T01:52:29Z,850000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,26,22,2021-12-10T01:55:32Z,860000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
