actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT05M55.00S,2022-03-04T01:54:10.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,75.3777923784494,12.745098039215685,1610612759,11,12,2022-03-04T01:54:22Z,870000,-186.0,179.0,1,right,L. Walker IV 25' 3PT  (3 PTS) (Z. Collins 1 AST),"[1629022, 1628380]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.83,Made,,,,,,,,,,3.0,Z. Collins,1628380.0,1.0,,,,,,
91,PT05M42.00S,2022-03-04T01:54:24.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,7.178055190538765,50.0,1610612758,11,14,2022-03-04T01:54:29Z,890000,0.0,15.0,1,left,D. Sabonis cutting DUNK (2 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,1.5,Made,,,,,,,,,,2.0,D. Fox,1628368.0,2.0,,,,,,
93,PT05M19.00S,2022-03-04T01:54:48.0Z,1,REGULAR,3pt,Jump Shot,[],1629022,69.07030223390277,32.1078431372549,1610612759,14,14,2022-03-04T01:54:53Z,910000,-89.0,238.0,1,right,L. Walker IV 25' 3PT pullup (6 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,25.45,Made,,,,,,,,,,6.0,,,,,,,,,
94,PT05M06.00S,2022-03-04T01:55:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.863994743758213,52.94117647058824,1610612758,14,16,2022-03-04T01:55:05Z,920000,-15.0,3.0,1,left,D. Sabonis driving finger roll Layup (4 PTS) (D. Fox 3 AST),"[1627734, 1628368]",1610612758.0,SAC,driving finger roll,,,Sabonis,D. Sabonis,,,,,1.49,Made,,,,,,,,,,4.0,D. Fox,1628368.0,3.0,,,,,,
96,PT04M54.00S,2022-03-04T01:55:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629022,70.77858081471747,72.79411764705883,1610612759,14,16,2022-03-04T01:55:16Z,940000,114.0,222.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
97,PT04M51.00S,2022-03-04T01:55:14.7Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,14,16,2022-03-04T01:55:16Z,950000,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,96.0,,7.0,6.0,1.0,,,,,,,,,,,,,,
98,PT04M48.00S,2022-03-04T01:55:21.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612758,14,16,2022-03-04T01:55:46Z,960000,,,0,,Z. Collins shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628380, 203084]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,,,,203593.0,,,,1.0,0.0,Barnes,203084.0,,,,,,,,,,
100,PT04M48.00S,2022-03-04T01:55:50.4Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,14,16,2022-03-04T01:55:50Z,980000,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
101,PT04M48.00S,2022-03-04T01:55:50.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,14,16,2022-03-04T01:55:50Z,990000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,
102,PT04M48.00S,2022-03-04T01:55:51.3Z,1,REGULAR,substitution,out,[],1628368,,,1610612758,14,16,2022-03-04T01:56:03Z,1000000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M48.00S,2022-03-04T01:55:51.3Z,1,REGULAR,substitution,in,[],1628978,,,1610612758,14,16,2022-03-04T01:56:03Z,1010000,,,0,,SUB in: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M48.00S,2022-03-04T01:56:29.0Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,14,17,2022-03-04T01:56:29Z,1020000,,,0,,H. Barnes Free Throw 2 of 2 (4 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
105,PT04M38.00S,2022-03-04T01:56:37.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.56307490144546,51.9607843137255,1610612759,16,17,2022-03-04T01:56:42Z,1030000,10.0,-1.0,1,right,K. Johnson driving finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,0.99,Made,,,,,,,,,,2.0,,,,,,,,,
106,PT04M19.00S,2022-03-04T01:56:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,5.469776609724048,46.32352941176471,1610612758,16,17,2022-03-04T02:00:02Z,1040000,18.0,-1.0,1,left,MISS T. Lyles Layup,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
107,PT04M18.00S,2022-03-04T01:57:00.2Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612758,16,17,2022-03-04T02:00:02Z,1050000,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,106.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
108,PT04M17.00S,2022-03-04T01:57:03.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626168,5.590000152587891,50.0,1610612758,16,19,2022-03-04T02:00:09Z,1060000,0.0,0.0,1,left,T. Lyles tip Layup (6 PTS),[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,,
109,PT04M06.00S,2022-03-04T01:57:11.2Z,1,REGULAR,foul,personal,[],1626168,,,1610612759,16,19,2022-03-04T01:57:17Z,1070000,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 1629640]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,2882.0,,,,2.0,0.0,Johnson,1629640.0,,,,,,,,,,
111,PT04M06.00S,2022-03-04T01:57:23.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,16,19,2022-03-04T01:57:34Z,1090000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M06.00S,2022-03-04T01:57:23.5Z,1,REGULAR,substitution,out,[],1626168,,,1610612759,16,19,2022-03-04T01:57:34Z,1100000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M06.00S,2022-03-04T01:57:23.5Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,16,19,2022-03-04T01:57:34Z,1110000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M06.00S,2022-03-04T01:57:23.5Z,1,REGULAR,substitution,in,[],203087,,,1610612759,16,19,2022-03-04T01:57:34Z,1120000,,,0,,SUB in: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M56.00S,2022-03-04T01:59:06.7Z,1,REGULAR,turnover,bad pass,[],1629022,,,1610612759,16,19,2022-03-04T01:59:13Z,1130000,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 1628978]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,
117,PT03M56.00S,2022-03-04T01:59:06.7Z,1,REGULAR,steal,,[],1628978,,,1610612758,16,19,2022-03-04T01:59:09Z,1140000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M52.00S,2022-03-04T01:59:13.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630558,6.783837056504599,48.03921568627451,1610612758,16,21,2022-03-04T02:01:51Z,1150000,10.0,11.0,1,left,D. Mitchell running Layup (2 PTS) (D. DiVincenzo 1 AST),"[1630558, 1628978]",1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,1.5,Made,,,,,,,,,,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,
120,PT03M42.00S,2022-03-04T01:59:25.5Z,1,REGULAR,foul,personal,[],1630558,,,1610612759,16,21,2022-03-04T01:59:56Z,1170000,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 1630170]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,203593.0,,,,1.0,0.0,Vassell,1630170.0,,,,,,,,,,
122,PT03M42.00S,2022-03-04T01:59:38.7Z,1,REGULAR,substitution,out,[],203084,,,1610612759,16,21,2022-03-04T01:59:46Z,1190000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M42.00S,2022-03-04T01:59:38.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612759,16,21,2022-03-04T01:59:46Z,1200000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M33.00S,2022-03-04T01:59:58.3Z,1,REGULAR,2pt,Jump Shot,[],1629022,82.07950065703022,23.284313725490197,1610612759,16,21,2022-03-04T02:03:10Z,1210000,-134.0,116.0,1,right,MISS L. Walker IV 17' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.69,Missed,,,,,,,,,,,,,,,,,,,
125,PT03M30.00S,2022-03-04T02:00:01.0Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,16,21,2022-03-04T02:00:01Z,1220000,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,124.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT03M23.00S,2022-03-04T02:00:09.8Z,1,REGULAR,3pt,Jump Shot,[],203087,29.911300919842315,72.30392156862744,1610612758,16,21,2022-03-04T02:00:14Z,1230000,-112.0,229.0,1,left,MISS J. Lamb 25' 3PT,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
127,PT03M22.00S,2022-03-04T02:00:10.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,16,21,2022-03-04T02:00:14Z,1240000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,
128,PT03M22.00S,2022-03-04T02:00:14.7Z,1,REGULAR,foul,personal,[],1627734,,,1610612759,16,21,2022-03-04T02:00:33Z,1250000,,,0,,D. Sabonis loose ball personal FOUL (1 PF),"[1627734, 1628380]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,,,,203593.0,,,,1.0,0.0,Collins,1628380.0,,,,,,,,,,
130,PT03M12.00S,2022-03-04T02:00:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,94.30026281208936,53.18627450980392,1610612759,18,21,2022-03-04T02:04:05Z,1270000,16.0,1.0,1,right,L. Walker IV driving Layup (8 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.59,Made,,,,,,,,,,8.0,,,,,,,,,
131,PT02M49.00S,2022-03-04T02:01:09.2Z,1,REGULAR,3pt,Jump Shot,[],1628978,15.062417871222076,3.1862745098039214,1610612758,18,21,2022-03-04T02:01:14Z,1280000,234.0,89.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2022-03-04T02:01:12.2Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,18,21,2022-03-04T02:01:14Z,1290000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,131.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M38.00S,2022-03-04T02:01:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,81.68528252299606,6.61764705882353,1610612759,18,21,2022-03-04T02:01:25Z,1300000,-217.0,120.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,,
134,PT02M33.00S,2022-03-04T02:01:25.8Z,1,REGULAR,rebound,defensive,[],203087,,,1610612758,18,21,2022-03-04T02:01:25Z,1310000,,,0,,J. Lamb REBOUND (Off:0 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,133.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT02M25.00S,2022-03-04T02:01:32.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627734,6.389618922470433,52.94117647058824,1610612758,18,23,2022-03-04T02:01:39Z,1320000,-15.0,8.0,1,left,D. Sabonis driving Layup (6 PTS) (C. Metu 1 AST),"[1627734, 1629002]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,1.65,Made,,,,,,,,,,6.0,C. Metu,1629002.0,1.0,,,,,,
137,PT02M11.00S,2022-03-04T02:01:47.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,84.70762155059133,53.92156862745098,1610612759,18,23,2022-03-04T02:05:04Z,1340000,20.0,91.0,1,right,MISS D. Vassell 9' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,9.33,Missed,,,,,,,,,,,,,,,,,,,
138,PT02M07.00S,2022-03-04T02:01:51.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,23,2022-03-04T02:01:54Z,1350000,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,137.0,,8.0,7.0,1.0,,,,,,,,,,,,,,
139,PT02M03.00S,2022-03-04T02:01:55.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,32.14520367936925,55.88235294117647,1610612758,18,26,2022-03-04T02:02:02Z,1360000,-29.0,250.0,1,left,D. DiVincenzo 25' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1628978, 1630558]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,25.14,Made,,,,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,
141,PT01M47.00S,2022-03-04T02:02:16.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,18,26,2022-03-04T02:02:16Z,1380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M47.00S,2022-03-04T02:02:25.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,18,26,2022-03-04T02:02:25Z,1390000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,out,[],1629022,,,1610612759,18,26,2022-03-04T02:05:24Z,1400000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,out,[],1630563,,,1610612759,18,26,2022-03-04T02:05:24Z,1410000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,18,26,2022-03-04T02:05:24Z,1420000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,out,[],1627734,,,1610612759,18,26,2022-03-04T02:05:24Z,1430000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,in,[],1627749,,,1610612759,18,26,2022-03-04T02:05:24Z,1440000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,in,[],203926,,,1610612759,18,26,2022-03-04T02:05:24Z,1450000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,18,26,2022-03-04T02:05:24Z,1460000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M47.00S,2022-03-04T02:04:44.9Z,1,REGULAR,substitution,in,[],1627745,,,1610612759,18,26,2022-03-04T02:05:24Z,1470000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M38.00S,2022-03-04T02:05:25.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.9060446780552,50.98039215686274,1610612759,18,26,2022-03-04T02:05:29Z,1480000,5.0,5.0,1,right,MISS D. McDermott driving finger roll Layup,[203926],1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,0.69,Missed,,,,,,,,,,,,,,,,,,,
152,PT01M34.00S,2022-03-04T02:05:29.0Z,1,REGULAR,rebound,offensive,[],1628380,,,1610612759,18,26,2022-03-04T02:05:29Z,1490000,,,0,,Z. Collins REBOUND (Off:1 Def:0),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,151.0,,1.0,0.0,1.0,,,,,,,,,,,,,,
153,PT01M34.00S,2022-03-04T02:05:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,94.40999984741211,50.0,1610612759,20,26,2022-03-04T02:05:28Z,1500000,0.0,0.0,1,right,Z. Collins putback Layup (2 PTS),[1628380],1610612759.0,SAS,putback,,,Collins,Z. Collins,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
154,PT01M13.00S,2022-03-04T02:05:49.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629002,9.806176084099869,34.80392156862745,1610612758,20,26,2022-03-04T02:05:54Z,1510000,76.0,40.0,1,left,MISS C. Metu 8' turnaround Shot,[1629002],1610612758.0,SAC,turnaround,,,Metu,C. Metu,,,,,8.57,Missed,,,,,,,,,,,,,,,,,,,
155,PT01M10.00S,2022-03-04T02:05:52.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,20,26,2022-03-04T02:05:54Z,1520000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,154.0,,4.0,4.0,0.0,,,,,,,,,,,,,,
156,PT01M05.00S,2022-03-04T02:06:01.8Z,1,REGULAR,foul,offensive,['inpenalty'],1630170,,,1610612759,20,26,2022-03-04T02:06:08Z,1530000,,,0,,D. Vassell charge offensive FOUL (1 PF),"[1630170, 1628978]",1610612759.0,SAS,charge,,,Vassell,D. Vassell,,,,,,,,2882.0,,,,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,
158,PT01M05.00S,2022-03-04T02:06:01.8Z,1,REGULAR,turnover,offensive foul,[],1630170,,,1610612759,20,26,2022-03-04T02:06:01Z,1550000,,,0,,D. Vassell offensive foul TURNOVER (1 TO),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,2882.0,,,,,,,,,,,,,1.0,,,,
159,PT00M53.40S,2022-03-04T02:06:26.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203087,8.229303547963205,59.31372549019608,1610612758,20,26,2022-03-04T02:06:30Z,1560000,-47.0,25.0,1,left,MISS J. Lamb pullup Shot,[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,5.28,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M51.30S,2022-03-04T02:06:28.4Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,20,26,2022-03-04T02:06:30Z,1570000,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,159.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
161,PT00M46.10S,2022-03-04T02:06:37.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612759,20,26,2022-03-04T02:06:52Z,1580000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Murray 2 FT),"[1628978, 1627749]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,2882.0,,,,1.0,0.0,Murray,1627749.0,,,,,,,,,,
163,PT00M46.10S,2022-03-04T02:07:01.8Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,21,26,2022-03-04T02:07:01Z,1600000,,,0,,D. Murray Free Throw 1 of 2 (7 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,,,,,,7.0,,,,,,,,,
164,PT00M46.10S,2022-03-04T02:07:16.2Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,22,26,2022-03-04T02:07:16Z,1610000,,,0,,D. Murray Free Throw 2 of 2 (8 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
165,PT00M42.80S,2022-03-04T02:07:21.3Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612758,22,26,2022-03-04T02:07:27Z,1620000,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1627749]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,
166,PT00M42.80S,2022-03-04T02:07:21.3Z,1,REGULAR,steal,,[],1627749,,,1610612759,22,26,2022-03-04T02:07:23Z,1630000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M41.10S,2022-03-04T02:07:24.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,93.64323258869908,50.98039215686274,1610612759,24,26,2022-03-04T02:07:37Z,1640000,5.0,7.0,1,right,D. Murray driving finger roll Layup (10 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,0.88,Made,,,,,,,,,,10.0,,,,,,,,,
168,PT00M32.20S,2022-03-04T02:07:34.0Z,1,REGULAR,2pt,Jump Shot,[],1630558,27.020367936925098,41.17647058823529,1610612758,24,28,2022-03-04T02:08:59Z,1650000,44.0,201.0,1,left,D. Mitchell 20' step back Jump Shot (4 PTS),[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,20.63,Made,,,,,,,,,,4.0,,,,,,,,,
169,PT00M14.00S,2022-03-04T02:07:56.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,95.3515111695138,96.32352941176471,1610612759,27,28,2022-03-04T02:08:01Z,1660000,232.0,-9.0,1,right,D. Vassell 3PT  (3 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.18,Made,,,,,,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,
171,PT00M03.60S,2022-03-04T02:08:10.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612758,27,28,2022-03-04T02:08:30Z,1680000,,,0,,Z. Collins personal FOUL (2 PF) (Mitchell 2 FT),"[1628380, 1630558]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,2882.0,,,,2.0,0.0,Mitchell,1630558.0,,,,,,,,,,
173,PT00M03.60S,2022-03-04T02:08:36.6Z,1,REGULAR,freethrow,1 of 2,[],1630558,,,1610612758,27,29,2022-03-04T02:08:36Z,1700000,,,0,,D. Mitchell Free Throw 1 of 2 (5 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
174,PT00M03.60S,2022-03-04T02:08:52.5Z,1,REGULAR,freethrow,2 of 2,[],1630558,,,1610612758,27,30,2022-03-04T02:08:52Z,1710000,,,0,,D. Mitchell Free Throw 2 of 2 (6 PTS),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
175,PT00M00.00S,2022-03-04T02:09:17.4Z,1,REGULAR,period,end,[],0,,,1610612759,27,30,2022-03-04T02:09:17Z,1720000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-03-04T02:10:24.2Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,27,30,2022-03-04T02:12:06Z,1730000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-03-04T02:10:24.2Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612759,27,30,2022-03-04T02:12:06Z,1740000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2022-03-04T02:10:24.2Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,27,30,2022-03-04T02:12:06Z,1750000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
