actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
18,PT10M22.00S,2022-01-29T01:43:10.4Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,4,2,2022-01-29T01:43:10Z,180000,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,,
19,PT10M16.00S,2022-01-29T01:43:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,24.26084099868594,84.55882352941177,1610612759,7,2,2022-01-29T01:43:21Z,190000,-173.0,176.0,1,left,K. Johnson 24' 3PT  (3 PTS) (D. McDermott 1 AST),"[1629640, 203926]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.64,Made,3.0,,,,,D. McDermott,203926.0,1.0,,,,,,,,,,,
21,PT09M57.00S,2022-01-29T01:43:35.5Z,1,REGULAR,3pt,Jump Shot,[],202696,69.33311432325887,35.049019607843135,1610612741,7,2,2022-01-29T01:43:43Z,210000,-75.0,236.0,1,right,MISS N. Vucevic 24' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.74,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M53.00S,2022-01-29T01:43:39.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,7,2,2022-01-29T01:43:43Z,220000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,21.0,3.0,3.0,0.0,,,,,,,,,,,,,,
23,PT09M40.00S,2022-01-29T01:43:52.8Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,7,2,2022-01-29T01:43:58Z,230000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629750]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,1.0,Green,1629750.0,,,,,,,,
24,PT09M40.00S,2022-01-29T01:43:52.8Z,1,REGULAR,steal,,[],1629750,,,1610612741,7,2,2022-01-29T01:43:54Z,240000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M36.00S,2022-01-29T01:43:56.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,93.64323258869908,49.754901960784316,1610612741,7,4,2022-01-29T01:44:05Z,250000,-1.0,7.0,1,right,J. Green running DUNK (2 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,0.74,Made,2.0,,,,,,,,,,,,,,,,,,
26,PT09M27.00S,2022-01-29T01:44:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,7.30946123521682,50.98039215686274,1610612759,9,4,2022-01-29T01:44:11Z,260000,-5.0,16.0,1,left,D. McDermott cutting finger roll Layup (2 PTS) (D. White 1 AST),"[203926, 1628401]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,1.69,Made,2.0,,,,,D. White,1628401.0,1.0,,,,,,,,,,,
28,PT09M12.00S,2022-01-29T01:44:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.9060446780552,49.26470588235294,1610612741,9,6,2022-01-29T01:44:29Z,280000,-4.0,5.0,1,right,N. Vucevic driving Layup (4 PTS) (J. Green 1 AST),"[202696, 1629750]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,0.61,Made,4.0,,,,,J. Green,1629750.0,1.0,,,,,,,,,,,
29,PT08M51.00S,2022-01-29T01:44:40.9Z,1,REGULAR,2pt,Jump Shot,[],1627749,16.63929040735874,71.32352941176471,1610612759,9,6,2022-01-29T01:44:48Z,290000,-107.0,104.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.89,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M49.00S,2022-01-29T01:44:42.9Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,9,6,2022-01-29T01:44:48Z,300000,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M36.00S,2022-01-29T01:44:57.1Z,1,REGULAR,3pt,Jump Shot,[],203897,75.24638633377135,13.480392156862745,1610612741,9,6,2022-01-29T01:45:04Z,310000,-183.0,180.0,1,right,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M33.00S,2022-01-29T01:45:00.1Z,1,REGULAR,rebound,offensive,[],1629750,,,1610612741,9,6,2022-01-29T01:45:04Z,320000,,,0,,J. Green REBOUND (Off:1 Def:0),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,,,
33,PT08M33.00S,2022-01-29T01:45:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612741,9,6,2022-01-29T01:45:27Z,330000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Green 2 FT),"[1627751, 1629750]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Green,1629750.0,,,
36,PT08M33.00S,2022-01-29T01:45:28.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629750,,,1610612741,9,7,2022-01-29T01:45:28Z,350000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
37,PT08M33.00S,2022-01-29T01:45:44.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629750,,,1610612741,9,8,2022-01-29T01:45:44Z,360000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
38,PT08M15.00S,2022-01-29T01:46:02.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.995400788436268,50.245098039215684,1610612759,11,8,2022-01-29T01:46:09Z,370000,-1.0,4.0,1,left,K. Johnson driving reverse Layup (5 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,driving reverse,,,Johnson,K. Johnson,,,,,0.41,Made,5.0,,,,,J. Poeltl,1627751.0,1.0,,,,,,,,,,,
40,PT08M00.00S,2022-01-29T01:46:16.6Z,1,REGULAR,2pt,Jump Shot,[],1630245,78.79434954007884,68.13725490196079,1610612741,11,10,2022-01-29T01:46:21Z,390000,91.0,147.0,1,right,A. Dosunmu 17' pullup Jump Shot (2 PTS),[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,17.26,Made,2.0,,,,,,,,,,,,,,,,,,
41,PT07M45.00S,2022-01-29T01:46:31.9Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,11,10,2022-01-29T01:46:40Z,400000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1630245]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,2.0,Dosunmu,1630245.0,,,,,,,,
42,PT07M45.00S,2022-01-29T01:46:31.9Z,1,REGULAR,steal,,[],1630245,,,1610612741,11,10,2022-01-29T01:46:34Z,410000,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M42.00S,2022-01-29T01:46:40.0Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612741,11,10,2022-01-29T01:46:48Z,420000,,,0,,D. White shooting personal FOUL (1 PF) (LaVine 2 FT),"[1628401, 203897]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,LaVine,203897.0,,,
45,PT07M42.00S,2022-01-29T01:47:06.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612741,11,11,2022-01-29T01:47:06Z,440000,,,0,,Z. LaVine Free Throw 1 of 2 (1 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
46,PT07M42.00S,2022-01-29T01:47:23.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612741,11,12,2022-01-29T01:47:23Z,450000,,,0,,Z. LaVine Free Throw 2 of 2 (2 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
47,PT07M35.00S,2022-01-29T01:47:35.5Z,1,REGULAR,foul,personal,[],1630245,,,1610612759,11,12,2022-01-29T01:47:50Z,460000,,,0,,A. Dosunmu personal FOUL (1 PF),"[1630245, 1627749]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Murray,1627749.0,,,
49,PT07M35.00S,2022-01-29T01:47:41.4Z,1,REGULAR,substitution,out,[],1629750,,,1610612759,11,12,2022-01-29T01:47:46Z,480000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M35.00S,2022-01-29T01:47:41.4Z,1,REGULAR,substitution,in,[],1628972,,,1610612759,11,12,2022-01-29T01:47:46Z,490000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2022-01-29T01:47:58.2Z,1,REGULAR,3pt,Jump Shot,[],203926,26.49474375821288,89.4607843137255,1610612759,14,12,2022-01-29T01:48:03Z,500000,-197.0,197.0,1,left,D. McDermott 27' 3PT  (5 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.85,Made,5.0,,,,,D. Murray,1627749.0,2.0,,,,,,,,,,,
53,PT07M05.00S,2022-01-29T01:48:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203897,93.64323258869908,49.01960784313725,1610612741,14,12,2022-01-29T01:48:29Z,520000,-5.0,7.0,1,right,MISS Z. LaVine driving finger roll Layup - blocked,"[203897, 1627751]",1610612741.0,CHI,driving finger roll,,,LaVine,Z. LaVine,,,,,0.88,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0,
54,PT07M05.00S,2022-01-29T01:48:21.6Z,1,REGULAR,block,,[],1627751,,,1610612741,14,12,2022-01-29T01:48:24Z,530000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2022-01-29T01:48:24.6Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,14,12,2022-01-29T01:48:29Z,540000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M50.00S,2022-01-29T01:48:36.6Z,1,REGULAR,3pt,Jump Shot,[],203926,29.122864651773984,21.07843137254902,1610612759,14,12,2022-01-29T01:48:41Z,550000,145.0,221.0,1,left,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
57,PT06M48.00S,2022-01-29T01:48:38.6Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,14,12,2022-01-29T01:48:41Z,560000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,,,
58,PT06M27.00S,2022-01-29T01:49:00.6Z,1,REGULAR,3pt,Jump Shot,[],203897,67.7562417871222,39.46078431372549,1610612741,14,15,2022-01-29T01:49:08Z,570000,-53.0,251.0,1,right,Z. LaVine 25' 3PT  (5 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.61,Made,5.0,,,,,N. Vucevic,202696.0,1.0,,,,,,,,,,,
60,PT06M14.00S,2022-01-29T01:49:13.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,13.354139290407357,47.30392156862745,1610612759,16,15,2022-01-29T01:49:26Z,590000,13.0,73.0,1,left,K. Johnson 7' driving floating Jump Shot (7 PTS) (D. Murray 3 AST),"[1629640, 1627749]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,7.42,Made,7.0,,,,,D. Murray,1627749.0,3.0,,,,,,,,,,,
62,PT06M02.00S,2022-01-29T01:49:25.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.38042049934296,49.26470588235294,1610612741,16,17,2022-01-29T01:49:34Z,610000,-4.0,10.0,1,right,D. DeRozan cutting finger roll Layup (2 PTS) (N. Vucevic 2 AST),"[201942, 202696]",1610612741.0,CHI,cutting finger roll,,,DeRozan,D. DeRozan,,,,,1.04,Made,2.0,,,,,N. Vucevic,202696.0,2.0,,,,,,,,,,,
64,PT06M02.00S,2022-01-29T01:49:29.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,16,17,2022-01-29T01:49:29Z,630000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,out,[],203926,,,1610612759,16,17,2022-01-29T01:52:06Z,640000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,16,17,2022-01-29T01:52:06Z,650000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,out,[],201942,,,1610612759,16,17,2022-01-29T01:52:06Z,660000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,16,17,2022-01-29T01:52:06Z,670000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,16,17,2022-01-29T01:52:06Z,680000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2022-01-29T01:51:32.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612759,16,17,2022-01-29T01:52:06Z,690000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M46.00S,2022-01-29T01:52:35.5Z,1,REGULAR,2pt,Jump Shot,[],1630170,22.28975032851511,64.95098039215686,1610612759,18,17,2022-01-29T01:52:41Z,700000,-75.0,157.0,1,left,D. Vassell 17' pullup Jump Shot (2 PTS) (D. Eubanks 1 AST),"[1630170, 1629234]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,17.39,Made,2.0,,,,,D. Eubanks,1629234.0,1.0,,,,,,,,,,,
73,PT05M23.00S,2022-01-29T01:52:57.7Z,1,REGULAR,2pt,Jump Shot,[],202696,76.5604467805519,70.83333333333334,1610612741,18,19,2022-01-29T01:53:02Z,720000,104.0,168.0,1,right,N. Vucevic 19' Jump Shot (6 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,19.75,Made,6.0,,,,,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,
75,PT05M13.00S,2022-01-29T01:53:11.8Z,1,REGULAR,violation,kicked ball,[],202696,,,1610612759,18,19,2022-01-29T01:53:23Z,740000,,,0,,N. Vucevic kicked ball VIOLATION,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,1627962.0,,,,,,,
76,PT05M13.00S,2022-01-29T01:53:17.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,18,19,2022-01-29T01:53:20Z,750000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M13.00S,2022-01-29T01:53:17.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,18,19,2022-01-29T01:53:20Z,760000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M07.00S,2022-01-29T01:53:33.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,20.97568988173456,50.98039215686274,1610612759,18,19,2022-01-29T01:53:39Z,770000,-5.0,145.0,1,left,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.48,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M04.00S,2022-01-29T01:53:35.7Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,18,19,2022-01-29T01:53:35Z,780000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT04M53.00S,2022-01-29T01:53:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202696,93.64323258869908,49.26470588235294,1610612741,18,21,2022-01-29T01:53:51Z,790000,-4.0,7.0,1,right,N. Vucevic driving Layup (8 PTS) (Z. LaVine 1 AST),"[202696, 203897]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,0.82,Made,8.0,,,,,Z. LaVine,203897.0,1.0,,,,,,,,,,,
82,PT04M32.00S,2022-01-29T01:54:08.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,16.113666228646515,48.03921568627451,1610612759,18,21,2022-01-29T01:54:12Z,810000,10.0,99.0,1,left,MISS K. Johnson 9' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,9.95,Missed,,,,,,,,,,,,,,,,,,,
83,PT04M29.00S,2022-01-29T01:54:11.3Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612741,18,21,2022-01-29T01:54:12Z,820000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT04M24.00S,2022-01-29T01:54:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,70.77858081471747,80.3921568627451,1610612741,18,24,2022-01-29T01:54:54Z,830000,152.0,222.0,1,right,C. White 26' 3PT  (3 PTS) (N. Vucevic 3 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,26.92,Made,3.0,,,,,N. Vucevic,202696.0,3.0,,,,,,,,,,,
86,PT04M06.00S,2022-01-29T01:54:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,7.178055190538765,49.26470588235294,1610612759,18,24,2022-01-29T01:54:41Z,850000,4.0,15.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.54,Missed,,,,,,,,,,,,,,,,,,,
87,PT04M06.00S,2022-01-29T01:54:33.0Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,18,24,2022-01-29T01:54:41Z,860000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,86.0,3.0,3.0,0.0,,,,,,,,,,,,,,
88,PT04M01.00S,2022-01-29T01:54:38.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629632,74.32654402102497,13.480392156862745,1610612741,18,27,2022-01-29T01:54:48Z,870000,-183.0,189.0,1,right,C. White 26' 3PT  (6 PTS) (A. Dosunmu 2 AST),"[1629632, 1630245]",1610612741.0,CHI,,,,White,C. White,,,,,26.27,Made,6.0,,,,,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,
90,PT04M00.00S,2022-01-29T01:54:44.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,18,27,2022-01-29T01:54:44Z,890000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M00.00S,2022-01-29T01:56:04.7Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,18,27,2022-01-29T01:57:07Z,900000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M00.00S,2022-01-29T01:56:04.7Z,1,REGULAR,substitution,out,[],1630245,,,1610612759,18,27,2022-01-29T01:57:07Z,910000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
