actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M48.00S,2021-12-13T00:11:41.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,91.80354796320631,47.05882352941176,1610612740,2,2,2021-12-13T00:11:48Z,160000,-15.0,25.0,1,right,B. Ingram driving DUNK (2 PTS) (J. Valanciunas 1 AST),"[1627742, 202685]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,2.86,Made,,,,,2.0,,,,,,J. Valanciunas,202685.0,1.0,,,,,
18,PT10M31.00S,2021-12-13T00:11:57.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,8.360709592641262,1.9607843137254901,1610612759,5,2,2021-12-13T00:12:02Z,180000,240.0,26.0,1,left,D. White 24' 3PT  (3 PTS) (D. Murray 1 AST),"[1628401, 1627749]",1610612759.0,SAS,,,,White,D. White,,,,,24.16,Made,,,,,3.0,,,,,,D. Murray,1627749.0,1.0,,,,,
20,PT10M20.00S,2021-12-13T00:12:12.9Z,1,REGULAR,foul,personal,[],1627751,,,1610612740,5,2,2021-12-13T00:12:21Z,200000,,,0,,J. Poeltl personal FOUL (1 PF),"[1627751, 202685]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,203592.0,1.0,0.0,Valanciunas,202685.0,,,,,,,,
22,PT10M13.00S,2021-12-13T00:12:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,91.67214191852825,44.85294117647059,1610612740,5,2,2021-12-13T00:12:44Z,220000,-26.0,26.0,1,right,MISS D. Graham driving finger roll Layup,[1628984],1610612740.0,NOP,driving finger roll,,,Graham,D. Graham,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,
23,PT10M11.00S,2021-12-13T00:12:38.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,5,2,2021-12-13T00:12:44Z,230000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT10M00.00S,2021-12-13T00:12:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,11.251642575558476,42.40196078431372,1610612759,5,2,2021-12-13T00:12:55Z,240000,38.0,53.0,1,left,MISS K. Johnson 6' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,6.55,Missed,,,,,,,,,,,,,,,,,,
25,PT09M58.00S,2021-12-13T00:12:51.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,5,2,2021-12-13T00:12:55Z,250000,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M50.00S,2021-12-13T00:12:58.7Z,1,REGULAR,3pt,Jump Shot,[],1627742,68.15045992115637,68.38235294117648,1610612740,5,2,2021-12-13T00:13:03Z,260000,92.0,247.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,
27,PT09M46.00S,2021-12-13T00:13:02.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,5,2,2021-12-13T00:13:03Z,270000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT09M40.00S,2021-12-13T00:13:08.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,26.363337713534822,84.06862745098039,1610612759,5,2,2021-12-13T00:13:15Z,280000,-170.0,195.0,1,left,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
29,PT09M38.00S,2021-12-13T00:13:11.6Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,5,2,2021-12-13T00:13:11Z,290000,,,0,,J. Poeltl REBOUND (Off:2 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,28.0,2.0,0.0,2.0,,,,,,,,,,,,,,
30,PT09M28.00S,2021-12-13T00:13:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628401,10.33180026281209,46.568627450980394,1610612759,7,2,2021-12-13T00:13:25Z,300000,17.0,45.0,1,left,D. White driving floating Jump Shot (5 PTS),[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,4.78,Made,,,,,5.0,,,,,,,,,,,,,
31,PT09M11.00S,2021-12-13T00:13:37.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,83.78777923784494,71.56862745098039,1610612740,7,2,2021-12-13T00:13:42Z,310000,108.0,100.0,1,right,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,14.7,Missed,,,,,,,,,,,,,,,,,,
32,PT09M09.00S,2021-12-13T00:13:39.7Z,1,REGULAR,rebound,defensive,[],203926,,,1610612759,7,2,2021-12-13T00:13:42Z,320000,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M01.00S,2021-12-13T00:13:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,13.61695137976347,49.754901960784316,1610612759,7,2,2021-12-13T00:13:53Z,330000,1.0,75.0,1,left,MISS K. Johnson 7' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,7.55,Missed,,,,,,,,,,,,,,,,,,
34,PT08M58.00S,2021-12-13T00:13:50.8Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,2,2021-12-13T00:13:53Z,340000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,33.0,2.0,2.0,0.0,,,,,,,,,,,,,,
35,PT08M52.00S,2021-12-13T00:13:57.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,92.9862023653088,1.715686274509804,1610612740,7,5,2021-12-13T00:14:02Z,350000,-241.0,13.0,1,right,D. Graham 24' 3PT  (3 PTS) (J. Hart 1 AST),"[1628984, 1628404]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,24.18,Made,,,,,3.0,,,,,,J. Hart,1628404.0,1.0,,,,,
37,PT08M25.00S,2021-12-13T00:14:23.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,28.203022339027594,79.16666666666666,1610612759,7,5,2021-12-13T00:14:28Z,370000,-146.0,213.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
38,PT08M23.00S,2021-12-13T00:14:25.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,5,2021-12-13T00:14:28Z,380000,,,0,,J. Valanciunas REBOUND (Off:0 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,37.0,3.0,3.0,0.0,,,,,,,,,,,,,,
39,PT08M19.00S,2021-12-13T00:14:30.7Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612740,7,5,2021-12-13T00:14:39Z,390000,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1629640]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,
40,PT08M19.00S,2021-12-13T00:14:30.7Z,1,REGULAR,steal,,[],1629640,,,1610612759,7,5,2021-12-13T00:14:33Z,400000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M10.00S,2021-12-13T00:14:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,6.389618922470433,45.588235294117645,1610612759,9,5,2021-12-13T00:14:49Z,410000,22.0,8.0,1,left,J. Poeltl cutting finger roll Layup (2 PTS) (D. White 1 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,2.34,Made,,,,,2.0,,,,,,D. White,1628401.0,1.0,,,,,
43,PT07M44.00S,2021-12-13T00:15:04.7Z,1,REGULAR,3pt,Jump Shot,[],202685,67.88764783180025,66.66666666666666,1610612740,9,5,2021-12-13T00:15:10Z,430000,83.0,249.0,1,right,MISS J. Valanciunas 26' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,
44,PT07M42.00S,2021-12-13T00:15:07.6Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,9,5,2021-12-13T00:15:07Z,440000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M37.00S,2021-12-13T00:15:14.3Z,1,REGULAR,foul,personal,['2freethrow'],202685,,,1610612759,9,5,2021-12-13T00:15:28Z,450000,,,0,,J. Valanciunas shooting personal FOUL (1 PF) (Poeltl 2 FT),"[202685, 1627751]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,203592.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,
47,PT07M37.00S,2021-12-13T00:15:40.6Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,10,5,2021-12-13T00:16:03Z,470000,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
48,PT07M37.00S,2021-12-13T00:15:40.6Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,10,5,2021-12-13T00:16:03Z,480000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,
49,PT07M34.00S,2021-12-13T00:15:43.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,10,5,2021-12-13T00:16:03Z,490000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,,,
50,PT07M24.00S,2021-12-13T00:16:11.4Z,1,REGULAR,2pt,Jump Shot,[],1628984,75.90341655716163,64.2156862745098,1610612740,10,5,2021-12-13T00:16:16Z,500000,71.0,174.0,1,right,MISS D. Graham 18' pullup Shot,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,18.8,Missed,,,,,,,,,,,,,,,,,,
51,PT07M22.00S,2021-12-13T00:16:13.4Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,10,5,2021-12-13T00:16:16Z,510000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,
52,PT07M16.00S,2021-12-13T00:16:20.0Z,1,REGULAR,2pt,Jump Shot,[],1627749,23.866622864651774,58.57843137254902,1610612759,12,5,2021-12-13T00:16:24Z,520000,-43.0,172.0,1,left,D. Murray 17' pullup Jump Shot (4 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,17.71,Made,,,,,4.0,,,,,,,,,,,,,
53,PT06M58.00S,2021-12-13T00:16:36.8Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,12,5,2021-12-13T00:16:43Z,530000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 1627749]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,
54,PT06M58.00S,2021-12-13T00:16:36.8Z,1,REGULAR,steal,,[],1627749,,,1610612759,12,5,2021-12-13T00:16:39Z,540000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M53.00S,2021-12-13T00:16:42.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627749,6.783837056504599,44.36274509803921,1610612759,12,5,2021-12-13T00:17:42Z,550000,28.0,11.0,1,left,MISS D. Murray running Layup,[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2021-12-13T00:16:45.3Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,12,5,2021-12-13T00:16:50Z,560000,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M42.00S,2021-12-13T00:16:57.2Z,1,REGULAR,foul,personal,[],203926,,,1610612740,12,5,2021-12-13T00:17:10Z,570000,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 1627742]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,203591.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
59,PT06M42.00S,2021-12-13T00:17:04.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,12,5,2021-12-13T00:17:04Z,590000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M32.00S,2021-12-13T00:20:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,90.75229960578186,48.529411764705884,1610612740,12,7,2021-12-13T00:21:35Z,600000,-7.0,34.0,1,right,J. Valanciunas cutting Layup (2 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,3.52,Made,,,,,2.0,,,,,,B. Ingram,1627742.0,1.0,,,,,
62,PT06M21.00S,2021-12-13T00:20:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.1268068331143235,53.18627450980392,1610612759,14,7,2021-12-13T00:20:40Z,620000,-16.0,5.0,1,left,J. Poeltl cutting finger roll Layup (5 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,1.67,Made,,,,,5.0,,,,,,D. White,1628401.0,2.0,,,,,
64,PT06M21.00S,2021-12-13T00:20:25.3Z,1,REGULAR,foul,personal,['1freethrow'],202685,,,1610612759,14,7,2021-12-13T00:20:46Z,640000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Poeltl 1 FT),"[202685, 1627751]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,2003.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,
66,PT06M21.00S,2021-12-13T00:20:38.0Z,1,REGULAR,substitution,out,[],202685,,,1610612759,14,7,2021-12-13T00:20:54Z,660000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M21.00S,2021-12-13T00:20:38.0Z,1,REGULAR,substitution,in,[],1626195,,,1610612759,14,7,2021-12-13T00:20:54Z,670000,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M21.00S,2021-12-13T00:20:52.6Z,1,REGULAR,freethrow,1 of 1,[],1627751,,,1610612759,14,7,2021-12-13T00:20:55Z,680000,,,0,,MISS J. Poeltl Free Throw 1 of 1,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,
69,PT06M18.00S,2021-12-13T00:20:55.6Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,14,7,2021-12-13T00:20:55Z,690000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,68.0,3.0,3.0,0.0,,,,,,,,,,,,,,
70,PT06M12.00S,2021-12-13T00:20:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,92.9862023653088,53.18627450980392,1610612740,14,9,2021-12-13T00:21:11Z,700000,16.0,13.0,1,right,J. Hart running Layup (2 PTS),[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,2.08,Made,,,,,2.0,,,,,,,,,,,,,
71,PT06M06.00S,2021-12-13T00:21:10.5Z,1,REGULAR,2pt,Jump Shot,[],1627749,23.47240473061761,51.470588235294116,1610612759,14,9,2021-12-13T00:25:59Z,710000,-7.0,168.0,1,left,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.83,Missed,,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2021-12-13T00:21:12.5Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,14,9,2021-12-13T00:25:59Z,720000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,71.0,2.0,1.0,1.0,,,,,,,,,,,,,,
102,PT06M04.00S,2021-12-13T00:21:16.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,6.652431011826544,51.9607843137255,1610612759,14,9,2021-12-13T00:26:22Z,725000,-10.0,10.0,1,left,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,
103,PT06M03.00S,2021-12-13T00:21:17.4Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,14,9,2021-12-13T00:26:22Z,727500,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,102.0,4.0,4.0,0.0,,,,,,,,,,,,,,
73,PT05M49.00S,2021-12-13T00:21:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628984,82.07950065703022,49.26470588235294,1610612740,14,9,2021-12-13T00:27:10Z,730000,-4.0,116.0,1,right,MISS D. Graham 11' driving floating Shot,[1628984],1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,11.61,Missed,,,,,,,,,,,,,,,,,,
74,PT05M47.00S,2021-12-13T00:21:24.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,14,9,2021-12-13T00:21:30Z,740000,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,73.0,3.0,1.0,2.0,,,,,,,,,,,,,,
75,PT05M44.00S,2021-12-13T00:21:32.1Z,1,REGULAR,turnover,traveling,[],203926,,,1610612759,14,9,2021-12-13T00:21:38Z,750000,,,0,,D. McDermott traveling TURNOVER (1 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,2003.0,,,,,,,,1.0,,,,
76,PT05M44.00S,2021-12-13T00:21:36.4Z,1,REGULAR,substitution,out,[],203926,,,1610612740,14,9,2021-12-13T00:21:40Z,760000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M44.00S,2021-12-13T00:21:36.4Z,1,REGULAR,substitution,in,[],1629022,,,1610612740,14,9,2021-12-13T00:21:40Z,770000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M25.00S,2021-12-13T00:22:04.1Z,1,REGULAR,turnover,lost ball,[],1627742,,,1610612740,14,9,2021-12-13T00:22:11Z,780000,,,0,,B. Ingram lost ball TURNOVER (1 TO),"[1627742, 1627749]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,
79,PT05M25.00S,2021-12-13T00:22:04.1Z,1,REGULAR,steal,,[],1627749,,,1610612759,14,9,2021-12-13T00:22:06Z,790000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M20.00S,2021-12-13T00:22:09.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629022,5.732588699080158,54.166666666666664,1610612759,16,9,2021-12-13T00:29:07Z,800000,-21.0,1.0,1,left,L. Walker IV running finger roll Layup (2 PTS),[1629022],1610612759.0,SAS,running finger roll,,,Walker IV,L. Walker IV,,,,,2.08,Made,,,,,2.0,,,,,,,,,,,,,
81,PT05M01.00S,2021-12-13T00:22:29.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628404,93.11760840998686,50.98039215686274,1610612740,16,11,2021-12-13T00:22:36Z,810000,5.0,12.0,1,right,J. Hart driving DUNK (4 PTS) (B. Ingram 2 AST),"[1628404, 1627742]",1610612740.0,NOP,driving,,,Hart,J. Hart,,,,,1.31,Made,,,,,4.0,,,,,,B. Ingram,1627742.0,2.0,,,,,
83,PT05M01.00S,2021-12-13T00:22:33.6Z,1,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612740,16,11,2021-12-13T00:23:04Z,830000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Hart 1 FT),"[1629022, 1628404]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,2003.0,1.0,0.0,Hart,1628404.0,,,,,,,,
85,PT05M01.00S,2021-12-13T00:22:57.1Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,16,11,2021-12-13T00:23:02Z,850000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2021-12-13T00:22:57.1Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,16,11,2021-12-13T00:23:02Z,860000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M01.00S,2021-12-13T00:22:57.1Z,1,REGULAR,substitution,in,[],203107,,,1610612740,16,11,2021-12-13T00:23:02Z,870000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
