actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
19,PT09M53.00S,2021-12-16T01:42:23.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,5.995400788436268,52.450980392156865,1610612766,5,6,2021-12-16T01:42:30Z,190000,-12.0,4.0,1,left,MISS M. Bridges driving finger roll Layup,[1628970],1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,,
20,PT09M50.00S,2021-12-16T01:42:26.1Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,5,6,2021-12-16T01:42:30Z,200000,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,19.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
21,PT09M49.00S,2021-12-16T01:42:26.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,6.389618922470433,50.98039215686274,1610612766,5,8,2021-12-16T01:42:36Z,210000,-5.0,8.0,1,left,M. Bridges putback Layup (2 PTS),[1628970],1610612766.0,CHA,putback,,,Bridges,M. Bridges,,,,,0.9,Made,,,,,2.0,,,,,,,,,,,,,,
22,PT09M41.00S,2021-12-16T01:42:35.4Z,1,REGULAR,3pt,Jump Shot,[],203926,67.36202365308804,52.20588235294118,1610612759,5,8,2021-12-16T01:42:42Z,220000,11.0,254.0,1,right,MISS D. McDermott 25' 3PT - blocked,"[203926, 1628998]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,25.45,Missed,,,,,,,,,Martin,1628998.0,,,,,,,,,
23,PT09M41.00S,2021-12-16T01:42:35.4Z,1,REGULAR,block,,[],1628998,,,1610612759,5,8,2021-12-16T01:42:39Z,230000,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M35.00S,2021-12-16T01:42:41.4Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,5,8,2021-12-16T01:42:42Z,240000,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
25,PT09M33.00S,2021-12-16T01:42:43.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203926,94.95729303547962,33.57843137254902,1610612759,5,8,2021-12-16T01:44:53Z,250000,-82.0,-5.0,1,right,MISS D. McDermott 8' driving floating Shot,[203926],1610612759.0,SAS,driving floating,,,McDermott,D. McDermott,,,,,8.23,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M28.00S,2021-12-16T01:42:48.5Z,1,REGULAR,rebound,offensive,[],203926,,,1610612759,5,8,2021-12-16T01:44:19Z,260000,,,0,,D. McDermott REBOUND (Off:1 Def:0),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
27,PT09M28.00S,2021-12-16T01:42:48.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203926,94.40999984741211,50.0,1610612759,7,8,2021-12-16T01:44:26Z,270000,0.0,0.0,1,right,D. McDermott tip Layup (2 PTS),[203926],1610612759.0,SAS,tip,,,McDermott,D. McDermott,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
28,PT09M24.00S,2021-12-16T01:42:51.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628998,5.601182654402102,46.568627450980394,1610612766,7,10,2021-12-16T01:43:01Z,280000,17.0,0.0,1,left,C. Martin driving Layup (8 PTS) (T. Rozier 2 AST),"[1628998, 1626179]",1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,1.72,Made,,,,,8.0,T. Rozier,1626179.0,2.0,,,,,,,,,,,
30,PT09M14.00S,2021-12-16T01:43:02.3Z,1,REGULAR,2pt,Jump Shot,[],1627749,78.53153745072274,45.34313725490196,1610612759,9,10,2021-12-16T01:43:54Z,300000,-23.0,149.0,1,right,D. Murray 15' pullup Jump Shot (5 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,15.11,Made,,,,,5.0,,,,,,,,,,,,,,
31,PT08M56.00S,2021-12-16T01:43:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,13.87976346911958,59.31372549019608,1610612766,9,10,2021-12-16T01:44:40Z,310000,-47.0,78.0,1,left,MISS G. Hayward 9' turnaround Shot,[202330],1610612766.0,CHA,turnaround,,,Hayward,G. Hayward,,,,,9.09,Missed,,,,,,,,,,,,,,,,,,,
32,PT08M56.00S,2021-12-16T01:43:19.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,9,10,2021-12-16T01:43:38Z,320000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
33,PT08M46.00S,2021-12-16T01:43:30.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,74.45795006570303,82.1078431372549,1610612759,9,10,2021-12-16T01:45:57Z,330000,161.0,188.0,1,right,MISS K. Johnson 24' pullup 3PT,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
34,PT08M40.00S,2021-12-16T01:43:36.1Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,9,10,2021-12-16T01:43:42Z,340000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
35,PT08M32.00S,2021-12-16T01:43:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,5.995400788436268,53.67647058823529,1610612766,9,12,2021-12-16T01:43:53Z,350000,-18.0,4.0,1,left,T. Rozier cutting Layup (2 PTS) (M. Plumlee 1 AST),"[1626179, 203486]",1610612766.0,CHA,cutting,,,Rozier,T. Rozier,,,,,1.88,Made,,,,,2.0,M. Plumlee,203486.0,1.0,,,,,,,,,,,
37,PT08M32.00S,2021-12-16T01:43:50.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,12,2021-12-16T01:43:50Z,370000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M15.00S,2021-12-16T01:46:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.1688567674113,59.31372549019608,1610612759,11,12,2021-12-16T01:47:03Z,380000,47.0,2.0,1,right,K. Johnson driving Layup (2 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,4.67,Made,,,,,2.0,,,,,,,,,,,,,,
39,PT08M01.00S,2021-12-16T01:47:12.0Z,1,REGULAR,3pt,Jump Shot,[],1626179,25.969119579500656,81.37254901960785,1610612766,11,12,2021-12-16T01:47:18Z,390000,-157.0,192.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.76,Missed,,,,,,,,,,,,,,,,,,,
40,PT07M58.00S,2021-12-16T01:47:15.0Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,11,12,2021-12-16T01:47:18Z,400000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
41,PT07M52.00S,2021-12-16T01:47:22.1Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612759,11,12,2021-12-16T01:47:33Z,410000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 203486]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,1.0,Plumlee,203486.0,,,,,,
42,PT07M52.00S,2021-12-16T01:47:22.1Z,1,REGULAR,steal,,[],203486,,,1610612766,11,12,2021-12-16T01:47:53Z,420000,,,0,,M. Plumlee STEAL (1 STL),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M52.00S,2021-12-16T01:47:27.7Z,1,REGULAR,foul,personal,[],1628401,,,1610612766,11,12,2021-12-16T01:48:03Z,430000,,,0,,D. White take personal FOUL (1 PF),"[1628401, 1628998]",1610612759.0,SAS,take,,,White,D. White,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Martin,1628998.0,
45,PT07M52.00S,2021-12-16T01:47:40.8Z,1,REGULAR,instantreplay,request,[],0,,,1610612766,11,12,2021-12-16T01:48:59Z,450000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,1146.0,,,,,Common Foul Upheld
46,PT07M41.00S,2021-12-16T01:49:14.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202330,31.09395532194481,29.901960784313726,1610612766,11,15,2021-12-16T01:49:29Z,460000,100.0,240.0,1,left,G. Hayward 26' 3PT  (3 PTS) (M. Plumlee 2 AST),"[202330, 203486]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,26.0,Made,,,,,3.0,M. Plumlee,203486.0,2.0,,,,,,,,,,,
48,PT07M27.00S,2021-12-16T01:49:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203926,86.67871222076215,46.81372549019608,1610612759,13,15,2021-12-16T01:49:41Z,480000,-16.0,73.0,1,right,D. McDermott 7' floating Jump Shot (4 PTS) (D. Murray 1 AST),"[203926, 1627749]",1610612759.0,SAS,floating,,,McDermott,D. McDermott,,,,,7.44,Made,,,,,4.0,D. Murray,1627749.0,1.0,,,,,,,,,,,
50,PT07M16.00S,2021-12-16T01:49:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203486,5.469776609724048,44.6078431372549,1610612766,13,17,2021-12-16T01:49:46Z,500000,27.0,-1.0,1,left,M. Plumlee driving Layup (2 PTS) (T. Rozier 3 AST),"[203486, 1626179]",1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,2.7,Made,,,,,2.0,T. Rozier,1626179.0,3.0,,,,,,,,,,,
52,PT07M04.00S,2021-12-16T01:49:52.8Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.28186596583443,66.91176470588235,1610612759,13,17,2021-12-16T01:49:57Z,520000,85.0,246.0,1,right,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M01.00S,2021-12-16T01:49:55.8Z,1,REGULAR,rebound,defensive,[],203486,,,1610612766,13,17,2021-12-16T01:49:57Z,530000,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
54,PT06M54.00S,2021-12-16T01:50:02.4Z,1,REGULAR,3pt,Jump Shot,[],1628998,18.478975032851512,6.372549019607843,1610612766,13,20,2021-12-16T01:50:08Z,540000,218.0,121.0,1,left,C. Martin 24' 3PT  (11 PTS) (M. Plumlee 3 AST),"[1628998, 203486]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,24.95,Made,,,,,11.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,
56,PT06M35.00S,2021-12-16T01:50:21.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,83.919185282523,50.73529411764706,1610612759,13,20,2021-12-16T01:50:30Z,560000,4.0,99.0,1,right,MISS K. Johnson 9' driving floating Shot - blocked,"[1629640, 1628970]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,9.88,Missed,,,,,,,,,Bridges,1628970.0,,,,,,,,,
57,PT06M35.00S,2021-12-16T01:50:21.3Z,1,REGULAR,block,,[],1628970,,,1610612759,13,20,2021-12-16T01:50:26Z,570000,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M28.00S,2021-12-16T01:50:28.3Z,1,REGULAR,rebound,defensive,[],1628998,,,1610612766,13,20,2021-12-16T01:50:30Z,580000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
59,PT06M26.00S,2021-12-16T01:50:36.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,13,20,2021-12-16T01:50:36Z,590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M26.00S,2021-12-16T01:50:36.9Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,13,20,2021-12-16T01:50:57Z,600000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M26.00S,2021-12-16T01:50:36.9Z,1,REGULAR,substitution,out,[],203486,,,1610612766,13,20,2021-12-16T01:50:57Z,610000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M26.00S,2021-12-16T01:50:36.9Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,13,20,2021-12-16T01:50:57Z,620000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M26.00S,2021-12-16T01:50:36.9Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,13,20,2021-12-16T01:50:57Z,630000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M19.00S,2021-12-16T01:50:58.7Z,1,REGULAR,3pt,Jump Shot,[],202330,26.10052562417871,17.15686274509804,1610612766,13,23,2021-12-16T01:51:03Z,640000,164.0,193.0,1,left,G. Hayward 25' 3PT  (6 PTS) (M. Bridges 2 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,25.32,Made,,,,,6.0,M. Bridges,1628970.0,2.0,,,,,,,,,,,
66,PT05M57.00S,2021-12-16T01:51:20.6Z,1,REGULAR,2pt,Jump Shot,[],1627749,96.92838370565046,73.2843137254902,1610612759,13,23,2021-12-16T01:51:29Z,660000,116.0,-24.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.88,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M55.00S,2021-12-16T01:51:22.6Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,13,23,2021-12-16T01:51:29Z,670000,,,0,,G. Hayward REBOUND (Off:0 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
68,PT05M48.00S,2021-12-16T01:51:29.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,6.389618922470433,44.85294117647059,1610612766,13,25,2021-12-16T01:51:42Z,680000,26.0,8.0,1,left,G. Hayward driving Layup (8 PTS) (M. Bridges 3 AST),"[202330, 1628970]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,2.68,Made,,,,,8.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,
70,PT05M48.00S,2021-12-16T01:51:44.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612759,13,25,2021-12-16T01:51:44Z,700000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,13,25,2021-12-16T01:54:29Z,710000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,13,25,2021-12-16T01:54:29Z,720000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,13,25,2021-12-16T01:54:29Z,730000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,out,[],203926,,,1610612759,13,25,2021-12-16T01:54:29Z,740000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,13,25,2021-12-16T01:54:29Z,750000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,13,25,2021-12-16T01:54:29Z,760000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,13,25,2021-12-16T01:54:29Z,770000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M48.00S,2021-12-16T01:53:16.2Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,13,25,2021-12-16T01:54:29Z,780000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M33.00S,2021-12-16T01:54:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630170,73.53810775295663,78.92156862745098,1610612759,13,25,2021-12-16T01:54:46Z,790000,145.0,196.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,,
80,PT05M28.00S,2021-12-16T01:54:45.9Z,1,REGULAR,rebound,defensive,[],202330,,,1610612766,13,25,2021-12-16T01:54:46Z,800000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
81,PT05M17.00S,2021-12-16T01:54:56.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,5.863994743758213,51.9607843137255,1610612766,13,25,2021-12-16T01:55:01Z,810000,-10.0,3.0,1,left,MISS K. Oubre Jr. driving finger roll Layup,[1626162],1610612766.0,CHA,driving finger roll,,,Oubre Jr.,K. Oubre Jr.,,,,,1.01,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M15.00S,2021-12-16T01:54:58.7Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612766,13,25,2021-12-16T01:55:01Z,820000,,,0,,P. Washington REBOUND (Off:1 Def:0),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
83,PT05M14.00S,2021-12-16T01:55:00.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,5.601182654402102,47.30392156862745,1610612766,13,27,2021-12-16T01:55:12Z,830000,13.0,0.0,1,left,P. Washington putback Layup (2 PTS),[1629023],1610612766.0,CHA,putback,,,Washington,P. Washington,,,,,1.35,Made,,,,,2.0,,,,,,,,,,,,,,
84,PT05M08.00S,2021-12-16T01:55:06.1Z,1,REGULAR,3pt,Jump Shot,[],1627854,75.64060446780552,86.51960784313727,1610612759,13,27,2021-12-16T01:55:15Z,840000,183.0,176.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
85,PT05M08.00S,2021-12-16T01:55:06.1Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,13,27,2021-12-16T01:56:03Z,850000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
86,PT04M55.00S,2021-12-16T01:55:18.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630170,93.64323258869908,50.0,1610612759,15,27,2021-12-16T01:55:24Z,860000,0.0,7.0,1,right,D. Vassell cutting DUNK (2 PTS) (K. Bates-Diop 1 AST),"[1630170, 1628966]",1610612759.0,SAS,cutting,,,Vassell,D. Vassell,,,,,0.73,Made,,,,,2.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,
88,PT04M44.00S,2021-12-16T01:55:36.5Z,1,REGULAR,foul,personal,[],1630170,,,1610612766,15,27,2021-12-16T01:55:55Z,880000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1628970]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Bridges,1628970.0,
90,PT04M44.00S,2021-12-16T01:55:59.4Z,1,REGULAR,substitution,out,[],1628998,,,1610612766,15,27,2021-12-16T01:56:02Z,900000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M44.00S,2021-12-16T01:55:59.4Z,1,REGULAR,substitution,in,[],1629667,,,1610612766,15,27,2021-12-16T01:56:02Z,910000,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M34.00S,2021-12-16T01:56:08.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,15,27,2021-12-16T01:56:08Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
