actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
20,PT10M03.00S,2021-12-08T01:42:16.7Z,1,REGULAR,foul,personal,['2freethrow'],1628401,,,1610612752,4,4,2021-12-08T01:42:25Z,190000,,,0,,D. White shooting personal FOUL (1 PF) (Randle 2 FT),"[1628401, 203944]",1610612759.0,SAS,shooting,,,White,D. White,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Randle,203944.0,,,
22,PT10M03.00S,2021-12-08T01:42:40.8Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,4,5,2021-12-08T01:42:40Z,210000,,,0,,J. Randle Free Throw 1 of 2 (1 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
23,PT10M03.00S,2021-12-08T01:42:59.2Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,4,6,2021-12-08T01:42:59Z,220000,,,0,,J. Randle Free Throw 2 of 2 (2 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
24,PT09M53.00S,2021-12-08T01:43:10.5Z,1,REGULAR,2pt,Jump Shot,[],1627749,77.87450722733246,39.705882352941174,1610612759,4,6,2021-12-08T01:43:17Z,230000,-51.0,155.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,16.38,Missed,,,,,,,,,,,,,,,,
25,PT09M49.00S,2021-12-08T01:43:14.5Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,4,6,2021-12-08T01:43:17Z,240000,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,
26,PT09M45.00S,2021-12-08T01:43:18.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203095,25.57490144546649,14.705882352941178,1610612752,4,6,2021-12-08T01:49:20Z,250000,176.0,188.0,1,left,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,,,25.78,Missed,,,,,,,,,,,,,,,,
27,PT09M41.00S,2021-12-08T01:43:22.3Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,4,6,2021-12-08T01:43:25Z,260000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,
28,PT09M33.00S,2021-12-08T01:43:29.5Z,1,REGULAR,3pt,Jump Shot,[],203926,69.85873850197109,74.26470588235294,1610612759,4,6,2021-12-08T01:43:38Z,270000,121.0,231.0,1,right,MISS D. McDermott 26' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,26.07,Missed,,,,,,,,,,,,,,,,
29,PT09M31.00S,2021-12-08T01:43:36.4Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,4,6,2021-12-08T01:43:36Z,280000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,28.0,1.0,0.0,1.0,,,,,,,,
30,PT09M31.00S,2021-12-08T01:43:38.2Z,1,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612759,4,6,2021-12-08T01:43:56Z,290000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Johnson 2 FT),"[1629628, 1629640]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Johnson,1629640.0,,,
32,PT09M31.00S,2021-12-08T01:43:57.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,4,6,2021-12-08T01:44:15Z,310000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
33,PT09M31.00S,2021-12-08T01:43:57.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,4,6,2021-12-08T01:44:15Z,320000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,
34,PT09M31.00S,2021-12-08T01:43:57.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,4,6,2021-12-08T01:44:15Z,330000,,,0,,MISS K. Johnson Free Throw 2 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
35,PT09M28.00S,2021-12-08T01:44:00.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,4,6,2021-12-08T01:44:15Z,340000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,
36,PT09M28.00S,2021-12-08T01:44:14.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,4,6,2021-12-08T01:44:15Z,350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M15.00S,2021-12-08T01:44:33.8Z,1,REGULAR,2pt,Jump Shot,[],202692,11.514454664914586,23.52941176470588,1610612752,4,6,2021-12-08T01:44:40Z,360000,132.0,56.0,1,left,MISS A. Burks 14' pullup Shot,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,14.36,Missed,,,,,,,,,,,,,,,,
38,PT09M13.00S,2021-12-08T01:44:35.8Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,4,6,2021-12-08T01:44:40Z,370000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,
39,PT09M04.00S,2021-12-08T01:44:44.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,68.80749014454665,70.58823529411765,1610612759,7,6,2021-12-08T01:44:54Z,380000,103.0,241.0,1,right,D. White 26' 3PT  (3 PTS) (D. McDermott 1 AST),"[1628401, 203926]",1610612759.0,SAS,,,,White,D. White,,,,,,,,26.18,Made,3.0,D. McDermott,203926.0,1.0,,,,,,,,,,,,
41,PT08M52.00S,2021-12-08T01:45:00.9Z,1,REGULAR,foul,personal,[],1629640,,,1610612752,7,6,2021-12-08T01:45:18Z,400000,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 203944]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Randle,203944.0,,,
43,PT08M48.00S,2021-12-08T01:45:16.7Z,1,REGULAR,3pt,Jump Shot,[],1629628,31.225361366622867,26.715686274509803,1610612752,7,9,2021-12-08T01:45:24Z,420000,116.0,241.0,1,left,R. Barrett 26' 3PT  (5 PTS) (N. Noel 2 AST),"[1629628, 203457]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,26.76,Made,5.0,N. Noel,203457.0,2.0,,,,,,,,,,,,
45,PT08M32.00S,2021-12-08T01:45:34.2Z,1,REGULAR,foul,personal,['2freethrow'],203095,,,1610612759,7,9,2021-12-08T01:45:42Z,440000,,,0,,E. Fournier shooting personal FOUL (1 PF) (White 2 FT),"[203095, 1628401]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,White,1628401.0,,,
47,PT08M32.00S,2021-12-08T01:45:59.8Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,8,9,2021-12-08T01:45:59Z,460000,,,0,,D. White Free Throw 1 of 2 (4 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
48,PT08M32.00S,2021-12-08T01:46:14.4Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,9,9,2021-12-08T01:46:14Z,470000,,,0,,D. White Free Throw 2 of 2 (5 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
49,PT08M23.00S,2021-12-08T01:46:28.8Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612752,9,9,2021-12-08T01:46:44Z,480000,,,0,,NYK 8-second-violation Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,1628485.0,,,,,,,
50,PT08M14.00S,2021-12-08T01:46:55.1Z,1,REGULAR,turnover,bad pass,[],1629640,,,1610612759,9,9,2021-12-08T01:47:02Z,490000,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1629640, 1629628]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,1.0,Barrett,1629628.0,,,,,,,,,,,,,,,,,,
51,PT08M14.00S,2021-12-08T01:46:55.1Z,1,REGULAR,steal,,[],1629628,,,1610612752,9,9,2021-12-08T01:46:57Z,500000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M10.00S,2021-12-08T01:46:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203095,6.521024967148489,42.40196078431372,1610612752,9,11,2021-12-08T01:47:13Z,510000,38.0,9.0,1,left,E. Fournier cutting finger roll Layup (2 PTS) (R. Barrett 1 AST),"[203095, 1629628]",1610612752.0,NYK,cutting finger roll,,,Fournier,E. Fournier,,,,,,,,3.9,Made,2.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,
54,PT07M56.00S,2021-12-08T01:47:16.6Z,1,REGULAR,turnover,traveling,[],1628401,,,1610612759,9,11,2021-12-08T01:47:23Z,530000,,,0,,D. White traveling TURNOVER (1 TO),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,1.0,,,,,,,,,,,,,2715.0,,,,,,,
55,PT07M40.00S,2021-12-08T01:47:40.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203944,4.812746386333772,26.225490196078432,1610612752,9,11,2021-12-08T01:47:45Z,540000,119.0,-7.0,1,left,MISS J. Randle 11' pullup Shot,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,,,,11.91,Missed,,,,,,,,,,,,,,,,
56,PT07M38.00S,2021-12-08T01:47:43.2Z,1,REGULAR,rebound,offensive,[],203457,,,1610612752,9,11,2021-12-08T01:47:43Z,550000,,,0,,N. Noel REBOUND (Off:1 Def:0),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,
57,PT07M38.00S,2021-12-08T01:47:45.0Z,1,REGULAR,turnover,out-of-bounds,[],203457,,,1610612752,9,11,2021-12-08T01:47:59Z,560000,,,0,,N. Noel lost ball out-of-bounds TURNOVER (1 TO),[203457],1610612752.0,NYK,lost ball,,,Noel,N. Noel,,,,,1.0,,,,,,,,,,,,,2002.0,,,,,,,
58,PT07M38.00S,2021-12-08T01:47:51.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,11,2021-12-08T01:47:51Z,570000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M18.00S,2021-12-08T01:51:01.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,90.88370565045992,53.92156862745098,1610612759,9,11,2021-12-08T01:51:08Z,580000,20.0,33.0,1,right,MISS J. Poeltl Layup - blocked,"[1627751, 203457]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,3.86,Missed,,,,,,,,,,,,,,Noel,203457.0,
60,PT07M18.00S,2021-12-08T01:51:01.9Z,1,REGULAR,block,,[],203457,,,1610612759,9,11,2021-12-08T01:51:04Z,590000,,,0,,N. Noel BLOCK (1 BLK),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M15.00S,2021-12-08T01:51:04.9Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,9,11,2021-12-08T01:51:08Z,600000,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,59.0,3.0,1.0,2.0,,,,,,,,
62,PT07M13.00S,2021-12-08T01:51:07.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,91.93495400788436,57.107843137254896,1610612759,9,11,2021-12-08T01:51:16Z,610000,36.0,23.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,,4.25,Missed,,,,,,,,,,,,,,,,
63,PT07M13.00S,2021-12-08T01:51:07.3Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,9,11,2021-12-08T01:51:16Z,620000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,62.0,2.0,2.0,0.0,,,,,,,,
64,PT07M09.00S,2021-12-08T01:51:11.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,6.389618922470433,54.166666666666664,1610612752,9,13,2021-12-08T01:53:08Z,630000,-21.0,8.0,1,left,R. Barrett running finger roll Layup (7 PTS),[1629628],1610612752.0,NYK,running finger roll,,,Barrett,R. Barrett,,,,,,,,2.21,Made,7.0,,,,,,,,,,,,,,,
65,PT06M59.00S,2021-12-08T01:51:21.3Z,1,REGULAR,3pt,Jump Shot,[],203926,66.17936925098554,55.88235294117647,1610612759,9,13,2021-12-08T01:53:51Z,640000,29.0,265.0,1,right,MISS D. McDermott 26' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,,26.7,Missed,,,,,,,,,,,,,,,,
66,PT06M59.00S,2021-12-08T01:51:21.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,9,13,2021-12-08T01:51:31Z,650000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,65.0,2.0,2.0,0.0,,,,,,,,
67,PT06M42.00S,2021-12-08T01:51:38.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.469776609724048,56.127450980392155,1610612752,9,13,2021-12-08T01:55:05Z,660000,-31.0,-1.0,1,left,MISS R. Barrett cutting DUNK - blocked,"[1629628, 1627751]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,,,,3.06,Missed,,,,,,,,,,,,,,Poeltl,1627751.0,
68,PT06M42.00S,2021-12-08T01:51:38.1Z,1,REGULAR,block,,[],1627751,,,1610612752,9,13,2021-12-08T01:51:40Z,670000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M39.00S,2021-12-08T01:51:41.1Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,9,13,2021-12-08T01:51:53Z,680000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,67.0,1.0,1.0,0.0,,,,,,,,
70,PT06M35.00S,2021-12-08T01:51:44.7Z,1,REGULAR,3pt,Jump Shot,[],1628401,93.11760840998686,2.696078431372549,1610612759,9,13,2021-12-08T01:51:58Z,690000,-237.0,12.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,23.68,Missed,,,,,,,,,,,,,,,,
71,PT06M32.00S,2021-12-08T01:51:47.7Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,9,13,2021-12-08T01:51:58Z,700000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,70.0,1.0,1.0,0.0,,,,,,,,
72,PT06M24.00S,2021-12-08T01:51:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202692,6.258212877792378,51.71568627450981,1610612752,9,13,2021-12-08T02:08:40Z,710000,-9.0,6.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,,,,1.07,Missed,,,,,,,,,,,,,,,,
73,PT06M24.00S,2021-12-08T01:51:56.0Z,1,REGULAR,rebound,offensive,[],203457,,,1610612752,9,13,2021-12-08T01:52:09Z,720000,,,0,,N. Noel REBOUND (Off:2 Def:0),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,72.0,2.0,0.0,2.0,,,,,,,,
74,PT06M23.00S,2021-12-08T01:52:04.2Z,1,REGULAR,turnover,out-of-bounds,[],203457,,,1610612752,9,13,2021-12-08T01:52:22Z,730000,,,0,,N. Noel step out-of-bounds TURNOVER (2 TO),[203457],1610612752.0,NYK,step,,,Noel,N. Noel,,,,,2.0,,,,,,,,,,,,,2715.0,,,,,,,
75,PT06M23.00S,2021-12-08T01:52:07.7Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,9,13,2021-12-08T01:52:12Z,740000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M23.00S,2021-12-08T01:52:07.7Z,1,REGULAR,substitution,out,[],203926,,,1610612759,9,13,2021-12-08T01:52:12Z,750000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M23.00S,2021-12-08T01:52:07.7Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,9,13,2021-12-08T01:52:12Z,760000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M23.00S,2021-12-08T01:52:07.7Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,9,13,2021-12-08T01:52:12Z,770000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M12.00S,2021-12-08T01:52:30.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627751,84.1819973718791,38.72549019607843,1610612759,9,13,2021-12-08T01:52:36Z,780000,-56.0,96.0,1,right,MISS J. Poeltl 11' floating Shot,[1627751],1610612759.0,SAS,floating,,,Poeltl,J. Poeltl,,,,,,,,11.15,Missed,,,,,,,,,,,,,,,,
80,PT06M10.00S,2021-12-08T01:52:32.7Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,9,13,2021-12-08T01:52:36Z,790000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,
81,PT06M01.00S,2021-12-08T01:52:41.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.440867279894875,44.11764705882353,1610612752,9,13,2021-12-08T01:56:57Z,800000,29.0,17.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612752.0,NYK,driving finger roll,,,Barrett,R. Barrett,,,,,,,,3.42,Missed,,,,,,,,,,,,,,,,
82,PT05M59.00S,2021-12-08T01:52:43.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,9,13,2021-12-08T01:56:57Z,810000,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,81.0,4.0,2.0,2.0,,,,,,,,
83,PT05M53.00S,2021-12-08T01:52:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,92.06636005256242,45.09803921568628,1610612759,11,13,2021-12-08T01:52:58Z,820000,-25.0,22.0,1,right,K. Johnson running finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,,,,3.3,Made,2.0,,,,,,,,,,,,,,,
89,PT05M53.00S,2021-12-08T01:52:59.3Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612752,11,13,2021-12-08T01:54:00Z,825000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M38.00S,2021-12-08T01:53:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.338370565045992,53.92156862745098,1610612752,11,13,2021-12-08T01:53:18Z,830000,-20.0,-2.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,,,1.97,Missed,,,,,,,,,,,,,,,,
85,PT05M35.00S,2021-12-08T01:53:12.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,11,13,2021-12-08T01:53:18Z,840000,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,
86,PT05M33.00S,2021-12-08T01:53:15.2Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1627749,92.32917214191852,46.81372549019608,1610612759,13,13,2021-12-08T01:58:06Z,850000,-16.0,20.0,1,right,D. Murray running alley-oop DUNK (2 PTS) (L. Walker IV 1 AST),"[1627749, 1629022]",1610612759.0,SAS,running alley-oop,,,Murray,D. Murray,,,,,,,,2.52,Made,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,
88,PT05M24.00S,2021-12-08T01:53:27.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,13,13,2021-12-08T01:53:27Z,870000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,out,[],1627749,,,1610612752,13,13,2021-12-08T01:56:12Z,880000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
