actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
87,PT04M11.00S,2021-11-25T01:52:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,91.93495400788436,54.166666666666664,1610612759,20,16,2021-11-25T01:52:29Z,860000,21.0,23.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 203992]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,3.12,Missed,,,,,,,,,Bogdanovic,203992.0,,,,,,,,,
88,PT04M11.00S,2021-11-25T01:52:21.7Z,1,REGULAR,block,,[],203992,,,1610612759,20,16,2021-11-25T01:52:24Z,870000,,,0,,B. Bogdanovic BLOCK (1 BLK),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M08.00S,2021-11-25T01:52:24.7Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,20,16,2021-11-25T01:52:29Z,880000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
90,PT03M52.00S,2021-11-25T01:52:41.6Z,1,REGULAR,turnover,lost ball,[],203992,,,1610612737,20,16,2021-11-25T01:52:53Z,890000,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 1630170]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,,,,
91,PT03M52.00S,2021-11-25T01:52:41.6Z,1,REGULAR,steal,,[],1630170,,,1610612759,20,16,2021-11-25T01:52:44Z,900000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M44.00S,2021-11-25T01:52:49.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629640,94.03745072273325,2.450980392156863,1610612759,20,16,2021-11-25T01:52:57Z,910000,-238.0,4.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,23.77,Missed,,,,,,,,,,,,,,,,,,,
93,PT03M38.00S,2021-11-25T01:52:55.8Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612737,20,16,2021-11-25T01:52:57Z,920000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
94,PT03M33.00S,2021-11-25T01:53:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,15.588042049934298,41.17647058823529,1610612737,20,16,2021-11-25T01:53:07Z,930000,44.0,94.0,1,left,MISS K. Huerter 10' pullup Shot - blocked,"[1628989, 1628401]",1610612737.0,ATL,pullup,,,Huerter,K. Huerter,,,,,10.38,Missed,,,,,,,,,White,1628401.0,,,,,,,,,
95,PT03M33.00S,2021-11-25T01:53:00.2Z,1,REGULAR,block,,[],1628401,,,1610612737,20,16,2021-11-25T01:53:03Z,940000,,,0,,D. White BLOCK (2 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M33.00S,2021-11-25T01:53:00.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,20,16,2021-11-25T01:53:07Z,950000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,
97,PT03M33.00S,2021-11-25T01:53:07.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,20,16,2021-11-25T01:53:07Z,960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M33.00S,2021-11-25T01:53:11.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,20,16,2021-11-25T01:53:11Z,970000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,out,[],1628401,,,1610612737,20,16,2021-11-25T01:56:01Z,980000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,out,[],1627751,,,1610612737,20,16,2021-11-25T01:56:01Z,990000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,out,[],203992,,,1610612737,20,16,2021-11-25T01:56:01Z,1000000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,out,[],1626153,,,1610612737,20,16,2021-11-25T01:56:01Z,1010000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,in,[],1629022,,,1610612737,20,16,2021-11-25T01:56:01Z,1020000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,in,[],1629234,,,1610612737,20,16,2021-11-25T01:56:01Z,1030000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,in,[],201568,,,1610612737,20,16,2021-11-25T01:56:01Z,1040000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M33.00S,2021-11-25T01:55:29.1Z,1,REGULAR,substitution,in,[],1629027,,,1610612737,20,16,2021-11-25T01:56:01Z,1050000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M33.00S,2021-11-25T01:56:07.9Z,1,REGULAR,substitution,out,[],203991,,,1610612737,20,16,2021-11-25T01:56:14Z,1060000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M33.00S,2021-11-25T01:56:07.9Z,1,REGULAR,substitution,in,[],1629629,,,1610612737,20,16,2021-11-25T01:56:14Z,1070000,,,0,,SUB in: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M25.00S,2021-11-25T01:56:16.4Z,1,REGULAR,foul,personal,[],1630170,,,1610612737,20,16,2021-11-25T01:56:24Z,1080000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 1628381]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Collins,1628381.0,
111,PT03M25.00S,2021-11-25T01:56:25.6Z,1,REGULAR,substitution,out,[],1628989,,,1610612737,20,16,2021-11-25T01:56:28Z,1100000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M25.00S,2021-11-25T01:56:25.6Z,1,REGULAR,substitution,in,[],101150,,,1610612737,20,16,2021-11-25T01:56:28Z,1110000,,,0,,SUB in: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M13.00S,2021-11-25T01:56:45.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629629,23.866622864651774,41.42156862745098,1610612737,20,16,2021-11-25T01:56:57Z,1120000,43.0,172.0,1,left,MISS C. Reddish 17' step back Shot,[1629629],1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,17.71,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M09.00S,2021-11-25T01:56:49.8Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,20,16,2021-11-25T01:56:57Z,1130000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
115,PT03M05.00S,2021-11-25T01:56:53.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629022,81.94809461235218,79.16666666666666,1610612759,20,16,2021-11-25T01:57:00Z,1140000,146.0,117.0,1,right,MISS L. Walker IV 18' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,18.71,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2021-11-25T01:56:53.7Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612737,20,16,2021-11-25T01:57:00Z,1150000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M46.00S,2021-11-25T01:57:13.3Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612737,20,16,2021-11-25T02:22:56Z,1152500,,,0,,D. Vassell shooting personal FOUL (2 PF) (Gallinari 2 FT),"[1630170, 201568]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Gallinari,201568.0,
119,PT02M46.00S,2021-11-25T01:57:43.3Z,1,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,20,17,2021-11-25T02:23:07Z,1180000,,,0,,D. Gallinari Free Throw 1 of 2 (1 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
122,PT02M46.00S,2021-11-25T01:57:43.3Z,1,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,20,18,2021-11-25T02:23:07Z,1210000,,,0,,D. Gallinari Free Throw 2 of 2 (2 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
120,PT02M46.00S,2021-11-25T01:57:44.3Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,20,18,2021-11-25T02:23:53Z,1215000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M46.00S,2021-11-25T01:57:44.3Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,20,18,2021-11-25T02:23:53Z,1217500,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M33.00S,2021-11-25T01:58:24.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,91.27792378449409,49.26470588235294,1610612759,20,18,2021-11-25T01:58:29Z,1220000,-4.0,29.0,1,right,MISS D. Eubanks driving Layup,[1629234],1610612759.0,SAS,driving,,,Eubanks,D. Eubanks,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2021-11-25T01:58:27.7Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612737,20,18,2021-11-25T01:58:29Z,1230000,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
125,PT02M21.00S,2021-11-25T01:58:35.8Z,1,REGULAR,2pt,Jump Shot,[],1629027,14.931011826544022,29.65686274509804,1610612737,20,18,2021-11-25T01:58:41Z,1240000,102.0,88.0,1,left,MISS T. Young 13' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,13.44,Missed,,,,,,,,,,,,,,,,,,,
126,PT02M18.00S,2021-11-25T01:58:38.8Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,20,18,2021-11-25T01:58:41Z,1250000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,125.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
127,PT02M10.00S,2021-11-25T01:58:47.6Z,1,REGULAR,2pt,Jump Shot,[],1627749,87.59855453350855,68.62745098039215,1610612759,22,18,2021-11-25T01:58:55Z,1260000,93.0,64.0,1,right,D. Murray 11' turnaround bank Jump Shot (10 PTS),[1627749],1610612759.0,SAS,turnaround bank,,,Murray,D. Murray,,,,,11.3,Made,,,,,10.0,,,,,,,,,,,,,,
128,PT01M58.00S,2021-11-25T01:58:58.5Z,1,REGULAR,3pt,Jump Shot,[],201568,26.49474375821288,82.1078431372549,1610612737,22,18,2021-11-25T01:59:10Z,1270000,-161.0,197.0,1,left,MISS D. Gallinari 25' 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2021-11-25T01:59:01.9Z,1,REGULAR,rebound,offensive,[],1629629,,,1610612737,22,18,2021-11-25T01:59:01Z,1280000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,128.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
130,PT01M50.00S,2021-11-25T01:59:07.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628381,9.017739816031538,15.686274509803921,1610612737,22,18,2021-11-25T01:59:16Z,1290000,172.0,32.0,1,left,MISS J. Collins 17' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,17.46,Missed,,,,,,,,,,,,,,,,,,,
131,PT01M47.00S,2021-11-25T01:59:10.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,22,18,2021-11-25T01:59:16Z,1300000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
132,PT01M36.00S,2021-11-25T01:59:21.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,92.85479632063075,94.85294117647058,1610612759,25,18,2021-11-25T01:59:25Z,1310000,224.0,15.0,1,right,D. Murray 3PT  (13 PTS) (D. Eubanks 1 AST),"[1627749, 1629234]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,22.48,Made,,,,,13.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,
134,PT01M23.00S,2021-11-25T01:59:35.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,5.338370565045992,50.49019607843137,1610612737,25,20,2021-11-25T02:05:42Z,1330000,-2.0,-2.0,1,left,J. Collins cutting DUNK (2 PTS) (T. Young 2 AST),"[1628381, 1629027]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,0.34,Made,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,,,,,
136,PT01M07.00S,2021-11-25T01:59:50.2Z,1,REGULAR,3pt,Jump Shot,[],1629234,66.70499342969777,49.01960784313725,1610612759,25,20,2021-11-25T01:59:56Z,1350000,-5.0,260.0,1,right,MISS D. Eubanks 26' 3PT,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M01.00S,2021-11-25T01:59:56.2Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,25,20,2021-11-25T01:59:56Z,1360000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
138,PT01M01.00S,2021-11-25T01:59:55.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612759,27,20,2021-11-25T01:59:55Z,1370000,0.0,0.0,1,right,D. Eubanks putback DUNK (2 PTS),[1629234],1610612759.0,SAS,putback,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
139,PT00M53.10S,2021-11-25T02:00:25.6Z,1,REGULAR,3pt,Jump Shot,[],101150,3.892904073587385,96.81372549019608,1610612737,27,23,2021-11-25T02:00:31Z,1380000,-234.0,-16.0,1,left,L. Williams 3PT  (3 PTS) (D. Gallinari 1 AST),"[101150, 201568]",1610612737.0,ATL,,,,Williams,L. Williams,,,,,23.46,Made,,,,,3.0,D. Gallinari,201568.0,1.0,,,,,,,,,,,
141,PT00M43.30S,2021-11-25T02:00:40.8Z,1,REGULAR,2pt,Jump Shot,[],1627749,80.6340341655716,77.45098039215686,1610612759,27,23,2021-11-25T02:06:48Z,1400000,137.0,130.0,1,right,MISS D. Murray 18' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,18.87,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M39.10S,2021-11-25T02:00:45.0Z,1,REGULAR,rebound,defensive,[],1629027,,,1610612737,27,23,2021-11-25T02:00:49Z,1410000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
143,PT00M35.90S,2021-11-25T02:00:48.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629027,12.697109067017081,43.872549019607845,1610612737,27,25,2021-11-25T02:07:40Z,1420000,31.0,67.0,1,left,T. Young 7' driving floating Jump Shot (6 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,7.36,Made,,,,,6.0,,,,,,,,,,,,,,
144,PT00M17.80S,2021-11-25T02:01:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629022,74.98357424441524,87.99019607843137,1610612759,27,25,2021-11-25T02:01:13Z,1430000,190.0,183.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
145,PT00M14.30S,2021-11-25T02:01:12.3Z,1,REGULAR,rebound,defensive,[],1629629,,,1610612737,27,25,2021-11-25T02:01:12Z,1440000,,,0,,C. Reddish REBOUND (Off:1 Def:2),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,144.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
146,PT00M00.00S,2021-11-25T02:01:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,11.251642575558476,50.49019607843137,1610612737,27,27,2021-11-25T02:01:35Z,1450000,-2.0,53.0,1,left,T. Young driving floating Jump Shot (8 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,5.34,Made,,,,,8.0,,,,,,,,,,,,,,
148,PT00M00.00S,2021-11-25T02:01:31.7Z,1,REGULAR,instantreplay,request,[],0,,,1610612759,27,27,2021-11-25T02:02:41Z,1455000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,End Period - Good Basket
147,PT00M00.00S,2021-11-25T02:01:36.5Z,1,REGULAR,period,end,[],0,,,1610612759,27,27,2021-11-25T02:01:36Z,1460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,out,['startperiod'],1627749,,,1610612759,27,27,2021-11-25T02:03:58Z,1470000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612759,27,27,2021-11-25T02:03:58Z,1480000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,27,27,2021-11-25T02:03:58Z,1490000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,out,['startperiod'],1629027,,,1610612759,27,27,2021-11-25T02:03:58Z,1500000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,out,['startperiod'],1628381,,,1610612759,27,27,2021-11-25T02:03:58Z,1510000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612759,27,27,2021-11-25T02:03:58Z,1520000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,in,['startperiod'],1627854,,,1610612759,27,27,2021-11-25T02:03:58Z,1530000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,27,27,2021-11-25T02:03:58Z,1540000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,in,['startperiod'],203991,,,1610612759,27,27,2021-11-25T02:03:58Z,1550000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-25T02:03:35.8Z,2,REGULAR,substitution,in,['startperiod'],1626153,,,1610612759,27,27,2021-11-25T02:03:58Z,1560000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-25T02:04:09.4Z,2,REGULAR,period,start,[],0,,,1610612759,27,27,2021-11-25T02:04:09Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M37.00S,2021-11-25T02:04:31.0Z,2,REGULAR,2pt,Jump Shot,[],1627751,93.24901445466492,68.87254901960785,1610612759,27,27,2021-11-25T02:09:00Z,1580000,94.0,11.0,1,right,MISS J. Poeltl 9' driving floating Shot,[1627751],1610612759.0,SAS,driving floating,,,Poeltl,J. Poeltl,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,,
161,PT11M35.00S,2021-11-25T02:04:33.0Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,27,27,2021-11-25T02:09:00Z,1590000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,160.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
162,PT11M33.00S,2021-11-25T02:04:35.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,67.7562417871222,53.92156862745098,1610612759,27,27,2021-11-25T02:04:46Z,1600000,20.0,251.0,1,right,MISS D. White 25' pullup 3PT,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M30.00S,2021-11-25T02:04:38.7Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,27,27,2021-11-25T02:04:40Z,1610000,,,0,,D. Gallinari REBOUND (Off:0 Def:1),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
164,PT11M12.00S,2021-11-25T02:04:57.5Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612737,27,27,2021-11-25T02:05:07Z,1620000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Gallinari 2 FT),"[1629022, 201568]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Gallinari,201568.0,
166,PT11M12.00S,2021-11-25T02:05:24.2Z,2,REGULAR,freethrow,1 of 2,[],201568,,,1610612737,27,28,2021-11-25T02:05:24Z,1640000,,,0,,D. Gallinari Free Throw 1 of 2 (3 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
167,PT11M12.00S,2021-11-25T02:05:39.0Z,2,REGULAR,freethrow,2 of 2,[],201568,,,1610612737,27,29,2021-11-25T02:05:39Z,1650000,,,0,,D. Gallinari Free Throw 2 of 2 (4 PTS),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
168,PT10M51.00S,2021-11-25T02:06:01.3Z,2,REGULAR,2pt,Jump Shot,[],1627854,90.09526938239159,68.87254901960785,1610612759,29,29,2021-11-25T02:06:07Z,1660000,94.0,41.0,1,right,B. Forbes 10' turnaround Jump Shot (2 PTS),[1627854],1610612759.0,SAS,turnaround,,,Forbes,B. Forbes,,,,,10.28,Made,,,,,2.0,,,,,,,,,,,,,,
169,PT10M31.00S,2021-11-25T02:06:21.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,28.728646517739815,76.7156862745098,1610612737,29,32,2021-11-25T02:06:28Z,1670000,-134.0,218.0,1,left,C. Reddish 25' 3PT  (3 PTS) (C. Capela 1 AST),"[1629629, 203991]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,25.53,Made,,,,,3.0,C. Capela,203991.0,1.0,,,,,,,,,,,
171,PT10M16.00S,2021-11-25T02:06:36.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,91.93495400788436,57.35294117647059,1610612759,29,32,2021-11-25T02:06:41Z,1690000,37.0,23.0,1,right,MISS D. White driving finger roll Layup,[1628401],1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,4.36,Missed,,,,,,,,,,,,,,,,,,,
