actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
18,PT10M22.00S,2022-02-02T01:42:03.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,6,2022-02-02T01:42:05Z,180000,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
19,PT10M16.00S,2022-02-02T01:42:14.6Z,1,REGULAR,foul,personal,[],203926,,,1610612744,5,6,2022-02-02T01:42:21Z,190000,,,0,,D. McDermott personal FOUL (1 PF),"[203926, 1629673]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,1199.0,1.0,0.0,Poole,1629673.0,,,,,,
21,PT10M02.00S,2022-02-02T01:42:47.0Z,1,REGULAR,3pt,Jump Shot,[],1629673,28.33442838370565,14.215686274509803,1610612744,5,6,2022-02-02T01:48:39Z,210000,179.0,214.0,1,left,MISS J. Poole 27' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M58.00S,2022-02-02T01:42:51.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,5,6,2022-02-02T01:42:51Z,220000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
23,PT09M51.00S,2022-02-02T01:42:57.5Z,1,REGULAR,3pt,Jump Shot,[],1628401,96.5341655716163,96.07843137254902,1610612759,8,6,2022-02-02T01:43:03Z,230000,230.0,-20.0,1,right,D. White 3PT  (3 PTS) (K. Johnson 1 AST),"[1628401, 1629640]",1610612759.0,SAS,,,,White,D. White,,,,,23.13,Made,,,,,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,
25,PT09M30.00S,2022-02-02T01:43:19.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.1268068331143235,53.67647058823529,1610612744,8,8,2022-02-02T01:43:23Z,250000,-18.0,5.0,1,left,K. Looney Layup (2 PTS) (J. Toscano-Anderson 2 AST),"[1626172, 1629308]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,1.91,Made,,,,,2.0,J. Toscano-Anderson,1629308.0,2.0,,,,,,,,,,,
27,PT09M20.00S,2022-02-02T01:43:33.0Z,1,REGULAR,3pt,Jump Shot,[],203926,73.01248357424441,16.666666666666664,1610612759,8,8,2022-02-02T01:44:15Z,270000,-167.0,201.0,1,right,MISS D. McDermott 26' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M20.00S,2022-02-02T01:43:33.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,8,8,2022-02-02T01:43:37Z,280000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
29,PT09M20.00S,2022-02-02T01:43:37.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,8,8,2022-02-02T01:43:37Z,290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M02.00S,2022-02-02T01:43:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,7.178055190538765,45.34313725490196,1610612744,8,8,2022-02-02T01:44:02Z,300000,23.0,15.0,1,left,MISS J. Toscano-Anderson driving Layup,[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M00.00S,2022-02-02T01:43:59.2Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,8,8,2022-02-02T01:44:02Z,310000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT08M54.00S,2022-02-02T01:44:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.82588699080158,52.450980392156865,1610612759,10,8,2022-02-02T01:44:08Z,320000,12.0,-4.0,1,right,J. Poeltl Layup (2 PTS) (D. Murray 1 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,1.29,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,
34,PT08M43.00S,2022-02-02T01:44:18.7Z,1,REGULAR,turnover,discontinued dribble,[],1629673,,,1610612744,10,8,2022-02-02T01:46:17Z,340000,,,0,,J. Poole discontinued dribble TURNOVER (1 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
35,PT08M28.00S,2022-02-02T01:44:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,94.1688567674113,53.431372549019606,1610612759,12,8,2022-02-02T01:44:59Z,350000,17.0,2.0,1,right,K. Johnson driving finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,1.74,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT08M15.00S,2022-02-02T01:44:57.3Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,12,8,2022-02-02T01:45:04Z,360000,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1627749]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,
37,PT08M15.00S,2022-02-02T01:44:57.3Z,1,REGULAR,steal,,[],1627749,,,1610612759,12,8,2022-02-02T01:45:00Z,370000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M09.00S,2022-02-02T01:45:03.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203926,82.60512483574244,4.6568627450980395,1610612759,15,8,2022-02-02T01:54:16Z,380000,-227.0,111.0,1,right,D. McDermott 25' 3PT running (8 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,25.24,Made,,,,,8.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
40,PT08M08.00S,2022-02-02T01:45:10.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,15,8,2022-02-02T01:45:10Z,400000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M48.00S,2022-02-02T01:48:26.6Z,1,REGULAR,3pt,Jump Shot,[],1629673,28.203022339027594,77.69607843137256,1610612744,15,8,2022-02-02T01:48:32Z,410000,-138.0,213.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M43.00S,2022-02-02T01:48:31.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,15,8,2022-02-02T01:48:32Z,420000,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,42.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
44,PT07M43.00S,2022-02-02T01:48:31.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,5.590000152587891,50.0,1610612744,15,10,2022-02-02T01:52:52Z,430000,0.0,0.0,1,left,K. Looney Layup (4 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
45,PT07M34.00S,2022-02-02T01:48:42.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,88.25558475689881,70.34313725490196,1610612759,15,10,2022-02-02T01:53:38Z,440000,102.0,58.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.7,Missed,,,,,,,,,,,,,,,,,,,
46,PT07M34.00S,2022-02-02T01:48:42.2Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,15,10,2022-02-02T01:49:14Z,450000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,45.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
48,PT07M33.00S,2022-02-02T01:48:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612759,15,10,2022-02-02T01:48:53Z,470000,,,0,,M. Moody shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1630541, 1627751]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,,,,,,,,,,,1199.0,1.0,0.0,Poeltl,1627751.0,,,,,,
50,PT07M33.00S,2022-02-02T01:49:13.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627751,,,1610612759,16,10,2022-02-02T01:49:13Z,490000,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
51,PT07M33.00S,2022-02-02T01:49:13.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627751,,,1610612759,16,10,2022-02-02T01:49:33Z,500000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M29.00S,2022-02-02T01:49:17.0Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,16,10,2022-02-02T01:49:33Z,510000,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
53,PT07M16.00S,2022-02-02T01:49:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630541,23.73521681997372,88.97058823529412,1610612744,16,10,2022-02-02T01:49:49Z,520000,-195.0,171.0,1,left,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M12.00S,2022-02-02T01:49:48.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,16,10,2022-02-02T01:49:49Z,530000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,53.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
55,PT07M05.00S,2022-02-02T01:49:55.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,92.06636005256242,2.696078431372549,1610612759,16,10,2022-02-02T01:50:00Z,540000,-237.0,22.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,23.75,Missed,,,,,,,,,,,,,,,,,,,
56,PT07M02.00S,2022-02-02T01:49:58.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,16,10,2022-02-02T01:50:00Z,550000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,55.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
57,PT06M48.00S,2022-02-02T01:50:12.9Z,1,REGULAR,2pt,Jump Shot,[],1626172,17.559132720105126,68.38235294117648,1610612744,16,10,2022-02-02T01:50:18Z,560000,-92.0,113.0,1,left,MISS K. Looney 14' Jump Shot,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,14.53,Missed,,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2022-02-02T01:50:14.9Z,1,REGULAR,rebound,offensive,[],1629673,,,1610612744,16,10,2022-02-02T01:50:18Z,570000,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
59,PT06M36.00S,2022-02-02T01:50:24.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,20.71287779237845,91.17647058823529,1610612744,16,10,2022-02-02T01:50:28Z,580000,-206.0,142.0,1,left,MISS J. Poole 25' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M33.00S,2022-02-02T01:50:27.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,16,10,2022-02-02T01:50:28Z,590000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
61,PT06M17.00S,2022-02-02T01:50:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,90.3580814717477,50.245098039215684,1610612759,18,10,2022-02-02T01:50:48Z,600000,1.0,38.0,1,right,D. White driving Layup (5 PTS) (K. Johnson 2 AST),"[1628401, 1629640]",1610612759.0,SAS,driving,,,White,D. White,,,,,3.81,Made,,,,,5.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,
63,PT05M56.00S,2022-02-02T01:51:04.9Z,1,REGULAR,3pt,Jump Shot,[],1627814,30.436925098554536,69.11764705882352,1610612744,18,13,2022-02-02T01:51:08Z,620000,-96.0,234.0,1,left,D. Lee 25' 3PT  (7 PTS) (J. Poole 1 AST),"[1627814, 1629673]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,25.24,Made,,,,,7.0,J. Poole,1629673.0,1.0,,,,,,,,,,,
65,PT05M45.00S,2022-02-02T01:51:15.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,94.1688567674113,40.68627450980392,1610612759,20,13,2022-02-02T01:56:31Z,640000,-47.0,2.0,1,right,D. Murray driving floating Jump Shot (2 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,4.67,Made,,,,,2.0,,,,,,,,,,,,,,
66,PT05M32.00S,2022-02-02T01:51:28.4Z,1,REGULAR,3pt,Jump Shot,[],1630541,6.915243101182654,4.901960784313726,1610612744,20,13,2022-02-02T01:51:33Z,650000,225.0,13.0,1,left,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,,
67,PT05M28.00S,2022-02-02T01:51:32.4Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,20,13,2022-02-02T01:51:33Z,660000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,66.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
68,PT05M24.00S,2022-02-02T01:51:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,93.77463863337714,53.431372549019606,1610612759,20,13,2022-02-02T01:57:30Z,670000,17.0,6.0,1,right,MISS D. Murray running Layup,[1627749],1610612759.0,SAS,running,,,Murray,D. Murray,,,,,1.82,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M22.00S,2022-02-02T01:51:38.2Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,20,13,2022-02-02T01:51:41Z,680000,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,68.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
70,PT05M21.00S,2022-02-02T01:51:39.8Z,1,REGULAR,turnover,lost ball,[],1626172,,,1610612744,20,13,2022-02-02T01:51:46Z,690000,,,0,,K. Looney lost ball TURNOVER (1 TO),"[1626172, 1627749]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,
71,PT05M21.00S,2022-02-02T01:51:39.8Z,1,REGULAR,steal,,[],1627749,,,1610612759,20,13,2022-02-02T01:51:43Z,700000,,,0,,D. Murray STEAL (2 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M14.00S,2022-02-02T01:51:45.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627751,94.03745072273325,49.754901960784316,1610612759,22,13,2022-02-02T01:51:53Z,710000,-1.0,4.0,1,right,J. Poeltl cutting DUNK (5 PTS) (D. White 2 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,0.37,Made,,,,,5.0,D. White,1628401.0,2.0,,,,,,,,,,,
74,PT04M50.00S,2022-02-02T01:52:11.1Z,1,REGULAR,2pt,Jump Shot,[],1629673,23.078186596583443,30.14705882352941,1610612744,22,15,2022-02-02T01:52:15Z,730000,99.0,164.0,1,left,J. Poole 19' pullup Jump Shot (4 PTS) (K. Looney 1 AST),"[1629673, 1626172]",1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,19.21,Made,,,,,4.0,K. Looney,1626172.0,1.0,,,,,,,,,,,
76,PT04M40.00S,2022-02-02T01:52:20.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,77.4802890932983,87.5,1610612759,22,15,2022-02-02T01:52:51Z,750000,188.0,159.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,,
77,PT04M35.00S,2022-02-02T01:52:25.4Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,22,15,2022-02-02T01:52:25Z,760000,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,76.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
78,PT04M34.00S,2022-02-02T01:52:26.0Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612759,22,15,2022-02-02T01:52:30Z,770000,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 1627814]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,1.0,Lee,1627814.0,,,
79,PT04M34.00S,2022-02-02T01:52:26.0Z,1,REGULAR,steal,,[],1627814,,,1610612744,22,15,2022-02-02T01:52:27Z,780000,,,0,,D. Lee STEAL (1 STL),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M29.00S,2022-02-02T01:52:31.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629673,35.03613666228647,49.754901960784316,1610612744,22,15,2022-02-02T02:02:04Z,790000,1.0,277.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.68,Missed,,,,,,,,,,,,,,,,,,,
81,PT04M25.00S,2022-02-02T01:52:35.0Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,22,15,2022-02-02T01:52:38Z,800000,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,80.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
82,PT04M22.00S,2022-02-02T01:52:43.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,15,2022-02-02T01:52:43Z,810000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,22,15,2022-02-02T01:55:42Z,830000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,22,15,2022-02-02T01:55:42Z,840000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,out,[],1627814,,,1610612759,22,15,2022-02-02T01:55:42Z,850000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,out,[],1626172,,,1610612759,22,15,2022-02-02T01:55:42Z,860000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,22,15,2022-02-02T01:55:42Z,870000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,22,15,2022-02-02T01:55:42Z,880000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,in,[],1629111,,,1610612759,22,15,2022-02-02T01:55:42Z,890000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612759,22,15,2022-02-02T01:55:42Z,900000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,in,[],1627780,,,1610612759,22,15,2022-02-02T01:55:42Z,910000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M22.00S,2022-02-02T01:55:06.3Z,1,REGULAR,substitution,out,[],203926,,,1610612759,22,15,2022-02-02T01:56:35Z,915000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
