actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
17,PT10M57.00S,2021-12-27T00:11:20.4Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612765,4,3,2021-12-27T00:11:33Z,170000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Bey 2 FT),"[1627751, 1630180]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Bey,1630180.0,,,,,,
19,PT10M57.00S,2021-12-27T00:11:44.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,4,4,2021-12-27T00:11:44Z,190000,,,0,,S. Bey Free Throw 1 of 2 (1 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
20,PT10M57.00S,2021-12-27T00:11:58.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,4,5,2021-12-27T00:11:58Z,200000,,,0,,S. Bey Free Throw 2 of 2 (2 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
21,PT10M43.00S,2021-12-27T00:12:13.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,85.28252299605782,43.2827818627451,1610612759,4,5,2021-12-27T00:12:21Z,210000,-34.0,86.0,1,right,MISS K. Johnson 9' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,9.21,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M42.00S,2021-12-27T00:12:14.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,4,5,2021-12-27T00:12:21Z,220000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,
23,PT10M42.00S,2021-12-27T00:12:18.4Z,1,REGULAR,foul,personal,[],1630568,,,1610612759,4,5,2021-12-27T00:12:47Z,230000,,,0,,L. Garza loose ball personal FOUL (1 PF),"[1630568, 1627751]",1610612765.0,DET,loose ball,,,Garza,L. Garza,,,,,,,,,,,,,,,2882.0,1.0,0.0,Poeltl,1627751.0,,,,,,
25,PT10M38.00S,2021-12-27T00:12:40.1Z,1,REGULAR,foul,personal,[],1628476,,,1610612759,4,5,2021-12-27T00:12:44Z,250000,,,0,,D. Walton Jr. personal FOUL (1 PF),"[1628476, 1628401]",1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,1628168.0,1.0,0.0,White,1628401.0,,,,,,
27,PT10M31.00S,2021-12-27T00:13:03.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629640,82.7365308804205,63.725490196078425,1610612759,4,5,2021-12-27T00:13:14Z,270000,69.0,110.0,1,right,MISS K. Johnson 12' driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,12.95,Missed,,,,,,,,,,,,,,,,,,,
28,PT10M27.00S,2021-12-27T00:13:07.0Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,4,5,2021-12-27T00:13:14Z,280000,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
29,PT10M27.00S,2021-12-27T00:13:07.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,6,5,2021-12-27T00:13:07Z,290000,0.0,0.0,1,right,J. Poeltl putback Layup (4 PTS),[1627751],1610612759.0,SAS,putback,,,Poeltl,J. Poeltl,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
30,PT10M04.00S,2021-12-27T00:13:30.7Z,1,REGULAR,2pt,Jump Shot,[],1630568,11.383048620236531,27.205882352941174,1610612765,6,5,2021-12-27T00:13:38Z,300000,114.0,55.0,1,left,MISS L. Garza 12' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,12.64,Missed,,,,,,,,,,,,,,,,,,,
31,PT10M01.00S,2021-12-27T00:13:33.3Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,6,5,2021-12-27T00:13:33Z,310000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
32,PT09M58.00S,2021-12-27T00:13:38.6Z,1,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,6,5,2021-12-27T00:13:48Z,320000,,,0,,J. Poeltl lost ball out-of-bounds TURNOVER (1 TO),[1627751],1610612759.0,SAS,lost ball,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1628168.0,,,,,1.0,,,,,
33,PT09M46.00S,2021-12-27T00:13:58.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630568,6.783837056504599,46.32352941176471,1610612765,6,7,2021-12-27T00:14:07Z,330000,18.0,11.0,1,left,L. Garza reverse Layup (2 PTS) (D. Walton Jr. 2 AST),"[1630568, 1628476]",1610612765.0,DET,reverse,,,Garza,L. Garza,,,,,2.16,Made,,,,,2.0,D. Walton Jr.,1628476.0,2.0,,,,,,,,,,,
35,PT09M31.00S,2021-12-27T00:14:12.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,85.62746386333771,51.71568627450981,1610612759,8,7,2021-12-27T00:14:22Z,350000,9.0,83.0,1,right,D. White 8' driving floating Jump Shot (2 PTS),[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,8.3,Made,,,,,2.0,,,,,,,,,,,,,,
36,PT09M15.00S,2021-12-27T00:14:28.5Z,1,REGULAR,3pt,Jump Shot,[],1628977,31.750985545335087,59.31372549019608,1610612765,8,7,2021-12-27T00:14:34Z,360000,-47.0,246.0,1,left,MISS H. Diallo 25' 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
37,PT09M12.00S,2021-12-27T00:14:31.5Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,8,7,2021-12-27T00:14:34Z,370000,,,0,,J. Poeltl REBOUND (Off:1 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
62,PT09M08.00S,2021-12-27T00:14:38.3Z,1,REGULAR,turnover,bad pass,[],1628401,,,1610612759,8,7,2021-12-27T00:20:19Z,380000,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1628977]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,1.0,Diallo,1628977.0,,,
63,PT09M08.00S,2021-12-27T00:14:38.3Z,1,REGULAR,steal,,[],1628977,,,1610612765,8,7,2021-12-27T00:20:19Z,385000,,,0,,H. Diallo STEAL (1 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT09M07.00S,2021-12-27T00:14:43.2Z,1,REGULAR,turnover,bad pass,[],1628977,,,1610612765,8,7,2021-12-27T00:20:54Z,387500,,,0,,H. Diallo bad pass TURNOVER (1 TO),"[1628977, 1628401]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,1.0,White,1628401.0,,,
69,PT09M07.00S,2021-12-27T00:14:43.2Z,1,REGULAR,steal,,[],1628401,,,1610612759,8,7,2021-12-27T00:20:42Z,388750,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M56.00S,2021-12-27T00:14:48.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203926,90.75229960578186,2.696078431372549,1610612759,11,7,2021-12-27T00:20:42Z,390000,-237.0,34.0,1,right,D. McDermott 3PT  (5 PTS) (D. White 2 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.9,Made,,,,,5.0,D. White,1628401.0,2.0,,,,,,,,,,,
41,PT08M45.00S,2021-12-27T00:14:59.9Z,1,REGULAR,3pt,Jump Shot,[],1628402,22.026938239159,7.107843137254902,1610612765,11,10,2021-12-27T00:15:16Z,410000,214.0,155.0,1,left,F. Jackson 26' 3PT pullup (6 PTS),[1628402],1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,26.44,Made,,,,,6.0,,,,,,,,,,,,,,
43,PT08M29.00S,2021-12-27T00:15:15.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,88.64980289093299,56.372549019607845,1610612759,11,10,2021-12-27T00:15:25Z,430000,32.0,54.0,1,right,MISS J. Poeltl 6' driving floating bank Shot,[1627751],1610612759.0,SAS,driving floating bank,,,Poeltl,J. Poeltl,,,,,6.29,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M26.00S,2021-12-27T00:15:18.0Z,1,REGULAR,rebound,defensive,[],1628977,,,1610612765,11,10,2021-12-27T00:15:25Z,440000,,,0,,H. Diallo REBOUND (Off:0 Def:1),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M21.00S,2021-12-27T00:15:23.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.09789750328515,45.588235294117645,1610612765,11,10,2021-12-27T00:15:35Z,450000,22.0,24.0,1,left,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M21.00S,2021-12-27T00:15:23.7Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612765,11,10,2021-12-27T00:15:35Z,460000,,,0,,L. Garza REBOUND (Off:2 Def:0),[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,45.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
47,PT08M17.00S,2021-12-27T00:15:27.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,5.590000152587891,50.0,1610612765,11,12,2021-12-27T00:17:01Z,470000,0.0,0.0,1,left,L. Garza tip Layup (4 PTS),[1630568],1610612765.0,DET,tip,,,Garza,L. Garza,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
48,PT07M57.00S,2021-12-27T00:15:47.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,91.93495400788436,48.77450980392157,1610612759,13,12,2021-12-27T00:15:54Z,480000,-6.0,23.0,1,right,J. Poeltl cutting DUNK (6 PTS) (D. White 3 AST),"[1627751, 1628401]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,2.41,Made,,,,,6.0,D. White,1628401.0,3.0,,,,,,,,,,,
50,PT07M41.00S,2021-12-27T00:16:04.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,5.732588699080158,54.41176470588235,1610612765,13,14,2021-12-27T00:16:12Z,500000,-22.0,1.0,1,left,H. Diallo Layup (2 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,2.21,Made,,,,,2.0,,,,,,,,,,,,,,
51,PT07M21.00S,2021-12-27T00:16:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,92.72339027595268,54.65686274509803,1610612759,13,14,2021-12-27T00:16:28Z,510000,23.0,16.0,1,right,MISS D. White driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
52,PT07M19.00S,2021-12-27T00:16:25.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,13,14,2021-12-27T00:16:25Z,520000,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,51.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
53,PT07M17.00S,2021-12-27T00:16:27.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,93.64323258869908,2.450980392156863,1610612759,13,14,2021-12-27T00:16:34Z,530000,-238.0,7.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M13.00S,2021-12-27T00:16:31.6Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,13,14,2021-12-27T00:16:34Z,540000,,,0,,S. Bey REBOUND (Off:0 Def:1),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
55,PT07M12.00S,2021-12-27T00:16:35.3Z,1,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,13,14,2021-12-27T00:16:51Z,550000,,,0,,S. Bey bad pass out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,bad pass,,,Bey,S. Bey,,,,,,,,,,,,,,,2882.0,,,,,1.0,,,,,
56,PT06M50.00S,2021-12-27T00:17:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,92.72339027595268,52.69607843137255,1610612759,15,14,2021-12-27T00:17:19Z,560000,13.0,16.0,1,right,J. Poeltl reverse Layup (8 PTS) (D. White 4 AST),"[1627751, 1628401]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,2.09,Made,,,,,8.0,D. White,1628401.0,4.0,,,,,,,,,,,
58,PT06M36.00S,2021-12-27T00:17:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628402,6.652431011826544,53.67647058823529,1610612765,15,14,2021-12-27T00:17:33Z,580000,-18.0,10.0,1,left,MISS F. Jackson driving floating bank Shot,[1628402],1610612765.0,DET,driving floating bank,,,Jackson,F. Jackson,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M33.00S,2021-12-27T00:17:25.4Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,15,14,2021-12-27T00:17:33Z,590000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
60,PT06M28.00S,2021-12-27T00:17:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,93.11760840998686,52.94117647058824,1610612759,17,14,2021-12-27T00:17:47Z,600000,15.0,12.0,1,right,K. Johnson running finger roll Layup (2 PTS),[1629640],1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,1.91,Made,,,,,2.0,,,,,,,,,,,,,,
61,PT06M18.00S,2021-12-27T00:17:45.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,17,14,2021-12-27T00:17:45Z,610000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M18.00S,2021-12-27T00:19:51.4Z,1,REGULAR,substitution,out,[],203926,,,1610612765,17,14,2021-12-27T00:20:27Z,620000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2021-12-27T00:19:51.4Z,1,REGULAR,substitution,in,[],1629022,,,1610612765,17,14,2021-12-27T00:20:27Z,640000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M18.00S,2021-12-27T00:19:51.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612765,17,14,2021-12-27T00:20:27Z,650000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M18.00S,2021-12-27T00:19:51.4Z,1,REGULAR,substitution,out,[],1628966,,,1610612765,17,14,2021-12-27T00:22:32Z,655000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M11.00S,2021-12-27T00:20:45.3Z,1,REGULAR,2pt,Jump Shot,[],1628476,21.23850197109067,30.637254901960787,1610612765,17,14,2021-12-27T00:21:01Z,660000,97.0,147.0,1,left,MISS D. Walton Jr. 17' Jump Shot,[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,17.61,Missed,,,,,,,,,,,,,,,,,,,
71,PT06M08.00S,2021-12-27T00:20:48.1Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612759,17,14,2021-12-27T00:20:48Z,670000,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,70.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
72,PT06M04.00S,2021-12-27T00:20:52.5Z,1,REGULAR,turnover,lost ball,[],1627751,,,1610612759,17,14,2021-12-27T00:28:49Z,680000,,,0,,J. Poeltl lost ball TURNOVER (2 TO),"[1627751, 1628476]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,2.0,Walton Jr.,1628476.0,,,
73,PT06M04.00S,2021-12-27T00:20:52.5Z,1,REGULAR,steal,,[],1628476,,,1610612765,17,14,2021-12-27T00:28:49Z,690000,,,0,,D. Walton Jr. STEAL (1 STL),[1628476],1610612765.0,DET,,,,Walton Jr.,D. Walton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M57.00S,2021-12-27T00:21:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628977,5.732588699080158,52.69607843137255,1610612765,17,16,2021-12-27T00:21:14Z,700000,-13.0,1.0,1,left,H. Diallo running finger roll Layup (4 PTS),[1628977],1610612765.0,DET,running finger roll,,,Diallo,H. Diallo,,,,,1.36,Made,,,,,4.0,,,,,,,,,,,,,,
75,PT05M55.00S,2021-12-27T00:21:07.9Z,1,REGULAR,stoppage,equipment issue,[],0,,,1610612759,17,16,2021-12-27T00:21:07Z,710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M45.00S,2021-12-27T00:21:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.43823915900131,47.05882352941176,1610612759,19,16,2021-12-27T00:21:39Z,720000,-15.0,47.0,1,right,K. Johnson driving Layup (4 PTS) (D. White 5 AST),"[1629640, 1628401]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,4.91,Made,,,,,4.0,D. White,1628401.0,5.0,,,,,,,,,,,
78,PT05M31.00S,2021-12-27T00:21:36.5Z,1,REGULAR,2pt,Jump Shot,[],1630568,15.062417871222076,20.833333333333336,1610612765,19,16,2021-12-27T00:21:48Z,740000,146.0,89.0,1,left,MISS L. Garza 17' Jump Shot,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,17.09,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M31.00S,2021-12-27T00:21:36.5Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,19,16,2021-12-27T00:21:48Z,750000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
80,PT05M23.00S,2021-12-27T00:21:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.19776609724047,44.36274509803921,1610612759,21,16,2021-12-27T00:22:05Z,760000,-28.0,21.0,1,right,K. Johnson driving Layup (6 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,3.5,Made,,,,,6.0,,,,,,,,,,,,,,
81,PT05M23.00S,2021-12-27T00:22:00.8Z,1,REGULAR,foul,personal,['1freethrow'],1630568,,,1610612759,21,16,2021-12-27T00:22:45Z,770000,,,0,,L. Garza shooting personal FOUL (2 PF) (Johnson 1 FT),"[1630568, 1629640]",1610612765.0,DET,shooting,,,Garza,L. Garza,,,,,,,,,,,,,,,1628168.0,2.0,0.0,Johnson,1629640.0,,,,,,
83,PT05M23.00S,2021-12-27T00:22:10.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,21,16,2021-12-27T00:22:28Z,790000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M23.00S,2021-12-27T00:22:10.0Z,1,REGULAR,substitution,in,[],1629111,,,1610612759,21,16,2021-12-27T00:22:28Z,810000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M23.00S,2021-12-27T00:22:10.0Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,21,16,2021-12-27T00:22:28Z,820000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M23.00S,2021-12-27T00:22:10.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,21,16,2021-12-27T00:23:47Z,825000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M23.00S,2021-12-27T00:22:29.5Z,1,REGULAR,substitution,out,[],1630568,,,1610612759,21,16,2021-12-27T00:22:43Z,830000,,,0,,SUB out: L. Garza,[1630568],1610612765.0,DET,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M23.00S,2021-12-27T00:22:29.5Z,1,REGULAR,substitution,in,[],1627767,,,1610612759,21,16,2021-12-27T00:22:43Z,840000,,,0,,SUB in: C. Diallo,[1627767],1610612765.0,DET,,,,Diallo,C. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M23.00S,2021-12-27T00:22:46.7Z,1,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,22,16,2021-12-27T00:22:46Z,850000,,,0,,K. Johnson Free Throw 1 of 1 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
