actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
16,PT11M01.00S,2022-04-02T00:42:32.2Z,1,REGULAR,steal,,[],1630535,,,1610612757,0,2,2022-04-02T00:42:35Z,160000,,,0,,G. Brown III STEAL (1 STL),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M57.00S,2022-04-02T00:42:37.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630314,6.521024967148489,46.32352941176471,1610612757,0,2,2022-04-02T00:44:18Z,170000,18.0,9.0,1,left,MISS B. Williams Layup,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,2.04,Missed,,,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2022-04-02T00:42:38.0Z,1,REGULAR,rebound,offensive,[],1630553,,,1610612757,0,2,2022-04-02T00:43:57Z,180000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,
19,PT10M56.00S,2022-04-02T00:42:44.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630553,5.590000152587891,50.0,1610612757,0,4,2022-04-02T00:44:15Z,190000,0.0,0.0,1,left,K. Johnson tip Layup (2 PTS),[1630553],1610612757.0,POR,tip,,,Johnson,K. Johnson,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,,
20,PT10M56.00S,2022-04-02T00:42:46.2Z,1,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612757,0,4,2022-04-02T00:42:58Z,200000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Williams 1 FT),"[1627751, 1630314]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Williams,1630314.0,
22,PT10M56.00S,2022-04-02T00:43:32.6Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612757,0,4,2022-04-02T00:43:32Z,220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M56.00S,2022-04-02T00:44:17.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance', 'fastbreak']",1630314,,,1610612757,0,5,2022-04-02T00:44:17Z,230000,,,0,,B. Williams Free Throw 1 of 1 (1 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,,,,,,,1.0,,,,,,,,,,,,
24,PT10M47.00S,2022-04-02T00:44:28.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,92.72339027595268,2.450980392156863,1610612759,0,5,2022-04-02T00:44:41Z,240000,-238.0,16.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M43.00S,2022-04-02T00:44:32.8Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,0,5,2022-04-02T00:44:41Z,250000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,
26,PT10M37.00S,2022-04-02T00:44:38.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,18.74178712220762,5.88235294117647,1610612757,0,8,2022-04-02T00:44:44Z,260000,221.0,124.0,1,left,K. Johnson 25' 3PT  (5 PTS) (C. Elleby 2 AST),"[1630553, 1629604]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,25.29,Made,,,,,,,5.0,C. Elleby,1629604.0,2.0,,,,,,,,,
28,PT10M14.00S,2022-04-02T00:45:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,86.67871222076215,49.26470588235294,1610612759,2,8,2022-04-02T00:45:14Z,280000,-4.0,73.0,1,right,D. Vassell 7' pullup Jump Shot (2 PTS) (J. Poeltl 1 AST),"[1630170, 1627751]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,7.28,Made,,,,,,,2.0,J. Poeltl,1627751.0,1.0,,,,,,,,,
30,PT09M56.00S,2022-04-02T00:45:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,10.200394218134035,49.50980392156863,1610612757,2,8,2022-04-02T00:45:34Z,300000,2.0,43.0,1,left,MISS B. Williams driving Layup,[1630314],1610612757.0,POR,driving,,,Williams,B. Williams,,,,,4.35,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M52.00S,2022-04-02T00:45:23.1Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612757,2,8,2022-04-02T00:45:34Z,310000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,,,,,,
32,PT09M52.00S,2022-04-02T00:45:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,5.590000152587891,50.0,1610612757,2,10,2022-04-02T00:45:22Z,320000,0.0,0.0,1,left,D. Eubanks tip Layup (2 PTS),[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,,,2.0,,,,,,,,,,,,
33,PT09M42.00S,2022-04-02T00:45:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,92.85479632063075,52.20588235294118,1610612759,4,10,2022-04-02T00:45:45Z,330000,11.0,15.0,1,right,J. Primo driving finger roll Layup (2 PTS),[1630563],1610612759.0,SAS,driving finger roll,,,Primo,J. Primo,,,,,1.84,Made,,,,,,,2.0,,,,,,,,,,,,
34,PT09M26.00S,2022-04-02T00:45:54.3Z,1,REGULAR,violation,kicked ball,[],1630200,,,1610612757,4,10,2022-04-02T00:46:04Z,340000,,,0,,T. Jones kicked ball VIOLATION,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
35,PT09M18.00S,2022-04-02T00:46:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629604,32.14520367936925,60.5392156862745,1610612757,4,10,2022-04-02T00:46:22Z,350000,-53.0,250.0,1,left,MISS C. Elleby 25' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M16.00S,2022-04-02T00:46:17.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,4,10,2022-04-02T00:46:22Z,360000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,
37,PT09M11.00S,2022-04-02T00:46:22.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,69.46452036793693,74.26470588235294,1610612759,7,10,2022-04-02T00:46:29Z,370000,121.0,235.0,1,right,D. Vassell 26' 3PT  (5 PTS) (K. Johnson 1 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.4,Made,,,,,,,5.0,K. Johnson,1629640.0,1.0,,,,,,,,,
39,PT09M02.00S,2022-04-02T00:46:34.8Z,1,REGULAR,foul,offensive,[],1629234,,,1610612757,7,10,2022-04-02T00:46:52Z,390000,,,0,,D. Eubanks offensive FOUL (1 PF),"[1629234, 1630563]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Primo,1630563.0,
41,PT09M02.00S,2022-04-02T00:46:34.8Z,1,REGULAR,turnover,offensive foul,[],1629234,,,1610612757,7,10,2022-04-02T00:46:34Z,410000,,,0,,D. Eubanks offensive foul TURNOVER (1 TO),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,1.0,,,203591.0,,,,,
42,PT08M50.00S,2022-04-02T00:47:01.2Z,1,REGULAR,turnover,bad pass,[],1630170,,,1610612759,7,10,2022-04-02T00:47:07Z,420000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1629604]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,1.0,Elleby,1629604.0,,,,,,
43,PT08M50.00S,2022-04-02T00:47:01.2Z,1,REGULAR,steal,,[],1629604,,,1610612757,7,10,2022-04-02T00:47:03Z,430000,,,0,,C. Elleby STEAL (1 STL),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M44.00S,2022-04-02T00:47:07.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630553,5.995400788436268,48.28431372549019,1610612757,7,12,2022-04-02T00:47:13Z,440000,9.0,4.0,1,left,K. Johnson cutting DUNK (7 PTS) (B. Williams 1 AST),"[1630553, 1630314]",1610612757.0,POR,cutting,,,Johnson,K. Johnson,,,,,0.94,Made,,,,,,,7.0,B. Williams,1630314.0,1.0,,,,,,,,,
46,PT08M24.00S,2022-04-02T00:47:29.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630563,93.38042049934296,48.529411764705884,1610612759,9,12,2022-04-02T00:48:03Z,460000,-7.0,10.0,1,right,J. Primo driving DUNK (4 PTS) (T. Jones 1 AST),"[1630563, 1630200]",1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,1.22,Made,,,,,,,4.0,T. Jones,1630200.0,1.0,,,,,,,,,
48,PT08M24.00S,2022-04-02T00:47:33.4Z,1,REGULAR,foul,personal,['1freethrow'],1630535,,,1610612759,9,12,2022-04-02T00:48:01Z,480000,,,0,,G. Brown III shooting personal FOUL (1 PF) (Primo 1 FT),"[1630535, 1630563]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Primo,1630563.0,
50,PT08M24.00S,2022-04-02T00:48:02.4Z,1,REGULAR,freethrow,1 of 1,[],1630563,,,1610612759,10,12,2022-04-02T00:48:02Z,500000,,,0,,J. Primo Free Throw 1 of 1 (5 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
51,PT08M16.00S,2022-04-02T00:48:13.0Z,1,REGULAR,violation,kicked ball,[],1627751,,,1610612757,10,12,2022-04-02T00:48:44Z,510000,,,0,,J. Poeltl kicked ball VIOLATION,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
52,PT08M08.00S,2022-04-02T00:48:33.5Z,1,REGULAR,3pt,Jump Shot,[],1630535,27.94021024967148,79.41176470588235,1610612757,10,12,2022-04-02T00:48:49Z,520000,-147.0,210.0,1,left,MISS G. Brown III 25' 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,,
53,PT08M04.00S,2022-04-02T00:48:37.0Z,1,REGULAR,rebound,offensive,[],1630535,,,1610612757,10,12,2022-04-02T00:48:37Z,530000,,,0,,G. Brown III REBOUND (Off:1 Def:0),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,
54,PT08M01.00S,2022-04-02T00:48:40.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,24.52365308804205,86.51960784313727,1610612757,10,15,2022-04-02T00:48:53Z,540000,-183.0,178.0,1,left,B. Williams 25' 3PT  (4 PTS) (G. Brown III 1 AST),"[1630314, 1630535]",1610612757.0,POR,,,,Williams,B. Williams,,,,,25.5,Made,,,,,,,4.0,G. Brown III,1630535.0,1.0,,,,,,,,,
56,PT07M49.00S,2022-04-02T00:48:52.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,75.50919842312747,88.72549019607843,1610612759,13,15,2022-04-02T00:48:58Z,560000,194.0,178.0,1,right,K. Johnson 26' 3PT  (3 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.28,Made,,,,,,,3.0,T. Jones,1630200.0,2.0,,,,,,,,,
58,PT07M33.00S,2022-04-02T00:49:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612757,13,15,2022-04-02T00:49:18Z,580000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Williams 2 FT),"[1627751, 1630314]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Williams,1630314.0,
60,PT07M33.00S,2022-04-02T00:49:38.1Z,1,REGULAR,freethrow,1 of 2,[],1630314,,,1610612757,13,16,2022-04-02T00:50:08Z,600000,,,0,,B. Williams Free Throw 1 of 2 (5 PTS),[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
61,PT07M33.00S,2022-04-02T00:49:39.0Z,1,REGULAR,substitution,out,[],1630200,,,1610612757,13,16,2022-04-02T00:49:43Z,610000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M33.00S,2022-04-02T00:49:39.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612757,13,16,2022-04-02T00:49:43Z,620000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M33.00S,2022-04-02T00:49:39.0Z,1,REGULAR,substitution,in,[],1628380,,,1610612757,13,16,2022-04-02T00:49:43Z,630000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M33.00S,2022-04-02T00:49:39.0Z,1,REGULAR,substitution,in,[],1626196,,,1610612757,13,16,2022-04-02T00:49:43Z,640000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M33.00S,2022-04-02T00:49:38.1Z,1,REGULAR,freethrow,2 of 2,[],1630314,,,1610612757,13,16,2022-04-02T00:50:08Z,650000,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M30.00S,2022-04-02T00:49:41.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,13,16,2022-04-02T00:50:08Z,660000,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,
67,PT07M07.00S,2022-04-02T00:50:27.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612759,13,16,2022-04-02T00:50:36Z,670000,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,202901.0,,,,,
68,PT06M53.00S,2022-04-02T00:50:52.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629234,21.632720105124836,50.73529411764706,1610612757,13,16,2022-04-02T00:50:58Z,680000,-4.0,151.0,1,left,MISS D. Eubanks 15' Jump Shot,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,15.08,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M50.00S,2022-04-02T00:50:55.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,13,16,2022-04-02T00:50:58Z,690000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,
70,PT06M43.00S,2022-04-02T00:51:04.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,83.52496714848883,58.08823529411765,1610612759,15,16,2022-04-02T02:47:41Z,700000,40.0,102.0,1,right,J. Richardson 11' fadeaway Jump Shot (2 PTS) (Z. Collins 1 AST),"[1626196, 1628380]",1610612759.0,SAS,fadeaway,,,Richardson,J. Richardson,,,,,11.01,Made,,,,,,,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,
72,PT06M17.00S,2022-04-02T00:51:29.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,6.783837056504599,48.03921568627451,1610612757,15,16,2022-04-02T00:51:51Z,720000,10.0,11.0,1,left,MISS G. Brown III DUNK,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,,
74,PT06M16.00S,2022-04-02T00:51:30.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,15,16,2022-04-02T00:51:51Z,740000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,
75,PT06M16.00S,2022-04-02T00:51:41.0Z,1,REGULAR,foul,personal,[],1629640,,,1610612757,15,16,2022-04-02T00:51:45Z,750000,,,0,,K. Johnson personal FOUL (1 PF),"[1629640, 1630314]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Williams,1630314.0,
77,PT06M16.00S,2022-04-02T00:51:49.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,15,16,2022-04-02T00:51:49Z,770000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,out,[],1630563,,,1610612757,15,16,2022-04-02T00:54:36Z,780000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,out,[],1630535,,,1610612757,15,16,2022-04-02T00:54:36Z,790000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,out,[],1630553,,,1610612757,15,16,2022-04-02T00:54:36Z,800000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,in,[],1629022,,,1610612757,15,16,2022-04-02T00:54:36Z,810000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,in,[],203463,,,1610612757,15,16,2022-04-02T00:54:36Z,820000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M16.00S,2022-04-02T00:54:17.2Z,1,REGULAR,substitution,in,[],1629833,,,1610612757,15,16,2022-04-02T00:54:36Z,830000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M02.00S,2022-04-02T00:54:51.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612757,15,16,2022-04-02T00:55:00Z,840000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,
85,PT05M43.00S,2022-04-02T00:55:20.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626196,84.05059132720105,57.35294117647059,1610612759,17,16,2022-04-02T00:55:32Z,850000,37.0,97.0,1,right,J. Richardson 10' turnaround Jump Shot (4 PTS) (Z. Collins 2 AST),"[1626196, 1628380]",1610612759.0,SAS,turnaround,,,Richardson,J. Richardson,,,,,10.41,Made,,,,,,,4.0,Z. Collins,1628380.0,2.0,,,,,,,,,
87,PT05M23.00S,2022-04-02T00:55:40.7Z,1,REGULAR,2pt,Jump Shot,[],1629833,23.99802890932983,40.19607843137255,1610612757,17,18,2022-04-02T00:55:45Z,870000,49.0,173.0,1,left,K. Blevins 17' pullup Jump Shot (2 PTS) (D. Eubanks 1 AST),"[1629833, 1629234]",1610612757.0,POR,pullup,,,Blevins,K. Blevins,,,,,17.99,Made,,,,,,,2.0,D. Eubanks,1629234.0,1.0,,,,,,,,,
89,PT05M05.00S,2022-04-02T00:55:58.7Z,1,REGULAR,2pt,Jump Shot,[],1628380,76.69185282522996,47.549019607843135,1610612759,19,18,2022-04-02T02:48:06Z,890000,-12.0,167.0,1,right,Z. Collins 16' Jump Shot (2 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,16.71,Made,,,,,,,2.0,,,,,,,,,,,,
90,PT04M45.00S,2022-04-02T00:56:18.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629833,12.171484888304862,63.48039215686274,1610612757,19,18,2022-04-02T00:56:23Z,900000,-67.0,62.0,1,left,MISS K. Blevins 9' driving floating Shot,[1629833],1610612757.0,POR,driving floating,,,Blevins,K. Blevins,,,,,9.15,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M43.00S,2022-04-02T00:56:20.6Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,19,18,2022-04-02T00:56:20Z,910000,,,0,,Z. Collins REBOUND (Off:0 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,
92,PT04M40.00S,2022-04-02T00:56:23.9Z,1,REGULAR,3pt,Jump Shot,[],1626196,73.40670170827858,13.970588235294118,1610612759,22,18,2022-04-02T00:56:35Z,920000,-180.0,197.0,1,right,J. Richardson 26' 3PT  (7 PTS) (D. Vassell 1 AST),"[1626196, 1630170]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,26.73,Made,,,,,,,7.0,D. Vassell,1630170.0,1.0,,,,,,,,,
94,PT04M32.00S,2022-04-02T00:56:35.8Z,1,REGULAR,foul,personal,[],1629640,,,1610612757,22,18,2022-04-02T00:56:43Z,940000,,,0,,K. Johnson personal FOUL (2 PF),"[1629640, 1630314]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,202049.0,2.0,0.0,Williams,1630314.0,
