actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT11M22.00S,2021-11-04T00:42:08.7Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,1,0,2021-11-04T00:42:08Z,170000,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
18,PT11M22.00S,2021-11-04T00:42:23.1Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,2,0,2021-11-04T00:42:23Z,180000,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
19,PT11M13.00S,2021-11-04T00:42:49.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,2,0,2021-11-04T00:42:49Z,190000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT11M03.00S,2021-11-04T00:45:37.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,7.30946123521682,53.18627450980392,1610612742,2,2,2021-11-04T00:45:44Z,200000,-16.0,16.0,1,left,D. Powell alley-oop DUNK (2 PTS) (L. Doncic 1 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,2.27,Made,,,,,,,,,,2.0,L. Doncic,1629029.0,1.0,,,,,,
22,PT10M51.00S,2021-11-04T00:45:47.9Z,1,REGULAR,2pt,Jump Shot,[],1629640,83.52496714848883,66.42156862745098,1610612759,2,2,2021-11-04T00:45:54Z,220000,82.0,102.0,1,right,MISS K. Johnson 13' pullup Shot,[1629640],1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,13.12,Missed,,,,,,,,,,,,,,,,,,,
23,PT10M49.00S,2021-11-04T00:45:49.9Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,2,2,2021-11-04T00:45:54Z,230000,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
24,PT10M38.00S,2021-11-04T00:46:01.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.835085413929041,46.81372549019608,1610612742,2,2,2021-11-04T00:46:22Z,240000,16.0,21.0,1,left,MISS L. Doncic driving finger roll Layup - blocked,"[1629029, 1629234]",1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,2.64,Missed,,,,,,,,,,,,,,Eubanks,1629234.0,,,,
25,PT10M38.00S,2021-11-04T00:46:01.7Z,1,REGULAR,block,,[],1629234,,,1610612742,2,2,2021-11-04T00:46:04Z,250000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M38.00S,2021-11-04T00:46:01.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,2,2,2021-11-04T00:46:22Z,260000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
27,PT10M38.00S,2021-11-04T00:46:07.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,2,2,2021-11-04T00:46:07Z,270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M34.00S,2021-11-04T00:46:18.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,31.35676741130092,67.40196078431373,1610612742,2,2,2021-11-04T00:46:27Z,280000,-87.0,242.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
29,PT10M34.00S,2021-11-04T00:46:18.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,2,2,2021-11-04T00:46:27Z,290000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
30,PT10M25.00S,2021-11-04T00:46:27.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628401,91.93495400788436,51.225490196078425,1610612759,4,2,2021-11-04T00:46:44Z,300000,6.0,23.0,1,right,D. White driving floating Jump Shot (2 PTS) (D. Murray 1 AST),"[1628401, 1627749]",1610612759.0,SAS,driving floating,,,White,D. White,,,,,2.41,Made,,,,,,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,
31,PT10M06.00S,2021-11-04T00:46:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,35.43035479632063,34.068627450980394,1610612742,4,5,2021-11-04T00:46:56Z,310000,80.0,281.0,1,left,L. Doncic 29' 3PT  (3 PTS) (J. Brunson 1 AST),"[1629029, 1628973]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,29.16,Made,,,,,,,,,,3.0,J. Brunson,1628973.0,1.0,,,,,,
33,PT09M52.00S,2021-11-04T00:47:00.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.19776609724047,45.588235294117645,1610612759,6,5,2021-11-04T00:47:06Z,330000,-22.0,21.0,1,right,K. Johnson driving finger roll Layup (4 PTS),[1629640],1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,3.03,Made,,,,,,,,,,4.0,,,,,,,,,
34,PT09M44.00S,2021-11-04T00:47:09.3Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612742,6,5,2021-11-04T00:47:23Z,340000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Brunson 2 FT),"[1629640, 1628973]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,2715.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,,
37,PT09M44.00S,2021-11-04T00:47:47.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612742,6,6,2021-11-04T00:47:47Z,360000,,,0,,J. Brunson Free Throw 1 of 2 (1 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
38,PT09M44.00S,2021-11-04T00:47:48.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612742,6,6,2021-11-04T00:47:53Z,370000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M44.00S,2021-11-04T00:47:48.5Z,1,REGULAR,substitution,in,[],1630170,,,1610612742,6,6,2021-11-04T00:47:53Z,380000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M44.00S,2021-11-04T00:48:09.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612742,6,7,2021-11-04T00:48:09Z,390000,,,0,,J. Brunson Free Throw 2 of 2 (2 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
41,PT09M29.00S,2021-11-04T00:48:26.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.85479632063075,53.431372549019606,1610612759,6,7,2021-11-04T00:48:34Z,400000,17.0,15.0,1,right,MISS D. Eubanks Layup,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,,
42,PT09M26.00S,2021-11-04T00:48:29.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,6,7,2021-11-04T00:48:34Z,410000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
43,PT09M22.00S,2021-11-04T00:48:33.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628973,6.258212877792378,3.1862745098039214,1610612742,6,7,2021-11-04T00:48:39Z,420000,234.0,6.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
44,PT09M18.00S,2021-11-04T00:48:37.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,6,7,2021-11-04T00:48:39Z,430000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT09M13.00S,2021-11-04T00:48:42.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1629234,90.22667542706965,50.245098039215684,1610612759,8,7,2021-11-04T00:49:02Z,440000,1.0,39.0,1,right,D. Eubanks Hook (2 PTS) (D. Murray 2 AST),"[1629234, 1627749]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,3.94,Made,,,,,,,,,,2.0,D. Murray,1627749.0,2.0,,,,,,
47,PT08M58.00S,2021-11-04T00:48:57.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,8.09789750328515,46.81372549019608,1610612742,8,9,2021-11-04T00:49:08Z,460000,16.0,24.0,1,left,D. Powell alley-oop DUNK (4 PTS) (L. Doncic 2 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,2.85,Made,,,,,,,,,,4.0,L. Doncic,1629029.0,2.0,,,,,,
49,PT08M45.00S,2021-11-04T00:49:10.2Z,1,REGULAR,3pt,Jump Shot,[],1627749,68.80749014454665,70.34313725490196,1610612759,8,9,2021-11-04T00:49:19Z,480000,102.0,241.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
50,PT08M43.00S,2021-11-04T00:49:12.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,8,9,2021-11-04T00:49:19Z,490000,,,0,,L. Doncic REBOUND (Off:0 Def:3),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
51,PT08M41.00S,2021-11-04T00:49:16.9Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],203501,6.389618922470433,33.33333333333333,1610612742,8,11,2021-11-04T00:49:54Z,500000,83.0,8.0,1,left,T. Hardaway Jr. 8' driving floating bank Jump Shot (2 PTS) (L. Doncic 3 AST),"[203501, 1629029]",1610612742.0,DAL,driving floating bank,,,Hardaway Jr.,T. Hardaway Jr.,,,,,8.36,Made,,,,,,,,,,2.0,L. Doncic,1629029.0,3.0,,,,,,
53,PT08M41.00S,2021-11-04T00:49:25.6Z,1,REGULAR,foul,personal,['1freethrow'],203926,,,1610612742,8,11,2021-11-04T00:50:21Z,520000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Hardaway Jr. 1 FT),"[203926, 203501]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,204058.0,1.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,
55,PT08M41.00S,2021-11-04T00:49:37.6Z,1,REGULAR,substitution,out,[],1629234,,,1610612742,8,11,2021-11-04T00:49:41Z,540000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT08M41.00S,2021-11-04T00:49:37.6Z,1,REGULAR,substitution,in,[],201152,,,1610612742,8,11,2021-11-04T00:49:41Z,550000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT08M41.00S,2021-11-04T00:49:58.6Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203501,,,1610612742,8,12,2021-11-04T00:49:58Z,560000,,,0,,T. Hardaway Jr. Free Throw 1 of 1 (3 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
58,PT08M31.00S,2021-11-04T00:50:13.7Z,1,REGULAR,foul,personal,[],203501,,,1610612759,8,12,2021-11-04T00:50:34Z,570000,,,0,,T. Hardaway Jr. personal FOUL (1 PF),"[203501, 1628401]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,202056.0,1.0,0.0,White,1628401.0,,,,,,,,,,
60,PT08M25.00S,2021-11-04T00:50:37.8Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,8,12,2021-11-04T00:50:43Z,590000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629029]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,1.0,Doncic,1629029.0,
61,PT08M25.00S,2021-11-04T00:50:37.8Z,1,REGULAR,steal,,[],1629029,,,1610612742,8,12,2021-11-04T00:50:40Z,600000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT08M22.00S,2021-11-04T00:50:41.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629029,8.360709592641262,47.794117647058826,1610612742,8,14,2021-11-04T00:50:54Z,610000,11.0,26.0,1,left,L. Doncic running finger roll Layup (5 PTS),[1629029],1610612742.0,DAL,running finger roll,,,Doncic,L. Doncic,,,,,2.83,Made,,,,,,,,,,5.0,,,,,,,,,
63,PT08M07.00S,2021-11-04T00:50:56.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,92.19776609724047,46.32352941176471,1610612759,10,14,2021-11-04T00:51:07Z,620000,-18.0,21.0,1,right,D. McDermott cutting finger roll Layup (2 PTS) (T. Young 1 AST),"[203926, 201152]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,2.78,Made,,,,,,,,,,2.0,T. Young,201152.0,1.0,,,,,,
65,PT07M54.00S,2021-11-04T00:51:08.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,8.623521681997373,97.05882352941177,1610612742,10,14,2021-11-04T00:51:13Z,640000,-235.0,29.0,1,left,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M51.00S,2021-11-04T00:51:11.9Z,1,REGULAR,rebound,defensive,[],201152,,,1610612759,10,14,2021-11-04T00:51:13Z,650000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT07M41.00S,2021-11-04T00:51:22.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,92.85479632063075,52.69607843137255,1610612759,12,14,2021-11-04T00:51:28Z,660000,13.0,15.0,1,right,D. White driving Layup (4 PTS),[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,2.0,Made,,,,,,,,,,4.0,,,,,,,,,
68,PT07M29.00S,2021-11-04T00:51:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.982260183968464,52.94117647058824,1610612742,12,14,2021-11-04T00:51:41Z,670000,-15.0,98.0,1,left,MISS J. Brunson 9' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,9.88,Missed,,,,,,,,,,,,,,,,,,,
69,PT07M26.00S,2021-11-04T00:51:36.5Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,12,14,2021-11-04T00:51:36Z,680000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,68.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
70,PT07M24.00S,2021-11-04T00:51:38.4Z,1,REGULAR,turnover,lost ball,[],203939,,,1610612742,12,14,2021-11-04T00:51:43Z,690000,,,0,,D. Powell lost ball TURNOVER (1 TO),"[203939, 201152]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,1.0,Young,201152.0,
71,PT07M24.00S,2021-11-04T00:51:38.4Z,1,REGULAR,steal,,[],201152,,,1610612759,12,14,2021-11-04T00:51:40Z,700000,,,0,,T. Young STEAL (1 STL),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M21.00S,2021-11-04T00:51:45.0Z,1,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612759,12,14,2021-11-04T00:51:57Z,710000,,,0,,D. White lost ball out-of-bounds TURNOVER (1 TO),[1628401],1610612759.0,SAS,lost ball,,,White,D. White,,,,,,,,,,,2715.0,,,,,,,,,,,1.0,,,
73,PT07M21.00S,2021-11-04T00:51:55.1Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,12,14,2021-11-04T00:52:02Z,720000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT07M21.00S,2021-11-04T00:51:55.1Z,1,REGULAR,substitution,in,[],203493,,,1610612742,12,14,2021-11-04T00:52:02Z,730000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT07M10.00S,2021-11-04T00:52:25.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,33.722076215505915,47.30392156862745,1610612742,12,14,2021-11-04T00:52:34Z,740000,13.0,264.0,1,left,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
76,PT07M02.00S,2021-11-04T00:52:33.1Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,12,14,2021-11-04T00:52:34Z,750000,,,0,,D. Powell REBOUND (Off:2 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,75.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
77,PT07M02.00S,2021-11-04T00:52:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203939,5.590000152587891,50.0,1610612742,12,16,2021-11-04T00:52:32Z,760000,0.0,0.0,1,left,D. Powell tip DUNK (6 PTS),[203939],1610612742.0,DAL,tip,,,Powell,D. Powell,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,,
78,PT07M02.00S,2021-11-04T00:52:40.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,12,16,2021-11-04T00:52:40Z,770000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M53.00S,2021-11-04T00:55:40.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,76.5604467805519,9.068627450980392,1610612759,12,16,2021-11-04T00:55:48Z,780000,-205.0,168.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
80,PT06M47.00S,2021-11-04T00:55:46.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612742,12,16,2021-11-04T00:55:48Z,790000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
81,PT06M35.00S,2021-11-04T00:56:00.8Z,1,REGULAR,turnover,out-of-bounds,[],203493,,,1610612742,12,16,2021-11-04T00:56:22Z,800000,,,0,,R. Bullock lost ball out-of-bounds TURNOVER (1 TO),[203493],1610612742.0,DAL,lost ball,,,Bullock,R. Bullock,,,,,,,,,,,202056.0,,,,,,,,,,,1.0,,,
82,PT06M25.00S,2021-11-04T00:56:20.1Z,1,REGULAR,turnover,lost ball,[],1630170,,,1610612759,12,16,2021-11-04T00:56:25Z,810000,,,0,,D. Vassell lost ball TURNOVER (1 TO),"[1630170, 1627827]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,1.0,Finney-Smith,1627827.0,
83,PT06M25.00S,2021-11-04T00:56:20.1Z,1,REGULAR,steal,,[],1627827,,,1610612742,12,16,2021-11-04T03:10:57Z,820000,,,0,,D. Finney-Smith STEAL (1 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M08.00S,2021-11-04T00:56:37.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629029,7.046649145860711,70.09803921568627,1610612742,12,18,2021-11-04T00:56:46Z,830000,-100.0,14.0,1,left,L. Doncic 10' step back Jump Shot (7 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,10.14,Made,,,,,,,,,,7.0,,,,,,,,,
85,PT05M56.00S,2021-11-04T00:56:48.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,84.1819973718791,44.36274509803921,1610612759,14,18,2021-11-04T00:56:56Z,840000,-28.0,96.0,1,right,D. Vassell 10' driving floating Jump Shot (2 PTS) (T. Young 2 AST),"[1630170, 201152]",1610612759.0,SAS,driving floating,,,Vassell,D. Vassell,,,,,10.02,Made,,,,,,,,,,2.0,T. Young,201152.0,2.0,,,,,,
87,PT05M41.00S,2021-11-04T00:57:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203501,5.863994743758213,56.372549019607845,1610612742,14,20,2021-11-04T00:57:12Z,860000,-32.0,3.0,1,left,T. Hardaway Jr. cutting finger roll Layup (5 PTS) (L. Doncic 4 AST),"[203501, 1629029]",1610612742.0,DAL,cutting finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,3.2,Made,,,,,,,,,,5.0,L. Doncic,1629029.0,4.0,,,,,,
89,PT05M32.00S,2021-11-04T00:57:15.0Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,14,20,2021-11-04T00:57:29Z,880000,,,0,,D. Murray step out-of-bounds TURNOVER (2 TO),[1627749],1610612759.0,SAS,step,,,Murray,D. Murray,,,,,,,,,,,202056.0,,,,,,,,,,,2.0,,,
90,PT05M32.00S,2021-11-04T00:57:21.4Z,1,REGULAR,substitution,out,[],1628401,,,1610612742,14,20,2021-11-04T00:57:40Z,890000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
