actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M53.00S,2022-03-09T01:11:28.1Z,1,REGULAR,steal,,[],1628983,,,1610612760,6,2,2022-03-09T01:11:30Z,170000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
18,PT10M48.00S,2022-03-09T01:11:33.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629647,91.14651773981603,44.36274509803921,1610612760,8,2,2022-03-09T01:11:39Z,180000,-28.0,31.0,1,right,D. Bazley running Layup (2 PTS) (S. Gilgeous-Alexander 3 AST),"[1629647, 1628983]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,4.17,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,
20,PT10M39.00S,2022-03-09T01:11:42.7Z,1,REGULAR,3pt,Jump Shot,[],203114,27.677398160315374,82.84313725490196,1610612749,8,5,2022-03-09T01:11:46Z,200000,-164.0,208.0,1,left,K. Middleton 26' 3PT  (3 PTS) (B. Portis 1 AST),"[203114, 1626171]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.48,Made,,,,,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,
22,PT10M20.00S,2022-03-09T01:12:00.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,88.25558475689881,34.80392156862745,1610612760,8,5,2022-03-09T01:13:01Z,220000,-76.0,58.0,1,right,MISS S. Gilgeous-Alexander 9' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.55,Missed,,,,,,,,,,,,,,,,,,
23,PT10M17.00S,2022-03-09T01:12:03.4Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,8,5,2022-03-09T01:12:05Z,230000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M12.00S,2022-03-09T01:12:10.4Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612749,8,5,2022-03-09T01:12:18Z,240000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630598, 203507]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Antetokounmpo,203507.0,,
26,PT10M12.00S,2022-03-09T01:12:47.2Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,8,6,2022-03-09T01:13:11Z,260000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (1 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
27,PT10M12.00S,2022-03-09T01:12:47.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,8,6,2022-03-09T01:13:11Z,270000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT10M10.00S,2022-03-09T01:12:49.2Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,8,6,2022-03-09T01:13:11Z,280000,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,27.0,2.0,0.0,2.0,,,,,,,,,,,,,,
29,PT10M08.00S,2022-03-09T01:13:12.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,8.09789750328515,45.09803921568628,1610612749,8,6,2022-03-09T01:13:15Z,290000,25.0,24.0,1,left,MISS B. Portis Layup,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,3.4,Missed,,,,,,,,,,,,,,,,,,
30,PT10M05.00S,2022-03-09T01:13:15.0Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,8,6,2022-03-09T01:13:15Z,300000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT10M01.00S,2022-03-09T01:13:18.5Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,8,6,2022-03-09T01:13:23Z,310000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1626171]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,1.0,Portis,1626171.0,,,,,,,
32,PT10M01.00S,2022-03-09T01:13:18.5Z,1,REGULAR,steal,,[],1626171,,,1610612749,8,6,2022-03-09T01:13:21Z,320000,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
33,PT09M51.00S,2022-03-09T01:13:29.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201950,4.02431011826544,76.22549019607843,1610612749,8,8,2022-03-09T01:13:33Z,330000,-131.0,-15.0,1,left,J. Holiday 13' turnaround fadeaway Jump Shot (2 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,13.19,Made,,,,,2.0,,,,,,,,,,,,,
34,PT09M37.00S,2022-03-09T01:13:42.6Z,1,REGULAR,3pt,Jump Shot,[],1628983,67.23061760840999,37.5,1610612760,11,8,2022-03-09T01:13:47Z,340000,-62.0,256.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (3 PTS) (D. Bazley 1 AST),"[1628983, 1629647]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.3,Made,,,,,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,
36,PT09M18.00S,2022-03-09T01:14:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629670,7.703679369250986,95.34313725490196,1610612749,11,11,2022-03-09T01:14:05Z,360000,-227.0,20.0,1,left,J. Nwora 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[1629670, 203507]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,22.76,Made,,,,,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,
38,PT09M16.00S,2022-03-09T01:14:14.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,11,11,2022-03-09T01:14:21Z,380000,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,1155.0,,,,,,
39,PT09M06.00S,2022-03-09T01:14:30.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,11,11,2022-03-09T01:14:30Z,390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M02.00S,2022-03-09T01:14:45.4Z,1,REGULAR,foul,personal,['2freethrow'],201950,,,1610612760,11,11,2022-03-09T01:14:56Z,400000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[201950, 1628983]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
42,PT09M02.00S,2022-03-09T01:15:06.7Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,12,11,2022-03-09T01:15:06Z,420000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT09M02.00S,2022-03-09T01:15:19.1Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,13,11,2022-03-09T01:15:19Z,430000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (5 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
44,PT08M45.00S,2022-03-09T01:15:36.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,19.136005256241788,49.01960784313725,1610612749,13,13,2022-03-09T01:17:20Z,440000,5.0,127.0,1,left,K. Middleton 12' driving floating Jump Shot (5 PTS) (J. Holiday 1 AST),"[203114, 201950]",1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,12.75,Made,,,,,5.0,J. Holiday,201950.0,1.0,,,,,,,,,,
46,PT08M35.00S,2022-03-09T01:15:47.1Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,13,13,2022-03-09T01:15:50Z,460000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (2 TO),"[1628983, 1626171]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,2.0,Portis,1626171.0,,,,,,,
47,PT08M35.00S,2022-03-09T01:15:47.1Z,1,REGULAR,steal,,[],1626171,,,1610612749,13,13,2022-03-09T01:15:48Z,470000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M32.00S,2022-03-09T01:15:51.5Z,1,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612749,13,13,2022-03-09T01:15:55Z,480000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Portis 2 FT),"[1629647, 1626171]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Portis,1626171.0,,
50,PT08M32.00S,2022-03-09T01:16:16.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626171,,,1610612749,13,14,2022-03-09T01:16:16Z,500000,,,0,,B. Portis Free Throw 1 of 2 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
51,PT08M32.00S,2022-03-09T01:16:32.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626171,,,1610612749,13,15,2022-03-09T01:16:32Z,510000,,,0,,B. Portis Free Throw 2 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
52,PT08M17.00S,2022-03-09T01:16:49.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.85479632063075,57.35294117647059,1610612760,15,15,2022-03-09T01:16:53Z,520000,37.0,15.0,1,right,A. Wiggins cutting Layup (2 PTS) (S. Gilgeous-Alexander 4 AST),"[1630598, 1628983]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,3.96,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,
54,PT08M01.00S,2022-03-09T01:17:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,4.28712220762155,35.049019607843135,1610612749,15,17,2022-03-09T01:17:13Z,540000,75.0,-12.0,1,left,B. Portis 7' Layup (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,7.58,Made,,,,,6.0,,,,,,,,,,,,,
55,PT07M48.00S,2022-03-09T01:17:16.9Z,1,REGULAR,2pt,Jump Shot,[],1628983,80.23981603153744,33.82352941176471,1610612760,17,17,2022-03-09T01:17:21Z,550000,-81.0,133.0,1,right,S. Gilgeous-Alexander 15' pullup Jump Shot (7 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,15.58,Made,,,,,7.0,,,,,,,,,,,,,
56,PT07M37.00S,2022-03-09T01:17:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629670,6.258212877792378,3.6764705882352944,1610612749,17,17,2022-03-09T01:17:31Z,560000,232.0,6.0,1,left,MISS J. Nwora 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
57,PT07M36.00S,2022-03-09T01:17:30.3Z,1,REGULAR,rebound,offensive,[],201950,,,1610612749,17,17,2022-03-09T01:17:30Z,570000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT07M30.00S,2022-03-09T01:17:36.5Z,1,REGULAR,2pt,Layup,['2ndchance'],1629670,4.812746386333772,33.088235294117645,1610612749,17,17,2022-03-09T01:22:06Z,580000,85.0,-7.0,1,left,MISS J. Nwora 8' driving Layup,[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,8.49,Missed,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2022-03-09T01:17:39.5Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,17,17,2022-03-09T01:17:39Z,590000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M17.00S,2022-03-09T01:17:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630544,91.27792378449409,3.9215686274509802,1610612760,17,17,2022-03-09T01:17:56Z,600000,-230.0,29.0,1,right,MISS T. Mann step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,23.23,Missed,,,,,,,,,,,,,,,,,,
61,PT07M15.00S,2022-03-09T01:17:50.0Z,1,REGULAR,rebound,defensive,[],1629670,,,1610612749,17,17,2022-03-09T01:17:56Z,610000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M14.00S,2022-03-09T01:17:54.2Z,1,REGULAR,foul,personal,[],1628983,,,1610612749,17,17,2022-03-09T01:18:21Z,620000,,,0,,S. Gilgeous-Alexander take personal FOUL (1 PF),"[1628983, 203507]",1610612760.0,OKC,take,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Antetokounmpo,203507.0,,
64,PT07M14.00S,2022-03-09T01:18:03.8Z,1,REGULAR,substitution,out,[],1630544,,,1610612749,17,17,2022-03-09T01:18:19Z,640000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M14.00S,2022-03-09T01:18:03.8Z,1,REGULAR,substitution,out,[],201950,,,1610612749,17,17,2022-03-09T01:18:19Z,650000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M14.00S,2022-03-09T01:18:03.8Z,1,REGULAR,substitution,in,[],1630322,,,1610612749,17,17,2022-03-09T01:18:19Z,660000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M14.00S,2022-03-09T01:18:03.8Z,1,REGULAR,substitution,in,[],1628975,,,1610612749,17,17,2022-03-09T01:18:19Z,670000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M09.00S,2022-03-09T01:18:35.5Z,1,REGULAR,2pt,Jump Shot,[],203114,24.392247043363994,41.66666666666667,1610612749,17,19,2022-03-09T01:18:40Z,680000,42.0,177.0,1,left,K. Middleton 18' Jump Shot (7 PTS) (J. Carter 1 AST),"[203114, 1628975]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,18.17,Made,,,,,7.0,J. Carter,1628975.0,1.0,,,,,,,,,,
70,PT06M52.00S,2022-03-09T01:18:51.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.46057818659659,41.911764705882355,1610612760,19,19,2022-03-09T01:23:44Z,700000,-40.0,18.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (9 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.44,Made,,,,,9.0,,,,,,,,,,,,,
71,PT06M42.00S,2022-03-09T01:19:01.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.229303547963205,42.8921568627451,1610612749,19,21,2022-03-09T01:24:10Z,710000,36.0,25.0,1,left,B. Portis cutting Layup (8 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,4.34,Made,,,,,8.0,K. Middleton,203114.0,1.0,,,,,,,,,,
73,PT06M42.00S,2022-03-09T01:19:06.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,19,21,2022-03-09T01:19:06Z,730000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M28.00S,2022-03-09T01:22:09.4Z,1,REGULAR,2pt,Jump Shot,[],1628983,94.30026281208936,23.52941176470588,1610612760,19,21,2022-03-09T01:24:59Z,740000,-132.0,1.0,1,right,MISS S. Gilgeous-Alexander 13' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,13.24,Missed,,,,,,,,,,,,,,,,,,
76,PT06M24.00S,2022-03-09T01:22:13.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,19,21,2022-03-09T01:22:14Z,750000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT06M13.00S,2022-03-09T01:22:24.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,8.229303547963205,48.03921568627451,1610612749,19,23,2022-03-09T01:22:27Z,760000,10.0,25.0,1,left,G. Antetokounmpo DUNK (3 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,2.68,Made,,,,,3.0,,,,,,,,,,,,,
78,PT05M54.00S,2022-03-09T01:22:42.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,91.93495400788436,49.26470588235294,1610612760,21,23,2022-03-09T01:22:49Z,770000,-4.0,23.0,1,right,D. Bazley cutting DUNK (4 PTS) (S. Gilgeous-Alexander 5 AST),"[1629647, 1628983]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,2.36,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,
80,PT05M43.00S,2022-03-09T01:22:53.0Z,1,REGULAR,3pt,Jump Shot,[],203507,32.14520367936925,59.31372549019608,1610612749,21,26,2022-03-09T01:22:57Z,790000,-47.0,250.0,1,left,G. Antetokounmpo 25' 3PT pullup (6 PTS) (J. Carter 2 AST),"[203507, 1628975]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.4,Made,,,,,6.0,J. Carter,1628975.0,2.0,,,,,,,,,,
82,PT05M16.00S,2022-03-09T01:23:20.8Z,1,REGULAR,3pt,Jump Shot,[],1630322,86.5473061760841,4.411764705882353,1610612760,21,26,2022-03-09T01:23:25Z,810000,-228.0,74.0,1,right,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,23.96,Missed,,,,,,,,,,,,,,,,,,
83,PT05M14.00S,2022-03-09T01:23:23.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,21,26,2022-03-09T01:23:23Z,820000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,
84,PT05M01.00S,2022-03-09T01:23:36.8Z,1,REGULAR,3pt,Jump Shot,[],1629670,20.97568988173456,7.8431372549019605,1610612749,21,26,2022-03-09T01:23:41Z,830000,211.0,145.0,1,left,MISS J. Nwora 25' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
85,PT04M58.00S,2022-03-09T01:23:39.8Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,21,26,2022-03-09T01:23:41Z,840000,,,0,,B. Portis REBOUND (Off:3 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,84.0,3.0,0.0,3.0,,,,,,,,,,,,,,
86,PT04M56.00S,2022-03-09T01:23:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,11.12023653088042,46.32352941176471,1610612749,21,28,2022-03-09T01:27:04Z,850000,18.0,52.0,1,left,B. Portis Layup (10 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,5.52,Made,,,,,10.0,,,,,,,,,,,,,
87,PT04M35.00S,2022-03-09T01:24:01.2Z,1,REGULAR,3pt,Jump Shot,[],1630322,80.76544021024968,8.088235294117647,1610612760,24,28,2022-03-09T01:24:05Z,860000,-210.0,128.0,1,right,L. Waters III 24' 3PT  (3 PTS) (I. Roby 1 AST),"[1630322, 1629676]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.57,Made,,,,,3.0,I. Roby,1629676.0,1.0,,,,,,,,,,
89,PT04M26.00S,2022-03-09T01:24:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612749,24,28,2022-03-09T01:24:30Z,880000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1630598, 203507]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Antetokounmpo,203507.0,,
91,PT04M26.00S,2022-03-09T01:24:49.8Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,24,29,2022-03-09T01:25:27Z,900000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
