actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT11M07.00S,2021-11-15T00:11:24.4Z,1,REGULAR,rebound,defensive,[],201935,,,1610612751,0,2,2021-11-15T00:11:29Z,160000,,,0,,J. Harden REBOUND (Off:0 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT10M58.00S,2021-11-15T00:11:34.6Z,1,REGULAR,3pt,Jump Shot,[],201142,75.77201051248358,14.950980392156863,1610612751,0,2,2021-11-15T00:11:41Z,170000,-175.0,175.0,1,right,MISS K. Durant 24' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M56.00S,2021-11-15T00:11:36.6Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,2,2021-11-15T00:11:41Z,180000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M44.00S,2021-11-15T00:11:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.389618922470433,51.470588235294116,1610612760,0,2,2021-11-15T00:11:51Z,190000,-7.0,8.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,1.06,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M43.00S,2021-11-15T00:11:49.0Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,0,2,2021-11-15T00:11:51Z,200000,,,0,,K. Durant REBOUND (Off:0 Def:1),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT10M27.00S,2021-11-15T00:12:05.3Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612751,0,2,2021-11-15T00:12:11Z,210000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1629652]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,,,,,,
23,PT10M27.00S,2021-11-15T00:12:05.3Z,1,REGULAR,steal,,[],1629652,,,1610612760,0,2,2021-11-15T00:12:07Z,220000,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M22.00S,2021-11-15T00:12:09.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,5.206964520367937,48.529411764705884,1610612760,2,2,2021-11-15T00:12:17Z,230000,7.0,-4.0,1,left,L. Dort running DUNK (2 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,0.82,Made,,,,,2.0,,,,,,,,,,,,,,
25,PT10M09.00S,2021-11-15T00:12:23.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,93.77463863337714,51.9607843137255,1610612751,2,4,2021-11-15T00:12:29Z,240000,10.0,6.0,1,right,K. Durant driving DUNK (4 PTS) (B. Griffin 1 AST),"[201142, 201933]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,1.15,Made,,,,,4.0,B. Griffin,201933.0,1.0,,,,,,,,,,,
27,PT09M57.00S,2021-11-15T00:12:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.783837056504599,40.44117647058824,1610612760,2,4,2021-11-15T00:12:38Z,260000,48.0,11.0,1,left,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,4.91,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M55.00S,2021-11-15T00:12:36.6Z,1,REGULAR,rebound,defensive,[],201142,,,1610612751,2,4,2021-11-15T00:12:38Z,270000,,,0,,K. Durant REBOUND (Off:0 Def:2),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
29,PT09M51.00S,2021-11-15T00:12:40.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203925,89.70105124835742,4.166666666666666,1610612751,2,7,2021-11-15T00:12:47Z,280000,-229.0,44.0,1,right,J. Harris 3PT  (3 PTS) (J. Harden 1 AST),"[203925, 201935]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,23.34,Made,,,,,3.0,J. Harden,201935.0,1.0,,,,,,,,,,,
31,PT09M31.00S,2021-11-15T00:13:01.6Z,1,REGULAR,2pt,Jump Shot,[],1628983,14.273981603153747,16.911764705882355,1610612760,4,7,2021-11-15T00:13:04Z,300000,165.0,82.0,1,left,S. Gilgeous-Alexander 18' turnaround fadeaway Jump Shot (2 PTS),[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,18.45,Made,,,,,2.0,,,,,,,,,,,,,,
32,PT09M19.00S,2021-11-15T00:13:12.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,90.3580814717477,59.55882352941176,1610612751,4,7,2021-11-15T00:15:46Z,310000,48.0,38.0,1,right,MISS B. Griffin 6' driving Layup,[201933],1610612751.0,BKN,driving,,,Griffin,B. Griffin,,,,,6.11,Missed,,,,,,,,,,,,,,,,,,,
33,PT09M17.00S,2021-11-15T00:13:14.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,4,7,2021-11-15T00:13:15Z,320000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT09M06.00S,2021-11-15T00:13:25.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,27.677398160315374,17.892156862745097,1610612760,7,7,2021-11-15T00:13:30Z,330000,161.0,208.0,1,left,S. Gilgeous-Alexander 26' 3PT step back (5 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.25,Made,,,,,5.0,,,,,,,,,,,,,,
35,PT08M40.00S,2021-11-15T00:13:51.1Z,1,REGULAR,3pt,Jump Shot,[],201142,95.48291721419186,97.05882352941177,1610612751,7,10,2021-11-15T00:13:57Z,340000,235.0,-10.0,1,right,K. Durant 3PT  (7 PTS) (J. Harden 2 AST),"[201142, 201935]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,23.55,Made,,,,,7.0,J. Harden,201935.0,2.0,,,,,,,,,,,
37,PT08M15.00S,2021-11-15T00:14:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,4.418528252299605,46.07843137254902,1610612760,7,10,2021-11-15T00:14:20Z,360000,20.0,-11.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
38,PT08M13.00S,2021-11-15T00:14:18.3Z,1,REGULAR,rebound,defensive,[],201933,,,1610612751,7,10,2021-11-15T00:14:20Z,370000,,,0,,B. Griffin REBOUND (Off:0 Def:1),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
39,PT08M01.00S,2021-11-15T00:14:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201933,93.38042049934296,51.225490196078425,1610612751,7,12,2021-11-15T00:14:34Z,380000,6.0,10.0,1,right,B. Griffin Layup (2 PTS) (J. Harden 3 AST),"[201933, 201935]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,1.15,Made,,,,,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,
41,PT07M57.00S,2021-11-15T00:14:40.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,7,12,2021-11-15T00:14:40Z,400000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M50.00S,2021-11-15T00:17:37.8Z,1,REGULAR,3pt,Jump Shot,[],1629647,19.92444152431012,6.127450980392156,1610612760,7,12,2021-11-15T00:17:45Z,410000,219.0,135.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
43,PT07M47.00S,2021-11-15T00:17:41.2Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,7,12,2021-11-15T00:17:41Z,420000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
44,PT07M45.00S,2021-11-15T00:17:42.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,2.7102496714848883,94.85294117647058,1610612760,10,12,2021-11-15T00:17:48Z,430000,-224.0,-27.0,1,left,J. Giddey 3PT  (3 PTS) (J. Robinson-Earl 1 AST),"[1630581, 1630526]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,22.59,Made,,,,,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
46,PT07M29.00S,2021-11-15T00:17:57.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201142,94.03745072273325,50.0,1610612751,10,12,2021-11-15T00:18:02Z,450000,0.0,4.0,1,right,MISS K. Durant driving DUNK,[201142],1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,0.35,Missed,,,,,,,,,,,,,,,,,,,
47,PT07M28.00S,2021-11-15T00:17:58.9Z,1,REGULAR,rebound,offensive,[],201935,,,1610612751,10,12,2021-11-15T00:18:02Z,460000,,,0,,J. Harden REBOUND (Off:1 Def:1),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
48,PT07M26.00S,2021-11-15T00:18:03.7Z,1,REGULAR,foul,offensive,[],1628971,,,1610612751,10,12,2021-11-15T00:18:16Z,470000,,,0,,B. Brown offensive FOUL (1 PF),"[1628971, 1629652]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Dort,1629652.0,,,
50,PT07M26.00S,2021-11-15T00:18:03.7Z,1,REGULAR,turnover,offensive foul,[],1628971,,,1610612751,10,12,2021-11-15T00:18:03Z,490000,,,0,,B. Brown offensive foul TURNOVER (1 TO),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,1.0,,,1179.0,,,,,,,
51,PT07M16.00S,2021-11-15T00:18:27.0Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612760,10,12,2021-11-15T00:18:34Z,500000,,,0,,B. Brown shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1628971, 1628983]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
53,PT07M16.00S,2021-11-15T00:18:50.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,11,12,2021-11-15T00:18:50Z,520000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (6 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
54,PT07M16.00S,2021-11-15T00:19:01.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,12,12,2021-11-15T00:19:01Z,530000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
55,PT06M53.00S,2021-11-15T00:19:27.2Z,1,REGULAR,3pt,Jump Shot,[],201935,63.15703022339028,64.95098039215686,1610612751,12,12,2021-11-15T00:21:25Z,540000,75.0,294.0,1,right,MISS J. Harden 30' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2021-11-15T00:19:30.2Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,12,12,2021-11-15T00:19:32Z,550000,,,0,,D. Bazley REBOUND (Off:2 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,55.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
57,PT06M46.00S,2021-11-15T00:19:33.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,20.71287779237845,89.70588235294117,1610612760,15,12,2021-11-15T00:19:40Z,560000,-199.0,142.0,1,left,L. Dort 24' 3PT  (5 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.42,Made,,,,,5.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,
59,PT06M23.00S,2021-11-15T00:19:56.9Z,1,REGULAR,3pt,Jump Shot,[],201933,94.30026281208936,95.09803921568627,1610612751,15,12,2021-11-15T00:20:01Z,580000,225.0,1.0,1,right,MISS B. Griffin 3PT,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
60,PT06M19.00S,2021-11-15T00:20:00.9Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,15,12,2021-11-15T00:20:01Z,590000,,,0,,D. Bazley REBOUND (Off:2 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,59.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
61,PT06M11.00S,2021-11-15T00:20:08.1Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,15,12,2021-11-15T00:20:11Z,600000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 201935]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,,
62,PT06M11.00S,2021-11-15T00:20:08.1Z,1,REGULAR,steal,,[],201935,,,1610612751,15,12,2021-11-15T00:20:10Z,610000,,,0,,J. Harden STEAL (1 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT05M58.00S,2021-11-15T00:20:21.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,90.22667542706965,75.49019607843137,1610612751,15,12,2021-11-15T00:20:26Z,620000,127.0,39.0,1,right,MISS K. Durant 13' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,,
64,PT05M56.00S,2021-11-15T00:20:23.8Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,15,12,2021-11-15T00:20:26Z,630000,,,0,,D. Bazley REBOUND (Off:2 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,63.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
65,PT05M50.00S,2021-11-15T00:20:30.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.178055190538765,47.05882352941176,1610612760,15,12,2021-11-15T00:20:34Z,640000,15.0,15.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M48.00S,2021-11-15T00:20:32.6Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612751,15,12,2021-11-15T00:20:34Z,650000,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT05M45.00S,2021-11-15T00:20:36.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,15,12,2021-11-15T00:20:36Z,660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M42.00S,2021-11-15T00:21:03.4Z,1,REGULAR,foul,offensive,[],201933,,,1610612751,15,12,2021-11-15T00:21:20Z,670000,,,0,,B. Griffin offensive FOUL (1 PF),"[201933, 1628983]",1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
70,PT05M42.00S,2021-11-15T00:21:03.4Z,1,REGULAR,turnover,offensive foul,[],201933,,,1610612751,15,12,2021-11-15T00:21:03Z,690000,,,0,,B. Griffin offensive foul TURNOVER (1 TO),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,1.0,,,1626300.0,,,,,,,
71,PT05M35.00S,2021-11-15T00:21:18.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,14.799605781865965,35.53921568627451,1610612760,15,12,2021-11-15T00:21:25Z,700000,72.0,87.0,1,left,MISS J. Giddey 11' floating Shot,[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,11.28,Missed,,,,,,,,,,,,,,,,,,,
72,PT05M31.00S,2021-11-15T00:21:22.0Z,1,REGULAR,rebound,defensive,[],203925,,,1610612751,15,12,2021-11-15T00:21:25Z,710000,,,0,,J. Harris REBOUND (Off:0 Def:1),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
73,PT05M23.00S,2021-11-15T00:21:28.7Z,1,REGULAR,3pt,Jump Shot,[],201935,69.59592641261499,22.54901960784314,1610612751,15,12,2021-11-15T00:21:33Z,720000,-137.0,233.0,1,right,MISS J. Harden 27' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,27.07,Missed,,,,,,,,,,,,,,,,,,,
74,PT05M20.00S,2021-11-15T00:21:31.7Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,15,12,2021-11-15T00:21:33Z,730000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
75,PT05M10.00S,2021-11-15T00:21:42.2Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,15,12,2021-11-15T00:21:45Z,740000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 201935]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,,,
76,PT05M10.00S,2021-11-15T00:21:42.2Z,1,REGULAR,steal,,[],201935,,,1610612751,15,12,2021-11-15T00:21:44Z,750000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M06.00S,2021-11-15T00:21:47.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201935,92.72339027595268,44.36274509803921,1610612751,15,14,2021-11-15T00:21:52Z,760000,-28.0,16.0,1,right,J. Harden running Layup (2 PTS),[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,3.24,Made,,,,,2.0,,,,,,,,,,,,,,
78,PT04M47.00S,2021-11-15T00:22:04.2Z,1,REGULAR,3pt,Jump Shot,[],1629652,32.276609724047304,48.77450980392157,1610612760,18,14,2021-11-15T00:22:12Z,770000,6.0,251.0,1,left,L. Dort 25' 3PT  (8 PTS) (S. Gilgeous-Alexander 1 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.1,Made,,,,,8.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
80,PT04M26.00S,2021-11-15T00:22:26.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201933,93.11760840998686,49.754901960784316,1610612751,18,16,2021-11-15T00:22:31Z,790000,-1.0,12.0,1,right,B. Griffin cutting DUNK (4 PTS) (J. Harden 4 AST),"[201933, 201935]",1610612751.0,BKN,cutting,,,Griffin,B. Griffin,,,,,1.23,Made,,,,,4.0,J. Harden,201935.0,4.0,,,,,,,,,,,
82,PT04M14.00S,2021-11-15T00:22:37.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,14.14257555847569,95.83333333333334,1610612760,21,16,2021-11-15T00:22:42Z,810000,-229.0,80.0,1,left,L. Dort 24' 3PT  (11 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.29,Made,,,,,11.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,
84,PT04M03.00S,2021-11-15T00:22:51.4Z,1,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612751,21,16,2021-11-15T00:22:59Z,830000,,,0,,L. Dort shooting personal FOUL (1 PF) (Durant 2 FT),"[1629652, 201142]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Durant,201142.0,,,
86,PT04M03.00S,2021-11-15T00:23:17.5Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,21,17,2021-11-15T00:23:17Z,850000,,,0,,K. Durant Free Throw 1 of 2 (8 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
87,PT04M03.00S,2021-11-15T00:23:18.3Z,1,REGULAR,substitution,out,[],1630581,,,1610612751,21,17,2021-11-15T00:23:34Z,860000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M03.00S,2021-11-15T00:23:18.3Z,1,REGULAR,substitution,out,[],1628971,,,1610612751,21,17,2021-11-15T00:23:34Z,870000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M03.00S,2021-11-15T00:23:18.3Z,1,REGULAR,substitution,out,[],203925,,,1610612751,21,17,2021-11-15T00:23:34Z,880000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M03.00S,2021-11-15T00:23:18.3Z,1,REGULAR,substitution,in,[],1630598,,,1610612751,21,17,2021-11-15T00:23:34Z,890000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
