actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
18,PT10M32.00S,2021-12-02T01:11:39.2Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,5,3,2021-12-02T01:11:39Z,180000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,17.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
19,PT10M31.00S,2021-12-02T01:11:40.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629652,32.14520367936925,38.970588235294116,1610612760,8,3,2021-12-02T01:11:47Z,190000,55.0,250.0,1,left,L. Dort 25' 3PT  (3 PTS) (J. Robinson-Earl 1 AST),"[1629652, 1630526]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.57,Made,,,,,3.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,,
21,PT10M07.00S,2021-12-02T01:12:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,90.88370565045992,43.13725490196079,1610612745,8,5,2021-12-02T01:12:07Z,210000,-34.0,33.0,1,right,J. Tate Layup (2 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,4.77,Made,,,,,2.0,,,,,,,,,,,,,,
22,PT09M41.00S,2021-12-02T01:12:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,15.193823915900131,63.23529411764706,1610612760,10,5,2021-12-02T01:14:37Z,220000,-66.0,90.0,1,left,S. Gilgeous-Alexander 11' turnaround Jump Shot (2 PTS),[1628983],1610612760.0,OKC,turnaround,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,11.2,Made,,,,,2.0,,,,,,,,,,,,,,
23,PT09M24.00S,2021-12-02T01:12:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629726,95.48291721419186,4.411764705882353,1610612745,10,5,2021-12-02T01:12:53Z,230000,-228.0,-10.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.81,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M24.00S,2021-12-02T01:12:46.5Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,10,5,2021-12-02T01:12:53Z,240000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
25,PT09M14.00S,2021-12-02T01:12:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,5.206964520367937,52.20588235294118,1610612760,12,5,2021-12-02T01:13:00Z,250000,-11.0,-4.0,1,left,D. Bazley driving Layup (2 PTS),[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.16,Made,,,,,2.0,,,,,,,,,,,,,,
26,PT08M55.00S,2021-12-02T01:13:15.7Z,1,REGULAR,turnover,bad pass,[],201569,,,1610612745,12,5,2021-12-02T01:13:18Z,260000,,,0,,E. Gordon bad pass TURNOVER (1 TO),"[201569, 1629647]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,,,,
27,PT08M55.00S,2021-12-02T01:13:15.7Z,1,REGULAR,steal,,[],1629647,,,1610612760,12,5,2021-12-02T01:13:17Z,270000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT08M50.00S,2021-12-02T01:13:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629647,5.601182654402102,53.18627450980392,1610612760,12,5,2021-12-02T01:13:26Z,280000,-16.0,0.0,1,left,MISS D. Bazley running Layup - blocked,"[1629647, 1626174]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,1.59,Missed,,,,,,,,,,,,Wood,1626174.0,,,,,,
29,PT08M50.00S,2021-12-02T01:13:21.0Z,1,REGULAR,block,,[],1626174,,,1610612760,12,5,2021-12-02T01:13:23Z,290000,,,0,,C. Wood BLOCK (1 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT08M47.00S,2021-12-02T01:13:24.0Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,12,5,2021-12-02T01:13:26Z,300000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
31,PT08M44.00S,2021-12-02T01:13:27.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630256,93.77463863337714,95.83333333333334,1610612745,12,8,2021-12-02T01:13:42Z,310000,229.0,6.0,1,right,J. Tate 3PT  (5 PTS) (E. Gordon 1 AST),"[1630256, 201569]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,22.93,Made,,,,,5.0,E. Gordon,201569.0,1.0,,,,,,,,,,,
33,PT08M27.00S,2021-12-02T01:13:46.1Z,1,REGULAR,foul,offensive,[],1629652,,,1610612760,12,8,2021-12-02T01:13:56Z,330000,,,0,,L. Dort offensive FOUL (1 PF),"[1629652, 1629645]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Porter Jr.,1629645.0,
35,PT08M27.00S,2021-12-02T01:13:46.1Z,1,REGULAR,turnover,offensive foul,[],1629652,,,1610612760,12,8,2021-12-02T01:13:46Z,350000,,,0,,L. Dort offensive foul TURNOVER (1 TO),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,1.0,,,,,202056.0,,,,,
36,PT08M13.00S,2021-12-02T01:14:16.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630256,92.85479632063075,43.13725490196079,1610612745,12,8,2021-12-02T01:14:20Z,360000,-34.0,15.0,1,right,MISS J. Tate Layup,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,,
37,PT08M11.00S,2021-12-02T01:14:18.9Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,12,8,2021-12-02T01:14:20Z,370000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
38,PT08M02.00S,2021-12-02T01:14:27.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,20.318659658344284,57.59803921568627,1610612760,12,8,2021-12-02T01:14:32Z,380000,-38.0,138.0,1,left,MISS S. Gilgeous-Alexander 14' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.36,Missed,,,,,,,,,,,,,,,,,,,
39,PT07M58.00S,2021-12-02T01:14:31.0Z,1,REGULAR,rebound,defensive,[],1630256,,,1610612745,12,8,2021-12-02T01:14:32Z,390000,,,0,,J. Tate REBOUND (Off:0 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
40,PT07M49.00S,2021-12-02T01:14:40.0Z,1,REGULAR,3pt,Jump Shot,[],201569,72.7496714848883,82.35294117647058,1610612745,12,8,2021-12-02T01:14:44Z,400000,162.0,204.0,1,right,MISS E. Gordon 26' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M47.00S,2021-12-02T01:14:42.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,12,8,2021-12-02T01:14:44Z,410000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT07M28.00S,2021-12-02T01:15:01.6Z,1,REGULAR,3pt,Jump Shot,[],1628983,32.013797634691194,20.833333333333336,1610612760,15,8,2021-12-02T01:15:06Z,420000,146.0,248.0,1,left,S. Gilgeous-Alexander 28' 3PT  (5 PTS) (L. Dort 2 AST),"[1628983, 1629652]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,28.8,Made,,,,,5.0,L. Dort,1629652.0,2.0,,,,,,,,,,,
44,PT07M07.00S,2021-12-02T01:15:22.0Z,1,REGULAR,3pt,Jump Shot,[],1629726,64.07687253613666,70.58823529411765,1610612745,15,8,2021-12-02T01:15:28Z,440000,103.0,285.0,1,right,MISS G. Mathews 30' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,30.32,Missed,,,,,,,,,,,,,,,,,,,
45,PT07M04.00S,2021-12-02T01:15:25.0Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,15,8,2021-12-02T01:15:28Z,450000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
46,PT06M59.00S,2021-12-02T01:15:31.1Z,1,REGULAR,turnover,lost ball,[],1629647,,,1610612760,15,8,2021-12-02T01:15:34Z,460000,,,0,,D. Bazley lost ball TURNOVER (1 TO),"[1629647, 1629645]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,
47,PT06M59.00S,2021-12-02T01:15:31.1Z,1,REGULAR,steal,,[],1629645,,,1610612745,15,8,2021-12-02T01:16:29Z,470000,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT06M53.00S,2021-12-02T01:15:36.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629645,91.80354796320631,51.225490196078425,1610612745,15,8,2021-12-02T01:15:54Z,480000,6.0,25.0,1,right,MISS K. Porter Jr. running Layup,[1629645],1610612745.0,HOU,running,,,Porter Jr.,K. Porter Jr.,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M52.00S,2021-12-02T01:15:37.8Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,15,8,2021-12-02T01:15:54Z,490000,,,0,,J. Tate REBOUND (Off:1 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,48.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
50,PT06M50.00S,2021-12-02T01:15:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630256,91.5407358738502,46.07843137254902,1610612745,15,10,2021-12-02T01:15:49Z,500000,-20.0,27.0,1,right,J. Tate putback Layup (7 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,3.34,Made,,,,,7.0,,,,,,,,,,,,,,
51,PT06M42.00S,2021-12-02T01:15:51.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,15,10,2021-12-02T01:15:51Z,510000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M33.00S,2021-12-02T01:18:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.703679369250986,55.392156862745104,1610612760,15,10,2021-12-02T01:19:04Z,520000,-27.0,20.0,1,left,MISS D. Bazley cutting Layup - blocked,"[1629647, 1630256]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,3.35,Missed,,,,,,,,,,,,Tate,1630256.0,,,,,,
53,PT06M33.00S,2021-12-02T01:18:59.9Z,1,REGULAR,block,,[],1630256,,,1610612760,15,10,2021-12-02T01:19:02Z,530000,,,0,,J. Tate BLOCK (1 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M30.00S,2021-12-02T01:19:02.9Z,1,REGULAR,rebound,offensive,[],1629647,,,1610612760,15,10,2021-12-02T01:19:04Z,540000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
55,PT06M27.00S,2021-12-02T01:19:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,7.046649145860711,47.549019607843135,1610612760,17,10,2021-12-02T01:19:48Z,550000,12.0,14.0,1,left,L. Dort driving Layup (5 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,1.84,Made,,,,,5.0,,,,,,,,,,,,,,
56,PT06M06.00S,2021-12-02T01:19:26.0Z,1,REGULAR,3pt,Jump Shot,[],1629726,81.8166885676741,94.11764705882352,1610612745,17,10,2021-12-02T01:19:32Z,560000,221.0,118.0,1,right,MISS G. Mathews 25' step back 3PT - blocked,"[1629726, 1629647]",1610612745.0,HOU,step back,,,Mathews,G. Mathews,,,,,25.04,Missed,,,,,,,,,,,,Bazley,1629647.0,,,,,,
75,PT06M06.00S,2021-12-02T01:19:26.0Z,1,REGULAR,block,,[],1629647,,,1610612745,17,10,2021-12-02T01:22:24Z,565000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M05.00S,2021-12-02T01:19:27.0Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,17,10,2021-12-02T01:19:32Z,570000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,56.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
58,PT06M05.00S,2021-12-02T01:19:31.6Z,1,REGULAR,foul,personal,[],1630256,,,1610612760,17,10,2021-12-02T01:32:29Z,580000,,,0,,J. Tate take personal FOUL (1 PF),"[1630256, 1628983]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,
60,PT06M05.00S,2021-12-02T01:19:54.9Z,1,REGULAR,substitution,out,[],1626174,,,1610612760,17,10,2021-12-02T01:20:00Z,600000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M05.00S,2021-12-02T01:19:54.9Z,1,REGULAR,substitution,in,[],1628464,,,1610612760,17,10,2021-12-02T01:20:00Z,610000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT05M52.00S,2021-12-02T01:20:24.3Z,1,REGULAR,turnover,lost ball,[],1630544,,,1610612760,17,10,2021-12-02T01:20:27Z,620000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1629645]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,
63,PT05M52.00S,2021-12-02T01:20:24.3Z,1,REGULAR,steal,,[],1629645,,,1610612745,17,10,2021-12-02T01:20:26Z,630000,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M50.00S,2021-12-02T01:20:44.5Z,1,REGULAR,turnover,out-of-bounds,[],1630256,,,1610612745,17,10,2021-12-02T01:20:52Z,640000,,,0,,J. Tate lost ball out-of-bounds TURNOVER (1 TO),[1630256],1610612745.0,HOU,lost ball,,,Tate,J. Tate,,,,,,,,,,,,,,,1.0,,,,,2534.0,,,,,
65,PT05M41.00S,2021-12-02T01:21:06.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,22.552562417871222,87.99019607843137,1610612760,17,10,2021-12-02T01:21:12Z,650000,-190.0,159.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,,
66,PT05M36.00S,2021-12-02T01:21:11.7Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,17,10,2021-12-02T01:21:12Z,660000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
67,PT05M26.00S,2021-12-02T01:21:21.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,77.34888304862024,88.72549019607843,1610612745,17,10,2021-12-02T01:21:29Z,670000,194.0,160.0,1,right,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.14,Missed,,,,,,,,,,,,,,,,,,,
68,PT05M24.00S,2021-12-02T01:21:23.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,17,10,2021-12-02T01:21:29Z,680000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,
70,PT05M24.00S,2021-12-02T01:21:33.9Z,1,REGULAR,foul,personal,[],1629726,,,1610612760,17,10,2021-12-02T01:21:56Z,700000,,,0,,G. Mathews loose ball personal FOUL (1 PF),"[1629726, 1630544]",1610612745.0,HOU,loose ball,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Mann,1630544.0,
72,PT05M12.00S,2021-12-02T01:21:59.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,5.995400788436268,48.28431372549019,1610612760,19,10,2021-12-02T01:22:02Z,720000,9.0,4.0,1,left,L. Dort Layup (7 PTS) (J. Robinson-Earl 2 AST),"[1629652, 1630526]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,0.94,Made,,,,,7.0,J. Robinson-Earl,1630526.0,2.0,,,,,,,,,,,
74,PT04M59.00S,2021-12-02T01:22:11.6Z,1,REGULAR,3pt,Jump Shot,[],1629645,72.09264126149803,15.441176470588236,1610612745,19,13,2021-12-02T01:22:17Z,740000,-173.0,210.0,1,right,K. Porter Jr. 27' 3PT pullup (6 PTS),[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.18,Made,,,,,6.0,,,,,,,,,,,,,,
76,PT04M45.00S,2021-12-02T01:22:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,52.94117647058824,1610612760,21,13,2021-12-02T01:22:29Z,750000,-15.0,6.0,1,left,S. Gilgeous-Alexander driving Layup (7 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.6,Made,,,,,7.0,,,,,,,,,,,,,,
77,PT04M29.00S,2021-12-02T01:22:41.0Z,1,REGULAR,3pt,Jump Shot,[],1629726,95.0886990801577,4.6568627450980395,1610612745,21,16,2021-12-02T01:22:45Z,760000,-227.0,-6.0,1,right,G. Mathews 3PT  (3 PTS) (J. Tate 1 AST),"[1629726, 1630256]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,22.68,Made,,,,,3.0,J. Tate,1630256.0,1.0,,,,,,,,,,,
79,PT04M12.00S,2021-12-02T01:22:58.1Z,1,REGULAR,3pt,Jump Shot,[],1630544,11.908672798948752,3.431372549019608,1610612760,24,16,2021-12-02T01:23:02Z,780000,233.0,59.0,1,left,T. Mann 24' 3PT  (6 PTS) (J. Robinson-Earl 3 AST),"[1630544, 1630526]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,24.03,Made,,,,,6.0,J. Robinson-Earl,1630526.0,3.0,,,,,,,,,,,
81,PT03M56.00S,2021-12-02T01:23:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,94.03745072273325,52.20588235294118,1610612745,24,18,2021-12-02T01:23:19Z,800000,11.0,4.0,1,right,J. Tate Layup (9 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,1.15,Made,,,,,9.0,,,,,,,,,,,,,,
82,PT03M35.00S,2021-12-02T01:23:35.2Z,1,REGULAR,3pt,Jump Shot,[],1630526,33.065045992115635,49.01960784313725,1610612760,24,18,2021-12-02T01:23:40Z,810000,5.0,258.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
83,PT03M32.00S,2021-12-02T01:23:38.2Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,24,18,2021-12-02T01:26:46Z,820000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
84,PT03M25.00S,2021-12-02T01:23:48.1Z,1,REGULAR,turnover,traveling,[],201569,,,1610612745,24,18,2021-12-02T01:23:56Z,830000,,,0,,E. Gordon traveling TURNOVER (2 TO),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,2.0,,,,,203591.0,,,,,
85,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,24,18,2021-12-02T01:24:13Z,840000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,24,18,2021-12-02T01:24:13Z,850000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,out,[],1630256,,,1610612760,24,18,2021-12-02T01:24:13Z,860000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
