actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
17,PT10M26.00S,2021-11-27T01:12:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,7.835085413929041,43.13725490196079,1610612760,2,4,2021-11-27T01:12:20Z,170000,34.0,21.0,1,left,MISS J. Robinson-Earl cutting Layup - blocked,"[1630526, 1629655]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,4.03,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,,
18,PT10M26.00S,2021-11-27T01:12:15.6Z,1,REGULAR,block,,[],1629655,,,1610612760,2,4,2021-11-27T01:12:18Z,180000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
19,PT10M23.00S,2021-11-27T01:12:18.6Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,4,2021-11-27T01:12:20Z,190000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
20,PT10M19.00S,2021-11-27T01:12:22.9Z,1,REGULAR,2pt,Jump Shot,[],203484,75.50919842312747,40.19607843137255,1610612764,2,4,2021-11-27T01:12:29Z,200000,-49.0,178.0,1,right,MISS K. Caldwell-Pope 18' Jump Shot,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,18.43,Missed,,,,,,,,,,,,,,,,,,,
21,PT10M15.00S,2021-11-27T01:12:26.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,4,2021-11-27T01:13:15Z,210000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT10M08.00S,2021-11-27T01:12:32.5Z,1,REGULAR,3pt,Jump Shot,[],1630526,32.670827858081466,48.77450980392157,1610612760,5,4,2021-11-27T01:12:38Z,220000,6.0,255.0,1,left,J. Robinson-Earl 25' 3PT  (3 PTS) (J. Giddey 1 AST),"[1630526, 1630581]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.47,Made,,,,,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,
24,PT09M55.00S,2021-11-27T01:12:45.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,72.48685939553219,18.137254901960784,1610612764,5,4,2021-11-27T01:12:49Z,240000,-159.0,206.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
25,PT09M53.00S,2021-11-27T01:12:47.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,5,4,2021-11-27T01:12:49Z,250000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
26,PT09M46.00S,2021-11-27T01:12:56.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,15.982260183968464,65.19607843137256,1610612760,7,4,2021-11-27T01:13:02Z,260000,-76.0,98.0,1,left,J. Giddey 12' cutting Layup (4 PTS) (S. Gilgeous-Alexander 1 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,12.38,Made,,,,,4.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,
28,PT09M24.00S,2021-11-27T01:13:17.5Z,1,REGULAR,3pt,Jump Shot,[],203078,72.48685939553219,79.90196078431373,1610612764,7,4,2021-11-27T01:13:21Z,280000,150.0,206.0,1,right,MISS B. Beal 25' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2021-11-27T01:13:20.5Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,7,4,2021-11-27T01:13:21Z,290000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
30,PT09M10.00S,2021-11-27T01:13:31.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,29.25427069645204,21.568627450980394,1610612760,7,4,2021-11-27T01:13:36Z,300000,142.0,222.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M06.00S,2021-11-27T01:13:35.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,7,4,2021-11-27T01:13:36Z,310000,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
32,PT08M52.00S,2021-11-27T01:13:49.0Z,1,REGULAR,3pt,Jump Shot,[],203484,96.13994743758212,96.32352941176471,1610612764,7,4,2021-11-27T01:13:53Z,320000,232.0,-16.0,1,right,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.22,Missed,,,,,,,,,,,,,,,,,,,
33,PT08M49.00S,2021-11-27T01:13:52.0Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,7,4,2021-11-27T01:13:53Z,330000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
34,PT08M42.00S,2021-11-27T01:13:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,5.206964520367937,52.20588235294118,1610612760,7,4,2021-11-27T01:14:03Z,340000,-11.0,-4.0,1,left,MISS D. Bazley driving Layup - blocked,"[1629647, 1629655]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.16,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,,
35,PT08M42.00S,2021-11-27T01:13:59.3Z,1,REGULAR,block,,[],1629655,,,1610612760,7,4,2021-11-27T01:14:01Z,350000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT08M39.00S,2021-11-27T01:14:02.3Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,7,4,2021-11-27T01:14:03Z,360000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT08M36.00S,2021-11-27T01:14:04.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203078,91.80354796320631,48.77450980392157,1610612764,7,4,2021-11-27T01:14:12Z,370000,-6.0,25.0,1,right,MISS B. Beal running Layup - blocked,"[203078, 1630526]",1610612764.0,WAS,running,,,Beal,B. Beal,,,,,2.52,Missed,,,,,,,,,Robinson-Earl,1630526.0,,,,,,,,,
38,PT08M36.00S,2021-11-27T01:14:04.8Z,1,REGULAR,block,,[],1630526,,,1610612764,7,4,2021-11-27T01:14:06Z,380000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M34.00S,2021-11-27T01:14:06.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,4,2021-11-27T01:14:12Z,390000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,37.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
40,PT08M28.00S,2021-11-27T01:14:14.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,7.5722733245729295,3.1862745098039214,1610612760,7,4,2021-11-27T01:14:18Z,400000,234.0,19.0,1,left,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,23.48,Missed,,,,,,,,,,,,,,,,,,,
41,PT08M24.00S,2021-11-27T01:14:18.0Z,1,REGULAR,rebound,defensive,[],203915,,,1610612764,7,4,2021-11-27T01:14:18Z,410000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT08M16.00S,2021-11-27T01:14:26.1Z,1,REGULAR,3pt,Jump Shot,[],203078,93.51182654402102,96.81372549019608,1610612764,7,4,2021-11-27T01:14:30Z,420000,234.0,8.0,1,right,MISS B. Beal 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M13.00S,2021-11-27T01:14:29.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,7,4,2021-11-27T01:14:30Z,430000,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,42.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
44,PT08M04.00S,2021-11-27T01:14:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.136005256241788,35.53921568627451,1610612760,9,4,2021-11-27T01:14:44Z,440000,72.0,127.0,1,left,S. Gilgeous-Alexander 14' pullup Jump Shot (2 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.65,Made,,,,,2.0,,,,,,,,,,,,,,
45,PT07M49.00S,2021-11-27T01:14:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,84.83902759526939,62.99019607843137,1610612764,9,6,2021-11-27T01:14:56Z,450000,65.0,90.0,1,right,B. Beal 11' pullup Jump Shot (2 PTS) (S. Dinwiddie 1 AST),"[203078, 203915]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,11.1,Made,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,
47,PT07M34.00S,2021-11-27T01:15:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629647,23.73521681997372,84.31372549019608,1610612760,12,6,2021-11-27T01:15:11Z,470000,-172.0,171.0,1,left,D. Bazley 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1629647, 1628983]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,24.2,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,
49,PT07M14.00S,2021-11-27T01:15:28.6Z,1,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612764,12,6,2021-11-27T01:15:54Z,490000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Beal 2 FT),"[1628983, 203078]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Beal,203078.0,,,,
51,PT07M14.00S,2021-11-27T01:15:55.3Z,1,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,12,7,2021-11-27T01:15:55Z,510000,,,0,,B. Beal Free Throw 1 of 2 (3 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
52,PT07M14.00S,2021-11-27T01:16:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,12,7,2021-11-27T01:16:03Z,520000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M14.00S,2021-11-27T01:19:06.9Z,1,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,12,8,2021-11-27T01:19:06Z,530000,,,0,,B. Beal Free Throw 2 of 2 (4 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
54,PT07M01.00S,2021-11-27T01:19:21.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630581,11.383048620236531,37.00980392156863,1610612760,12,8,2021-11-27T01:19:29Z,540000,65.0,55.0,1,left,MISS J. Giddey 8' Hook - blocked,"[1630581, 1629655]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,8.48,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,,
55,PT07M01.00S,2021-11-27T01:19:21.7Z,1,REGULAR,block,,[],1629655,,,1610612760,12,8,2021-11-27T01:19:24Z,550000,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M01.00S,2021-11-27T01:19:21.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,12,8,2021-11-27T01:19:29Z,560000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,
57,PT07M01.00S,2021-11-27T01:19:25.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,12,8,2021-11-27T01:19:25Z,570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M55.00S,2021-11-27T01:19:39.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629647,23.73521681997372,87.74509803921569,1610612760,12,8,2021-11-27T01:19:43Z,580000,-189.0,171.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M51.00S,2021-11-27T01:19:43.0Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,12,8,2021-11-27T01:19:43Z,590000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
60,PT06M49.00S,2021-11-27T01:19:44.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,93.38042049934296,49.50980392156863,1610612764,12,10,2021-11-27T01:19:53Z,600000,-2.0,10.0,1,right,K. Kuzma running reverse Layup (2 PTS) (B. Beal 1 AST),"[1628398, 203078]",1610612764.0,WAS,running reverse,,,Kuzma,K. Kuzma,,,,,1.0,Made,,,,,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,
62,PT06M39.00S,2021-11-27T01:19:54.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,7.046649145860711,49.01960784313725,1610612760,14,10,2021-11-27T01:19:59Z,620000,5.0,14.0,1,left,S. Gilgeous-Alexander driving DUNK (4 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.45,Made,,,,,4.0,,,,,,,,,,,,,,
63,PT06M17.00S,2021-11-27T01:20:17.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,91.14651773981603,46.07843137254902,1610612764,14,10,2021-11-27T01:20:21Z,630000,-20.0,31.0,1,right,MISS D. Gafford DUNK - blocked,"[1629655, 1628983]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,3.64,Missed,,,,,,,,,Gilgeous-Alexander,1628983.0,,,,,,,,,
64,PT06M17.00S,2021-11-27T01:20:17.2Z,1,REGULAR,block,,[],1628983,,,1610612764,14,10,2021-11-27T01:20:19Z,640000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M14.00S,2021-11-27T01:20:20.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,14,10,2021-11-27T01:20:21Z,650000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
66,PT06M02.00S,2021-11-27T01:20:32.7Z,1,REGULAR,2pt,Jump Shot,[],1629652,21.632720105124836,44.6078431372549,1610612760,16,10,2021-11-27T01:20:38Z,660000,27.0,151.0,1,left,L. Dort 15' pullup Jump Shot (2 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,15.32,Made,,,,,2.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,
68,PT05M39.00S,2021-11-27T01:20:54.0Z,1,REGULAR,3pt,Jump Shot,[],203915,62.76281208935611,22.54901960784314,1610612764,16,10,2021-11-27T01:20:58Z,680000,-137.0,298.0,1,right,MISS S. Dinwiddie 32' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,32.77,Missed,,,,,,,,,,,,,,,,,,,
69,PT05M36.00S,2021-11-27T01:20:57.0Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,16,10,2021-11-27T01:20:58Z,690000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,68.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
70,PT05M27.00S,2021-11-27T01:21:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.389618922470433,40.44117647058824,1610612760,16,10,2021-11-27T01:21:13Z,700000,48.0,8.0,1,left,MISS D. Bazley driving Layup - blocked,"[1629647, 203484]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,4.84,Missed,,,,,,,,,Caldwell-Pope,203484.0,,,,,,,,,
71,PT05M27.00S,2021-11-27T01:21:09.1Z,1,REGULAR,block,,[],203484,,,1610612760,16,10,2021-11-27T01:21:11Z,710000,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M27.00S,2021-11-27T01:21:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,16,10,2021-11-27T01:21:13Z,720000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,
73,PT05M27.00S,2021-11-27T01:21:13.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,16,10,2021-11-27T01:21:13Z,730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,out,[],203484,,,1610612760,16,10,2021-11-27T01:21:22Z,740000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,out,[],1629655,,,1610612760,16,10,2021-11-27T01:21:22Z,750000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,out,[],203915,,,1610612760,16,10,2021-11-27T01:21:22Z,760000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,in,[],203526,,,1610612760,16,10,2021-11-27T01:21:22Z,770000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,in,[],1630166,,,1610612760,16,10,2021-11-27T01:21:22Z,780000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M27.00S,2021-11-27T01:21:13.8Z,1,REGULAR,substitution,in,[],1626149,,,1610612760,16,10,2021-11-27T01:21:22Z,790000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M24.00S,2021-11-27T01:21:34.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630526,19.793035479632064,46.32352941176471,1610612760,18,10,2021-11-27T01:21:40Z,800000,18.0,134.0,1,left,J. Robinson-Earl 13' Jump Shot (5 PTS) (S. Gilgeous-Alexander 4 AST),"[1630526, 1628983]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,13.49,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,
82,PT05M05.00S,2021-11-27T01:21:52.8Z,1,REGULAR,3pt,Jump Shot,[],203078,93.24901445466492,95.83333333333334,1610612764,18,13,2021-11-27T01:21:57Z,820000,229.0,11.0,1,right,B. Beal 3PT  (7 PTS) (K. Kuzma 2 AST),"[203078, 1628398]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,22.95,Made,,,,,7.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,
84,PT04M51.00S,2021-11-27T01:22:06.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,23.603810775295663,87.74509803921569,1610612760,21,13,2021-11-27T01:22:10Z,840000,-189.0,169.0,1,left,L. Dort 25' 3PT  (5 PTS) (S. Gilgeous-Alexander 5 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.36,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,,,,
86,PT04M30.00S,2021-11-27T01:22:28.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,21,13,2021-11-27T01:23:28Z,852500,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M30.00S,2021-11-27T01:22:29.5Z,1,REGULAR,substitution,out,[],1630581,,,1610612764,21,13,2021-11-27T01:22:40Z,855000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
