actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
83,PT05M43.00S,2022-02-17T01:21:53.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629647,21.50131406044678,38.23529411764706,1610612760,12,17,2022-02-17T01:21:58Z,820000,59.0,150.0,1,left,MISS D. Bazley 16' pullup Shot,[1629647],1610612760.0,OKC,pullup,,,Bazley,D. Bazley,,,,,,,16.07,Missed,,,,,,,,,,,,,,,,,
84,PT05M40.00S,2022-02-17T01:21:56.1Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,12,17,2022-02-17T01:21:58Z,830000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,
85,PT05M31.00S,2022-02-17T01:22:05.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,91.5407358738502,56.86274509803921,1610612759,12,19,2022-02-17T01:22:09Z,840000,34.0,27.0,1,right,J. Poeltl DUNK (4 PTS) (D. Murray 2 AST),"[1627751, 1627749]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,4.37,Made,4.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,
87,PT05M15.00S,2022-02-17T01:22:21.7Z,1,REGULAR,2pt,Jump Shot,[],1630544,15.850854139290407,80.14705882352942,1610612760,14,19,2022-02-17T01:22:27Z,860000,-151.0,96.0,1,left,T. Mann 17' step back Jump Shot (4 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,17.89,Made,4.0,,,,,,,,,,,,,,,,
88,PT05M04.00S,2022-02-17T01:22:32.6Z,1,REGULAR,2pt,Jump Shot,[],1627749,87.86136662286465,18.872549019607842,1610612759,14,19,2022-02-17T01:22:54Z,870000,-156.0,62.0,1,right,MISS D. Murray 16' Jump Shot,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,16.73,Missed,,,,,,,,,,,,,,,,,
89,PT05M01.00S,2022-02-17T01:22:35.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,14,19,2022-02-17T01:33:07Z,880000,,,0,,J. Giddey REBOUND (Off:2 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,88.0,3.0,1.0,2.0,,,,,,,,,
90,PT04M58.00S,2022-02-17T01:22:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,9.806176084099869,44.85294117647059,1610612760,14,19,2022-02-17T01:22:59Z,890000,26.0,40.0,1,left,MISS D. Bazley running Layup - blocked,"[1629647, 1627751]",1610612760.0,OKC,running,,,Bazley,D. Bazley,,,,,,,4.73,Missed,,,,,,,,,Poeltl,1627751.0,,,,,,,
91,PT04M58.00S,2022-02-17T01:22:41.2Z,1,REGULAR,block,,[],1627751,,,1610612760,14,19,2022-02-17T01:22:43Z,900000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M58.00S,2022-02-17T01:22:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,14,19,2022-02-17T01:22:59Z,910000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,
93,PT04M58.00S,2022-02-17T01:22:45.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,14,19,2022-02-17T01:22:45Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,14,19,2022-02-17T01:23:11Z,930000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,14,19,2022-02-17T01:23:11Z,940000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,out,[],1629640,,,1610612760,14,19,2022-02-17T01:23:11Z,950000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,out,[],203926,,,1610612760,14,19,2022-02-17T01:23:11Z,960000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,out,[],1627751,,,1610612760,14,19,2022-02-17T01:23:11Z,970000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,14,19,2022-02-17T01:23:11Z,980000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,14,19,2022-02-17T01:23:11Z,990000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,in,[],1630563,,,1610612760,14,19,2022-02-17T01:23:11Z,1000000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,in,[],1628966,,,1610612760,14,19,2022-02-17T01:23:11Z,1010000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M58.00S,2022-02-17T01:22:46.8Z,1,REGULAR,substitution,in,[],1628380,,,1610612760,14,19,2022-02-17T01:23:11Z,1020000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M50.00S,2022-02-17T01:23:22.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630544,13.485545335085414,39.46078431372549,1610612760,16,19,2022-02-17T01:23:31Z,1030000,53.0,74.0,1,left,T. Mann 9' driving floating Jump Shot (6 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,,,9.11,Made,6.0,,,,,,,,,,,,,,,,
108,PT04M50.00S,2022-02-17T01:23:24.4Z,1,REGULAR,foul,personal,['1freethrow'],1628966,,,1610612760,16,19,2022-02-17T01:23:32Z,1040000,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Mann 1 FT),"[1628966, 1630544]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,1628159.0,,,,,,,,,,,,,,1.0,0.0,Mann,1630544.0,,,
110,PT04M50.00S,2022-02-17T01:23:41.5Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1630544,,,1610612760,16,19,2022-02-17T01:23:44Z,1060000,,,0,,MISS T. Mann Free Throw 1 of 1,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,
111,PT04M48.00S,2022-02-17T01:23:43.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,16,19,2022-02-17T01:23:44Z,1070000,,,0,,Z. Collins REBOUND (Off:0 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,
112,PT04M37.00S,2022-02-17T01:23:53.5Z,1,REGULAR,3pt,Jump Shot,[],1629022,68.9388961892247,76.7156862745098,1610612759,16,22,2022-02-17T01:23:57Z,1080000,134.0,239.0,1,right,L. Walker IV 27' 3PT  (5 PTS) (K. Bates-Diop 1 AST),"[1629022, 1628966]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,27.42,Made,5.0,K. Bates-Diop,1628966.0,1.0,,,,,,,,,,,,,
114,PT04M19.00S,2022-02-17T01:24:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630197,35.8245729303548,38.72549019607843,1610612760,16,22,2022-02-17T01:24:17Z,1100000,56.0,284.0,1,left,MISS A. Pokusevski 28' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,28.98,Missed,,,,,,,,,,,,,,,,,
115,PT04M15.00S,2022-02-17T01:24:14.9Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,16,22,2022-02-17T01:24:17Z,1110000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,,
116,PT04M10.00S,2022-02-17T01:24:23.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,90.75229960578186,54.65686274509803,1610612759,16,22,2022-02-17T01:24:30Z,1120000,23.0,34.0,1,right,MISS J. Primo Layup,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,4.15,Missed,,,,,,,,,,,,,,,,,
117,PT04M10.00S,2022-02-17T01:24:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,16,22,2022-02-17T01:24:35Z,1130000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,
118,PT04M09.00S,2022-02-17T01:24:37.7Z,1,REGULAR,turnover,offensive goaltending,[],1628380,,,1610612759,16,22,2022-02-17T01:24:52Z,1140000,,,0,,Z. Collins offensive goaltending TURNOVER (1 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,1628159.0,1.0,,,,,,,,,,,,,,,,,,,
119,PT03M58.00S,2022-02-17T01:24:48.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,8.623521681997373,47.05882352941176,1610612760,18,22,2022-02-17T01:24:57Z,1150000,15.0,29.0,1,left,T. Mann driving Layup (8 PTS) (D. Bazley 1 AST),"[1630544, 1629647]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,3.22,Made,8.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,
121,PT03M47.00S,2022-02-17T01:24:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.67214191852825,58.82352941176471,1610612759,18,24,2022-02-17T01:25:05Z,1170000,44.0,26.0,1,right,D. Murray driving Layup (4 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,,,5.11,Made,4.0,,,,,,,,,,,,,,,,
122,PT03M47.00S,2022-02-17T01:25:05.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,18,24,2022-02-17T01:25:05Z,1180000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M47.00S,2022-02-17T01:27:26.4Z,1,REGULAR,substitution,out,[],1627749,,,1610612760,18,24,2022-02-17T01:27:42Z,1190000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M47.00S,2022-02-17T01:27:26.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612760,18,24,2022-02-17T01:27:42Z,1200000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M30.00S,2022-02-17T01:28:15.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,12.040078843626807,38.72549019607843,1610612760,18,24,2022-02-17T01:28:20Z,1210000,56.0,61.0,1,left,MISS D. Bazley 8' driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,8.29,Missed,,,,,,,,,,,,,,,,,
127,PT03M29.00S,2022-02-17T01:28:16.8Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,18,24,2022-02-17T01:28:20Z,1220000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,,
128,PT03M14.00S,2022-02-17T01:28:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,89.17542706964521,41.17647058823529,1610612759,18,26,2022-02-17T01:28:38Z,1230000,-44.0,49.0,1,right,D. Vassell 6' driving Layup (2 PTS) (Z. Collins 1 AST),"[1630170, 1628380]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,,,6.61,Made,2.0,Z. Collins,1628380.0,1.0,,,,,,,,,,,,,
130,PT02M59.00S,2022-02-17T01:28:48.3Z,1,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612760,18,26,2022-02-17T01:28:53Z,1250000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Mann 2 FT),"[1629022, 1630544]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,200833.0,,,,,,,,,,,,,,1.0,0.0,Mann,1630544.0,,,
132,PT02M59.00S,2022-02-17T01:29:09.3Z,1,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,18,26,2022-02-17T01:29:09Z,1270000,,,0,,MISS T. Mann Free Throw 1 of 2,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Missed,,,,,,,,,,,,,,,,,
133,PT02M59.00S,2022-02-17T01:29:09.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,18,26,2022-02-17T01:29:09Z,1280000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,
134,PT02M59.00S,2022-02-17T01:29:10.0Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,18,26,2022-02-17T01:29:21Z,1290000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M59.00S,2022-02-17T01:29:10.0Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,18,26,2022-02-17T01:29:21Z,1300000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M59.00S,2022-02-17T01:29:10.0Z,1,REGULAR,substitution,in,[],1630249,,,1610612760,18,26,2022-02-17T01:29:21Z,1310000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M59.00S,2022-02-17T01:29:10.0Z,1,REGULAR,substitution,in,[],1629676,,,1610612760,18,26,2022-02-17T01:29:21Z,1320000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M59.00S,2022-02-17T01:29:27.9Z,1,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,19,26,2022-02-17T01:29:27Z,1330000,,,0,,T. Mann Free Throw 2 of 2 (9 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
139,PT02M47.00S,2022-02-17T01:29:44.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,19,26,2022-02-17T01:29:44Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M47.00S,2022-02-17T01:29:47.1Z,1,REGULAR,substitution,out,[],1630544,,,1610612759,19,26,2022-02-17T01:29:50Z,1350000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M47.00S,2022-02-17T01:29:47.1Z,1,REGULAR,substitution,in,[],1630322,,,1610612759,19,26,2022-02-17T01:29:50Z,1360000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M44.00S,2022-02-17T01:29:58.6Z,1,REGULAR,2pt,Jump Shot,[],1629022,91.80354796320631,14.705882352941178,1610612759,19,28,2022-02-17T01:30:02Z,1370000,-176.0,25.0,1,right,L. Walker IV 17' Jump Shot (7 PTS) (J. Primo 1 AST),"[1629022, 1630563]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,17.82,Made,7.0,J. Primo,1630563.0,1.0,,,,,,,,,,,,,
144,PT02M30.00S,2022-02-17T01:30:12.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,13.354139290407357,46.07843137254902,1610612760,19,28,2022-02-17T01:30:16Z,1390000,20.0,73.0,1,left,MISS I. Roby 7' cutting Layup,[1629676],1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,,,7.56,Missed,,,,,,,,,,,,,,,,,
145,PT02M28.00S,2022-02-17T01:30:14.4Z,1,REGULAR,rebound,defensive,[],1630563,,,1610612759,19,28,2022-02-17T01:30:16Z,1400000,,,0,,J. Primo REBOUND (Off:0 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,
146,PT02M21.00S,2022-02-17T01:30:21.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,71.17279894875165,14.950980392156863,1610612759,19,28,2022-02-17T01:30:31Z,1410000,-175.0,218.0,1,right,MISS L. Walker IV 28' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,28.01,Missed,,,,,,,,,,,,,,,,,
147,PT02M18.00S,2022-02-17T01:30:27.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,19,28,2022-02-17T01:30:27Z,1420000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,146.0,,,,,,,,,,,,
148,PT02M18.00S,2022-02-17T01:30:29.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,19,28,2022-02-17T01:30:29Z,1430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M14.00S,2022-02-17T01:30:49.3Z,1,REGULAR,foul,personal,[],1630249,,,1610612759,19,28,2022-02-17T01:30:56Z,1440000,,,0,,V. Krejci personal FOUL (1 PF),"[1630249, 1630563]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,200833.0,,,,,,,,,,,,,,1.0,0.0,Primo,1630563.0,,,
151,PT02M09.00S,2022-02-17T01:31:13.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629022,78.53153745072274,35.049019607843135,1610612759,19,28,2022-02-17T01:31:21Z,1460000,-75.0,149.0,1,right,MISS L. Walker IV 16' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,16.7,Missed,,,,,,,,,,,,,,,,,
152,PT02M04.00S,2022-02-17T01:31:18.3Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612760,19,28,2022-02-17T01:31:21Z,1470000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,
153,PT02M00.00S,2022-02-17T01:31:21.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,26.363337713534822,87.00980392156863,1610612760,22,28,2022-02-17T01:31:36Z,1480000,-185.0,195.0,1,left,L. Waters III 26' 3PT  (3 PTS) (T. Maledon 1 AST),"[1630322, 1630177]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,26.9,Made,3.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,
155,PT01M58.00S,2022-02-17T01:31:29.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,28,2022-02-17T01:31:30Z,1500000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M35.00S,2022-02-17T01:33:23.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630197,,,1610612759,22,28,2022-02-17T01:33:28Z,1510000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1630197, 1629022]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,200833.0,,,,,,,,,,,,,,1.0,0.0,Walker IV,1629022.0,,,
158,PT01M35.00S,2022-02-17T01:33:47.4Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,22,28,2022-02-17T01:33:47Z,1530000,,,0,,MISS L. Walker IV Free Throw 1 of 2,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,
159,PT01M35.00S,2022-02-17T01:33:47.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,22,28,2022-02-17T01:33:47Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,
160,PT01M35.00S,2022-02-17T01:33:59.8Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,22,29,2022-02-17T01:33:59Z,1550000,,,0,,L. Walker IV Free Throw 2 of 2 (8 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
161,PT01M22.00S,2022-02-17T01:34:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,12.828515111695138,51.470588235294116,1610612760,22,29,2022-02-17T01:34:17Z,1560000,-7.0,68.0,1,left,MISS T. Maledon 6' cutting Layup,[1630177],1610612760.0,OKC,cutting,,,Maledon,T. Maledon,,,,,,,6.85,Missed,,,,,,,,,,,,,,,,,
162,PT01M21.00S,2022-02-17T01:34:13.9Z,1,REGULAR,rebound,defensive,[],1630563,,,1610612759,22,29,2022-02-17T01:34:17Z,1570000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,
163,PT01M13.00S,2022-02-17T01:34:22.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,89.96386333771353,95.83333333333334,1610612759,22,32,2022-02-17T01:34:26Z,1580000,229.0,42.0,1,right,D. Vassell 3PT  (5 PTS) (J. Primo 2 AST),"[1630170, 1630563]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,23.3,Made,5.0,J. Primo,1630563.0,2.0,,,,,,,,,,,,,
165,PT01M01.00S,2022-02-17T01:34:34.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,13.87976346911958,58.08823529411765,1610612760,24,32,2022-02-17T01:34:39Z,1600000,-40.0,78.0,1,left,T. Maledon 8' floating Jump Shot (2 PTS),[1630177],1610612760.0,OKC,floating,,,Maledon,T. Maledon,,,,,,,8.78,Made,2.0,,,,,,,,,,,,,,,,
166,PT00M46.30S,2022-02-17T01:34:50.0Z,1,REGULAR,turnover,bad pass,[],1628380,,,1610612759,24,32,2022-02-17T01:34:54Z,1610000,,,0,,Z. Collins bad pass TURNOVER (2 TO),"[1628380, 1630177]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,2.0,,,,,,,,,,,,,,,,,Maledon,1630177.0,
167,PT00M46.30S,2022-02-17T01:34:50.0Z,1,REGULAR,steal,,[],1630177,,,1610612760,24,32,2022-02-17T01:34:51Z,1620000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M42.40S,2022-02-17T01:34:54.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630322,10.726018396846255,51.9607843137255,1610612760,26,32,2022-02-17T01:35:02Z,1630000,-10.0,48.0,1,left,L. Waters III running DUNK (5 PTS) (T. Maledon 2 AST),"[1630322, 1630177]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,,,4.93,Made,5.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,
199,PT00M33.60S,2022-02-17T01:35:10.0Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,26,32,2022-02-17T02:14:17Z,1655000,,,0,,D. Vassell step out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,step,,,Vassell,D. Vassell,,,,,2715.0,1.0,,,,,,,,,,,,,,,,,,,
172,PT00M18.30S,2022-02-17T01:35:25.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630177,23.866622864651774,64.2156862745098,1610612760,26,32,2022-02-17T01:39:50Z,1670000,-71.0,172.0,1,left,MISS T. Maledon 18' pullup Shot,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,,,18.59,Missed,,,,,,,,,,,,,,,,,
173,PT00M15.20S,2022-02-17T01:35:28.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,26,32,2022-02-17T01:35:28Z,1680000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,
174,PT00M07.80S,2022-02-17T01:35:38.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612759,26,32,2022-02-17T01:35:50Z,1690000,,,0,,L. Waters III shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1630322, 1629022]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,2715.0,,,,,,,,,,,,,,1.0,0.0,Walker IV,1629022.0,,,
176,PT00M07.80S,2022-02-17T01:36:06.6Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,26,33,2022-02-17T01:36:06Z,1710000,,,0,,L. Walker IV Free Throw 1 of 2 (9 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
177,PT00M07.80S,2022-02-17T01:36:07.5Z,1,REGULAR,substitution,out,[],1629676,,,1610612759,26,33,2022-02-17T01:36:21Z,1720000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
