actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
85,PT04M33.00S,2021-11-25T01:22:47.4Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,14,12,2021-11-25T01:22:51Z,850000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1626220]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,,,,,
86,PT04M33.00S,2021-11-25T01:22:47.4Z,1,REGULAR,steal,,[],1626220,,,1610612762,14,12,2021-11-25T01:22:49Z,860000,,,0,,R. O'Neale STEAL (3 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M25.00S,2021-11-25T01:22:54.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626220,4.5499342969776615,47.05882352941176,1610612762,14,12,2021-11-25T01:22:58Z,870000,15.0,-10.0,1,left,MISS R. O'Neale driving Layup,[1626220],1610612762.0,UTA,driving,,,O'Neale,R. O'Neale,,,,,1.76,Missed,,,,,,,,,,,,,,,,,,,
88,PT04M22.00S,2021-11-25T01:22:57.8Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,14,12,2021-11-25T01:22:58Z,880000,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,87.0,3.0,3.0,0.0,,,,,,,,,,,
89,PT04M17.00S,2021-11-25T01:23:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.77463863337714,49.01960784313725,1610612760,16,12,2021-11-25T01:23:10Z,890000,-5.0,6.0,1,right,J. Robinson-Earl cutting Layup (2 PTS) (J. Giddey 3 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,0.77,Made,2.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,,
91,PT03M59.00S,2021-11-25T01:23:19.7Z,1,REGULAR,3pt,Jump Shot,[],204060,12.959921156373195,3.6764705882352944,1610612762,16,12,2021-11-25T01:23:25Z,910000,232.0,69.0,1,left,MISS J. Ingles 24' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M59.00S,2021-11-25T01:23:19.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,16,12,2021-11-25T01:23:25Z,920000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,
93,PT03M59.00S,2021-11-25T01:23:24.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,16,12,2021-11-25T01:23:24Z,930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,16,12,2021-11-25T01:23:37Z,940000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,out,[],1626220,,,1610612760,16,12,2021-11-25T01:23:37Z,950000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,out,[],202711,,,1610612760,16,12,2021-11-25T01:23:37Z,960000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,16,12,2021-11-25T01:23:37Z,970000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,in,[],203903,,,1610612760,16,12,2021-11-25T01:23:37Z,980000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2021-11-25T01:23:25.2Z,1,REGULAR,substitution,in,[],200752,,,1610612760,16,12,2021-11-25T01:23:37Z,990000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M51.00S,2021-11-25T01:23:50.6Z,1,REGULAR,violation,kicked ball,[],204060,,,1610612760,16,12,2021-11-25T01:23:56Z,1000000,,,0,,J. Ingles kicked ball VIOLATION,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,201245.0,,,,,
101,PT03M43.00S,2021-11-25T01:24:10.3Z,1,REGULAR,3pt,Jump Shot,[],1629652,65.78515111695138,60.5392156862745,1610612760,16,12,2021-11-25T01:24:14Z,1010000,53.0,269.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2021-11-25T01:24:14.3Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,16,12,2021-11-25T01:24:14Z,1020000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,,,
103,PT03M27.00S,2021-11-25T01:24:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202355,8.754927726675426,38.72549019607843,1610612762,16,12,2021-11-25T01:24:30Z,1030000,56.0,30.0,1,left,MISS H. Whiteside 6' Layup - blocked,"[202355, 1629647]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,6.38,Missed,,,,,,,,,Bazley,1629647.0,,,,,,,,,
104,PT03M27.00S,2021-11-25T01:24:25.8Z,1,REGULAR,block,,[],1629647,,,1610612762,16,12,2021-11-25T01:24:28Z,1040000,,,0,,D. Bazley BLOCK (2 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M26.00S,2021-11-25T01:24:26.8Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,16,12,2021-11-25T01:24:30Z,1050000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,
106,PT03M26.00S,2021-11-25T01:24:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,5.075558475689881,46.568627450980394,1610612762,16,14,2021-11-25T01:24:35Z,1060000,17.0,-5.0,1,left,H. Whiteside putback Layup (2 PTS),[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,1.79,Made,2.0,,,,,,,,,,,,,,,,,,
107,PT03M26.00S,2021-11-25T01:24:35.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,16,14,2021-11-25T01:24:35Z,1070000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M26.00S,2021-11-25T01:24:49.7Z,1,REGULAR,foul,technical,['1freethrow'],202355,,,1610612760,16,14,2021-11-25T01:25:15Z,1080000,,,0,,H. Whiteside technical FOUL (1 Tech),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,1.0,,,
109,PT03M26.00S,2021-11-25T01:25:16.6Z,1,REGULAR,foul,technical,['1freethrow'],202355,,,1610612760,16,14,2021-11-25T01:27:26Z,1090000,,,0,,H. Whiteside technical FOUL (2 Tech),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1830.0,1.0,2.0,,,
110,PT03M26.00S,2021-11-25T01:26:41.6Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,16,14,2021-11-25T01:27:17Z,1100000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M26.00S,2021-11-25T01:26:41.6Z,1,REGULAR,substitution,out,[],202355,,,1610612760,16,14,2021-11-25T01:27:17Z,1110000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M26.00S,2021-11-25T01:26:41.6Z,1,REGULAR,substitution,in,[],202324,,,1610612760,16,14,2021-11-25T01:27:17Z,1120000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M26.00S,2021-11-25T01:26:41.6Z,1,REGULAR,substitution,in,[],203497,,,1610612760,16,14,2021-11-25T01:27:17Z,1130000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M26.00S,2021-11-25T01:27:09.5Z,1,REGULAR,ejection,other,[],202355,,,1610612760,16,14,2021-11-25T01:28:05Z,1135000,,,0,,Ejection H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1830.0,,,,,
114,PT03M26.00S,2021-11-25T01:27:37.5Z,1,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,17,14,2021-11-25T01:27:37Z,1140000,,,0,,L. Dort technical Free Throw 1 of 1 (8 PTS),[1629652],1610612760.0,OKC,technical,,,Dort,L. Dort,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
115,PT03M26.00S,2021-11-25T01:27:56.7Z,1,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,17,14,2021-11-25T01:28:01Z,1150000,,,0,,MISS L. Dort technical Free Throw 1 of 1,[1629652],1610612760.0,OKC,technical,,,Dort,L. Dort,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M26.00S,2021-11-25T01:27:56.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,17,14,2021-11-25T01:28:01Z,1160000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,115.0,,,,,,,,,,,,,,
118,PT03M10.00S,2021-11-25T01:28:23.0Z,1,REGULAR,3pt,Jump Shot,[],1629647,70.90998685939553,21.813725490196077,1610612760,17,14,2021-11-25T01:28:27Z,1170000,-141.0,221.0,1,right,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
119,PT03M06.00S,2021-11-25T01:28:27.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,17,14,2021-11-25T01:28:27Z,1180000,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,118.0,4.0,4.0,0.0,,,,,,,,,,,
120,PT02M59.00S,2021-11-25T01:28:36.1Z,1,REGULAR,foul,personal,[],1629652,,,1610612762,17,14,2021-11-25T01:28:44Z,1190000,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1628378]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Mitchell,1628378.0,
122,PT02M59.00S,2021-11-25T01:28:49.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612762,17,14,2021-11-25T01:28:58Z,1210000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M59.00S,2021-11-25T01:28:49.2Z,1,REGULAR,substitution,out,[],1629647,,,1610612762,17,14,2021-11-25T01:28:58Z,1220000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M59.00S,2021-11-25T01:28:49.2Z,1,REGULAR,substitution,in,[],1630197,,,1610612762,17,14,2021-11-25T01:28:58Z,1230000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M59.00S,2021-11-25T01:28:49.2Z,1,REGULAR,substitution,in,[],1629026,,,1610612762,17,14,2021-11-25T01:28:58Z,1240000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M54.00S,2021-11-25T01:29:10.5Z,1,REGULAR,turnover,lost ball,[],204060,,,1610612762,17,14,2021-11-25T01:29:13Z,1250000,,,0,,J. Ingles lost ball TURNOVER (1 TO),"[204060, 1629026]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,1.0,Williams,1629026.0,,,,,,
127,PT02M54.00S,2021-11-25T01:29:10.5Z,1,REGULAR,steal,,[],1629026,,,1610612760,17,14,2021-11-25T01:29:12Z,1260000,,,0,,K. Williams STEAL (1 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M42.00S,2021-11-25T01:29:22.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202324,92.59198423127464,95.58823529411765,1610612760,17,14,2021-11-25T01:29:27Z,1270000,228.0,17.0,1,right,MISS D. Favors 3PT,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,,
129,PT02M38.00S,2021-11-25T01:29:26.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,17,14,2021-11-25T01:29:27Z,1280000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,
130,PT02M29.00S,2021-11-25T01:29:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,5.075558475689881,62.5,1610612762,17,14,2021-11-25T01:29:42Z,1290000,-62.0,-5.0,1,left,MISS R. Gay 6' fadeaway Shot,[200752],1610612762.0,UTA,fadeaway,,,Gay,R. Gay,,,,,6.27,Missed,,,,,,,,,,,,,,,,,,,
131,PT02M25.00S,2021-11-25T01:29:39.4Z,1,REGULAR,rebound,defensive,[],1629026,,,1610612760,17,14,2021-11-25T01:29:42Z,1300000,,,0,,K. Williams REBOUND (Off:0 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,
132,PT02M20.00S,2021-11-25T01:29:48.7Z,1,REGULAR,foul,personal,[],200752,,,1610612760,17,14,2021-11-25T01:29:57Z,1310000,,,0,,R. Gay personal FOUL (1 PF),"[200752, 1630197]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Pokusevski,1630197.0,
134,PT02M20.00S,2021-11-25T01:29:54.2Z,1,REGULAR,substitution,out,[],1628378,,,1610612760,17,14,2021-11-25T01:30:05Z,1330000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2021-11-25T01:29:54.2Z,1,REGULAR,substitution,in,[],201144,,,1610612760,17,14,2021-11-25T01:30:05Z,1340000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M12.00S,2021-11-25T01:30:18.1Z,1,REGULAR,2pt,Jump Shot,[],202324,76.82325886990802,39.21568627450981,1610612760,17,14,2021-11-25T01:30:22Z,1350000,-54.0,165.0,1,right,MISS D. Favors 17' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,17.4,Missed,,,,,,,,,,,,,,,,,,,
137,PT02M10.00S,2021-11-25T01:30:20.1Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,17,14,2021-11-25T01:30:22Z,1360000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,136.0,2.0,2.0,0.0,,,,,,,,,,,
138,PT01M58.00S,2021-11-25T01:30:31.5Z,1,REGULAR,2pt,Jump Shot,[],200752,25.443495400788436,55.14705882352941,1610612762,17,16,2021-11-25T01:30:35Z,1370000,-26.0,187.0,1,left,R. Gay 18' pullup Jump Shot (2 PTS),[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,18.85,Made,2.0,,,,,,,,,,,,,,,,,,
139,PT01M45.00S,2021-11-25T01:30:45.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,92.59198423127464,51.71568627450981,1610612760,19,16,2021-11-25T01:30:55Z,1380000,9.0,17.0,1,right,K. Williams driving finger roll Layup (2 PTS),[1629026],1610612760.0,OKC,driving finger roll,,,Williams,K. Williams,,,,,1.91,Made,2.0,,,,,,,,,,,,,,,,,,
140,PT01M33.00S,2021-11-25T01:30:56.7Z,1,REGULAR,3pt,Jump Shot,[],203903,22.28975032851511,92.15686274509804,1610612762,19,16,2021-11-25T01:31:00Z,1390000,-211.0,157.0,1,left,MISS J. Clarkson 26' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
141,PT01M31.00S,2021-11-25T01:30:58.7Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612760,19,16,2021-11-25T01:31:00Z,1400000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT01M30.00S,2021-11-25T01:31:02.5Z,1,REGULAR,foul,personal,['2freethrow'],201144,,,1610612760,19,16,2021-11-25T01:31:14Z,1410000,,,0,,M. Conley shooting personal FOUL (1 PF) (Maledon 2 FT),"[201144, 1630177]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Maledon,1630177.0,
144,PT01M30.00S,2021-11-25T01:31:27.9Z,1,REGULAR,freethrow,1 of 2,[],1630177,,,1610612760,20,16,2021-11-25T01:31:27Z,1430000,,,0,,T. Maledon Free Throw 1 of 2 (1 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
145,PT01M30.00S,2021-11-25T01:31:28.9Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,20,16,2021-11-25T01:31:31Z,1440000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M30.00S,2021-11-25T01:31:28.9Z,1,REGULAR,substitution,in,[],1629660,,,1610612760,20,16,2021-11-25T01:31:31Z,1450000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M30.00S,2021-11-25T01:31:49.6Z,1,REGULAR,freethrow,2 of 2,[],1630177,,,1610612760,21,16,2021-11-25T01:31:49Z,1460000,,,0,,T. Maledon Free Throw 2 of 2 (2 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
148,PT01M15.00S,2021-11-25T01:32:05.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200752,6.521024967148489,48.03921568627451,1610612762,21,18,2021-11-25T01:32:09Z,1470000,10.0,9.0,1,left,R. Gay Layup (4 PTS) (M. Conley 2 AST),"[200752, 201144]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,1.32,Made,4.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,,
150,PT01M06.00S,2021-11-25T01:32:17.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612760,21,18,2021-11-25T01:32:33Z,1490000,,,0,,R. Gay shooting personal FOUL (2 PF) (Favors 2 FT),"[200752, 202324]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Favors,202324.0,
152,PT01M06.00S,2021-11-25T01:32:48.9Z,1,REGULAR,freethrow,1 of 2,[],202324,,,1610612760,21,18,2021-11-25T01:32:48Z,1510000,,,0,,MISS D. Favors Free Throw 1 of 2,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT01M06.00S,2021-11-25T01:32:48.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,21,18,2021-11-25T01:32:48Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,,
154,PT01M06.00S,2021-11-25T01:33:11.5Z,1,REGULAR,freethrow,2 of 2,[],202324,,,1610612760,22,18,2021-11-25T01:33:11Z,1530000,,,0,,D. Favors Free Throw 2 of 2 (1 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
155,PT00M50.90S,2021-11-25T01:33:28.0Z,1,REGULAR,3pt,Jump Shot,[],201144,32.013797634691194,43.13725490196079,1610612762,22,18,2021-11-25T01:33:33Z,1540000,34.0,248.0,1,left,MISS M. Conley 25' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,,
156,PT00M45.80S,2021-11-25T01:33:33.1Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,22,18,2021-11-25T01:33:33Z,1550000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,
157,PT00M32.90S,2021-11-25T01:33:45.9Z,1,REGULAR,3pt,Jump Shot,[],1629660,96.27135348226018,3.431372549019608,1610612760,25,18,2021-11-25T01:33:50Z,1560000,-233.0,-17.0,1,right,T. Jerome 3PT  (3 PTS),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,23.35,Made,3.0,,,,,,,,,,,,,,,,,,
158,PT00M19.70S,2021-11-25T01:34:05.2Z,1,REGULAR,3pt,Jump Shot,[],203903,4.681340341655716,95.58823529411765,1610612762,25,21,2021-11-25T01:34:09Z,1570000,-228.0,-8.0,1,left,J. Clarkson 3PT  (3 PTS) (M. Conley 3 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.81,Made,3.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,,
160,PT00M02.80S,2021-11-25T01:34:26.6Z,1,REGULAR,2pt,Jump Shot,[],1629660,78.79434954007884,63.48039215686274,1610612760,25,21,2021-11-25T01:34:31Z,1590000,67.0,147.0,1,right,MISS T. Jerome 16' pullup Shot,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,16.15,Missed,,,,,,,,,,,,,,,,,,,
161,PT00M02.80S,2021-11-25T01:34:26.6Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,25,21,2021-11-25T01:34:31Z,1600000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,
162,PT00M00.00S,2021-11-25T01:34:38.3Z,1,REGULAR,period,end,[],0,,,1610612762,25,21,2021-11-25T01:34:38Z,1610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-25T01:37:11.8Z,2,REGULAR,period,start,[],0,,,1610612760,25,21,2021-11-25T01:37:11Z,1620000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M36.00S,2021-11-25T01:37:35.0Z,2,REGULAR,2pt,Jump Shot,[],1630197,78.40013140604468,56.61764705882353,1610612760,27,21,2021-11-25T01:37:39Z,1630000,33.0,151.0,1,right,A. Pokusevski 15' pullup Jump Shot (2 PTS),[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,15.41,Made,2.0,,,,,,,,,,,,,,,,,,
195,PT11M21.00S,2021-11-25T01:37:44.7Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612762,27,21,2021-11-25T01:46:02Z,1650000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 202324]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,1.0,Favors,202324.0,,,,,,
196,PT11M21.00S,2021-11-25T01:37:44.7Z,2,REGULAR,steal,,[],202324,,,1610612760,27,21,2021-11-25T01:42:44Z,1660000,,,0,,D. Favors STEAL (1 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M16.00S,2021-11-25T01:37:54.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",1629026,94.30026281208936,51.9607843137255,1610612760,29,21,2021-11-25T01:42:44Z,1670000,10.0,1.0,1,right,K. Williams running Layup (4 PTS),[1629026],1610612760.0,OKC,running,,,Williams,K. Williams,,,,,0.99,Made,4.0,,,,,,,,,,,,,,,,,,
169,PT10M59.00S,2021-11-25T01:38:11.3Z,2,REGULAR,2pt,Jump Shot,[],200752,20.97568988173456,37.254901960784316,1610612762,29,21,2021-11-25T01:38:15Z,1680000,64.0,145.0,1,left,MISS R. Gay 15' pullup Shot,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,15.81,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M56.00S,2021-11-25T01:38:14.3Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,29,21,2021-11-25T01:38:15Z,1690000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,
171,PT10M45.00S,2021-11-25T01:38:28.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,29,21,2021-11-25T01:38:28Z,1700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
