actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
85,PT04M56.00S,2021-11-18T01:23:42.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,17,15,2021-11-18T01:23:48Z,830000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,
86,PT04M56.00S,2021-11-18T01:23:47.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,17,15,2021-11-18T01:23:47Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M56.00S,2021-11-18T01:23:50.1Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,17,15,2021-11-18T01:23:56Z,850000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M56.00S,2021-11-18T01:23:50.1Z,1,REGULAR,substitution,out,[],1630256,,,1610612760,17,15,2021-11-18T01:23:56Z,860000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M56.00S,2021-11-18T01:23:50.1Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,17,15,2021-11-18T01:23:56Z,870000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2021-11-18T01:23:50.1Z,1,REGULAR,substitution,in,[],1628464,,,1610612760,17,15,2021-11-18T01:23:56Z,880000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M48.00S,2021-11-18T01:24:16.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,4.944152431011826,39.950980392156865,1610612760,17,15,2021-11-18T01:24:24Z,890000,50.0,-6.0,1,left,MISS D. Bazley driving finger roll Layup,[1629647],1610612760.0,OKC,driving finger roll,,,Bazley,D. Bazley,,,,,,,,5.06,Missed,,,,,,,,,,,,,,,,
93,PT04M45.00S,2021-11-18T01:24:19.0Z,1,REGULAR,rebound,defensive,[],1626174,,,1610612745,17,15,2021-11-18T01:24:24Z,900000,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,92.0,4.0,4.0,0.0,,,,,,,,
94,PT04M24.00S,2021-11-18T01:24:39.8Z,1,REGULAR,turnover,lost ball,[],1627863,,,1610612745,17,15,2021-11-18T01:24:42Z,910000,,,0,,D. House Jr. lost ball TURNOVER (1 TO),"[1627863, 1630526]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,1.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,,,
95,PT04M24.00S,2021-11-18T01:24:39.8Z,1,REGULAR,steal,,[],1630526,,,1610612760,17,15,2021-11-18T01:24:41Z,920000,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT04M20.00S,2021-11-18T01:24:46.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,9.85545335085414,40.709252450980394,1610612760,17,15,2021-11-18T01:36:13Z,935000,46.0,40.0,1,left,MISS D. Bazley 6' Layup - blocked,"[1629647, 201569]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,6.14,Missed,,,,,,,,,,,,,,Gordon,201569.0,
159,PT04M20.00S,2021-11-18T01:24:46.0Z,1,REGULAR,block,,[],201569,,,1610612760,17,15,2021-11-18T01:36:13Z,942500,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT04M20.00S,2021-11-18T01:24:46.0Z,1,REGULAR,rebound,defensive,[],201569,,,1610612745,17,15,2021-11-18T01:36:13Z,946250,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,
98,PT04M11.00S,2021-11-18T01:24:52.3Z,1,REGULAR,turnover,bad pass,[],1627863,,,1610612745,17,15,2021-11-18T01:24:56Z,950000,,,0,,D. House Jr. bad pass TURNOVER (2 TO),"[1627863, 1630544]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,2.0,Mann,1630544.0,,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2021-11-18T01:24:52.3Z,1,REGULAR,steal,,[],1630544,,,1610612760,17,15,2021-11-18T01:24:54Z,960000,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M01.00S,2021-11-18T01:25:01.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,28.86005256241787,75.0,1610612760,17,15,2021-11-18T01:25:07Z,970000,-125.0,219.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,25.2,Missed,,,,,,,,,,,,,,,,
101,PT03M59.00S,2021-11-18T01:25:03.9Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,17,15,2021-11-18T01:25:07Z,980000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,100.0,2.0,2.0,0.0,,,,,,,,
102,PT03M53.00S,2021-11-18T01:25:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.24901445466492,51.225490196078425,1610612745,17,17,2021-11-18T01:25:15Z,990000,6.0,11.0,1,right,J. Green running Layup (8 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,,,,1.26,Made,8.0,,,,,,,,,,,,,,,
103,PT03M47.00S,2021-11-18T01:25:20.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,17,2021-11-18T01:25:20Z,1000000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,17,17,2021-11-18T01:27:53Z,1010000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,out,[],1630526,,,1610612760,17,17,2021-11-18T01:27:53Z,1020000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,out,[],1627863,,,1610612760,17,17,2021-11-18T01:27:53Z,1030000,,,0,,SUB out: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,in,[],202324,,,1610612760,17,17,2021-11-18T01:27:53Z,1040000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,17,17,2021-11-18T01:27:53Z,1050000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M47.00S,2021-11-18T01:27:23.8Z,1,REGULAR,substitution,in,[],1629726,,,1610612760,17,17,2021-11-18T01:27:53Z,1060000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M34.00S,2021-11-18T01:28:26.7Z,1,REGULAR,3pt,Jump Shot,[],1630197,27.151773981603156,18.38235294117647,1610612760,17,17,2021-11-18T01:28:31Z,1070000,158.0,203.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,,
111,PT03M31.00S,2021-11-18T01:28:29.7Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,17,17,2021-11-18T01:28:31Z,1080000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,110.0,3.0,3.0,0.0,,,,,,,,
112,PT03M11.00S,2021-11-18T01:28:52.8Z,1,REGULAR,foul,offensive,[],1628464,,,1610612745,17,17,2021-11-18T01:29:04Z,1090000,,,0,,D. Theis offensive FOUL (1 PF),"[1628464, 202324]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Favors,202324.0,,,
114,PT03M11.00S,2021-11-18T01:28:52.8Z,1,REGULAR,turnover,offensive foul,[],1628464,,,1610612745,17,17,2021-11-18T01:28:52Z,1110000,,,0,,D. Theis offensive foul TURNOVER (1 TO),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,1.0,,,,,,,,,,,,,202056.0,,,,,,,
115,PT02M58.00S,2021-11-18T01:29:16.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,13.748357424441524,58.57843137254902,1610612760,17,17,2021-11-18T01:29:22Z,1120000,-43.0,77.0,1,left,MISS S. Gilgeous-Alexander 8' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,8.79,Missed,,,,,,,,,,,,,,,,
116,PT02M56.00S,2021-11-18T01:29:18.6Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,17,17,2021-11-18T01:29:22Z,1130000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,
117,PT02M46.00S,2021-11-18T01:29:28.4Z,1,REGULAR,3pt,Jump Shot,[],1628464,71.82982917214193,18.38235294117647,1610612745,17,17,2021-11-18T01:29:32Z,1140000,-158.0,212.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,26.47,Missed,,,,,,,,,,,,,,,,
118,PT02M42.00S,2021-11-18T01:29:32.4Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,17,17,2021-11-18T01:29:32Z,1150000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,117.0,2.0,2.0,0.0,,,,,,,,
119,PT02M35.00S,2021-11-18T01:29:39.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,6.652431011826544,48.28431372549019,1610612760,19,17,2021-11-18T01:29:43Z,1160000,9.0,10.0,1,left,L. Dort driving Layup (11 PTS),[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,,1.32,Made,11.0,,,,,,,,,,,,,,,
120,PT02M16.00S,2021-11-18T01:29:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.64323258869908,53.18627450980392,1610612745,19,19,2021-11-18T01:30:02Z,1170000,16.0,7.0,1,right,E. Gordon driving Layup (7 PTS) (D. Theis 1 AST),"[201569, 1628464]",1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,,,,1.75,Made,7.0,D. Theis,1628464.0,1.0,,,,,,,,,,,,
122,PT02M08.00S,2021-11-18T01:30:05.9Z,1,REGULAR,3pt,Jump Shot,[],1630544,30.17411300919842,72.54901960784314,1610612760,19,19,2021-11-18T01:30:12Z,1190000,-113.0,231.0,1,left,MISS T. Mann 25' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,,,,25.71,Missed,,,,,,,,,,,,,,,,
123,PT02M04.00S,2021-11-18T01:30:09.9Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612745,19,19,2021-11-18T01:30:12Z,1200000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT01M54.00S,2021-11-18T01:30:20.1Z,1,REGULAR,3pt,Jump Shot,[],1626174,65.39093298291722,32.1078431372549,1610612745,19,19,2021-11-18T01:30:25Z,1210000,-89.0,273.0,1,right,MISS C. Wood 28' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,28.71,Missed,,,,,,,,,,,,,,,,
125,PT01M50.00S,2021-11-18T01:30:24.1Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,19,19,2021-11-18T01:30:25Z,1220000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,
126,PT01M42.00S,2021-11-18T01:30:32.1Z,1,REGULAR,3pt,Jump Shot,[],1630544,22.158344283837057,89.2156862745098,1610612760,19,19,2021-11-18T01:30:36Z,1230000,-196.0,156.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
127,PT01M39.00S,2021-11-18T01:30:35.1Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612745,19,19,2021-11-18T01:30:36Z,1240000,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,126.0,2.0,2.0,0.0,,,,,,,,
128,PT01M25.00S,2021-11-18T01:30:51.1Z,1,REGULAR,turnover,traveling,[],1629726,,,1610612745,19,19,2021-11-18T01:30:57Z,1250000,,,0,,G. Mathews traveling TURNOVER (1 TO),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,1.0,,,,,,,,,,,,,202056.0,,,,,,,
129,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,out,[],1628983,,,1610612760,19,19,2021-11-18T01:31:08Z,1260000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,19,19,2021-11-18T01:31:08Z,1270000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,out,[],1626174,,,1610612760,19,19,2021-11-18T01:31:08Z,1280000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,19,19,2021-11-18T01:31:08Z,1290000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,in,[],1630581,,,1610612760,19,19,2021-11-18T01:31:08Z,1300000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612760,19,19,2021-11-18T01:31:08Z,1310000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,out,[],201569,,,1610612760,19,19,2021-11-18T01:31:15Z,1320000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2021-11-18T01:30:54.3Z,1,REGULAR,substitution,in,[],201571,,,1610612760,19,19,2021-11-18T01:31:15Z,1330000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M14.00S,2021-11-18T01:31:33.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202324,4.944152431011826,45.83333333333333,1610612760,21,19,2021-11-18T01:31:36Z,1340000,21.0,-6.0,1,left,D. Favors Layup (2 PTS) (K. Williams 1 AST),"[202324, 1629026]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,2.16,Made,2.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,
139,PT00M50.00S,2021-11-18T01:31:57.6Z,1,REGULAR,turnover,bad pass,[],1630231,,,1610612745,21,19,2021-11-18T01:32:01Z,1360000,,,0,,K. Martin Jr. bad pass TURNOVER (1 TO),"[1630231, 202324]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,1.0,Favors,202324.0,,,,,,,,,,,,,,,,,,
140,PT00M50.00S,2021-11-18T01:31:57.6Z,1,REGULAR,steal,,[],202324,,,1610612760,21,19,2021-11-18T01:31:59Z,1370000,,,0,,D. Favors STEAL (1 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M41.80S,2021-11-18T01:32:07.9Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612760,21,19,2021-11-18T01:32:20Z,1380000,,,0,,G. Mathews shooting personal FOUL (1 PF) (Favors 2 FT),"[1629726, 202324]",1610612745.0,HOU,shooting,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Favors,202324.0,,,
143,PT00M41.80S,2021-11-18T01:32:41.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],202324,,,1610612760,22,19,2021-11-18T01:33:36Z,1400000,,,0,,D. Favors Free Throw 1 of 2 (3 PTS),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
144,PT00M41.80S,2021-11-18T01:32:41.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],202324,,,1610612760,22,19,2021-11-18T01:33:36Z,1410000,,,0,,MISS D. Favors Free Throw 2 of 2,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,Missed,,,,,,,,,,,,,,,,
145,PT00M39.30S,2021-11-18T01:32:43.7Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,22,19,2021-11-18T01:33:36Z,1420000,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,
146,PT00M38.50S,2021-11-18T01:33:09.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,22,19,2021-11-18T01:33:09Z,1430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M31.50S,2021-11-18T01:33:40.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",202324,6.258212877792378,53.431372549019606,1610612760,22,19,2021-11-18T01:33:47Z,1440000,-17.0,6.0,1,left,MISS D. Favors DUNK - blocked,"[202324, 1629726]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,1.83,Missed,,,,,,,,,,,,,,Mathews,1629726.0,
148,PT00M31.50S,2021-11-18T01:33:40.4Z,1,REGULAR,block,,[],1629726,,,1610612760,22,19,2021-11-18T01:33:43Z,1450000,,,0,,G. Mathews BLOCK (1 BLK),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M27.30S,2021-11-18T01:33:44.6Z,1,REGULAR,rebound,offensive,[],1629026,,,1610612760,22,19,2021-11-18T01:33:47Z,1460000,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,
150,PT00M25.50S,2021-11-18T01:33:50.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,22,19,2021-11-18T01:33:56Z,1470000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,202056.0,,,,,,,
151,PT00M25.50S,2021-11-18T01:34:00.5Z,1,REGULAR,substitution,out,[],1630197,,,1610612745,22,19,2021-11-18T01:34:12Z,1480000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M25.50S,2021-11-18T01:34:00.5Z,1,REGULAR,substitution,out,[],1630231,,,1610612745,22,19,2021-11-18T01:34:12Z,1490000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M25.50S,2021-11-18T01:34:00.5Z,1,REGULAR,substitution,in,[],1630598,,,1610612745,22,19,2021-11-18T01:34:12Z,1500000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M25.50S,2021-11-18T01:34:00.5Z,1,REGULAR,substitution,in,[],1629717,,,1610612745,22,19,2021-11-18T01:34:12Z,1510000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M02.50S,2021-11-18T01:34:36.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628464,92.59198423127464,64.95098039215686,1610612745,22,19,2021-11-18T01:34:45Z,1520000,75.0,17.0,1,right,MISS D. Theis 7' turnaround Shot,[1628464],1610612745.0,HOU,turnaround,,,Theis,D. Theis,,,,,,,,7.67,Missed,,,,,,,,,,,,,,,,
156,PT00M00.30S,2021-11-18T01:34:39.0Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,22,19,2021-11-18T01:34:45Z,1530000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,,
157,PT00M00.00S,2021-11-18T01:34:50.6Z,1,REGULAR,period,end,[],0,,,1610612760,22,19,2021-11-18T01:34:50Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-18T01:34:56.5Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,22,19,2021-11-18T01:36:55Z,1550000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-11-18T01:34:56.5Z,2,REGULAR,substitution,out,['startperiod'],1630224,,,1610612760,22,19,2021-11-18T01:36:55Z,1560000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2021-11-18T01:34:56.5Z,2,REGULAR,substitution,in,['startperiod'],1630197,,,1610612760,22,19,2021-11-18T01:36:55Z,1570000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2021-11-18T01:34:56.5Z,2,REGULAR,substitution,in,['startperiod'],1630231,,,1610612760,22,19,2021-11-18T01:36:55Z,1580000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2021-11-18T01:37:19.5Z,2,REGULAR,period,start,[],0,,,1610612760,22,19,2021-11-18T01:37:19Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M53.00S,2021-11-18T01:37:30.3Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612760,22,19,2021-11-18T01:39:56Z,1600000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,202056.0,,,,,,,
167,PT11M46.00S,2021-11-18T01:37:47.8Z,2,REGULAR,2pt,Jump Shot,[],1630197,19.793035479632064,32.59803921568628,1610612760,22,19,2021-11-18T01:37:53Z,1610000,87.0,134.0,1,left,MISS A. Pokusevski 15' pullup Shot,[1630197],1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,,,,15.94,Missed,,,,,,,,,,,,,,,,
168,PT11M43.00S,2021-11-18T01:37:50.8Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,22,19,2021-11-18T01:37:53Z,1620000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,167.0,1.0,1.0,0.0,,,,,,,,
169,PT11M32.00S,2021-11-18T01:38:03.2Z,2,REGULAR,turnover,out-of-bounds,[],1629726,,,1610612745,22,19,2021-11-18T01:38:12Z,1630000,,,0,,G. Mathews lost ball out-of-bounds TURNOVER (2 TO),[1629726],1610612745.0,HOU,lost ball,,,Mathews,G. Mathews,,,,,2.0,,,,,,,,,,,,,1199.0,,,,,,,
170,PT11M19.00S,2021-11-18T01:38:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,4.812746386333772,55.14705882352941,1610612760,22,19,2021-11-18T01:38:33Z,1640000,-26.0,-7.0,1,left,MISS A. Pokusevski driving Layup,[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,,,,2.67,Missed,,,,,,,,,,,,,,,,
171,PT11M17.00S,2021-11-18T01:38:31.5Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612745,22,19,2021-11-18T01:38:33Z,1650000,,,0,,D. Theis REBOUND (Off:0 Def:3),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,170.0,3.0,3.0,0.0,,,,,,,,
