actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M25.00S,2022-02-10T01:12:10.7Z,1,REGULAR,foul,offensive,[],1629647,,,1610612760,3,4,2022-02-10T01:12:21Z,180000,,,0,,D. Bazley offensive FOUL (1 PF),"[1629647, 1627832]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,202026.0,1.0,0.0,VanVleet,1627832.0,,,,,,
20,PT10M25.00S,2022-02-10T01:12:10.7Z,1,REGULAR,turnover,offensive foul,[],1629647,,,1610612760,3,4,2022-02-10T01:12:10Z,200000,,,0,,D. Bazley offensive foul TURNOVER (1 TO),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,,,
21,PT10M10.00S,2022-02-10T01:12:33.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,62.63140604467805,77.45098039215686,1610612761,3,4,2022-02-10T01:12:38Z,210000,137.0,299.0,1,right,MISS F. VanVleet 32' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,32.88,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M06.00S,2022-02-10T01:12:37.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,3,4,2022-02-10T01:12:38Z,220000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,
23,PT10M00.00S,2022-02-10T01:12:43.5Z,1,REGULAR,2pt,Jump Shot,[],1630544,5.469776609724048,68.87254901960785,1610612760,3,4,2022-02-10T01:14:26Z,230000,-94.0,-1.0,1,left,MISS T. Mann 9' driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,9.44,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M59.00S,2022-02-10T01:12:44.5Z,1,REGULAR,rebound,offensive,[],202324,,,1610612760,3,4,2022-02-10T01:12:47Z,240000,,,0,,D. Favors REBOUND (Off:1 Def:0),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,
25,PT09M53.00S,2022-02-10T01:12:50.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630581,6.1268068331143235,68.62745098039215,1610612760,3,4,2022-02-10T01:12:53Z,250000,-93.0,5.0,1,left,MISS J. Giddey 9' Jump Shot,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,9.32,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M52.00S,2022-02-10T01:12:51.3Z,1,REGULAR,rebound,offensive,[],202324,,,1610612760,3,4,2022-02-10T01:12:53Z,260000,,,0,,D. Favors REBOUND (Off:2 Def:0),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,25.0,2.0,0.0,2.0,,,,,,,,,,,
27,PT09M49.00S,2022-02-10T01:12:53.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629652,32.802233902759525,35.78431372549019,1610612760,3,4,2022-02-10T01:12:58Z,270000,71.0,256.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.55,Missed,,,,,,,,,,,,,,,,,,,
28,PT09M46.00S,2022-02-10T01:12:56.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,4,2022-02-10T01:12:58Z,280000,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,
29,PT09M41.00S,2022-02-10T01:13:04.9Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612761,3,4,2022-02-10T01:13:16Z,290000,,,0,,T. Mann shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630544, 1630567]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,203592.0,1.0,0.0,Barnes,1630567.0,,,,,,
31,PT09M41.00S,2022-02-10T01:13:27.4Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,3,5,2022-02-10T01:13:27Z,310000,,,0,,S. Barnes Free Throw 1 of 2 (1 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
32,PT09M41.00S,2022-02-10T01:13:42.7Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,3,6,2022-02-10T01:13:42Z,320000,,,0,,S. Barnes Free Throw 2 of 2 (2 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
33,PT09M21.00S,2022-02-10T01:14:03.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,8.09789750328515,55.63725490196079,1610612760,5,6,2022-02-10T01:14:07Z,330000,-28.0,24.0,1,left,D. Bazley driving DUNK (2 PTS) (L. Dort 1 AST),"[1629647, 1629652]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,3.68,Made,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,,
35,PT09M05.00S,2022-02-10T01:14:20.0Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612761,5,6,2022-02-10T01:14:25Z,350000,,,0,,T. Mann shooting personal FOUL (2 PF) (Trent Jr. 2 FT),"[1630544, 1629018]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,1628172.0,2.0,0.0,Trent Jr.,1629018.0,,,,,,
37,PT09M05.00S,2022-02-10T01:14:43.7Z,1,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,5,7,2022-02-10T01:14:43Z,370000,,,0,,G. Trent Jr. Free Throw 1 of 2 (1 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
38,PT09M05.00S,2022-02-10T01:14:55.6Z,1,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,5,8,2022-02-10T01:14:55Z,380000,,,0,,G. Trent Jr. Free Throw 2 of 2 (2 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
39,PT08M53.00S,2022-02-10T01:15:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,8.886333771353483,44.11764705882353,1610612760,5,8,2022-02-10T01:15:13Z,390000,29.0,31.0,1,left,MISS D. Bazley driving reverse Layup,[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,4.27,Missed,,,,,,,,,,,,,,,,,,,
40,PT08M51.00S,2022-02-10T01:15:10.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,5,8,2022-02-10T01:15:13Z,400000,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,,,,
41,PT08M38.00S,2022-02-10T01:15:23.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,89.04402102496715,41.911764705882355,1610612761,5,8,2022-02-10T01:16:51Z,410000,-40.0,50.0,1,right,MISS P. Siakam 6' floating Shot,[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,6.47,Missed,,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2022-02-10T01:15:25.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,8,2022-02-10T01:15:26Z,420000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,
43,PT08M26.00S,2022-02-10T01:15:36.1Z,1,REGULAR,3pt,Jump Shot,[],1629652,34.247700394218136,38.72549019607843,1610612760,5,8,2022-02-10T01:15:41Z,430000,56.0,269.0,1,left,MISS L. Dort 27' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,27.52,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M22.00S,2022-02-10T01:15:40.1Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,5,8,2022-02-10T01:15:41Z,440000,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,
45,PT08M18.00S,2022-02-10T01:15:43.7Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,5,8,2022-02-10T01:15:46Z,450000,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1630581]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0,,,
46,PT08M18.00S,2022-02-10T01:15:43.7Z,1,REGULAR,steal,,[],1630581,,,1610612760,5,8,2022-02-10T01:15:45Z,460000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M12.00S,2022-02-10T01:15:49.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,9.806176084099869,40.44117647058824,1610612760,5,8,2022-02-10T01:15:55Z,470000,48.0,40.0,1,left,MISS L. Dort 6' running Layup,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,6.21,Missed,,,,,,,,,,,,,,,,,,,
48,PT08M11.00S,2022-02-10T01:15:51.2Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,5,8,2022-02-10T01:15:51Z,480000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,47.0,3.0,2.0,1.0,,,,,,,,,,,
49,PT08M06.00S,2022-02-10T01:15:58.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629652,11.777266754270697,38.48039215686275,1610612760,7,8,2022-02-10T01:16:03Z,490000,58.0,58.0,1,left,L. Dort 8' driving Layup (5 PTS) (D. Bazley 1 AST),"[1629652, 1629647]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,8.19,Made,5.0,D. Bazley,1629647.0,1.0,,,,,,,,,,,,,,,
51,PT08M06.00S,2022-02-10T01:16:00.6Z,1,REGULAR,foul,personal,['1freethrow'],1627783,,,1610612760,7,8,2022-02-10T01:16:08Z,510000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Dort 1 FT),"[1627783, 1629652]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Dort,1629652.0,,,,,,
53,PT08M06.00S,2022-02-10T01:16:29.4Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",1629652,,,1610612760,8,8,2022-02-10T01:16:29Z,530000,,,0,,L. Dort Free Throw 1 of 1 (6 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
54,PT07M43.00S,2022-02-10T01:16:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,87.99277266754271,51.470588235294116,1610612761,8,10,2022-02-10T01:19:35Z,540000,7.0,60.0,1,right,O. Anunoby 6' floating Jump Shot (4 PTS),[1628384],1610612761.0,TOR,floating,,,Anunoby,O. Anunoby,,,,,6.09,Made,4.0,,,,,,,,,,,,,,,,,,
55,PT07M19.00S,2022-02-10T01:17:23.4Z,1,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,8,10,2022-02-10T01:17:31Z,550000,,,0,,L. Dort lost ball out-of-bounds TURNOVER (1 TO),[1629652],1610612760.0,OKC,lost ball,,,Dort,L. Dort,,,,,,,,,,,,,,,202026.0,,,,,1.0,,,,,
56,PT07M06.00S,2022-02-10T01:17:43.8Z,1,REGULAR,foul,personal,[],1629652,,,1610612761,8,10,2022-02-10T01:17:50Z,560000,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1627832]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,1628172.0,1.0,0.0,VanVleet,1627832.0,,,,,,
58,PT06M56.00S,2022-02-10T01:18:08.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,65.65374507227332,56.86274509803921,1610612761,8,10,2022-02-10T01:18:13Z,580000,34.0,270.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2022-02-10T01:18:11.3Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,8,10,2022-02-10T01:18:13Z,590000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,,,,
60,PT06M41.00S,2022-02-10T01:18:23.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,9.937582128777924,56.61764705882353,1610612760,8,10,2022-02-10T01:18:27Z,600000,-33.0,41.0,1,left,MISS J. Giddey pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
61,PT06M39.00S,2022-02-10T01:18:25.7Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,8,10,2022-02-10T01:18:25Z,610000,,,0,,J. Giddey REBOUND (Off:2 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,60.0,4.0,2.0,2.0,,,,,,,,,,,
62,PT06M35.00S,2022-02-10T01:18:29.0Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,8,10,2022-02-10T01:18:33Z,620000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1627832]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,1.0,VanVleet,1627832.0,,,
63,PT06M35.00S,2022-02-10T01:18:29.0Z,1,REGULAR,steal,,[],1627832,,,1610612761,8,10,2022-02-10T01:18:31Z,630000,,,0,,F. VanVleet STEAL (1 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M32.00S,2022-02-10T01:18:33.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,89.83245729303549,54.90196078431373,1610612761,8,12,2022-02-10T01:18:38Z,640000,25.0,43.0,1,right,P. Siakam running Layup (4 PTS) (S. Barnes 1 AST),"[1627783, 1630567]",1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,4.96,Made,4.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,,
66,PT06M23.00S,2022-02-10T01:18:44.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,8,12,2022-02-10T01:18:44Z,660000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M23.00S,2022-02-10T01:20:37.0Z,1,REGULAR,substitution,out,[],202324,,,1610612760,8,12,2022-02-10T01:21:18Z,670000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M23.00S,2022-02-10T01:20:37.0Z,1,REGULAR,substitution,out,[],1630567,,,1610612760,8,12,2022-02-10T01:21:18Z,680000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M23.00S,2022-02-10T01:20:37.0Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,8,12,2022-02-10T01:21:18Z,690000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M23.00S,2022-02-10T01:20:37.0Z,1,REGULAR,substitution,in,[],1630173,,,1610612760,8,12,2022-02-10T01:21:18Z,700000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M14.00S,2022-02-10T01:21:44.5Z,1,REGULAR,3pt,Jump Shot,[],1630544,34.11629434954008,65.19607843137256,1610612760,8,12,2022-02-10T01:21:49Z,710000,-76.0,268.0,1,left,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.88,Missed,,,,,,,,,,,,,,,,,,,
72,PT06M10.00S,2022-02-10T01:21:48.5Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,8,12,2022-02-10T01:21:49Z,720000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,71.0,3.0,3.0,0.0,,,,,,,,,,,
73,PT05M54.00S,2022-02-10T01:22:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.24901445466492,57.59803921568627,1610612761,8,12,2022-02-10T01:22:08Z,730000,38.0,11.0,1,right,MISS F. VanVleet cutting Layup - blocked,"[1627832, 1630197]",1610612761.0,TOR,cutting,,,VanVleet,F. VanVleet,,,,,3.96,Missed,,,,,,,,,,,,,,,,,Pokusevski,1630197.0,
74,PT05M54.00S,2022-02-10T01:22:03.9Z,1,REGULAR,block,,[],1630197,,,1610612761,8,12,2022-02-10T01:22:05Z,740000,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M52.00S,2022-02-10T01:22:05.9Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,8,12,2022-02-10T01:22:08Z,750000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,73.0,2.0,2.0,0.0,,,,,,,,,,,
76,PT05M48.00S,2022-02-10T01:22:10.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,12.697109067017081,97.30392156862744,1610612760,11,12,2022-02-10T01:23:00Z,760000,-237.0,67.0,1,left,A. Pokusevski 24' 3PT running (3 PTS) (T. Mann 1 AST),"[1630197, 1630544]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,24.58,Made,3.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,,
78,PT05M20.00S,2022-02-10T01:22:38.3Z,1,REGULAR,3pt,Jump Shot,[],1627783,79.71419185282524,94.85294117647058,1610612761,11,15,2022-02-10T01:22:41Z,780000,224.0,138.0,1,right,P. Siakam 26' 3PT  (7 PTS) (F. VanVleet 2 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,26.35,Made,7.0,F. VanVleet,1627832.0,2.0,,,,,,,,,,,,,,,
80,PT05M11.00S,2022-02-10T01:22:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,10.5946123521682,43.38235294117647,1610612760,11,15,2022-02-10T01:22:50Z,800000,33.0,47.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,5.76,Missed,,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2022-02-10T01:22:49.2Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,11,15,2022-02-10T01:22:50Z,810000,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,
82,PT05M04.00S,2022-02-10T01:22:54.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,90.09526938239159,42.40196078431372,1610612761,11,17,2022-02-10T01:22:58Z,820000,-38.0,41.0,1,right,P. Siakam running Layup (9 PTS),[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,5.56,Made,9.0,,,,,,,,,,,,,,,,,,
83,PT04M52.00S,2022-02-10T01:23:05.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,10.200394218134035,41.42156862745098,1610612760,13,17,2022-02-10T01:23:08Z,830000,43.0,43.0,1,left,D. Bazley 6' driving DUNK (4 PTS) (J. Giddey 2 AST),"[1629647, 1630581]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,6.1,Made,4.0,J. Giddey,1630581.0,2.0,,,,,,,,,,,,,,,
84,PT04M45.00S,2022-02-10T01:23:13.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.88370565045992,56.127450980392155,1610612761,13,19,2022-02-10T01:24:34Z,840000,31.0,33.0,1,right,P. Siakam driving Layup (11 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,4.52,Made,11.0,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2022-02-10T01:23:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,18.74178712220762,3.6764705882352944,1610612760,13,19,2022-02-10T01:23:25Z,850000,232.0,124.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M34.00S,2022-02-10T01:23:24.8Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,13,19,2022-02-10T01:23:25Z,860000,,,0,,J. Giddey REBOUND (Off:3 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,85.0,5.0,2.0,3.0,,,,,,,,,,,
87,PT04M34.00S,2022-02-10T01:23:28.7Z,1,REGULAR,foul,personal,[],1630173,,,1610612760,13,19,2022-02-10T01:23:45Z,870000,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 1630581]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Giddey,1630581.0,,,,,,
