actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
16,PT10M53.00S,2022-02-25T01:11:25.7Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,0,2022-02-25T01:11:28Z,160000,,,0,,J. Giddey REBOUND (Off:0 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,
17,PT10M42.00S,2022-02-25T01:11:36.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.38042049934296,41.17647058823529,1610612760,4,0,2022-02-25T01:11:39Z,170000,-44.0,10.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS) (J. Giddey 1 AST),"[1628983, 1630581]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,4.52,Made,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,
19,PT10M31.00S,2022-02-25T01:11:48.1Z,1,REGULAR,foul,personal,[],1630581,,,1610612756,4,0,2022-02-25T01:11:51Z,190000,,,0,,J. Giddey personal FOUL (1 PF),"[1630581, 203109]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Crowder,203109.0,,,
21,PT10M25.00S,2022-02-25T01:12:10.7Z,1,REGULAR,2pt,Jump Shot,[],203109,21.76412614980289,39.950980392156865,1610612756,4,2,2022-02-25T01:12:15Z,210000,50.0,152.0,1,left,J. Crowder 16' pullup Jump Shot (2 PTS),[203109],1610612756.0,PHX,pullup,,,Crowder,J. Crowder,,,,,,,,16.02,Made,,,,,2.0,,,,,,,,,,,
22,PT10M04.00S,2022-02-25T01:12:32.0Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,4,2,2022-02-25T01:12:35Z,220000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1629028]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,1.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2022-02-25T01:12:32.0Z,1,REGULAR,steal,,[],1629028,,,1610612756,4,2,2022-02-25T01:12:33Z,230000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M00.00S,2022-02-25T01:12:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,8.623521681997373,43.38235294117647,1610612756,4,4,2022-02-25T01:12:40Z,240000,33.0,29.0,1,left,D. Booker running Layup (2 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,4.37,Made,,,,,2.0,,,,,,,,,,,
25,PT09M53.00S,2022-02-25T01:12:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.46057818659659,41.66666666666667,1610612760,6,4,2022-02-25T01:12:46Z,250000,-42.0,18.0,1,right,A. Wiggins cutting Layup (2 PTS) (J. Giddey 2 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,,,,4.56,Made,,,,,2.0,J. Giddey,1630581.0,2.0,,,,,,,,
27,PT09M30.00S,2022-02-25T01:13:05.4Z,1,REGULAR,3pt,Jump Shot,[],1626164,33.98488830486202,68.38235294117648,1610612756,6,4,2022-02-25T01:13:09Z,270000,-92.0,267.0,1,left,MISS D. Booker 28' pullup 3PT - blocked,"[1626164, 1629647]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,,,,28.24,Missed,,,,,,,,,,,,,,Bazley,1629647.0,
28,PT09M30.00S,2022-02-25T01:13:05.4Z,1,REGULAR,block,,[],1629647,,,1610612756,6,4,2022-02-25T01:13:08Z,280000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M27.00S,2022-02-25T01:13:08.4Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,4,2022-02-25T01:13:09Z,290000,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,27.0,3.0,3.0,0.0,,,,,,,,,,,,
30,PT09M23.00S,2022-02-25T01:13:13.3Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,6,4,2022-02-25T01:13:16Z,300000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 203109]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.0,Crowder,203109.0,,,,,,,,,,,,,,,,,,
31,PT09M23.00S,2022-02-25T01:13:13.3Z,1,REGULAR,steal,,[],203109,,,1610612756,6,4,2022-02-25T01:13:14Z,310000,,,0,,J. Crowder STEAL (1 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2022-02-25T01:13:21.9Z,1,REGULAR,turnover,out-of-bounds,[],1626164,,,1610612756,6,4,2022-02-25T01:13:30Z,320000,,,0,,D. Booker bad pass out-of-bounds TURNOVER (2 TO),[1626164],1610612756.0,PHX,bad pass,,,Booker,D. Booker,,,,,2.0,,,,,,,,,,,,,1179.0,,,,,,,
33,PT09M00.00S,2022-02-25T01:13:41.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630598,92.06636005256242,96.07843137254902,1610612760,6,4,2022-02-25T01:13:46Z,330000,230.0,22.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,23.15,Missed,,,,,,,,,,,,,,,,
34,PT08M57.00S,2022-02-25T01:13:44.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,6,4,2022-02-25T01:13:46Z,340000,,,0,,D. Ayton REBOUND (Off:0 Def:1),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT08M47.00S,2022-02-25T01:13:55.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,12.171484888304862,46.81372549019608,1610612756,6,6,2022-02-25T01:14:01Z,350000,16.0,62.0,1,left,D. Ayton 6' Hook (2 PTS) (C. Johnson 1 AST),"[1629028, 1629661]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,6.39,Made,,,,,2.0,C. Johnson,1629661.0,1.0,,,,,,,,
37,PT08M47.00S,2022-02-25T01:13:57.7Z,1,REGULAR,foul,personal,['1freethrow'],202324,,,1610612756,6,6,2022-02-25T01:14:10Z,370000,,,0,,D. Favors shooting personal FOUL (1 PF) (Ayton 1 FT),"[202324, 1629028]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,Ayton,1629028.0,,,
39,PT08M47.00S,2022-02-25T01:14:15.9Z,1,REGULAR,freethrow,1 of 1,[],1629028,,,1610612756,6,6,2022-02-25T01:14:18Z,390000,,,0,,MISS D. Ayton Free Throw 1 of 1,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,Missed,,,,,,,,,,,,,,,,
40,PT08M45.00S,2022-02-25T01:14:17.9Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,6,6,2022-02-25T01:14:18Z,400000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,
41,PT08M37.00S,2022-02-25T01:14:25.8Z,1,REGULAR,2pt,Jump Shot,[],1628983,87.72996057818659,17.892156862745097,1610612760,6,6,2022-02-25T01:14:31Z,410000,-161.0,63.0,1,right,MISS S. Gilgeous-Alexander 17' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,17.23,Missed,,,,,,,,,,,,,,,,
42,PT08M32.00S,2022-02-25T01:14:30.8Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,6,6,2022-02-25T01:14:31Z,420000,,,0,,D. Ayton REBOUND (Off:0 Def:2),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,
44,PT08M28.00S,2022-02-25T01:14:41.7Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612756,6,6,2022-02-25T01:15:14Z,440000,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Crowder 2 FT),"[1630598, 203109]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Crowder,203109.0,,,
46,PT08M28.00S,2022-02-25T01:15:15.7Z,1,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,6,7,2022-02-25T01:15:15Z,460000,,,0,,J. Crowder Free Throw 1 of 2 (3 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
47,PT08M28.00S,2022-02-25T01:15:35.0Z,1,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,6,8,2022-02-25T01:15:35Z,470000,,,0,,J. Crowder Free Throw 2 of 2 (4 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
48,PT08M06.00S,2022-02-25T01:16:01.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202324,81.68528252299606,58.82352941176471,1610612760,6,8,2022-02-25T01:16:07Z,480000,44.0,120.0,1,right,MISS D. Favors 12' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,12.76,Missed,,,,,,,,,,,,,,,,
49,PT08M01.00S,2022-02-25T01:16:06.3Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,6,8,2022-02-25T01:16:07Z,490000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,48.0,1.0,0.0,1.0,,,,,,,,,,,,
50,PT08M01.00S,2022-02-25T01:16:06.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630598,94.40999984741211,50.0,1610612760,6,8,2022-02-25T01:16:11Z,500000,0.0,0.0,1,right,MISS A. Wiggins putback Layup,[1630598],1610612760.0,OKC,putback,,,Wiggins,A. Wiggins,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
51,PT08M01.00S,2022-02-25T01:16:06.1Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612756,6,8,2022-02-25T01:16:11Z,510000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,
52,PT07M51.00S,2022-02-25T01:16:15.9Z,1,REGULAR,2pt,Jump Shot,[],1629028,20.581471747700395,40.68627450980392,1610612756,6,8,2022-02-25T01:16:21Z,520000,47.0,141.0,1,left,MISS D. Ayton 14' fadeaway Shot,[1629028],1610612756.0,PHX,fadeaway,,,Ayton,D. Ayton,,,,,,,,14.85,Missed,,,,,,,,,,,,,,,,
53,PT07M48.00S,2022-02-25T01:16:18.9Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,6,8,2022-02-25T01:16:21Z,530000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,
54,PT07M36.00S,2022-02-25T01:16:31.2Z,1,REGULAR,turnover,bad pass,[],1629647,,,1610612760,6,8,2022-02-25T01:16:35Z,540000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1629028]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,1.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,
55,PT07M36.00S,2022-02-25T01:16:31.2Z,1,REGULAR,steal,,[],1629028,,,1610612756,6,8,2022-02-25T01:16:32Z,550000,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M32.00S,2022-02-25T01:16:34.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,9.280551905387648,45.83333333333333,1610612756,6,10,2022-02-25T01:16:40Z,560000,21.0,35.0,1,left,M. Bridges running Layup (2 PTS) (D. Ayton 1 AST),"[1628969, 1629028]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,4.05,Made,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,,,,
58,PT07M32.00S,2022-02-25T01:16:41.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,6,10,2022-02-25T01:16:41Z,580000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M16.00S,2022-02-25T01:19:45.6Z,1,REGULAR,3pt,Jump Shot,[],1629647,69.72733245729303,17.15686274509804,1610612760,6,10,2022-02-25T01:19:50Z,590000,-164.0,232.0,1,right,MISS D. Bazley 28' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,28.43,Missed,,,,,,,,,,,,,,,,
60,PT07M13.00S,2022-02-25T01:19:48.6Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612756,6,10,2022-02-25T01:19:50Z,600000,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,59.0,3.0,3.0,0.0,,,,,,,,,,,,
61,PT07M02.00S,2022-02-25T01:19:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628969,17.427726675427067,4.6568627450980395,1610612756,6,10,2022-02-25T01:20:02Z,610000,227.0,111.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,25.25,Missed,,,,,,,,,,,,,,,,
62,PT06M59.00S,2022-02-25T01:20:01.9Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,6,10,2022-02-25T01:20:02Z,620000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,
63,PT06M48.00S,2022-02-25T01:20:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,91.93495400788436,56.61764705882353,1610612760,8,10,2022-02-25T01:21:01Z,630000,33.0,23.0,1,right,A. Wiggins driving finger roll Layup (4 PTS) (D. Favors 1 AST),"[1630598, 202324]",1610612760.0,OKC,driving finger roll,,,Wiggins,A. Wiggins,,,,,,,,4.05,Made,,,,,4.0,D. Favors,202324.0,1.0,,,,,,,,
64,PT06M38.00S,2022-02-25T01:20:23.1Z,1,REGULAR,3pt,Jump Shot,[],1628969,17.95335085413929,94.11764705882352,1610612756,8,10,2022-02-25T01:20:27Z,640000,-221.0,116.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,24.94,Missed,,,,,,,,,,,,,,,,
65,PT06M34.00S,2022-02-25T01:20:27.1Z,1,REGULAR,rebound,defensive,[],202324,,,1610612760,8,10,2022-02-25T01:20:27Z,650000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,64.0,2.0,2.0,0.0,,,,,,,,,,,,
66,PT06M17.00S,2022-02-25T01:20:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,86.28449408672799,56.86274509803921,1610612760,8,10,2022-02-25T01:20:48Z,660000,34.0,76.0,1,right,MISS S. Gilgeous-Alexander 8' pullup Shot - blocked,"[1628983, 1629028]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,8.37,Missed,,,,,,,,,,,,,,Ayton,1629028.0,
67,PT06M17.00S,2022-02-25T01:20:43.3Z,1,REGULAR,block,,[],1629028,,,1610612760,8,10,2022-02-25T01:20:45Z,670000,,,0,,D. Ayton BLOCK (1 BLK),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2022-02-25T01:20:44.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612756,8,10,2022-02-25T01:20:48Z,680000,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,,,,,,,,
69,PT06M13.00S,2022-02-25T01:20:47.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,9.674770039421814,41.17647058823529,1610612756,8,12,2022-02-25T01:20:55Z,690000,44.0,38.0,1,left,M. Bridges running Layup (4 PTS) (J. Crowder 1 AST),"[1628969, 203109]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,5.85,Made,,,,,4.0,J. Crowder,203109.0,1.0,,,,,,,,
70,PT06M02.00S,2022-02-25T01:21:00.4Z,1,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612760,8,12,2022-02-25T01:21:04Z,700000,,,0,,D. Ayton shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629028, 1628983]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
72,PT06M02.00S,2022-02-25T01:21:24.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,9,12,2022-02-25T01:21:24Z,720000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
73,PT06M02.00S,2022-02-25T01:21:26.2Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,9,12,2022-02-25T01:21:30Z,730000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M02.00S,2022-02-25T01:21:26.2Z,1,REGULAR,substitution,out,[],1629661,,,1610612760,9,12,2022-02-25T01:21:30Z,740000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M02.00S,2022-02-25T01:21:26.2Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,9,12,2022-02-25T01:21:30Z,750000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M02.00S,2022-02-25T01:21:26.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612760,9,12,2022-02-25T01:21:30Z,760000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M02.00S,2022-02-25T01:21:41.7Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,10,12,2022-02-25T01:21:41Z,770000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (4 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
78,PT05M48.00S,2022-02-25T01:21:58.0Z,1,REGULAR,3pt,Jump Shot,[],203109,25.969119579500656,86.02941176470588,1610612756,10,12,2022-02-25T01:22:02Z,780000,-180.0,192.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,26.3,Missed,,,,,,,,,,,,,,,,
79,PT05M44.00S,2022-02-25T01:22:02.0Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,10,12,2022-02-25T01:22:02Z,790000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,
80,PT05M26.00S,2022-02-25T01:22:19.9Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,10,12,2022-02-25T01:22:23Z,800000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 203109]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.0,Crowder,203109.0,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2022-02-25T01:22:19.9Z,1,REGULAR,steal,,[],203109,,,1610612756,10,12,2022-02-25T01:22:21Z,810000,,,0,,J. Crowder STEAL (2 STL),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M19.00S,2022-02-25T01:22:26.9Z,1,REGULAR,turnover,lost ball,[],1629028,,,1610612756,10,12,2022-02-25T01:22:30Z,820000,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 1630544]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,1.0,Mann,1630544.0,,,,,,,,,,,,,,,,,,
83,PT05M19.00S,2022-02-25T01:22:26.9Z,1,REGULAR,steal,,[],1630544,,,1610612760,10,12,2022-02-25T01:22:28Z,830000,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M13.00S,2022-02-25T01:22:36.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,10,12,2022-02-25T01:22:36Z,840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M06.00S,2022-02-25T01:22:57.9Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,10,12,2022-02-25T01:23:04Z,850000,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1626164]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,2.0,Booker,1626164.0,,,,,,,,,,,,,,,,,,
86,PT05M06.00S,2022-02-25T01:22:57.9Z,1,REGULAR,steal,,[],1626164,,,1610612756,10,12,2022-02-25T01:22:59Z,860000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
