actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
39,PT08M41.00S,2021-12-27T00:14:33.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.51182654402102,51.9607843137255,1610612760,15,3,2021-12-27T00:24:09Z,390000,10.0,8.0,1,right,S. Gilgeous-Alexander driving finger roll Layup (2 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.3,Made,,,,,2.0,,,,,,,,,,,,,,
40,PT08M41.00S,2021-12-27T00:14:37.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,15,3,2021-12-27T00:14:37Z,400000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M31.00S,2021-12-27T00:17:38.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,17.69053876478318,42.15686274509804,1610612740,15,3,2021-12-27T00:17:45Z,410000,39.0,114.0,1,left,MISS B. Ingram 12' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,12.04,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M28.00S,2021-12-27T00:17:41.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,15,3,2021-12-27T00:17:45Z,420000,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
45,PT08M22.00S,2021-12-27T00:17:48.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630598,92.9862023653088,48.77450980392157,1610612760,17,3,2021-12-27T00:17:52Z,430000,-6.0,13.0,1,right,A. Wiggins cutting DUNK (7 PTS) (J. Giddey 3 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,1.47,Made,,,,,7.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,
47,PT08M02.00S,2021-12-27T00:18:06.4Z,1,REGULAR,3pt,Jump Shot,[],1628984,26.49474375821288,82.35294117647058,1610612740,17,6,2021-12-27T00:18:10Z,450000,-162.0,197.0,1,left,D. Graham 25' 3PT  (3 PTS) (B. Ingram 2 AST),"[1628984, 1627742]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,25.46,Made,,,,,3.0,B. Ingram,1627742.0,2.0,,,,,,,,,,,
49,PT07M47.00S,2021-12-27T00:18:23.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,17,6,2021-12-27T00:18:23Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M35.00S,2021-12-27T00:18:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,94.03745072273325,44.11764705882353,1610612760,17,6,2021-12-27T00:19:44Z,480000,-29.0,4.0,1,right,MISS S. Gilgeous-Alexander Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.96,Missed,,,,,,,,,,,,,,,,,,,
51,PT07M33.00S,2021-12-27T00:18:51.7Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612740,17,6,2021-12-27T00:19:37Z,490000,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,50.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
52,PT07M22.00S,2021-12-27T00:19:02.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,6.652431011826544,53.67647058823529,1610612740,17,6,2021-12-27T00:19:08Z,500000,-18.0,10.0,1,left,MISS W. Hernangomez Layup,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,2.09,Missed,,,,,,,,,,,,,,,,,,,
54,PT07M19.00S,2021-12-27T00:19:05.4Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,17,6,2021-12-27T00:19:08Z,520000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:5),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,52.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
166,PT07M09.00S,2021-12-27T00:19:25.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.38042049934296,48.03921568627451,1610612760,17,6,2021-12-27T00:46:45Z,530000,-10.0,10.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 1630529]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,1.38,Missed,,,,,,,,,,,,,,,,,Jones,1630529.0,
167,PT07M09.00S,2021-12-27T00:19:25.3Z,1,REGULAR,block,,[],1630529,,,1610612760,17,6,2021-12-27T00:37:15Z,535000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT07M08.00S,2021-12-27T00:19:26.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,17,6,2021-12-27T00:46:45Z,537500,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2021-12-27T00:19:48.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,5.469776609724048,51.71568627450981,1610612740,17,8,2021-12-27T00:36:24Z,540000,-9.0,-1.0,1,left,W. Hernangomez cutting Layup (2 PTS) (D. Graham 1 AST),"[1626195, 1628984]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,0.87,Made,,,,,2.0,D. Graham,1628984.0,1.0,,,,,,,,,,,
58,PT06M48.00S,2021-12-27T00:19:52.1Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612740,17,8,2021-12-27T00:19:57Z,560000,,,0,,L. Dort shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[1629652, 1626195]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,,,,,,,,,,,203177.0,1.0,0.0,Hernangomez,1626195.0,,,,,,
60,PT06M48.00S,2021-12-27T00:20:27.1Z,1,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,17,9,2021-12-27T00:36:24Z,580000,,,0,,W. Hernangomez Free Throw 1 of 1 (3 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
61,PT06M40.00S,2021-12-27T00:20:35.2Z,1,REGULAR,turnover,bad pass,[],1630581,,,1610612760,17,9,2021-12-27T00:32:40Z,590000,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1627742]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,1.0,Ingram,1627742.0,,,
62,PT06M40.00S,2021-12-27T00:20:35.2Z,1,REGULAR,steal,,[],1627742,,,1610612740,17,9,2021-12-27T00:20:37Z,600000,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2021-12-27T00:20:42.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,17,9,2021-12-27T00:20:42Z,610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M35.00S,2021-12-27T00:20:46.5Z,1,REGULAR,substitution,out,[],1628984,,,1610612740,17,9,2021-12-27T00:20:52Z,620000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M35.00S,2021-12-27T00:20:46.5Z,1,REGULAR,substitution,in,[],203107,,,1610612740,17,9,2021-12-27T00:20:52Z,630000,,,0,,SUB in: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2021-12-27T00:21:09.5Z,1,REGULAR,turnover,lost ball,[],1626195,,,1610612740,17,9,2021-12-27T00:21:14Z,640000,,,0,,W. Hernangomez lost ball TURNOVER (1 TO),"[1626195, 1629652]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,
67,PT06M31.00S,2021-12-27T00:21:09.5Z,1,REGULAR,steal,,[],1629652,,,1610612760,17,9,2021-12-27T00:21:11Z,650000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M28.00S,2021-12-27T00:21:13.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629652,93.38042049934296,51.71568627450981,1610612760,19,9,2021-12-27T00:33:44Z,660000,9.0,10.0,1,right,L. Dort running finger roll Layup (5 PTS),[1629652],1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,1.3,Made,,,,,5.0,,,,,,,,,,,,,,
69,PT06M01.00S,2021-12-27T00:21:39.7Z,1,REGULAR,2pt,Jump Shot,[],1628404,20.97568988173456,33.088235294117645,1610612740,19,9,2021-12-27T00:21:59Z,670000,85.0,145.0,1,left,MISS J. Hart 16' turnaround fadeaway Shot,[1628404],1610612740.0,NOP,turnaround fadeaway,,,Hart,J. Hart,,,,,16.76,Missed,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2021-12-27T00:21:40.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,19,9,2021-12-27T00:21:59Z,680000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,
71,PT06M00.00S,2021-12-27T00:21:43.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612740,19,9,2021-12-27T00:21:59Z,690000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,,,
72,PT05M48.00S,2021-12-27T00:22:05.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630581,92.9862023653088,46.81372549019608,1610612760,19,9,2021-12-27T00:35:01Z,700000,-16.0,13.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
73,PT05M47.00S,2021-12-27T00:22:06.8Z,1,REGULAR,rebound,offensive,[],1630581,,,1610612760,19,9,2021-12-27T00:22:06Z,710000,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
74,PT05M44.00S,2021-12-27T00:22:09.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630526,94.1688567674113,49.754901960784316,1610612760,21,9,2021-12-27T00:22:14Z,720000,-1.0,2.0,1,right,J. Robinson-Earl cutting Layup (7 PTS) (J. Giddey 4 AST),"[1630526, 1630581]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,0.26,Made,,,,,7.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,
76,PT05M31.00S,2021-12-27T00:22:22.7Z,1,REGULAR,turnover,bad pass,[],203107,,,1610612740,21,9,2021-12-27T00:38:11Z,740000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1629652]",1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,,
77,PT05M31.00S,2021-12-27T00:22:22.7Z,1,REGULAR,steal,,[],1629652,,,1610612760,21,9,2021-12-27T00:39:01Z,750000,,,0,,L. Dort STEAL (3 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M27.00S,2021-12-27T00:22:28.6Z,1,REGULAR,turnover,out-of-bounds,[],1630526,,,1610612760,21,9,2021-12-27T00:38:29Z,760000,,,0,,J. Robinson-Earl lost ball out-of-bounds TURNOVER (1 TO),[1630526],1610612760.0,OKC,lost ball,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,2715.0,,,,,1.0,,,,,
79,PT05M27.00S,2021-12-27T00:22:31.7Z,1,REGULAR,substitution,out,[],1626195,,,1610612740,21,9,2021-12-27T00:22:34Z,770000,,,0,,SUB out: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M27.00S,2021-12-27T00:22:31.7Z,1,REGULAR,substitution,in,[],1629637,,,1610612740,21,9,2021-12-27T00:22:34Z,780000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M10.00S,2021-12-27T00:22:57.8Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612740,21,9,2021-12-27T00:23:02Z,790000,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1629652]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,2.0,Dort,1629652.0,,,
82,PT05M10.00S,2021-12-27T00:22:57.8Z,1,REGULAR,steal,,[],1629652,,,1610612760,21,9,2021-12-27T00:22:59Z,800000,,,0,,L. Dort STEAL (4 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M57.00S,2021-12-27T00:23:10.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,69.59592641261499,17.892156862745097,1610612760,21,9,2021-12-27T00:23:14Z,810000,-161.0,233.0,1,right,MISS L. Dort 28' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,28.32,Missed,,,,,,,,,,,,,,,,,,,
84,PT04M53.00S,2021-12-27T00:23:14.4Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612740,21,9,2021-12-27T00:23:14Z,820000,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
85,PT04M44.00S,2021-12-27T00:23:23.2Z,1,REGULAR,3pt,Jump Shot,[],1630529,8.886333771353483,3.431372549019608,1610612740,21,9,2021-12-27T00:23:31Z,830000,233.0,31.0,1,left,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
86,PT04M40.00S,2021-12-27T00:23:27.2Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612740,21,9,2021-12-27T00:23:31Z,840000,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,85.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
87,PT04M39.00S,2021-12-27T00:23:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,4.681340341655716,48.28431372549019,1610612740,21,11,2021-12-27T00:41:43Z,850000,9.0,-8.0,1,left,J. Hart cutting Layup (5 PTS) (J. Hayes 1 AST),"[1628404, 1629637]",1610612740.0,NOP,cutting,,,Hart,J. Hart,,,,,1.21,Made,,,,,5.0,J. Hayes,1629637.0,1.0,,,,,,,,,,,
