actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
16,PT10M57.00S,2021-11-08T00:11:39.0Z,1,REGULAR,block,,[],1627749,,,1610612760,0,2,2021-11-08T00:11:41Z,160000,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
17,PT10M54.00S,2021-11-08T00:11:42.0Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,0,2,2021-11-08T00:11:46Z,170000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,15.0,2.0,2.0,0.0,,,,,,,,,,,,,,
18,PT10M52.00S,2021-11-08T00:11:44.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203926,75.50919842312747,8.823529411764707,1610612759,0,2,2021-11-08T00:11:54Z,180000,-206.0,178.0,1,right,MISS D. McDermott 27' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.2,Missed,,,,,,,,,,,,,,,,,,
19,PT10M48.00S,2021-11-08T00:11:48.4Z,1,REGULAR,rebound,offensive,[],1628401,,,1610612759,0,2,2021-11-08T00:11:48Z,190000,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,18.0,1.0,0.0,1.0,,,,,,,,,,,,,,
20,PT10M46.00S,2021-11-08T00:11:50.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,91.27792378449409,41.66666666666667,1610612759,0,4,2021-11-08T00:11:58Z,200000,-42.0,29.0,1,right,D. Eubanks alley-oop DUNK (2 PTS) (D. White 1 AST),"[1629234, 1628401]",1610612759.0,SAS,alley-oop,,,Eubanks,D. Eubanks,,,,,5.11,Made,,,,,2.0,D. White,1628401.0,1.0,,,,,,,,,,
22,PT10M34.00S,2021-11-08T00:12:01.9Z,1,REGULAR,3pt,Jump Shot,[],1629652,33.459264126149804,15.196078431372548,1610612760,0,4,2021-11-08T00:12:06Z,220000,174.0,262.0,1,left,MISS L. Dort 31' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,31.45,Missed,,,,,,,,,,,,,,,,,,
23,PT10M31.00S,2021-11-08T00:12:04.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,0,4,2021-11-08T00:12:06Z,230000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,22.0,3.0,3.0,0.0,,,,,,,,,,,,,,
24,PT10M25.00S,2021-11-08T00:12:11.8Z,1,REGULAR,3pt,Jump Shot,[],1627749,65.65374507227332,40.44117647058824,1610612759,0,4,2021-11-08T00:12:17Z,240000,-48.0,270.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,
25,PT10M21.00S,2021-11-08T00:12:15.8Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,0,4,2021-11-08T00:12:17Z,250000,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT10M12.00S,2021-11-08T00:12:23.5Z,1,REGULAR,turnover,bad pass,[],1629647,,,1610612760,0,4,2021-11-08T00:12:28Z,260000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1627749]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,1.0,Murray,1627749.0,,,,,
27,PT10M12.00S,2021-11-08T00:12:23.5Z,1,REGULAR,steal,,[],1627749,,,1610612759,0,4,2021-11-08T00:12:26Z,270000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
28,PT09M58.00S,2021-11-08T00:12:37.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,73.27529566360053,14.950980392156863,1610612759,0,4,2021-11-08T00:12:42Z,280000,-175.0,199.0,1,right,MISS D. White 26' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
29,PT09M55.00S,2021-11-08T00:12:40.5Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,0,4,2021-11-08T00:12:42Z,290000,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,,,,,
30,PT09M51.00S,2021-11-08T00:12:44.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,10.200394218134035,44.36274509803921,1610612760,0,4,2021-11-08T00:12:57Z,300000,28.0,43.0,1,left,MISS L. Dort running Layup - blocked,"[1629652, 1628401]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,5.18,Missed,,,,,,,,,White,1628401.0,,,,,,,,
31,PT09M51.00S,2021-11-08T00:12:44.2Z,1,REGULAR,block,,[],1628401,,,1610612760,0,4,2021-11-08T00:12:46Z,310000,,,0,,D. White BLOCK (1 BLK),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
32,PT09M48.00S,2021-11-08T00:12:47.2Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,0,4,2021-11-08T00:12:57Z,320000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M39.00S,2021-11-08T00:12:57.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,69.07030223390277,73.77450980392157,1610612759,0,4,2021-11-08T00:13:04Z,330000,119.0,238.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
34,PT09M32.00S,2021-11-08T00:13:04.2Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,0,4,2021-11-08T00:15:54Z,340000,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M28.00S,2021-11-08T00:13:08.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,10.200394218134035,39.46078431372549,1610612760,0,4,2021-11-08T00:13:15Z,350000,53.0,43.0,1,left,MISS S. Gilgeous-Alexander 6' driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.83,Missed,,,,,,,,,,,,,,,,,,
36,PT09M26.00S,2021-11-08T00:13:10.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,0,4,2021-11-08T00:13:15Z,360000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,
37,PT09M13.00S,2021-11-08T00:13:23.9Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,0,4,2021-11-08T00:13:28Z,370000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1629647]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,
38,PT09M13.00S,2021-11-08T00:13:23.9Z,1,REGULAR,steal,,[],1629647,,,1610612760,0,4,2021-11-08T00:13:26Z,380000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M07.00S,2021-11-08T00:13:29.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630526,4.28712220762155,94.36274509803921,1610612760,0,4,2021-11-08T00:13:34Z,390000,-222.0,-12.0,1,left,MISS J. Robinson-Earl 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,22.21,Missed,,,,,,,,,,,,,,,,,,
40,PT09M02.00S,2021-11-08T00:13:34.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,0,4,2021-11-08T00:13:34Z,400000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,39.0,5.0,5.0,0.0,,,,,,,,,,,,,,
41,PT08M55.00S,2021-11-08T00:13:41.2Z,1,REGULAR,3pt,Jump Shot,[],203926,74.58935611038108,13.480392156862745,1610612759,0,7,2021-11-08T00:13:46Z,410000,-183.0,186.0,1,right,D. McDermott 26' 3PT pullup (3 PTS) (D. Eubanks 1 AST),"[203926, 1629234]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,26.09,Made,,,,,3.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,
42,PT08M39.00S,2021-11-08T00:13:56.5Z,1,REGULAR,turnover,lost ball,[],1630581,,,1610612760,0,7,2021-11-08T00:14:01Z,420000,,,0,,J. Giddey lost ball TURNOVER (1 TO),"[1630581, 1628401]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1.0,White,1628401.0,,,,,
43,PT08M39.00S,2021-11-08T00:13:56.5Z,1,REGULAR,steal,,[],1628401,,,1610612759,0,7,2021-11-08T00:13:59Z,430000,,,0,,D. White STEAL (1 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M34.00S,2021-11-08T00:14:01.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,89.30683311432325,46.32352941176471,1610612759,0,9,2021-11-08T00:14:09Z,440000,-18.0,48.0,1,right,K. Johnson cutting DUNK (4 PTS) (D. White 2 AST),"[1629640, 1628401]",1610612759.0,SAS,cutting,,,Johnson,K. Johnson,,,,,5.14,Made,,,,,4.0,D. White,1628401.0,2.0,,,,,,,,,,
46,PT08M29.00S,2021-11-08T00:14:10.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,0,9,2021-11-08T00:14:10Z,460000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M24.00S,2021-11-08T00:17:09.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,9.149145860709593,40.931372549019606,1610612760,2,9,2021-11-08T00:17:14Z,470000,45.0,34.0,1,left,D. Bazley alley-oop DUNK (2 PTS) (J. Giddey 1 AST),"[1629647, 1630581]",1610612760.0,OKC,alley-oop,,,Bazley,D. Bazley,,,,,5.63,Made,,,,,2.0,J. Giddey,1630581.0,1.0,,,,,,,,,,
50,PT08M09.00S,2021-11-08T00:17:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,91.93495400788436,56.61764705882353,1610612759,2,9,2021-11-08T00:17:36Z,490000,33.0,23.0,1,right,MISS D. McDermott driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,
51,PT07M58.00S,2021-11-08T00:17:35.4Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,2,9,2021-11-08T00:17:36Z,500000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,,,,
52,PT07M58.00S,2021-11-08T00:17:35.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629234,94.40999984741211,50.0,1610612759,2,11,2021-11-08T00:19:37Z,510000,0.0,0.0,1,right,D. Eubanks tip Layup (4 PTS),[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
53,PT07M53.00S,2021-11-08T00:17:40.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.492115637319317,40.68627450980392,1610612760,2,11,2021-11-08T00:19:51Z,520000,47.0,27.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,5.4,Missed,,,,,,,,,,,,,,,,,,
54,PT07M50.00S,2021-11-08T00:17:43.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,2,11,2021-11-08T00:17:53Z,530000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT07M45.00S,2021-11-08T00:17:48.2Z,1,REGULAR,2pt,Jump Shot,[],1627749,89.30683311432325,30.14705882352941,1610612759,2,11,2021-11-08T00:18:01Z,540000,-99.0,48.0,1,right,MISS D. Murray 11' step back Shot,[1627749],1610612759.0,SAS,step back,,,Murray,D. Murray,,,,,11.03,Missed,,,,,,,,,,,,,,,,,,
56,PT07M43.00S,2021-11-08T00:17:50.2Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,2,11,2021-11-08T00:18:01Z,550000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:1),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT07M32.00S,2021-11-08T00:18:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.966491458607096,56.127450980392155,1610612760,4,11,2021-11-08T00:18:12Z,560000,-31.0,22.0,1,left,L. Dort reverse Layup (2 PTS) (J. Giddey 2 AST),"[1629652, 1630581]",1610612760.0,OKC,reverse,,,Dort,L. Dort,,,,,3.79,Made,,,,,2.0,J. Giddey,1630581.0,2.0,,,,,,,,,,
59,PT07M31.00S,2021-11-08T00:18:09.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,4,11,2021-11-08T00:18:09Z,580000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M20.00S,2021-11-08T00:21:04.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,90.62089356110381,58.57843137254902,1610612759,4,11,2021-11-08T00:53:37Z,590000,43.0,36.0,1,right,MISS D. White driving floating Shot,[1628401],1610612759.0,SAS,driving floating,,,White,D. White,,,,,5.58,Missed,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2021-11-08T00:21:05.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,4,11,2021-11-08T00:21:12Z,600000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,
62,PT07M06.00S,2021-11-08T00:21:26.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630526,12.828515111695138,57.59803921568627,1610612760,4,11,2021-11-08T00:21:30Z,610000,-38.0,68.0,1,left,MISS J. Robinson-Earl 7' floating Shot,[1630526],1610612760.0,OKC,floating,,,Robinson-Earl,J. Robinson-Earl,,,,,7.8,Missed,,,,,,,,,,,,,,,,,,
63,PT07M04.00S,2021-11-08T00:21:28.2Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,4,11,2021-11-08T00:21:30Z,620000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,62.0,3.0,2.0,1.0,,,,,,,,,,,,,,
64,PT06M58.00S,2021-11-08T00:21:34.9Z,1,REGULAR,2pt,Jump Shot,[],1627749,79.188567674113,48.529411764705884,1610612759,4,11,2021-11-08T00:53:56Z,630000,-7.0,143.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.33,Missed,,,,,,,,,,,,,,,,,,
65,PT06M54.00S,2021-11-08T00:21:38.4Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,4,11,2021-11-08T00:21:38Z,640000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,64.0,4.0,2.0,2.0,,,,,,,,,,,,,,
66,PT06M52.00S,2021-11-08T00:21:40.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203926,69.85873850197109,21.323529411764707,1610612759,4,14,2021-11-08T00:21:46Z,650000,-143.0,231.0,1,right,D. McDermott 27' 3PT  (6 PTS) (D. Murray 2 AST),"[203926, 1627749]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,27.17,Made,,,,,6.0,D. Murray,1627749.0,2.0,,,,,,,,,,
68,PT06M40.00S,2021-11-08T00:21:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,8.492115637319317,59.068627450980394,1610612760,4,14,2021-11-08T00:21:56Z,670000,-45.0,27.0,1,left,MISS J. Robinson-Earl Layup - blocked,"[1630526, 1629234]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,5.29,Missed,,,,,,,,,Eubanks,1629234.0,,,,,,,,
69,PT06M40.00S,2021-11-08T00:21:52.1Z,1,REGULAR,block,,[],1629234,,,1610612760,4,14,2021-11-08T00:21:54Z,680000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M37.00S,2021-11-08T00:21:55.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,4,14,2021-11-08T00:21:56Z,690000,,,0,,D. White REBOUND (Off:1 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,,
71,PT06M27.00S,2021-11-08T00:22:05.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,90.75229960578186,55.14705882352941,1610612759,4,14,2021-11-08T00:22:10Z,700000,26.0,34.0,1,right,MISS D. White Layup - blocked,"[1628401, 1630526]",1610612759.0,SAS,,,,White,D. White,,,,,4.29,Missed,,,,,,,,,Robinson-Earl,1630526.0,,,,,,,,
72,PT06M27.00S,2021-11-08T00:22:05.9Z,1,REGULAR,block,,[],1630526,,,1610612759,4,14,2021-11-08T00:22:08Z,710000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M24.00S,2021-11-08T00:22:08.9Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,4,14,2021-11-08T00:22:10Z,720000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,71.0,2.0,2.0,0.0,,,,,,,,,,,,,,
74,PT06M20.00S,2021-11-08T00:22:12.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,8.229303547963205,54.65686274509803,1610612760,6,14,2021-11-08T00:22:27Z,730000,-23.0,25.0,1,left,J. Giddey running Layup (2 PTS) (D. Bazley 1 AST),"[1630581, 1629647]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,3.41,Made,,,,,2.0,D. Bazley,1629647.0,1.0,,,,,,,,,,
76,PT06M07.00S,2021-11-08T00:22:25.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203926,90.3580814717477,40.68627450980392,1610612759,6,14,2021-11-08T00:22:30Z,750000,-47.0,38.0,1,right,MISS D. McDermott 6' driving Layup,[203926],1610612759.0,SAS,driving,,,McDermott,D. McDermott,,,,,6.02,Missed,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2021-11-08T00:22:25.1Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,6,14,2021-11-08T00:22:30Z,760000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,76.0,3.0,2.0,1.0,,,,,,,,,,,,,,
78,PT05M56.00S,2021-11-08T00:22:36.4Z,1,REGULAR,3pt,Jump Shot,[],1628983,31.882391590013142,28.186274509803923,1610612760,6,14,2021-11-08T00:22:45Z,770000,109.0,247.0,1,left,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
79,PT05M52.00S,2021-11-08T00:22:39.7Z,1,REGULAR,rebound,offensive,[],1629647,,,1610612760,6,14,2021-11-08T00:22:39Z,780000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,78.0,3.0,2.0,1.0,,,,,,,,,,,,,,
80,PT05M41.00S,2021-11-08T00:22:51.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,35.167542706964525,52.69607843137255,1610612760,9,14,2021-11-08T00:57:17Z,790000,-13.0,278.0,1,left,J. Giddey 27' 3PT pullup (5 PTS) (J. Robinson-Earl 1 AST),"[1630581, 1630526]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,27.84,Made,,,,,5.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,,
82,PT05M26.00S,2021-11-08T00:23:06.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.43823915900131,56.127450980392155,1610612759,9,16,2021-11-08T00:23:25Z,810000,31.0,47.0,1,right,K. Johnson driving reverse Layup (6 PTS) (D. Murray 3 AST),"[1629640, 1627749]",1610612759.0,SAS,driving reverse,,,Johnson,K. Johnson,,,,,5.59,Made,,,,,6.0,D. Murray,1627749.0,3.0,,,,,,,,,,
84,PT05M18.00S,2021-11-08T00:23:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.966491458607096,55.14705882352941,1610612760,11,16,2021-11-08T00:23:52Z,830000,-26.0,22.0,1,left,S. Gilgeous-Alexander driving reverse Layup (2 PTS),[1628983],1610612760.0,OKC,driving reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.41,Made,,,,,2.0,,,,,,,,,,,,,
