actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
18,PT10M41.00S,2022-03-07T00:12:19.4Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,5,3,2022-03-07T00:12:50Z,180000,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
19,PT10M41.00S,2022-03-07T00:12:19.4Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,5,3,2022-03-07T00:12:50Z,190000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
20,PT10M40.00S,2022-03-07T00:12:20.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,5,3,2022-03-07T00:12:50Z,200000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,
21,PT10M17.00S,2022-03-07T00:13:13.7Z,1,REGULAR,2pt,Jump Shot,[],1630544,77.7431011826544,58.82352941176471,1610612760,5,3,2022-03-07T00:13:30Z,210000,44.0,157.0,1,right,MISS T. Mann 16' floating Shot,[1630544],1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,16.28,Missed,,,,,,,,,,,,,,,,,,
22,PT10M16.00S,2022-03-07T00:13:14.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,5,3,2022-03-07T00:13:19Z,220000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
23,PT10M16.00S,2022-03-07T00:13:18.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612760,5,3,2022-03-07T00:13:25Z,230000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,203177.0,,,,,,
24,PT10M06.00S,2022-03-07T00:13:36.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202711,34.37910643889619,41.66666666666667,1610612762,5,3,2022-03-07T00:13:43Z,240000,42.0,271.0,1,left,MISS B. Bogdanovic 27' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,27.39,Missed,,,,,,,,,,,,,,,,,,
25,PT10M02.00S,2022-03-07T00:13:40.8Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,5,3,2022-03-07T00:13:43Z,250000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M50.00S,2022-03-07T00:13:52.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,94.43166885676742,60.78431372549019,1610612760,5,3,2022-03-07T00:13:56Z,260000,54.0,0.0,1,right,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,5.39,Missed,,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2022-03-07T00:13:53.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,5,3,2022-03-07T00:13:56Z,270000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M45.00S,2022-03-07T00:13:57.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626220,6.915243101182654,45.09803921568628,1610612762,5,3,2022-03-07T00:18:14Z,280000,25.0,13.0,1,left,MISS R. O'Neale running reverse Layup,[1626220],1610612762.0,UTA,running reverse,,,O'Neale,R. O'Neale,,,,,2.75,Missed,,,,,,,,,,,,,,,,,,
29,PT09M44.00S,2022-03-07T00:13:58.6Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,5,3,2022-03-07T00:14:04Z,290000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M34.00S,2022-03-07T00:14:11.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,5,3,2022-03-07T00:14:11Z,300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M23.00S,2022-03-07T00:14:33.4Z,1,REGULAR,3pt,Jump Shot,[],1629647,65.39093298291722,58.08823529411765,1610612760,5,3,2022-03-07T00:14:38Z,310000,40.0,273.0,1,right,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2022-03-07T00:14:35.4Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,5,3,2022-03-07T00:14:38Z,320000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M11.00S,2022-03-07T00:14:46.1Z,1,REGULAR,3pt,Jump Shot,[],1630235,3.4986859395532193,94.36274509803921,1610612762,5,3,2022-03-07T00:14:53Z,330000,-222.0,-20.0,1,left,MISS T. Forrest 3PT,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,22.27,Missed,,,,,,,,,,,,,,,,,,
34,PT09M07.00S,2022-03-07T00:14:50.1Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,5,3,2022-03-07T00:14:53Z,340000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
35,PT09M03.00S,2022-03-07T00:14:53.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630197,89.70105124835742,44.36274509803921,1610612760,5,3,2022-03-07T00:14:58Z,350000,-28.0,44.0,1,right,MISS A. Pokusevski running Layup - blocked,"[1630197, 1626220]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,5.25,Missed,,,,,,,,,,,,,,,,,O'Neale,1626220.0
36,PT09M03.00S,2022-03-07T00:14:53.0Z,1,REGULAR,block,,[],1626220,,,1610612760,5,3,2022-03-07T00:14:55Z,360000,,,0,,R. O'Neale BLOCK (1 BLK),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M01.00S,2022-03-07T00:14:55.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,5,3,2022-03-07T00:22:45Z,370000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M52.00S,2022-03-07T00:15:04.1Z,1,REGULAR,3pt,Jump Shot,[],202711,13.354139290407357,2.941176470588235,1610612762,5,6,2022-03-07T00:15:10Z,380000,235.0,73.0,1,left,B. Bogdanovic 24' 3PT  (3 PTS) (T. Forrest 1 AST),"[202711, 1630235]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,24.64,Made,,,,,,,,3.0,T. Forrest,1630235.0,1.0,,,,,,,
40,PT08M32.00S,2022-03-07T00:15:24.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,90.88370565045992,42.8921568627451,1610612760,7,6,2022-03-07T00:15:27Z,400000,-36.0,33.0,1,right,A. Wiggins Layup (2 PTS) (S. Gilgeous-Alexander 3 AST),"[1630598, 1628983]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,4.86,Made,,,,,,,,2.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,
42,PT08M16.00S,2022-03-07T00:15:40.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,3.4986859395532193,96.07843137254902,1610612762,7,9,2022-03-07T00:15:46Z,420000,-230.0,-20.0,1,left,D. Mitchell 3PT  (5 PTS) (T. Forrest 2 AST),"[1628378, 1630235]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.12,Made,,,,,,,,5.0,T. Forrest,1630235.0,2.0,,,,,,,
44,PT07M54.00S,2022-03-07T00:16:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,92.32917214191852,58.333333333333336,1610612760,9,9,2022-03-07T00:16:06Z,440000,42.0,20.0,1,right,D. Bazley driving Layup (5 PTS) (T. Mann 1 AST),"[1629647, 1630544]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,4.61,Made,,,,,,,,5.0,T. Mann,1630544.0,1.0,,,,,,,
45,PT07M43.00S,2022-03-07T00:16:12.9Z,1,REGULAR,3pt,Jump Shot,[],1626220,33.722076215505915,62.00980392156863,1610612762,9,12,2022-03-07T00:16:17Z,450000,-60.0,264.0,1,left,R. O'Neale 27' 3PT  (3 PTS) (T. Forrest 3 AST),"[1626220, 1630235]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,27.12,Made,,,,,,,,3.0,T. Forrest,1630235.0,3.0,,,,,,,
47,PT07M43.00S,2022-03-07T00:16:18.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,12,2022-03-07T00:16:18Z,470000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M21.00S,2022-03-07T00:19:38.5Z,1,REGULAR,2pt,Jump Shot,[],1630544,77.21747700394218,71.32352941176471,1610612760,9,12,2022-03-07T00:19:45Z,480000,107.0,162.0,1,right,MISS T. Mann 19' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,19.37,Missed,,,,,,,,,,,,,,,,,,
50,PT07M17.00S,2022-03-07T00:19:42.5Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,9,12,2022-03-07T00:19:45Z,490000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,49.0,1.0,0.0,1.0,,,,,,,,,,,,,,
51,PT07M10.00S,2022-03-07T00:19:49.0Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628983,80.1084099868594,22.54901960784314,1610612760,11,12,2022-03-07T00:22:27Z,500000,-137.0,134.0,1,right,S. Gilgeous-Alexander 19' step back Jump Shot (2 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,19.22,Made,,,,,,,,2.0,,,,,,,,,,
52,PT06M51.00S,2022-03-07T00:20:07.1Z,1,REGULAR,3pt,Jump Shot,[],1626220,5.863994743758213,96.07843137254902,1610612762,11,15,2022-03-07T00:20:11Z,510000,-230.0,3.0,1,left,R. O'Neale 3PT  (6 PTS) (D. Mitchell 1 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.04,Made,,,,,,,,6.0,D. Mitchell,1628378.0,1.0,,,,,,,
54,PT06M37.00S,2022-03-07T00:20:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.9060446780552,56.61764705882353,1610612760,11,15,2022-03-07T00:20:30Z,530000,33.0,5.0,1,right,MISS S. Gilgeous-Alexander reverse Layup - blocked,"[1628983, 203497]",1610612760.0,OKC,reverse,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.34,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
55,PT06M37.00S,2022-03-07T00:20:20.8Z,1,REGULAR,block,,[],203497,,,1610612760,11,15,2022-03-07T00:20:23Z,540000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M35.00S,2022-03-07T00:20:22.8Z,1,REGULAR,rebound,defensive,[],202711,,,1610612762,11,15,2022-03-07T00:20:30Z,550000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT06M31.00S,2022-03-07T00:20:27.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,20.18725361366623,5.392156862745098,1610612762,11,18,2022-03-07T00:20:35Z,560000,223.0,137.0,1,left,R. O'Neale 26' 3PT  (9 PTS) (D. Mitchell 2 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.19,Made,,,,,,,,9.0,D. Mitchell,1628378.0,2.0,,,,,,,
59,PT06M16.00S,2022-03-07T00:20:42.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,65.1281208935611,21.323529411764707,1610612760,11,18,2022-03-07T00:20:47Z,580000,-143.0,275.0,1,right,MISS T. Mann 31' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,31.04,Missed,,,,,,,,,,,,,,,,,,
60,PT06M14.00S,2022-03-07T00:20:44.7Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,11,18,2022-03-07T00:20:47Z,590000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,59.0,2.0,1.0,1.0,,,,,,,,,,,,,,
61,PT06M05.00S,2022-03-07T00:20:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,93.24901445466492,44.11764705882353,1610612760,11,18,2022-03-07T00:20:59Z,600000,-29.0,11.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.14,Missed,,,,,,,,,,,,,,,,,,
62,PT06M03.00S,2022-03-07T00:20:56.4Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,11,18,2022-03-07T00:20:59Z,610000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT05M57.00S,2022-03-07T00:21:01.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,8.360709592641262,53.92156862745098,1610612762,11,18,2022-03-07T00:21:06Z,620000,-20.0,26.0,1,left,MISS R. Gobert DUNK - blocked,"[203497, 1629647]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.26,Missed,,,,,,,,,,,,,,,,,Bazley,1629647.0
64,PT05M57.00S,2022-03-07T00:21:01.6Z,1,REGULAR,block,,[],1629647,,,1610612762,11,18,2022-03-07T00:21:03Z,630000,,,0,,D. Bazley BLOCK (1 BLK),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M54.00S,2022-03-07T00:21:04.6Z,1,REGULAR,rebound,defensive,[],1630544,,,1610612760,11,18,2022-03-07T00:21:06Z,640000,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,,,,,,,
66,PT05M50.00S,2022-03-07T00:21:09.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630598,94.95729303547962,95.83333333333334,1610612760,11,18,2022-03-07T00:21:15Z,650000,229.0,-5.0,1,right,MISS A. Wiggins 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,22.93,Missed,,,,,,,,,,,,,,,,,,
67,PT05M47.00S,2022-03-07T00:21:12.0Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,11,18,2022-03-07T00:21:15Z,660000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT05M26.00S,2022-03-07T00:21:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,9.411957950065702,39.46078431372549,1610612762,11,20,2022-03-07T00:21:39Z,670000,53.0,36.0,1,left,D. Mitchell 6' driving floating bank Jump Shot (7 PTS),[1628378],1610612762.0,UTA,driving floating bank,,,Mitchell,D. Mitchell,,,,,6.38,Made,,,,,,,,7.0,,,,,,,,,,
69,PT04M58.00S,2022-03-07T00:22:00.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,90.75229960578186,45.83333333333333,1610612760,11,20,2022-03-07T00:22:07Z,680000,-21.0,34.0,1,right,MISS S. Gilgeous-Alexander driving floating Shot,[1628983],1610612760.0,OKC,driving floating,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.02,Missed,,,,,,,,,,,,,,,,,,
70,PT04M57.00S,2022-03-07T00:22:01.3Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612762,11,20,2022-03-07T00:22:07Z,690000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,69.0,3.0,3.0,0.0,,,,,,,,,,,,,,
71,PT04M52.00S,2022-03-07T00:22:07.0Z,1,REGULAR,3pt,Jump Shot,[],202711,28.203022339027594,13.970588235294118,1610612762,11,23,2022-03-07T00:22:14Z,700000,180.0,213.0,1,left,B. Bogdanovic 27' 3PT step back (6 PTS) (R. O'Neale 1 AST),"[202711, 1626220]",1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,27.86,Made,,,,,,,,6.0,R. O'Neale,1626220.0,1.0,,,,,,,
73,PT04M50.00S,2022-03-07T00:22:13.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,11,23,2022-03-07T00:22:13Z,720000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,11,23,2022-03-07T00:25:05Z,730000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,11,23,2022-03-07T00:25:05Z,740000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,out,[],203497,,,1610612760,11,23,2022-03-07T00:25:05Z,750000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,out,[],1630235,,,1610612760,11,23,2022-03-07T00:25:05Z,760000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,in,[],1630249,,,1610612760,11,23,2022-03-07T00:25:05Z,770000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,in,[],1630846,,,1610612760,11,23,2022-03-07T00:25:05Z,780000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,in,[],1629638,,,1610612760,11,23,2022-03-07T00:25:05Z,790000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612762.0,UTA,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M50.00S,2022-03-07T00:24:37.6Z,1,REGULAR,substitution,in,[],202355,,,1610612760,11,23,2022-03-07T00:25:05Z,800000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M39.00S,2022-03-07T00:25:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.10183968462549,58.82352941176471,1610612760,11,23,2022-03-07T00:25:17Z,810000,44.0,88.0,1,right,MISS S. Gilgeous-Alexander 9' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.8,Missed,,,,,,,,,,,,,,,,,,
84,PT04M35.00S,2022-03-07T00:25:15.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,11,23,2022-03-07T00:25:17Z,820000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT04M30.00S,2022-03-07T00:25:20.7Z,1,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612762,11,23,2022-03-07T00:25:28Z,830000,,,0,,V. Krejci shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1630249, 202711]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Bogdanovic,202711.0,,
87,PT04M30.00S,2022-03-07T00:25:43.7Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,11,24,2022-03-07T00:25:43Z,850000,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
