actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
15,PT10M47.00S,2022-03-31T00:11:37.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,0,3,2022-03-31T00:11:37Z,150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,PT10M38.00S,2022-03-31T00:11:56.9Z,1,REGULAR,3pt,Jump Shot,[],1627789,74.06373193166885,12.254901960784313,1610612737,0,6,2022-03-31T00:12:14Z,160000,-189.0,191.0,1,right,T. Luwawu-Cabarrot 26' 3PT  (3 PTS) (K. Huerter 1 AST),"[1627789, 1628989]",1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,26.87,Made,,,,,3.0,K. Huerter,1628989.0,1.0,,,,,,,,,
18,PT10M19.00S,2022-03-31T00:12:16.5Z,1,REGULAR,foul,personal,['2freethrow'],203991,,,1610612760,0,6,2022-03-31T00:12:26Z,180000,,,0,,C. Capela shooting personal FOUL (1 PF) (Krejci 2 FT),"[203991, 1630249]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,204058.0,,,,,,,,,,,,1.0,0.0,Krejci,1630249.0,,,,,
20,PT10M19.00S,2022-03-31T00:12:36.4Z,1,REGULAR,freethrow,1 of 2,[],1630249,,,1610612760,1,6,2022-03-31T00:12:36Z,200000,,,0,,V. Krejci Free Throw 1 of 2 (1 PTS),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
21,PT10M19.00S,2022-03-31T00:12:50.4Z,1,REGULAR,freethrow,2 of 2,[],1630249,,,1610612760,2,6,2022-03-31T00:12:50Z,210000,,,0,,V. Krejci Free Throw 2 of 2 (2 PTS),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
22,PT10M09.00S,2022-03-31T00:13:03.6Z,1,REGULAR,3pt,Jump Shot,[],1629027,68.80749014454665,21.568627450980394,1610612737,2,9,2022-03-31T00:13:22Z,220000,-142.0,241.0,1,right,T. Young 27' 3PT step back (6 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,27.96,Made,,,,,6.0,,,,,,,,,,,,
23,PT09M45.00S,2022-03-31T00:13:26.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.258212877792378,56.86274509803921,1610612760,2,9,2022-03-31T00:13:29Z,230000,-34.0,6.0,1,left,MISS A. Pokusevski Layup - blocked,"[1630197, 203991]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,3.49,Missed,,,,,,,,,,,,,Capela,203991.0,,,
24,PT09M45.00S,2022-03-31T00:13:26.1Z,1,REGULAR,block,,[],203991,,,1610612760,2,9,2022-03-31T00:13:28Z,240000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
25,PT09M43.00S,2022-03-31T00:13:28.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,9,2022-03-31T00:13:29Z,250000,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,
26,PT09M42.00S,2022-03-31T00:13:31.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,93.38042049934296,38.970588235294116,1610612737,2,11,2022-03-31T00:13:37Z,260000,-55.0,10.0,1,right,D. Hunter alley-oop Layup (2 PTS) (T. Young 1 AST),"[1629631, 1629027]",1610612737.0,ATL,alley-oop,,,Hunter,D. Hunter,,,,,,,5.59,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,
28,PT09M42.00S,2022-03-31T00:13:34.3Z,1,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612737,2,11,2022-03-31T00:13:44Z,280000,,,0,,I. Roby shooting personal FOUL (1 PF) (Hunter 1 FT),"[1629676, 1629631]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,204058.0,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0,,,,,
30,PT09M42.00S,2022-03-31T00:13:56.6Z,1,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,2,12,2022-03-31T00:13:56Z,300000,,,0,,D. Hunter Free Throw 1 of 1 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,
31,PT09M23.00S,2022-03-31T00:14:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629676,12.434296977660972,49.01960784313725,1610612760,2,12,2022-03-31T00:14:19Z,310000,5.0,64.0,1,left,MISS I. Roby 6' driving floating Shot,[1629676],1610612760.0,OKC,driving floating,,,Roby,I. Roby,,,,,,,6.46,Missed,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2022-03-31T00:14:17.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,2,12,2022-03-31T00:14:19Z,320000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,31.0,3.0,3.0,0.0,,,,,,,,,,,,,
33,PT09M15.00S,2022-03-31T00:14:23.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,90.62089356110381,51.470588235294116,1610612737,2,14,2022-03-31T00:14:26Z,330000,7.0,36.0,1,right,C. Capela alley-oop DUNK (2 PTS) (T. Young 2 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,,,3.65,Made,,,,,2.0,T. Young,1629027.0,2.0,,,,,,,,,
35,PT08M52.00S,2022-03-31T00:14:45.6Z,1,REGULAR,3pt,Jump Shot,[],1630249,33.196452036793694,36.51960784313725,1610612760,5,14,2022-03-31T00:14:51Z,350000,67.0,260.0,1,left,V. Krejci 26' 3PT step back (5 PTS) (T. Maledon 1 AST),"[1630249, 1630177]",1610612760.0,OKC,step back,,,Krejci,V. Krejci,,,,,,,26.81,Made,,,,,5.0,T. Maledon,1630177.0,1.0,,,,,,,,,
37,PT08M44.00S,2022-03-31T00:14:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,92.06636005256242,53.92156862745098,1610612737,5,14,2022-03-31T00:14:58Z,370000,20.0,22.0,1,right,MISS T. Luwawu-Cabarrot running Layup,[1627789],1610612737.0,ATL,running,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,2.95,Missed,,,,,,,,,,,,,,,,,
38,PT08M42.00S,2022-03-31T00:14:56.1Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,5,14,2022-03-31T00:14:58Z,380000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,
39,PT08M35.00S,2022-03-31T00:15:03.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,6.389618922470433,44.6078431372549,1610612760,7,14,2022-03-31T00:15:37Z,390000,27.0,8.0,1,left,I. Roby cutting finger roll Layup (2 PTS) (A. Pokusevski 1 AST),"[1629676, 1630197]",1610612760.0,OKC,cutting finger roll,,,Roby,I. Roby,,,,,,,2.8,Made,,,,,2.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,
41,PT08M22.00S,2022-03-31T00:15:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.19776609724047,44.11764705882353,1610612737,7,16,2022-03-31T00:15:20Z,410000,-29.0,21.0,1,right,T. Young driving Layup (8 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,3.6,Made,,,,,8.0,,,,,,,,,,,,
42,PT08M05.00S,2022-03-31T00:15:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,8.229303547963205,46.07843137254902,1610612760,9,16,2022-03-31T00:15:37Z,420000,20.0,25.0,1,left,A. Wiggins cutting Layup (2 PTS) (I. Roby 1 AST),"[1630598, 1629676]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,,,3.17,Made,,,,,2.0,I. Roby,1629676.0,1.0,,,,,,,,,
44,PT07M55.00S,2022-03-31T00:15:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,90.75229960578186,44.85294117647059,1610612737,9,18,2022-03-31T00:15:53Z,440000,-26.0,34.0,1,right,D. Hunter driving finger roll Layup (5 PTS) (T. Luwawu-Cabarrot 1 AST),"[1629631, 1627789]",1610612737.0,ATL,driving finger roll,,,Hunter,D. Hunter,,,,,,,4.29,Made,,,,,5.0,T. Luwawu-Cabarrot,1627789.0,1.0,,,,,,,,,
46,PT07M40.00S,2022-03-31T00:15:57.9Z,1,REGULAR,3pt,Jump Shot,[],1630249,31.750985545335087,21.568627450980394,1610612760,9,18,2022-03-31T00:16:02Z,460000,142.0,246.0,1,left,MISS V. Krejci 28' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,28.41,Missed,,,,,,,,,,,,,,,,,
47,PT07M37.00S,2022-03-31T00:16:01.7Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,18,2022-03-31T00:16:01Z,470000,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,46.0,4.0,4.0,0.0,,,,,,,,,,,,,
48,PT07M33.00S,2022-03-31T00:16:05.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,65.52233902759527,23.284313725490197,1610612737,9,21,2022-03-31T00:16:23Z,480000,-134.0,272.0,1,right,K. Huerter 30' 3PT running pullup (3 PTS),[1628989],1610612737.0,ATL,running pullup,,,Huerter,K. Huerter,,,,,,,30.27,Made,,,,,3.0,,,,,,,,,,,,
49,PT07M24.00S,2022-03-31T00:16:18.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,21,2022-03-31T00:16:18Z,490000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2022-03-31T00:18:34.8Z,1,REGULAR,substitution,out,[],1630197,,,1610612760,9,21,2022-03-31T00:18:54Z,500000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M24.00S,2022-03-31T00:18:34.8Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,9,21,2022-03-31T00:18:54Z,510000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M24.00S,2022-03-31T00:18:34.8Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,9,21,2022-03-31T00:18:54Z,520000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M24.00S,2022-03-31T00:18:34.8Z,1,REGULAR,substitution,in,[],1630846,,,1610612760,9,21,2022-03-31T00:18:54Z,530000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2022-03-31T00:19:29.8Z,1,REGULAR,3pt,Jump Shot,[],1630322,13.61695137976347,3.9215686274509802,1610612760,9,21,2022-03-31T00:19:35Z,540000,230.0,75.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,24.25,Missed,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2022-03-31T00:19:33.8Z,1,REGULAR,rebound,offensive,[],1630249,,,1610612760,9,21,2022-03-31T00:19:35Z,550000,,,0,,V. Krejci REBOUND (Off:1 Def:0),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,54.0,1.0,0.0,1.0,,,,,,,,,,,,,
56,PT07M01.00S,2022-03-31T00:19:35.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,33.85348226018397,30.637254901960787,1610612760,12,21,2022-03-31T00:19:39Z,560000,97.0,266.0,1,left,L. Waters III 28' 3PT  (3 PTS) (V. Krejci 1 AST),"[1630322, 1630249]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,28.28,Made,,,,,3.0,V. Krejci,1630249.0,1.0,,,,,,,,,
58,PT06M40.00S,2022-03-31T00:19:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,90.62089356110381,59.068627450980394,1610612737,12,23,2022-03-31T00:20:00Z,580000,45.0,36.0,1,right,T. Young driving finger roll Layup (10 PTS) (C. Capela 1 AST),"[1629027, 203991]",1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,,,5.77,Made,,,,,10.0,C. Capela,203991.0,1.0,,,,,,,,,
60,PT06M20.00S,2022-03-31T00:20:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,14.4053876478318,53.92156862745098,1610612760,12,23,2022-03-31T00:20:21Z,600000,-20.0,83.0,1,left,MISS T. Maledon 8' driving floating Shot,[1630177],1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,,,8.52,Missed,,,,,,,,,,,,,,,,,
61,PT06M18.00S,2022-03-31T00:20:16.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,23,2022-03-31T00:20:21Z,610000,,,0,,C. Capela REBOUND (Off:0 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,60.0,5.0,5.0,0.0,,,,,,,,,,,,,
62,PT06M08.00S,2022-03-31T00:20:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,81.8166885676741,36.76470588235294,1610612737,12,25,2022-03-31T00:20:32Z,620000,-66.0,118.0,1,right,K. Huerter 13' turnaround Jump Shot (5 PTS) (T. Young 3 AST),"[1628989, 1629027]",1610612737.0,ATL,turnaround,,,Huerter,K. Huerter,,,,,,,13.57,Made,,,,,5.0,T. Young,1629027.0,3.0,,,,,,,,,
64,PT05M55.00S,2022-03-31T00:20:40.1Z,1,REGULAR,3pt,Jump Shot,[],1630846,29.122864651773984,24.019607843137255,1610612760,12,25,2022-03-31T00:20:45Z,640000,130.0,221.0,1,left,MISS O. Sarr 25' 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,25.66,Missed,,,,,,,,,,,,,,,,,
65,PT05M51.00S,2022-03-31T00:20:44.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,25,2022-03-31T00:20:45Z,650000,,,0,,C. Capela REBOUND (Off:0 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,64.0,6.0,6.0,0.0,,,,,,,,,,,,,
66,PT05M44.00S,2022-03-31T00:20:51.3Z,1,REGULAR,2pt,Jump Shot,[],1629027,75.24638633377135,59.068627450980394,1610612737,12,27,2022-03-31T00:20:55Z,660000,45.0,180.0,1,right,T. Young 18' pullup Jump Shot (12 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,18.58,Made,,,,,12.0,,,,,,,,,,,,
67,PT05M32.00S,2022-03-31T00:21:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,10.33180026281209,44.36274509803921,1610612760,14,27,2022-03-31T00:21:06Z,670000,28.0,45.0,1,left,T. Maledon driving finger roll Layup (2 PTS),[1630177],1610612760.0,OKC,driving finger roll,,,Maledon,T. Maledon,,,,,,,5.28,Made,,,,,2.0,,,,,,,,,,,,
68,PT05M20.00S,2022-03-31T00:21:16.7Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,14,27,2022-03-31T00:23:29Z,672500,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1630322]",1610612737.0,ATL,,,,Young,T. Young,,,,,,1.0,,,,,,,,,,,,,,,,,Waters III,1630322.0,
69,PT05M20.00S,2022-03-31T00:21:16.7Z,1,REGULAR,steal,,[],1630322,,,1610612760,14,27,2022-03-31T00:21:18Z,673750,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M19.00S,2022-03-31T00:21:22.2Z,1,REGULAR,foul,personal,[],1629027,,,1610612760,14,27,2022-03-31T00:23:51Z,675000,,,0,,T. Young take personal FOUL (1 PF),"[1629027, 1630249]",1610612737.0,ATL,take,,,Young,T. Young,,,,,202049.0,,,,,,,,,,,,1.0,0.0,Krejci,1630249.0,,,,,
72,PT04M58.00S,2022-03-31T00:21:53.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,35.43035479632063,30.14705882352941,1610612760,17,27,2022-03-31T00:21:58Z,720000,99.0,281.0,1,left,L. Waters III 29' 3PT  (6 PTS) (V. Krejci 2 AST),"[1630322, 1630249]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,29.76,Made,,,,,6.0,V. Krejci,1630249.0,2.0,,,,,,,,,
74,PT04M49.00S,2022-03-31T00:22:04.5Z,1,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612737,17,27,2022-03-31T00:22:15Z,740000,,,0,,L. Waters III shooting personal FOUL (1 PF) (Young 2 FT),"[1630322, 1629027]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,202901.0,,,,,,,,,,,,1.0,0.0,Young,1629027.0,,,,,
76,PT04M49.00S,2022-03-31T00:22:27.7Z,1,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,17,28,2022-03-31T00:22:27Z,760000,,,0,,T. Young Free Throw 1 of 2 (13 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,
77,PT04M49.00S,2022-03-31T00:22:28.3Z,1,REGULAR,substitution,out,[],1630177,,,1610612737,17,28,2022-03-31T00:22:37Z,770000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M49.00S,2022-03-31T00:22:28.3Z,1,REGULAR,substitution,out,[],1627789,,,1610612737,17,28,2022-03-31T00:22:37Z,780000,,,0,,SUB out: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M49.00S,2022-03-31T00:22:28.3Z,1,REGULAR,substitution,in,[],1630526,,,1610612737,17,28,2022-03-31T00:22:37Z,790000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M49.00S,2022-03-31T00:22:28.3Z,1,REGULAR,substitution,in,[],203992,,,1610612737,17,28,2022-03-31T00:22:37Z,800000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M49.00S,2022-03-31T00:22:50.4Z,1,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,17,29,2022-03-31T00:22:50Z,810000,,,0,,T. Young Free Throw 2 of 2 (14 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
82,PT04M27.00S,2022-03-31T00:23:13.3Z,1,REGULAR,turnover,bad pass,[],1629676,,,1610612760,17,29,2022-03-31T00:23:17Z,820000,,,0,,I. Roby bad pass TURNOVER (2 TO),"[1629676, 1629027]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,2.0,,,,,,,,,,,,,,,,,Young,1629027.0,
84,PT04M27.00S,2022-03-31T00:23:13.3Z,1,REGULAR,steal,,[],1629027,,,1610612737,17,29,2022-03-31T00:23:14Z,830000,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M27.00S,2022-03-31T00:23:15.4Z,1,REGULAR,foul,personal,[],1630322,,,1610612737,17,29,2022-03-31T00:23:24Z,840000,,,0,,L. Waters III personal FOUL (2 PF),"[1630322, 1629027]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,202049.0,,,,,,,,,,,,2.0,0.0,Young,1629027.0,,,,,
87,PT04M23.00S,2022-03-31T00:23:36.0Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,17,29,2022-03-31T00:23:39Z,860000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1630526]",1610612737.0,ATL,,,,Young,T. Young,,,,,,2.0,,,,,,,,,,,,,,,,,Robinson-Earl,1630526.0,
88,PT04M23.00S,2022-03-31T00:23:36.0Z,1,REGULAR,steal,,[],1630526,,,1610612760,17,29,2022-03-31T00:23:37Z,870000,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M20.00S,2022-03-31T00:23:39.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629676,8.886333771353483,45.34313725490196,1610612760,19,29,2022-03-31T00:23:46Z,880000,23.0,31.0,1,left,I. Roby running DUNK (4 PTS) (J. Robinson-Earl 1 AST),"[1629676, 1630526]",1610612760.0,OKC,running,,,Roby,I. Roby,,,,,,,3.88,Made,,,,,4.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,
91,PT04M06.00S,2022-03-31T00:23:52.8Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612737,19,29,2022-03-31T00:23:55Z,900000,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1630249]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,1.0,,,,,,,,,,,,,,,,,Krejci,1630249.0,
92,PT04M06.00S,2022-03-31T00:23:52.8Z,1,REGULAR,steal,,[],1630249,,,1610612760,19,29,2022-03-31T00:23:54Z,910000,,,0,,V. Krejci STEAL (1 STL),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
