actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
20,PT10M53.00S,2022-03-22T00:12:29.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,0,5,2022-03-22T00:12:29Z,200000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,
21,PT10M53.00S,2022-03-22T00:12:30.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,0,5,2022-03-22T00:12:30Z,210000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PT10M44.00S,2022-03-22T00:12:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629684,9.149145860709593,56.61764705882353,1610612738,0,7,2022-03-22T01:56:58Z,220000,-33.0,34.0,1,left,G. Williams cutting Layup (2 PTS) (A. Horford 2 AST),"[1629684, 201143]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,4.71,Made,2.0,A. Horford,201143.0,2.0,,,,,,,,,,,,,,,
24,PT10M25.00S,2022-03-22T00:13:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,88.91261498028909,55.14705882352941,1610612760,0,7,2022-03-22T00:13:16Z,240000,26.0,52.0,1,right,MISS T. Mann driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,5.77,Missed,,,,,,,,,,,,,,,,,,,
25,PT10M23.00S,2022-03-22T00:13:13.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,0,7,2022-03-22T00:13:16Z,250000,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,
26,PT10M15.00S,2022-03-22T00:13:21.3Z,1,REGULAR,3pt,Jump Shot,[],1628369,24.52365308804205,8.823529411764707,1610612738,0,10,2022-03-22T00:13:25Z,260000,206.0,178.0,1,left,J. Tatum 27' 3PT  (5 PTS) (A. Horford 3 AST),"[1628369, 201143]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,27.22,Made,5.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,,
28,PT09M55.00S,2022-03-22T00:13:41.8Z,1,REGULAR,turnover,lost ball,[],1628983,,,1610612760,0,10,2022-03-22T00:13:47Z,280000,,,0,,S. Gilgeous-Alexander lost ball TURNOVER (1 TO),"[1628983, 201143]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,
29,PT09M55.00S,2022-03-22T00:13:41.8Z,1,REGULAR,steal,,[],201143,,,1610612738,0,10,2022-03-22T00:14:41Z,290000,,,0,,A. Horford STEAL (1 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
30,PT09M49.00S,2022-03-22T00:13:47.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,8.492115637319317,96.56862745098039,1610612738,0,13,2022-03-22T00:13:51Z,300000,-233.0,27.0,1,left,G. Williams 3PT  (5 PTS) (D. White 1 AST),"[1629684, 1628401]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.44,Made,5.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,,
32,PT09M33.00S,2022-03-22T00:14:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,85.89027595269383,58.08823529411765,1610612760,2,13,2022-03-22T00:14:09Z,320000,40.0,80.0,1,right,A. Wiggins 8' driving floating Jump Shot (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1630598, 1628983]",1610612760.0,OKC,driving floating,,,Wiggins,A. Wiggins,,,,,8.97,Made,2.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
34,PT09M19.00S,2022-03-22T00:14:19.9Z,1,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612738,2,13,2022-03-22T00:14:29Z,340000,,,0,,I. Roby shooting personal FOUL (1 PF) (Horford 2 FT),"[1629676, 201143]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,101283.0,1.0,0.0,Horford,201143.0,,,,,,,,,,
36,PT09M19.00S,2022-03-22T00:15:08.9Z,1,REGULAR,freethrow,1 of 2,[],201143,,,1610612738,2,14,2022-03-22T00:15:08Z,360000,,,0,,A. Horford Free Throw 1 of 2 (1 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
37,PT09M19.00S,2022-03-22T00:15:09.4Z,1,REGULAR,freethrow,2 of 2,[],201143,,,1610612738,2,15,2022-03-22T00:15:09Z,370000,,,0,,A. Horford Free Throw 2 of 2 (2 PTS),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
38,PT09M13.00S,2022-03-22T00:15:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.93495400788436,44.6078431372549,1610612760,2,15,2022-03-22T00:15:17Z,380000,-27.0,23.0,1,right,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 201143]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.57,Missed,,,,,,,,,,,,,,,,,Horford,201143.0,
39,PT09M13.00S,2022-03-22T00:15:13.4Z,1,REGULAR,block,,[],201143,,,1610612760,2,15,2022-03-22T00:15:15Z,390000,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
40,PT09M10.00S,2022-03-22T00:15:16.4Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,2,15,2022-03-22T00:15:17Z,400000,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,38.0,1.0,1.0,0.0,,,,,,
41,PT08M52.00S,2022-03-22T00:15:33.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,8.886333771353483,44.6078431372549,1610612738,2,17,2022-03-22T00:15:40Z,410000,27.0,31.0,1,left,G. Williams DUNK (7 PTS) (A. Horford 4 AST),"[1629684, 201143]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,4.11,Made,7.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,,
43,PT08M40.00S,2022-03-22T00:15:44.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.80354796320631,41.42156862745098,1610612760,2,17,2022-03-22T00:15:51Z,430000,-43.0,25.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M39.00S,2022-03-22T00:15:46.6Z,1,REGULAR,rebound,offensive,[],1629676,,,1610612760,2,17,2022-03-22T00:15:46Z,440000,,,0,,I. Roby REBOUND (Off:1 Def:0),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,43.0,1.0,0.0,1.0,,,,,,
45,PT08M33.00S,2022-03-22T00:15:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,88.64980289093299,43.872549019607845,1610612760,2,17,2022-03-22T00:15:58Z,450000,-31.0,54.0,1,right,MISS T. Mann 6' driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,6.22,Missed,,,,,,,,,,,,,,,,,,,
46,PT08M32.00S,2022-03-22T00:15:53.5Z,1,REGULAR,rebound,offensive,[],1629647,,,1610612760,2,17,2022-03-22T00:15:58Z,460000,,,0,,D. Bazley REBOUND (Off:1 Def:0),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,,
47,PT08M32.00S,2022-03-22T00:15:54.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,92.06636005256242,58.333333333333336,1610612760,4,17,2022-03-22T00:16:01Z,470000,42.0,22.0,1,right,D. Bazley putback Layup (2 PTS),[1629647],1610612760.0,OKC,putback,,,Bazley,D. Bazley,,,,,4.72,Made,2.0,,,,,,,,,,,,,,,,,,
48,PT08M14.00S,2022-03-22T00:16:13.8Z,1,REGULAR,foul,personal,['2freethrow'],1630598,,,1610612738,4,17,2022-03-22T00:16:28Z,480000,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Brown 2 FT),"[1630598, 1627759]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,1626301.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,
50,PT08M14.00S,2022-03-22T00:16:37.0Z,1,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,4,17,2022-03-22T00:16:37Z,500000,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M14.00S,2022-03-22T00:16:37.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,4,17,2022-03-22T00:16:37Z,510000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,
52,PT08M14.00S,2022-03-22T00:16:51.4Z,1,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,4,18,2022-03-22T00:16:51Z,520000,,,0,,J. Brown Free Throw 2 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
53,PT08M08.00S,2022-03-22T00:16:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629676,65.25952693823915,50.245098039215684,1610612760,4,18,2022-03-22T00:17:05Z,530000,1.0,274.0,1,right,MISS I. Roby 27' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
54,PT08M01.00S,2022-03-22T00:17:04.8Z,1,REGULAR,rebound,offensive,[],1630598,,,1610612760,4,18,2022-03-22T00:17:05Z,540000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,53.0,1.0,0.0,1.0,,,,,,
55,PT08M00.00S,2022-03-22T00:17:04.9Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,4,18,2022-03-22T00:17:08Z,550000,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[1630598, 201143]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,1.0,Horford,201143.0,,,
56,PT08M00.00S,2022-03-22T00:17:04.9Z,1,REGULAR,steal,,[],201143,,,1610612738,4,18,2022-03-22T00:17:06Z,560000,,,0,,A. Horford STEAL (2 STL),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT07M54.00S,2022-03-22T00:17:10.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629684,5.995400788436268,3.431372549019608,1610612738,4,18,2022-03-22T00:17:14Z,570000,233.0,4.0,1,left,MISS G. Williams 3PT,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
58,PT07M52.00S,2022-03-22T00:17:12.8Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,4,18,2022-03-22T00:17:14Z,580000,,,0,,D. Bazley REBOUND (Off:1 Def:1),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,57.0,2.0,1.0,1.0,,,,,,
59,PT07M36.00S,2022-03-22T00:17:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629647,89.83245729303549,42.8921568627451,1610612760,6,18,2022-03-22T00:21:48Z,590000,-36.0,43.0,1,right,D. Bazley driving floating Jump Shot (4 PTS),[1629647],1610612760.0,OKC,driving floating,,,Bazley,D. Bazley,,,,,5.58,Made,4.0,,,,,,,,,,,,,,,,,,
60,PT07M26.00S,2022-03-22T00:17:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612738,6,18,2022-03-22T02:27:02Z,600000,,,0,,T. Mann shooting personal FOUL (1 PF) (White 2 FT),"[1630544, 1628401]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,1179.0,1.0,0.0,White,1628401.0,,,,,,,,,,
62,PT07M26.00S,2022-03-22T00:18:05.3Z,1,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,6,19,2022-03-22T00:18:05Z,620000,,,0,,D. White Free Throw 1 of 2 (1 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
63,PT07M26.00S,2022-03-22T00:18:21.3Z,1,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,6,20,2022-03-22T00:18:21Z,630000,,,0,,D. White Free Throw 2 of 2 (2 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
64,PT07M11.00S,2022-03-22T00:18:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630544,84.57621550591328,2.696078431372549,1610612760,9,20,2022-03-22T00:18:41Z,640000,-237.0,92.0,1,right,T. Mann 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[1630544, 1628983]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.39,Made,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,,
66,PT06M53.00S,2022-03-22T00:18:56.5Z,1,REGULAR,turnover,out-of-bounds,[],1628369,,,1610612738,9,20,2022-03-22T00:19:02Z,660000,,,0,,J. Tatum bad pass out-of-bounds TURNOVER (1 TO),[1628369],1610612738.0,BOS,bad pass,,,Tatum,J. Tatum,,,,,,,,,,,101283.0,,,,,,,,,1.0,,,,,
67,PT06M53.00S,2022-03-22T00:19:03.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,9,20,2022-03-22T00:19:03Z,670000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M42.00S,2022-03-22T00:22:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628983,89.83245729303549,45.09803921568628,1610612760,9,20,2022-03-22T00:23:22Z,680000,-25.0,43.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.96,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M41.00S,2022-03-22T00:22:04.7Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,9,20,2022-03-22T00:22:16Z,690000,,,0,,A. Horford REBOUND (Off:0 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,68.0,1.0,1.0,0.0,,,,,,
70,PT06M36.00S,2022-03-22T00:22:10.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,8.754927726675426,49.754901960784316,1610612738,9,22,2022-03-22T00:22:19Z,700000,1.0,30.0,1,left,G. Williams cutting DUNK (9 PTS) (D. White 2 AST),"[1629684, 1628401]",1610612738.0,BOS,cutting,,,Williams,G. Williams,,,,,2.98,Made,9.0,D. White,1628401.0,2.0,,,,,,,,,,,,,,,
72,PT06M36.00S,2022-03-22T00:22:12.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630598,,,1610612738,9,22,2022-03-22T00:22:22Z,720000,,,0,,A. Wiggins shooting personal FOUL (3 PF) (Williams 1 FT),"[1630598, 1629684]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,,,,,,,1179.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,
74,PT06M36.00S,2022-03-22T00:22:34.3Z,1,REGULAR,freethrow,1 of 1,[],1629684,,,1610612738,9,23,2022-03-22T00:22:34Z,740000,,,0,,G. Williams Free Throw 1 of 1 (10 PTS),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
75,PT06M16.00S,2022-03-22T00:22:56.3Z,1,REGULAR,2pt,Jump Shot,[],1630544,72.88107752956637,68.62745098039215,1610612760,9,23,2022-03-22T00:24:54Z,750000,93.0,202.0,1,right,MISS T. Mann 22' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,22.28,Missed,,,,,,,,,,,,,,,,,,,
76,PT06M12.00S,2022-03-22T00:23:00.3Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612738,9,23,2022-03-22T00:23:02Z,760000,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,75.0,2.0,2.0,0.0,,,,,,
77,PT06M00.00S,2022-03-22T00:23:12.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629684,10.33180026281209,43.627450980392155,1610612738,9,23,2022-03-22T00:23:15Z,770000,32.0,45.0,1,left,MISS G. Williams DUNK,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,5.48,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M57.00S,2022-03-22T00:23:15.5Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,9,23,2022-03-22T00:23:15Z,790000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,77.0,2.0,1.0,1.0,,,,,,
80,PT05M55.00S,2022-03-22T00:23:16.8Z,1,REGULAR,turnover,bad pass,[],1630598,,,1610612760,9,23,2022-03-22T00:23:20Z,800000,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[1630598, 1627759]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,2.0,Brown,1627759.0,,,
81,PT05M55.00S,2022-03-22T00:23:16.8Z,1,REGULAR,steal,,[],1627759,,,1610612738,9,23,2022-03-22T00:23:18Z,810000,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M53.00S,2022-03-22T00:23:19.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.440867279894875,45.588235294117645,1610612738,9,25,2022-03-22T00:28:22Z,820000,22.0,17.0,1,left,J. Brown driving DUNK (6 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,2.81,Made,6.0,,,,,,,,,,,,,,,,,,
83,PT05M44.00S,2022-03-22T00:23:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.14651773981603,57.59803921568627,1610612760,11,25,2022-03-22T00:23:31Z,830000,38.0,31.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.89,Made,2.0,,,,,,,,,,,,,,,,,,
84,PT05M24.00S,2022-03-22T00:23:47.3Z,1,REGULAR,3pt,Jump Shot,[],1627759,18.873193166885677,6.127450980392156,1610612738,11,28,2022-03-22T00:23:51Z,840000,219.0,125.0,1,left,J. Brown 25' 3PT  (9 PTS) (A. Horford 5 AST),"[1627759, 201143]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,25.25,Made,9.0,A. Horford,201143.0,5.0,,,,,,,,,,,,,,,
86,PT05M23.00S,2022-03-22T00:23:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,11,28,2022-03-22T00:23:52Z,860000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,out,[],1630544,,,1610612760,11,28,2022-03-22T00:26:31Z,870000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,11,28,2022-03-22T00:26:31Z,880000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,11,28,2022-03-22T00:26:31Z,890000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612760,11,28,2022-03-22T00:26:31Z,900000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,out,[],1629684,,,1610612760,11,28,2022-03-22T00:26:31Z,910000,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M23.00S,2022-03-22T00:25:46.7Z,1,REGULAR,substitution,in,[],1630249,,,1610612760,11,28,2022-03-22T00:26:31Z,920000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
